Dopełniacz;Mianownik;Wynik Stemmera
Międzyrzecza;Międzyrzecz;Międzyrzecze;
Bizorędy;Bizoręda;Bizoręd;
Jeziórka;Jeziórko;Jeziórka;
Twierdzielewa;Twierdzielewo;Twierdzielew;
Wolnego;Wolne;Wolny;
Rzepek;Rzepki;Rzepka;
Zagajewic;Zagajewice;Zagajewica;
Urzędowa;Urzędów;Urzędowy;
Bądzowa;Bądzów;Bądzowy;
Latchorzewa;Latchorzew;Latchorzewo;
Goleńska;Goleńsko;Goleński;
Sadowa;Sadowo;Sadowy;
Pląskowic;Pląskowice;Pląskowica;
Zatajów;Zataje;Zataj;
Lelkowa;Lelkowo;Lelkowy;
Ciesz;Ciesze;Ciesza;
Cedrów;Cedry;Cedr;
Pełkiń;Pełkinie;Pełkini;
Buradowa;Buradów;Buradowy;
Szczawina;Szczawin;Szczawina;
Rusajn;Rusajny;Rusajn;
Skałowa;Skałów;Skałowy;
Siemianowa;Siemianów;Siemianowy;
Kadyk;Kadyki;Kadyk;
Grzybin;Grzybiny;Grzybina;
Grąsów;Grąsy;Grąs;
Dmosic;Dmosice;Dmosica;
Domatowa;Domatowo;Domatowy;
Tołwina;Tołwin;Tołwina;
Hałego;Hałe;Hały;
Gołkowa;Gołkowo;Gołkowy;
Tuszowa;Tuszów;Tuszowy;
Steklinka;Steklinko;Steklinka;
Niebrzegowa;Niebrzegów;Niebrzegowy;
Grzybkowa;Grzybków;Grzybkowy;
Dzięgielewa;Dzięgielewo;Dzięgielew;
Podwala;Podwale;Podwal;
Retowa;Retowo;Retowy;
Lipnej;Lipna;Lipny;
Łękobud;Łękobudy;Łękobuda;
Płowizn;Płowizny;Płowizna;
Lipna;Lipno;Lipny;
Radojewic;Radojewice;Radojewica;
Turzna;Turzno;Turzny;
Parpar;Parpary;Parpar;
Chwałszyc;Chwałszyce;Chwałszyca;
Retowów;Retowy;Retow;
Maszewka;Maszewko;Maszewka;
Szczodrochowa;Szczodrochowo;Szczodrochowy;
Jezierni;Jeziernia;Jezierny;
Jagoczan;Jagoczany;Jagoczan;
Bykowiec;Bykowce;Bykowiec;
Samociążka;Samociążek;Samociążka;
Golanek;Golanki;Golanka;
Pietrzyków;Pietrzyki;Pietrzyk;
Wrzępi;Wrzępia;Wrzępy;
Ciążenia;Ciążeń;Ciążenie;
Annopola;Annopol;Annopola;
Maszek;Maszki;Maszka;
Dynowa;Dynów;Dynowy;
Borysowa;Borysów;Borysowy;
Siechnic;Siechnice;Siechnica;
Kręska;Kręsk;Kręski;
Musikowa;Musików;Musikowy;
Stalów;Stale;Stal;
Nikielkowa;Nikielkowo;Nikielkowy;
Nabyszyc;Nabyszyce;Nabyszyca;
Śliwic;Śliwice;Śliwica;
Krzeczkowic;Krzeczkowice;Krzeczkowica;
Spręcowa;Spręcowo;Spręcowy;
Krosina;Krosin;Krosina;
Wójcina;Wójcin;Wójcina;
Płós;Płósy;Płós;
Smyczyny;Smyczyna;Smyczyn;
Nadbrzeża;Nadbrzeż;Nadbrzeże;
Pokrzywniaków;Pokrzywniaki;Pokrzywniak;
Lalików;Laliki;Lalik;
Jeleniowa;Jeleniów;Jeleniowy;
Słonecznej;Słoneczna;Słoneczny;
Płonnny;Płonna;Płonnny;
Fajnowa;Fajnów;Fajnowy;
Wici;Wicie;Wity;
Nieborzyna;Nieborzyn;Nieborzyna;
Witowa;Witowo;Witowy;
Laseczna;Laseczno;Laseczny;
Jamnik;Jamniki;Jamnik;
Korzekwina;Korzekwin;Korzekwina;
Domaszewa;Domaszew;Domaszewo;
Taczalina;Taczalin;Taczalina;
Kromolina;Kromolin;Kromolino;
Chłopiatyna;Chłopiatyn;Chłopiatyna;
Korzkwów;Korzkwy;Korzkw;
Huszczy;Huszcza;Huszcz;
Wieszcząt;Wieszczęta;Wieszczę;
Tłokowa;Tłokowo;Tłokowy;
Wyszynek;Wyszynki;Wyszynka;
Przemęczan;Przemęczany;Przemęczan;
Falęcicic;Falęcice;Falęcicica;
Głupoń;Głuponie;Głupoń;
Kolankowa;Kolankowo;Kolankowy;
Grądzik;Grądziki;Grądzik;
Chwałek;Chwałki;Chwałka;
Beniowej;Beniowa;Beniowy;
Stasiopola;Stasiopole;Stasiopola;
Dargolezy;Dargoleza;Dargolezy;
Przysiecza;Przysiecz;Przysiecze;
Paustrów;Paustry;Paustr;
Rzęśnicy;Rzęśnica;Rzęśnik;
Łuczyczyc;Łuczyce;Łuczyczyca;
Gózdka;Gózdek;Gózdka;
Stryczowic;Stryczowice;Stryczowica;
Pałowa;Pałowo;Pałowy;
Kołaczkowa;Kołaczków;Kołaczkowy;
Rogolina;Rogolin;Rogolina;
Siennnowa;Siennów;Siennnowy;
Dylaków;Dylaki;Dylak;
Kukieł;Kukły;Kukła;
Szerokiego;Szerokie;Szeroki;
Sobieradza;Sobieradz;Sobieradza;
Kałowa;Kałów;Kałowy;
Wilkasek;Wilkaski;Wilkasek;
Jeniek;Jeńki;Jeńka;
Linowa;Linowo;Linowy;
Koźla;Koźle;Koźli;
Krążkówka;Krążkówko;Krążkówka;
Śliwiczek;Śliwiczki;Śliwiczka;
Daleszyc;Daleszyce;Daleszyca;
Gudnik;Gudniki;Gudnik;
Wychódźca;Wychódźc;Wychódziec;
Wilkoszewic;Wilkoszewice;Wilkoszewica;
Adamowa;Adamowo;Adamowy;
Beniaminowa;Beniaminów;Beniaminowy;
Pomietowa;Pomietów;Pomietowy;
Stelmachowa;Stelmachowo;Stelmachowy;
Gnieszowic;Gnieszowice;Gnieszowica;
Sylwerynowa;Sylwerynów;Sylwerynowy;
Zebrdowa;Zebrdowo;Zebrdowy;
Pękowa;Pękowo;Pękowy;
Gościęcina;Gościęcino;Gościęcina;
Swędowa;Swędów;Swędowy;
Chośnicy;Chośnica;Chośnik;
Czarnoborska;Czarnoborsko;Czarnoborski;
Chojnówka;Chojnówek;Chojnówka;
Zagórowa;Zagórów;Zagórowy;
Klikawy;Klikawa;Klikawy;
Oczesał;Oczesały;Oczesał;
Łempic;Łempice;Łempic;
Izdebek;Izdebki;Izdebka;
Stanowa;Stanowo;Stanowy;
Bogdanowa;Bogdanowo;Bogdanowy;
Dalęcinka;Dalęcinko;Dalęcinka;
Gromadzyna;Gromadzyn;Gromadzyna;
Tłuczani;Tłuczań;Tłuczany;
Śmieszkowa;Śmieszkowo;Śmieszkowy;
Mosiny;Mosina;Mosiny;
Chynowa;Chynowo;Chynowy;
Chynowy;Chynowa;Chynowy;
Zbludowic;Zbludowice;Zbludowica;
Walentynowa;Walentynów;Walentynowy;
Russsowa;Russów;Russsowy;
Gręblina;Gręblin;Gręblina;
Kartna;Kartno;Kartny;
Małczewa;Małczew;Małczewo;
Arian;Ariany;Arianin;
Mieczyna;Mieczyno;Mieczyna;
Wańkowej;Wańkowa;Wańkowy;
Marylina;Marylin;Marylina;
Ryszek;Ryszki;Ryszka;
Stążek;Stążki;Stążka;
Kłosowa;Kłosów;Kłosowy;
Żabowa;Żabowo;Żabowy;
Zajączkowa;Zajączków;Zajączkowy;
Trzaskowic;Trzaskowice;Trzaskowica;
Chrząblic;Chrząblice;Chrząblica;
Korytowa;Korytowo;Korytowy;
Błońska;Błońsko;Błoński;
Jakuszowej;Jakuszowa;Jakuszowy;
Mesza;Mesze;Mesza;
Sieroszowic;Sieroszowice;Sieroszowica;
Strzebieszewa;Strzebieszew;Strzebieszewo;
Nadzowa;Nadzów;Nadzowy;
Potencjanowa;Potencjanów;Potencjanowy;
Harty;Harta;Harty;
Suśni;Suśnia;Suśny;
Przeworna;Przeworno;Przeworny;
Słupczy;Słupcza;Słupczy;
Rąpina;Rąpin;Rąpina;
Strojca;Strojec;Strojciec;
Sokolnik;Sokolniki;Sokolnik;
Żabna;Żabno;Żabny;
Owśnic;Owśnice;Owśnica;
Moran;Morany;Moran;
Ostrożnej;Ostrożna;Ostrożny;
Starowic;Starowice;Starowica;
Ciężkowa;Ciężkowo;Ciężkowy;
Marzęcina;Marzęcino;Marzęcina;
Orliczka;Orliczko;Orliczka;
Grzymały;Grzymała;Grzymały;
Sławatycz;Sławatycze;Sławatycz;
Szczerkowa;Szczerkowo;Szczerkowy;
Ogonowa;Ogonów;Ogonowy;
Chutkowic;Chutkowice;Chutkowica;
Gościsławia;Gościsław;Gościsławie;
Żelazkowa;Żelazków;Żelazkowy;
Pieniążek;Pieniążki;Pieniążek;
Turowa;Turowo;Turowy;
Szarcza;Szarcz;Szarczy;
Stępina;Stępin;Stępina;
Bojszów;Bojszowy;Bojsz;
Tczowa;Tczów;Tczowy;
Jabłkowa;Jabłkowo;Jabłkowy;
Biegoszowa;Biegoszów;Biegoszowy;
Sporwin;Sporwiny;Sporwina;
Grabianowa;Grabianów;Grabianowy;
Omięcina;Omięcin;Omięcina;
Godaw;Godawy;Godawa;
Szprotawy;Szprotawa;Szprotawy;
Radoszowic;Radoszowice;Radoszowica;
Osłowic;Osłowice;Osłowica;
Telak;Telaki;Telak;
Prawocicic;Prawocice;Prawocicica;
Kubłowa;Kubłowo;Kubłowy;
Wodący;Wodąca;Wodący;
Brodzięcina;Brodzięcin;Brodzięcina;
Niekazanic;Niekazanice;Niekazanica;
Rożców;Rożce;Rożec;
Skrzydlic;Skrzydlice;Skrzydlica;
Klaudyna;Klaudyn;Klaudyna;
Siemszyc;Siemszyce;Siemszyca;
Duby;Duba;Dub;
Niebocka;Niebocko;Niebocka;
Osowicz;Osowicze;Osowicz;
Rożennna;Rożenno;Rożennny;
Lorenek;Lorenki;Lorenka;
Bagniewa;Bagniewo;Bagniewa;
Karnej;Karna;Karny;
Kłodzina;Kłodzin;Kłodzina;
Lusówka;Lusówko;Lusówka;
Kęsowa;Kęsowo;Kęsowy;
Karczewic;Karczewice;Karczewica;
Gogołowej;Gogołowa;Gogołowy;
Komarnego;Komarne;Komarny;
Mokrzeszowa;Mokrzeszów;Mokrzeszowy;
Chinowa;Chinów;Chinowy;
Krosnowa;Krosnowo;Krosnowa;
Chróścina;Chróścin;Chróścina;
Libiąża;Libiąż;Libiąża;
Wojponi;Wojponie;Wojpon;
Cisewia;Cisewie;Cisewi;
Jakówek;Jakówki;Jakówka;
Jawora;Jawor;Jawór;
Szczepowic;Szczepowice;Szczepowica;
Krzyżowic;Krzyżowice;Krzyżowica;
Solnej;Solna;Solny;
Grabienic;Grabienice;Grabienica;
Sokołowa;Sokołów;Sokołowy;
Chrząszczewa;Chrząszczew;Chrząszczewo;
Podczachów;Podczachy;Podczach;
Milska;Milsko;Milski;
Karniszyna;Karniszyn;Karniszyna;
Marszewa;Marszew;Marszewo;
Przytocka;Przytocko;Przytocki;
Ćwikowa;Ćwików;Ćwikowy;
Konopnicy;Konopnica;Konopnik;
Zdbowa;Zdbowo;Zdbowy;
Klewkowa;Klewków;Klewkowy;
Jarocicic;Jarocice;Jarocicica;
Mełpina;Mełpin;Mełpina;
Kominek;Kominki;Kominek;
Wielączy;Wielącza;Wielącze;
Kułaków;Kułaki;Kułak;
Jarosławska;Jarosławsko;Jarosławski;
Kiełczygłowa;Kiełczygłów;Kiełczygłowy;
Kałęczewa;Kałęczew;Kałęczewo;
Baniewa;Baniewo;Baniewa;
Batorowa;Batorowo;Batorowy;
Korzekwic;Korzekwice;Korzekwica;
Zaborówca;Zaborówiec;Zaborówca;
Arciechówka;Arciechówek;Arciechówka;
Kucicic;Kucice;Kucicica;
Ustowa;Ustowo;Ustowy;
Uściszowic;Uściszowice;Uściszowica;
Bulkowa;Bulkowo;Bulkowy;
Niedźwic;Niedźwice;Niedźwica;
Dziesławia;Dziesław;Dziesławie;
Ropy;Ropa;Rop;
Kociszewa;Kociszew;Kociszewo;
Podolina;Podolin;Podolina;
Kop;Kopy;Kop;
Gromadzynia;Gromadzyń;Gromadzynia;
Kniazi;Kniazie;Kniaź;
Rozkochowa;Rozkochów;Rozkochowy;
Waków;Waki;Wak;
Kojd;Kojdy;Kojda;
Grzegorzewic;Grzegorzewice;Grzegorzewica;
Ślęzaków;Ślęzaki;Ślęzak;
Krzywowierzby;Krzywowierzba;Krzywowierzb;
Mołodycza;Mołodycz;Mołodyczy;
Tuczęp;Tuczępy;Tuczęp;
Żulic;Żulice;Żulica;
Sarnowic;Sarnowice;Sarnowica;
Silny;Silna;Silny;
Pokrytek;Pokrytki;Pokrytka;
Lasocina;Lasocin;Lasocina;
Bledzewka;Bledzewko;Bledzewka;
Wąsosza;Wąsosze;Wąsosz;
Marczyczyc;Marczyce;Marczyczyca;
Pomarzanowic;Pomarzanowice;Pomarzanowica;
Wieńkowa;Wieńkowo;Wieńkowy;
Kazimierek;Kazimierki;Kazimierka;
Piotrowa;Piotrów;Piotrowy;
Sarn;Sarny;Sarn;
Ujowa;Ujów;Ujowy;
Maszkowic;Maszkowice;Maszkowica;
Gulewa;Gulewo;Gulewa;
Ratnowic;Ratnowice;Ratnowica;
Bohutyna;Bohutyn;Bohutyna;
Gozdów;Gozdy;Gozd;
Kielna;Kielno;Kielny;
Milikowic;Milikowice;Milikowica;
Dobrosławic;Dobrosławice;Dobrosławica;
Dziaduszyc;Dziaduszyce;Dziaduszyca;
Dzierzbi;Dzierzbia;Dzierzbi;
Salamonów;Salamony;Salamon;
Sokołówka;Sokołówek;Sokołówka;
Rzędzian;Rzędziany;Rzędzian;
Dzierzbina;Dzierzbin;Dzierzbina;
Bondziszek;Bondziszki;Bondziszek;
Niedarzyna;Niedarzyn;Niedarzyna;
Radowca;Radowiec;Radowca;
Brelek;Brelki;Brelka;
Otorowa;Otorowo;Otorowy;
Glanowa;Glanów;Glanowy;
Białowieży;Białowieża;Białowieży;
Wójtowic;Wójtowice;Wójtowica;
Czałczyna;Czałczyn;Czałczyna;
Pomierek;Pomierki;Pomierka;
Gwizdanowa;Gwizdanów;Gwizdanowy;
Dominowa;Dominów;Dominowy;
Zalesian;Zalesiany;Zalesiano;
Krobanowa;Krobanów;Krobanowy;
Mariampola;Mariampol;Mariampole;
Wlewska;Wlewsk;Wlewski;
Dobrzejowic;Dobrzejowice;Dobrzejowica;
Łukawy;Łukawa;Łukawy;
Zembrowa;Zembrów;Zembrowy;
Chrustowic;Chrustowice;Chrustowica;
Ziębowa;Ziębów;Ziębowy;
Bogdanowic;Bogdanowice;Bogdanowica;
Łukaw;Łukawy;Łukaw;
Podwarpia;Podwarpie;Podwarpi;
Lubczyna;Lubczyno;Lubczyna;
Stębarku;Stębark;Stębarek;
Wiszowatych;Wiszowate;Wiszowaty;
Michalinowa;Michalinowo;Michalinowy;
Sancygniowa;Sancygniów;Sancygniowy;
Turkowów;Turkowy;Turków;
Podwód;Podwody;Podwód;
Żelmowa;Żelmowo;Żelmowy;
Archutowa;Archutowo;Archutowy;
Kotarwic;Kotarwice;Kotarwica;
Krokocicic;Krokocice;Krokocicica;
Gołębowa;Gołębowo;Gołębowy;
Byziów;Byzie;Byź;
Julianowa;Julianowo;Julianowy;
Eustachowa;Eustachów;Eustachowy;
Zagórzyc;Zagórzyce;Zagórzyca;
Trzcina;Trzcin;Trzcina;
Zajęcznik;Zajęczniki;Zajęcznik;
Kęszyc;Kęszyce;Kęszyca;
Bolestraszyc;Bolestraszyce;Bolestraszyca;
Starachowic;Starachowice;Starachowica;
Tybli;Tyble;Tybel;
Koleśnego;Koleśne;Koleśny;
Lewiczyna;Lewiczyn;Lewiczyna;
Szarnosia;Szarnoś;Szarnosie;
Ślipcza;Ślipcze;Ślipczy;
Pustkowa;Pustków;Pustkowy;
Kępska;Kępsko;Kępski;
Sumowa;Sumowo;Sumowy;
Ciechowic;Ciechowice;Ciechowica;
Motkowic;Motkowice;Motkowica;
Byszek;Byszki;Byszka;
Gawłuszowic;Gawłuszowice;Gawłuszowica;
Czerwińska;Czerwińsk;Czerwiński;
Wielisławic;Wielisławice;Wielisławica;
Junkrowów;Junkrowy;Junkrów;
Zębic;Zębice;Zębica;
Milinowa;Milinów;Milinowy;
Jędrzychowa;Jędrzychów;Jędrzychowy;
Irenowa;Irenów;Irenowy;
Warmian;Warmiany;Warmian;
Cyprian;Cypriany;Cyprianin;
Racibor;Racibory;Racibora;
Rojów;Roje;Rój;
Bużysk;Bużyski;Bużysko;
Kłodni;Kłodnia;Kłodny;
Gregorowiec;Gregorowce;Gregorowiec;
Hrebennnego;Hrebenne;Hrebennny;
Bużysk;Bużyska;Bużysko;
Zbytkowa;Zbytków;Zbytkowy;
Żardek;Żardki;Żardka;
Chartowa;Chartów;Chartowy;
Chocenia;Choceń;Chocenie;
Gliniczka;Gliniczek;Gliniczka;
Świętoszowic;Świętoszowice;Świętoszowica;
Sławoszyna;Sławoszyno;Sławoszyna;
Różopola;Różopole;Różopola;
Kryszyna;Kryszyn;Kryszyna;
Jaśksiek;Jaśki;Jaśksiek;
Kłosówka;Kłosówko;Kłosówka;
Suchocina;Suchocin;Suchocina;
Znamiączek;Znamiączki;Znamiączko;
Kropiwek;Kropiwki;Kropiwek;
Wilczopola;Wilczopole;Wilczopola;
Gertrudowa;Gertrudów;Gertrudowa;
Krogulnej;Krogulna;Krogulny;
Marynopola;Marynopole;Marynopola;
Strączna;Strączno;Strączny;
Warzenka;Warzenko;Warzenka;
Myśliszewic;Myśliszewice;Myśliszewica;
Chronówka;Chronówek;Chronówka;
Kijowa;Kijów;Kijowy;
Wieruszyc;Wieruszyce;Wieruszyca;
Lubisk;Lubiska;Lubisko;
Retkowa;Retków;Retkowy;
Słupowej;Słupowa;Słupowy;
Ciechanowic;Ciechanowice;Ciechanowica;
Wichrowic;Wichrowice;Wichrowica;
Przecieszyna;Przecieszyn;Przecieszyna;
Barwik;Barwiki;Barwik;
Ładzina;Ładzin;Ładzina;
Bielawek;Bielawki;Bielawka;
Oleszna;Oleszno;Oleszny;
Cielmic;Cielmice;Cielmica;
Gułek;Gułki;Gułka;
Kłobuczyna;Kłobuczyn;Kłobuczyna;
Zwiartówka;Zwiartówek;Zwiartówka;
Krasnołan;Krasnołany;Krasnołan;
Bogatyni;Bogatynia;Bogatyn;
Chotylubia;Chotylub;Chotylubia;
Łagun;Łaguny;Łaguna;
Tlenia;Tleń;Tlenie;
Krasic;Krasice;Krasica;
Śmidzięcina;Śmidzięcino;Śmidzięcina;
Kakonina;Kakonin;Kakonina;
Golczowic;Golczowice;Golczowica;
Warszawic;Warszawice;Warszawica;
Kołkowa;Kołków;Kołkowy;
Świniowa;Świniów;Świniowy;
Zadworzan;Zadworzany;Zadworzanin;
Jastrzębia;Jastrzębie;Jastrzębi;
Szymaszek;Szymaszki;Szymaszek;
Trablic;Trablice;Trablica;
Boleszyna;Boleszyn;Boleszyna;
Wełpina;Wełpin;Wełpina;
Warcimina;Warcimino;Warcimina;
Przesieczan;Przesieczany;Przesieczan;
Płochocina;Płochocin;Płochocina;
Paruchów;Paruchy;Paruch;
Cisewa;Cisewo;Cisewa;
Osłonina;Osłonin;Osłonina;
Nadmy;Nadma;Nadm;
Kalska;Kalsko;Kalski;
Krasnowa;Krasnowo;Krasnowa;
Kosmowa;Kosmowo;Kosmowy;
Bytomca;Bytomiec;Bytomca;
Jastrzębi;Jastrzębia;Jastrzębi;
Karczy;Karcze;Karczy;
Okręgu;Okrąg;Okręg;
Nerek;Nerki;Nerka;
Panowic;Panowice;Panowica;
Janczewic;Janczewice;Janczewica;
Nietkowic;Nietkowice;Nietkowica;
Czermina;Czermin;Czermina;
Prokowa;Prokowo;Prokowy;
Granic;Granice;Granica;
Zubek;Zubki;Zubka;
Fabianek;Fabianki;Fabianka;
Lubochowa;Lubochowo;Lubochowy;
Kaczał;Kaczały;Kaczał;
Paroli;Parole;Parola;
Milewskich;Milewskie;Milewski;
Trutnowów;Trutnowy;Trutnów;
Jodłówki;Jodłówka;Jodłówki;
Golbic;Golbice;Golbica;
Unichowa;Unichowo;Unichowy;
Klwatów;Klwaty;Klwat;
Proszkowa;Proszkowo;Proszkowy;
Golkowa;Golków;Golkowy;
Jasiewa;Jasiewo;Jasiewa;
Borzysławic;Borzysławice;Borzysławica;
Kędzierzawic;Kędzierzawice;Kędzierzawica;
Kopiny;Kopina;Kopiny;
Rogóźni;Rogóźnia;Rogóźny;
Gniłej;Gniła;Gniły;
Markowicz;Markowicze;Markowicz;
Wójczy;Wójcza;Wójczy;
Pępocina;Pępocin;Pępocina;
Myczkowa;Myczków;Myczkowy;
Kiełczygłówka;Kiełczygłówek;Kiełczygłówka;
Chołowic;Chołowice;Chołowica;
Bieliszowa;Bieliszów;Bieliszowy;
Rachowa;Rachów;Rachowy;
Kiączyna;Kiączyn;Kiączyna;
Oktowa;Oktowo;Oktowy;
Starost;Starosty;Starost;
Glewca;Glewiec;Glewca;
Sławowic;Sławowice;Sławowica;
Ruczynowa;Ruczynów;Ruczynowy;
Węgierskiego;Węgierskie;Węgierski;
Starościcic;Starościce;Starościcica;
Bujniczek;Bujniczki;Bujniczka;
Lubunia;Lubuń;Lubunia;
Rosiejowa;Rosiejów;Rosiejowy;
Łaniewa;Łaniewo;Łaniewa;
Mieczkowa;Mieczków;Mieczkowy;
Łyskowa;Łyskowo;Łyskowy;
Gozdna;Gozdno;Gozdny;
Ciołków;Ciołki;Ciołek;
Ochla;Ochle;Ochla;
Gzowic;Gzowice;Gzowica;
Horbowa;Horbów;Horbowy;
Ławek;Ławki;Ławka;
Sadków;Sadki;Sadek;
Pokośna;Pokośno;Pokośny;
Tymienic;Tymienice;Tymienica;
Siewierska;Siewiersk;Siewierski;
Franciszkowa;Franciszków;Franciszkowy;
Wilamowej;Wilamowa;Wilamowy;
Kaczorów;Kaczorowy;Kaczor;
Radomirki;Radomirka;Radomirek;
Adaminowa;Adaminowo;Adaminowy;
Kaczorowa;Kaczorowo;Kaczorowy;
Osiennnik;Osienniki;Osiennnik;
Szczepanów;Szczepany;Szczepan;
Studziennna;Studzienno;Studziennny;
Majscowej;Majscowa;Majscowy;
Kłodzina;Kłodzino;Kłodzina;
Skordiowa;Skordiów;Skordiowy;
Czarnego;Czarne;Czarny;
Staniewic;Staniewice;Staniewica;
Frankowa;Frankowo;Frankowy;
Czarnej;Czarna;Czarny;
Zacharzowic;Zacharzowice;Zacharzowica;
Krywego;Krywe;Krywy;
Zebrzydowa;Zebrzydów;Zebrzydowy;
Sąchocina;Sąchocin;Sąchocina;
Drzeńska;Drzeńsko;Drzeński;
Henrykowic;Henrykowice;Henrykowica;
Skawinka;Skawinek;Skawinka;
Parzeńska;Parzeńsko;Parzeński;
Pleśnicy;Pleśnica;Pleśnik;
Kłudzic;Kłudzice;Kłudzica;
Tylki;Tylka;Tylek;
Kuczkowa;Kuczkowo;Kuczkowy;
Będzina;Będzin;Będzina;
Gębiczyna;Gębiczyn;Gębiczyna;
Popowlan;Popowlany;Popowlan;
Monet;Monety;Monet;
Wszednia;Wszedzień;Wszedni;
Kaźmirowa;Kaźmirów;Kaźmirowy;
Czarnkowa;Czarnkowo;Czarnkowy;
Odolanowa;Odolanów;Odolanowy;
Starczy;Starcza;Starczy;
Sójek;Sójki;Sójka;
Goszczowy;Goszczowa;Goszczowy;
Żołędnicy;Żołędnica;Żołędnik;
Cecenowa;Cecenowo;Cecenowy;
Tatowa;Tatów;Tatowy;
Wierzbnej;Wierzbna;Wierzbny;
Rogoźna;Rogoźno;Rogoźny;
Szypliszek;Szypliszki;Szypliszka;
Stojadeł;Stojadła;Stojadło;
Mszany;Mszana;Mszany;
Piotrkówka;Piotrkówko;Piotrkówka;
Zdunów;Zduny;Zdun;
Neryngowa;Neryngowo;Neryngowy;
Losów;Losy;Los;
Mszana;Mszano;Mszany;
Wołowa;Wołów;Wołowy;
Cielętnik;Cielętniki;Cielętnik;
Zychów;Zychy;Zych;
Kopytkowa;Kopytkowo;Kopytkowy;
Sarbów;Sarby;Sarb;
Chodnowa;Chodnów;Chodnowa;
Ocia;Ocieść;Ocie;
Jasic;Jasice;Jasica;
Damianowic;Damianowice;Damianowica;
Okurowa;Okurowo;Okurowy;
Gorzesławia;Gorzesław;Gorzesławie;
Piskorowa;Piskorów;Piskorowy;
Borawego;Borawe;Borawy;
Miłowa;Miłów;Miłowy;
Annnowa;Annów;Annnowy;
Komór;Komory;Komór;
Gruczna;Gruczno;Gruczny;
Świnkowa;Świnków;Świnkowy;
Dargikowa;Dargikowo;Dargikowy;
Silniczki;Silniczka;Silniczek;
Krzecka;Krzecko;Krzecki;
Choryni;Choryń;Choryn;
Rowel;Rowele;Rowela;
Warszowic;Warszowice;Warszowica;
Wielmoży;Wielmoża;Wielmoże;
Grzęp;Grzępy;Grzęp;
Podradkowic;Podradkowice;Podradkowica;
Boguszynka;Boguszynek;Boguszynka;
Księginic;Księginice;Księginica;
Suchania;Suchań;Suchanie;
Lisowa;Lisowo;Lisowy;
Próchnówka;Próchnówko;Próchnówka;
Pułkownikowa;Pułkownikowo;Pułkownikowa;
Straduni;Stradunia;Stradun;
Płok;Płoki;Płok;
Zarzeczan;Zarzeczany;Zarzeczan;
Zajd;Zajdy;Zajda;
Świętoszyna;Świętoszyn;Świętoszyna;
Sędka;Sędek;Sędka;
Janikowa;Janików;Janikowy;
Szonowa;Szonów;Szonowy;
Orłowic;Orłowice;Orłowica;
Wołowa;Wołowo;Wołowy;
Koszorowa;Koszorów;Koszorowy;
Ćwiklina;Ćwiklin;Ćwiklina;
Lachmirowic;Lachmirowice;Lachmirowica;
Malachina;Malachin;Malachina;
Marianek;Marianki;Marianka;
Poczernina;Poczernin;Poczernina;
Nidy;Nida;Nidy;
Janczewka;Janczewko;Janczewka;
Czartowa;Czartów;Czartowy;
Karniewa;Karniewo;Karniewa;
Zbyszkowa;Zbyszków;Zbyszkowy;
Borysławic;Borysławice;Borysławica;
Pupek;Pupki;Pupek;
Tłukom;Tłukomy;Tłuk;
Kijewic;Kijewice;Kijewica;
Paszkowa;Paszków;Paszkowy;
Płouszowic;Płouszowice;Płouszowica;
Sartowic;Sartowice;Sartowica;
Burniszek;Burniszki;Burniszek;
Jelitowa;Jelitów;Jelitowy;
Wyłudzina;Wyłudzin;Wyłudzina;
Sławska;Sławsko;Sławski;
Takomyśla;Takomyśle;Takomyśla;
Szczypkowic;Szczypkowice;Szczypkowica;
Niegoszowic;Niegoszowice;Niegoszowica;
Tylic;Tylice;Tylica;
Trzebiatkowej;Trzebiatkowa;Trzebiatkowy;
Kanclerzowic;Kanclerzowice;Kanclerzowica;
Wyglądał;Wyglądały;Wyglądał;
Piątkowa;Piątków;Piątkowy;
Piaseczna;Piaseczno;Piaseczny;
Krupina;Krupin;Krupina;
Radzanowa;Radzanowo;Radzanowy;
Szlembarka;Szlembark;Szlembarka;
Piasecznej;Piaseczna;Piaseczny;
Zgniłki;Zgniłka;Zgniłek;
Zawyk;Zawyki;Zawyk;
Skrobocina;Skrobocin;Skrobocina;
Kotkowa;Kotkowo;Kotkowy;
Trzemosny;Trzemosna;Trzemosny;
Swojczan;Swojczany;Swojczan;
Cierpic;Cierpice;Cierpic;
Jaszczurowy;Jaszczurowa;Jaszczurowy;
Żarek;Żarki;Żarka;
Czachorowa;Czachorowo;Czachorowy;
Stanisławic;Stanisławice;Stanisławica;
Cieszęcina;Cieszęcin;Cieszęcina;
Hetmanic;Hetmanice;Hetmanica;
Wierzbanowej;Wierzbanowa;Wierzbanowy;
Jeninka;Jeninek;Jeninka;
Rzepniewa;Rzepniewo;Rzepniewa;
Kluczborka;Kluczbork;Kluczborek;
Rysi;Rysie;Rysi;
Krzywonosia;Krzywonoś;Krzywonosie;
Zagadek;Zagadki;Zagadka;
Zaryszyna;Zaryszyn;Zaryszyna;
Ksawercina;Ksawercin;Ksawercina;
Leszczyn;Leszczyny;Leszczyna;
Bałdrzychowa;Bałdrzychów;Bałdrzychowy;
Plutycz;Plutycze;Plutycz;
Wystoka;Wystok;Wystoka;
Mingos;Mingosy;Mingos;
