Dopełniacz;Mianownik;Wynik Stemmera
Zofipola;Zofipole;Zofipol;
Wilkówca;Wilkówiec;Wilkówca;
Ryczysk;Ryczyska;Ryczysko;
Gajownik;Gajowniki;Gajownik;
Mamlicza;Mamlicz;Mamlicze;
Kruszynianian;Kruszyniany;Kruszynianian;
Jedliny;Jedlina;Jedliny;
Pałubic;Pałubice;Pałubica;
Pistek;Pistki;Pistka;
Dąbrowskich;Dąbrowskie;Dąbrowski;
Wilkanowa;Wilkanów;Wilkanowa;
Wytrębowic;Wytrębowice;Wytrębowica;
Niegardowa;Niegardów;Niegardowa;
Ławiany;Ławiana;Ławian;
Siomek;Siomki;Siomek;
Śleszowic;Śleszowice;Śleszowica;
Okmian;Okmiany;Okmian;
Wielbok;Wielboki;Wielbok;
Gawronów;Gawrony;Gawron;
Jacowlan;Jacowlany;Jacowlan;
Topolinka;Topolinek;Topolinka;
Gurowa;Gurowo;Gurowa;
Wolska;Wolsko;Wolska;
Popielaw;Popielawy;Popielawa;
Gwizda;Gwizd;Gwizda;
Gardzienia;Gardzień;Gardzienie;
Strzelęcina;Strzelęcino;Strzelęcina;
Czółen;Czółna;Czółno;
Włęcza;Włęcz;Włęcze;
Kowalewic;Kowalewice;Kowalewica;
Cetunia;Cetuń;Cetunia;
Brejdyn;Brejdyny;Brejdyna;
Pławowic;Pławowice;Pławowica;
Gotelpia;Gotelp;Gotelpia;
Rozwozina;Rozwozin;Rozwozina;
Ochmanowa;Ochmanów;Ochmanowa;
Ciborza;Cibórz;Ciborze;
Młynicy;Młynica;Młynik;
Mściwojowa;Mściwojów;Mściwojowa;
Jaworzyny;Jaworzyna;Jaworzyn;
Tajenka;Tajenko;Tajenka;
Ryłowic;Ryłowice;Ryłowica;
Ludwikowa;Ludwikowo;Ludwikowa;
Kobylnicy;Kobylnica;Kobylnik;
Oserdowa;Oserdów;Oserdowa;
Hołodnicy;Hołodnica;Hołodnik;
Łazarzy;Łazarze;Łazarz;
Seweryna;Seweryn;Seweryna;
Tarnówczyna;Tarnówczyn;Tarnówczyna;
Tarczyn;Tarczyny;Tarczyna;
Bestwina;Bestwin;Bestwina;
Podbielka;Podbielko;Podbielka;
Lisowa;Lisów;Lisowa;
Chociwla;Chociwel;Chociwla;
Piastoszyna;Piastoszyn;Piastoszyna;
Marcjanek;Marcjanki;Marcjanka;
Świdra;Świder;Świdra;
Makowskich;Makowskie;Makowski;
Zęblewa;Zęblewo;Zęblewa;
Pierwąg;Pierwągi;Pierwąg;
Parmy;Parma;Parm;
Min;Miny;Mina;
Pawlinowa;Pawlinowo;Pawlinowa;
Bałdowic;Bałdowice;Bałdowica;
Sośniczan;Sośniczany;Sośniczan;
Mokówka;Mokówko;Mokówka;
Gałczewka;Gałczewko;Gałczewka;
Łojewa;Łojew;Łojewa;
Strzały;Strzała;Strzał;
Łężców;Łężce;Łężec;
Hanek;Hanki;Hanka;
Lubikowa;Lubikowo;Lubikowa;
Zachoinia;Zachoinie;Zachoinia;
Paskud;Paskudy;Paskuda;
Józefiny;Józefina;Józefiny;
Teklinowa;Teklinów;Teklinowa;
Łosienic;Łosienice;Łosienica;
Powałek;Powałki;Powałka;
Bojanic;Bojanice;Bojanica;
Wyłudek;Wyłudki;Wyłudek;
Zastowa;Zastów;Zastowa;
Danówki;Danówka;Danówki;
Pęzina;Pęzino;Pęzina;
Żelichowa;Żelichowo;Żelichów;
Jarosławek;Jarosławki;Jarosławka;
Trepek;Trepki;Trepka;
Konojad;Konojady;Konojad;
Kacpur;Kacpury;Kacpura;
Rokitek;Rokitki;Rokitka;
Wierśni;Wierśnie;Wierśnia;
Gowina;Gowino;Gowina;
Nacławia;Nacław;Nacławie;
Płochowa;Płochowo;Płochów;
Książna;Książno;Książna;
Ściejowic;Ściejowice;Ściejowica;
Chłopin;Chłopiny;Chłopina;
Twarogów;Twarogi;Twaróg;
Mrozowa;Mrozowo;Mrozowa;
Wyszyn;Wyszyny;Wyszyna;
Gałkowa;Gałkowo;Gałkowa;
Bzówek;Bzówki;Bzówka;
Jerut;Jeruty;Jerut;
Drożkowa;Drożków;Drożkowa;
Kosaków;Kosaki;Kosak;
Koźmina;Koźmin;Koźmina;
Siemiradza;Siemiradz;Siemiradza;
Rusinowic;Rusinowice;Rusinowica;
Wąkczewa;Wąkczew;Wąkczewo;
Łosinianian;Łosiniany;Łosinianian;
Malborka;Malbork;Malborek;
Ciasnego;Ciasne;Ciasny;
Chawłodna;Chawłodno;Chawłodna;
Jądrowic;Jądrowice;Jądrowica;
Służowa;Służów;Służowa;
Mniewa;Mniewo;Mniewa;
Wyszanowa;Wyszanów;Wyszanowa;
Ułtowa;Ułtowo;Ułtowa;
Dębnik;Dębniki;Dębnik;
Studennnego;Studenne;Studennny;
Drążgowa;Drążgów;Drążgowa;
Babichy;Babicha;Babich;
Ćwiętalki;Ćwiętalka;Ćwiętalk;
Wirginowa;Wirginowo;Wirginowa;
Wituchowa;Wituchowo;Wituchów;
Łosic;Łosice;Łosica;
Ugniewa;Ugniewo;Ugniewa;
Kruszowic;Kruszowice;Kruszowica;
Pieczysk;Pieczyski;Pieczysko;
Otwocka;Otwock;Otwocka;
Jachowa;Jachowo;Jachów;
Strachonia;Strachoń;Strachonia;
Międzylesia;Międzylesie;Międzyleś;
Słaboludza;Słaboludz;Słaboludza;
Milenkowiec;Milenkowce;Milenkowiec;
Witaszyna;Witaszyn;Witaszyna;
Łaszowa;Łaszów;Łaszowa;
Ściborek;Ściborki;Ściborek;
Chrzanowic;Chrzanowice;Chrzanowica;
Policzny;Policzna;Policzny;
Bratwina;Bratwin;Bratwina;
Ew;Ewy;;
Gąsiorków;Gąsiorki;Gąsiorek;
Sapowa;Sapowo;Sapowa;
Stamy;Stama;Stam;
Bzur;Bzury;Bzur;
Juszczyna;Juszczyn;Juszczyna;
Hutkowa;Hutków;Hutkowa;
Rywocin;Rywociny;Rywocina;
Lejd;Lejdy;Lejda;
Bełdowa;Bełdów;Bełdowa;
Ordzina;Ordzin;Ordzina;
Kotów;Koty;Kot;
Mścich;Mścichy;Mści;
Leszkowic;Leszkowice;Leszkowica;
Rumi;Rumia;Re;
Ewunina;Ewunin;Ewunina;
Sabni;Sabnie;Sabnia;
Długoszyna;Długoszyn;Długoszyna;
Sempółek;Sempółki;Sempółka;
Puchachacz;Puchacze;Puchachacz;
Skórzyna;Skórzyn;Skórzyna;
Strzyżewic;Strzyżewice;Strzyżewica;
Rybowa;Rybowo;Rybowa;
Budziaków;Budziaki;Budziak;
Łęczyna;Łęczyn;Łęczyna;
Dzięciołów;Dzięcioły;Dzięcioł;
Laskowskich;Laskowskie;Laskowski;
Nowego;Nowe;Nowy;
Sobowa;Sobów;Sobowa;
Modliszewka;Modliszewko;Modliszewka;
Sobola;Soból;Sobol;
Graboszyc;Graboszyce;Graboszyca;
Chomentowa;Chomentowo;Chomentowa;
Pogwizdowa;Pogwizdów;Pogwizdowa;
Grabia;Grab;Grabia;
Ornontowic;Ornontowice;Ornontowica;
Godkowa;Godkowo;Godkowa;
Stefanowa;Stefanów;Stefanowa;
Cieszanowa;Cieszanów;Cieszanowa;
Będlina;Będlino;Będlina;
Braciejowic;Braciejowice;Braciejowica;
Ślęzan;Ślęzany;Ślęzan;
Głuch;Głuchy;Głuch;
Ciumicz;Ciumicze;Ciumicz;
Walewic;Walewice;Walewica;
Głuchego;Głuche;Głuchy;
Cyndat;Cyndaty;Cyndat;
Pławina;Pławin;Pławina;
Wierzbinka;Wierzbinek;Wierzbinka;
Prynowa;Prynowo;Prynowa;
Wójtów;Wójty;Wójt;
Pietraszy;Pietrasze;Pietrasz;
Wiejek;Wiejki;Wiejka;
Dziewulina;Dziewulin;Dziewulina;
Chomęcicic;Chomęcice;Chomęcicica;
Gwizdowa;Gwizdów;Gwizdowa;
Obidówka;Obidówek;Obidówka;
Kazimierowa;Kazimierowo;Kazimierowa;
Siekluk;Siekluki;Siekluk;
Ziąbek;Ziąbki;Ziąbek;
Dubin;Dubiny;Dubin;
Pręczek;Pręczki;Pręczek;
Wipsowa;Wipsowo;Wipsowa;
Worgul;Worgule;Worgula;
Zdanowa;Zdanów;Zdanowa;
Grąblewa;Grąblewo;Grąblewa;
Przećmina;Przećmino;Przećmina;
Niżankowic;Niżankowice;Niżankowica;
Dobrzew;Dobrzewy;Dobrzew;
Panoszowa;Panoszów;Panoszowa;
Bożkowa;Bożków;Bożkowa;
Goszczanowa;Goszczanowo;Goszczanowa;
Gudzik;Gudziki;Gudzik;
Będzina;Będzino;Będzina;
Modrzan;Modrzany;Modrzan;
Plewisk;Plewiska;Plewisko;
Małyszyc;Małyszyce;Małyszyca;
Bochotnicy;Bochotnica;Bochotnik;
Szop;Szopy;Szop;
Szczawinka;Szczawinek;Szczawinka;
Białęgów;Białęgi;Białęg;
Niedział;Niedziały;Niedział;
Russówka;Russówek;Russówka;
Miniewicz;Miniewicze;Miniewicz;
Blunak;Blunaki;Blunak;
Borzysławia;Borzysław;Borzysławie;
Sobiesierni;Sobiesiernie;Sobiesiernia;
Bocianów;Bociany;Bocian;
Dzbanowa;Dzbanów;Dzbanowa;
Zyndak;Zyndaki;Zyndak;
Krerów;Krery;Krer;
Dobromierzyc;Dobromierzyce;Dobromierzyca;
Węglinka;Węglinek;Węglinka;
Skorek;Skorki;Skorek;
Kozjat;Kozjaty;Kozjata;
Niecieczy;Nieciecza;Nieciecz;
Ujazdka;Ujazdek;Ujazdko;
Gaci;Gać;Gat;
Błądzimia;Błądzim;Błądzimia;
Żydówka;Żydówek;Żydówka;
Miedzianowa;Miedzianowo;Miedzianowa;
Goszczy;Goszcza;Goszcz;
Sierżnik;Sierżniki;Sierżnik;
Pożóg;Pożogi;Pożóg;
Szczecinka;Szczecinek;Szczecinka;
Miłkowa;Miłków;Miłkowa;
Bójek;Bójki;Bójka;
Mikulic;Mikulice;Mikulica;
Rostowy;Rostowa;Rostowy;
Podłężyc;Podłężyce;Podłężyc;
Młodzianowa;Młodzianów;Młodzianowa;
Przyłóg;Przyłogi;Przyłóg;
Sigiełek;Sigiełki;Sigiełka;
Krusza;Krusz;Krusza;
Modlibogowic;Modlibogowice;Modlibogowica;
Lisewca;Lisewiec;Lisewca;
Skorzeszyc;Skorzeszyce;Skorzeszyca;
Guzków;Guzki;Guzek;
Szymanowa;Szymanowo;Szymanowa;
Juncewa;Juncewo;Juncewa;
Łebienia;Łebień;Łebienie;
Sworonia;Sworoń;Sworonia;
Będziechowa;Będziechowo;Będziechów;
Karskich;Karskie;Karski;
Malty;Malta;Malt;
Studzianka;Studzianek;Studzianka;
Bubel;Bubele;Bubel;
Inowrocławia;Inowrocław;Inowrocławie;
Mnich;Mnichy;Mni;
Otoczyna;Otoczyn;Otoczyna;
Nekli;Nekla;Nekiel;
Wołczyna;Wołczyn;Wołczyna;
Skotników;Skotniki;Skotnik;
Tulic;Tulice;Tulica;
Łąkiego;Łąkie;Łąki;
Krzekot;Krzekoty;Krzekot;
Wodzian;Wodziany;Wodzian;
Borucina;Borucino;Borucina;
Nowodworców;Nowodworce;Nowodworzec;
Masełkowic;Masełkowice;Masełkowica;
Gniewiec;Gniewce;Gniewiec;
Luboszew;Luboszewy;Luboszwa;
Kołowa;Kołowo;Kołów;
Mrokocina;Mrokocin;Mrokocina;
Bombalic;Bombalice;Bombalica;
Palczyna;Palczyn;Palczyna;
Lędowa;Lędowo;Lędowa;
Waśków;Waśki;Wasiek;
Kannny;Kanna;Kannna;
Augustowa;Augustowo;Augustowa;
Kowali;Kowala;Kowal;
Okien;Okna;Okno;
Drohojowa;Drohojów;Drohojowa;
Skrzydłowic;Skrzydłowice;Skrzydłowica;
Kikowa;Kikowo;Kikowa;
Wesołowa;Wesołowo;Wesołów;
Boduszowa;Boduszów;Boduszowa;
Stołpia;Stołpie;Stołpia;
Solcy;Solca;Solec;
Podkonarza;Podkonarze;Podkonarz;
Kobła;Kobło;Kobeł;
Trzeszczkowa;Trzeszczkowo;Trzeszczkowa;
Pigan;Pigany;Pigan;
Prądków;Prądki;Prądek;
Wiksina;Wiksin;Wiksina;
Zalesiczek;Zalesiczki;Zalesiczka;
Paprotek;Paprotki;Paprotka;
Orzeszek;Orzeszki;Orzeszek;
Osia;Osie;Oś;
Czekołd;Czekołdy;Czekołd;
Bogdałowa;Bogdałów;Bogdałowa;
Gałęzewka;Gałęzewko;Gałęzewka;
Rżysk;Rżyska;Rżysko;
Marysinka;Marysinek;Marysinka;
Obórek;Obórki;Obórka;
Dzikich;Dzikie;Dzicy;
Brankowa;Branków;Brankowa;
Wiszenek;Wiszenki;Wiszenka;
Wodzieradów;Wodzierady;Wodzierad;
Byczków;Byczki;Byczek;
Dzierzbotek;Dzierzbotki;Dzierzbotek;
Gamowa;Gamów;Gamowa;
Niegoszowa;Niegoszów;Niegoszowa;
Grabostowa;Grabostów;Grabostowa;
Leontynowa;Leontynów;Leontynowa;
Dębowiczek;Dębowiczki;Dębowiczka;
Teofil;Teofile;Teofil;
Pęczelic;Pęczelice;Pęczelica;
Smółek;Smółki;Smółka;
Krzydłowic;Krzydłowice;Krzydłowica;
Klugajn;Klugajny;Klugajn;
Karczowisk;Karczowiska;Karczowisko;
Głazowa;Głazów;Głazowa;
Zagacia;Zagacie;Zagat;
Dalszego;Dalsze;Dalszy;
Golenic;Golenice;Golenica;
Turowa;Turów;Turowa;
Giemlic;Giemlice;Giemlica;
Mątewek;Mątewki;Mątewka;
Hryniewicz;Hryniewicze;Hryniewicz;
Brodzicy;Brodzica;Brodzik;
Pradeł;Pradła;Pradło;
Badrzychowic;Badrzychowice;Badrzychowica;
Dominic;Dominice;Dominica;
Hredkowa;Hredków;Hredkowa;
Janikowa;Janikowo;Janikowa;
Wańtuch;Wańtuchy;Wańtuch;
Miąs;Mięsy;Miąs;
Turska;Tursk;Tursko;
Mogilnicy;Mogilnica;Mogilnik;
Komaszyc;Komaszyce;Komaszyca;
Narków;Narkowy;Narek;
Wróblina;Wróblin;Wróblina;
Pęczniewa;Pęczniew;Pęczniewa;
Widugier;Widugiery;Widugier;
Młodziejewic;Młodziejewice;Młodziejewica;
Gorzędowa;Gorzędów;Gorzędowa;
Magnuszewa;Magnuszew;Magnuszewo;
Skoczowa;Skoczów;Skoczowa;
Syczów;Sycze;Sycz;
Narkowa;Narkowo;Narkowa;
Ciszowic;Ciszowice;Ciszowica;
Zapieki;Zapieka;Zapiek;
Przywieczerzyna;Przywieczerzyn;Przywieczerzyna;
Kidowa;Kidów;Kidowa;
Szymanek;Szymanki;Szymanka;
Mniszek;Mniszki;Mniszek;
Marcinkowic;Marcinkowice;Marcinkowica;
Kurkocina;Kurkocin;Kurkocina;
Rumina;Rumin;Rumina;
Gąsiorowa;Gąsiorów;Gąsiorowa;
Jaworek;Jaworki;Jaworek;
Sulina;Sulin;Sulina;
Witoldowa;Witoldowo;Witoldowa;
Zbroszek;Zbroszki;Zbroszka;
Podszkla;Podszkle;Podszkla;
Goleniów;Goleniowy;Golenium;
Szczechowa;Szczechowo;Szczechów;
Gołuchowic;Gołuchowice;Gołuchowica;
Wielanowa;Wielanowo;Wielanowa;
Chobotek;Chobotki;Chobotek;
Wardom;Wardomy;Ward;
Bogdan;Bogdany;Bogdan;
Różyna;Różyn;Różyna;
Marcinowa;Marcinowo;Marcinowa;
Tabor;Tabory;Tabor;
Lulewic;Lulewice;Lulewica;
Zagórzyna;Zagórzyn;Zagórzyna;
Nieboczów;Nieboczowy;Niebocz;
Wielgołęki;Wielgołęka;Wielgołęki;
Dziewy;Dziewa;Dziew;
Przybenic;Przybenice;Przybenica;
Siedlakowic;Siedlakowice;Siedlakowica;
Osuch;Osuchy;Osucha;
Lubieszowa;Lubieszów;Lubieszowa;
Roszkowa;Roszków;Roszkowa;
Kosewka;Kosewko;Kosewka;
Udorza;Udórz;Udorze;
Proślic;Proślice;Proślica;
Budziwojowa;Budziwojów;Budziwojowa;
Kleszczówka;Kleszczówek;Kleszczówka;
Marlinowa;Marlinowo;Marlinowa;
Grodziszowic;Grodziszowice;Grodziszowica;
Droździęcina;Droździęcin;Droździęcina;
Tyrzyna;Tyrzyn;Tyrzyna;
Łosiowa;Łosiów;Łosiowa;
Wantopola;Wantopol;Wantopola;
Osusznicy;Osusznica;Osusznik;
Monikowa;Moników;Monikowa;
Szyc;Szyce;Szyca;
Będowa;Będów;Będowa;
Stubna;Stubno;Stubna;
Romanowa;Romanowo;Romanowa;
Łącznicy;Łącznica;Łącznik;
Niedzborza;Niedzbórz;Niedzborze;
Pustowa;Pustowo;Pustowa;
Owieczek;Owieczki;Owieczka;
Zakępia;Zakępie;Zakępia;
Zbrachlina;Zbrachlin;Zbrachlina;
Owieczki;Owieczka;Owieczek;
Pląskowa;Pląskowo;Pląskowa;
Ujazdówka;Ujazdówek;Ujazdówka;
Kituryk;Kituryki;Kituryk;
Kitowa;Kitów;Kitowa;
Sumówka;Sumówko;Sumówka;
Wiartla;Wiartel;Wiartla;
Bier;Biery;Bier;
Strusina;Strusin;Strusina;
Biechówka;Biechówko;Biechówka;
Murzynka;Murzynko;Murzynka;
Szychowic;Szychowice;Szychowica;
Babrost;Babrosty;Babrost;
Piskorzowa;Piskorzów;Piskorzowa;
Stefankowic;Stefankowice;Stefankowica;
Sukowa;Suków;Sukowa;
Przyrowa;Przyrowo;Przyrowa;
Grabarzy;Grabarze;Grabarz;
Ładzic;Ładzice;Ładzica;
Niemojowic;Niemojowice;Niemojowica;
Sobiejuch;Sobiejuchy;Sobiejucha;
Wewiórza;Wewiórz;Wewiórze;
Urzejowic;Urzejowice;Urzejowica;
Bregini;Breginie;Bregin;
Pasikoń;Pasikonie;Pasikoń;
Rekownicy;Rekownica;Rekownik;
Bażan;Bażany;Bażan;
Plęs;Plęsy;Plęs;
Ramlei;Ramleje;Ramleja;
Rychlik;Rychliki;Rychlik;
Barcina;Barcino;Barcina;
Weronikopola;Weronikopole;Weronikopola;
Strogoborzyc;Strogoborzyce;Strogoborzyca;
Nacesławic;Nacesławice;Nacesławica;
Garków;Garki;Garek;
Elżbiety;Elżbieta;Elżbiet;
Kuszyna;Kuszyn;Kuszyna;
Jackowskiego;Jackowskie;Jackowski;
Drzonkowa;Drzonków;Drzonkowa;
Pilec;Pilce;Pilec;
Niemieryczewa;Niemieryczew;Niemieryczewo;
Kondratowa;Kondratów;Kondratowa;
Pyrzan;Pyrzany;Pyrzan;
Bażyn;Bażyny;Bażyna;
Dzielec;Dzielce;Dzielec;
Krusina;Krusin;Krusina;
Głuchowa;Głuchowo;Głuchów;
Runowa;Runów;Runowa;
Kandlewa;Kandlewo;Kandlewa;
Podbiela;Podbiele;Podbiel;
Stołunia;Stołuń;Stołunia;
Małyszynka;Małyszynek;Małyszynka;
Szyg;Szygi;Szyga;
Cudników;Cudniki;Cudnik;
Niwy;Niwa;Niwus;
Celejowa;Celejów;Celejowa;
Chmielka;Chmielek;Chmielka;
Krasnego;Krasne;Krasny;
Frący;Frąca;Frący;
Orzyn;Orzyny;Orzyna;
Platonia;Platoń;Platonia;
Jemny;Jemna;Jemny;
Krauszowa;Krauszów;Krauszowa;
Gronówka;Gronówek;Gronówka;
Kryńska;Kryńsk;Kryńska;
Skorosz;Skorosze;Skorosz;
Nojewa;Nojewo;Nojewa;
Łbowa;Łbowo;Łbowa;
Klęki;Klęka;Klęk;
Buniewic;Buniewice;Buniewica;
Ciosmów;Ciosmy;Ciosm;
Kotowic;Kotowice;Kotowica;
Ostałowa;Ostałów;Ostałowa;
Majk;Majki;Majk;
Wojcieszowa;Wojcieszów;Wojcieszowa;
Ćmielowa;Ćmielów;Ćmielowa;
Protas;Protasy;Protas;
Przysowa;Przysów;Przysowa;
Plucicic;Plucice;Plucicica;
Niechanowa;Niechanowo;Niechanowa;
Ewinowa;Ewinów;Ewinowa;
Oronnnego;Oronne;Oronnny;
Ujanowic;Ujanowice;Ujanowica;
Buchałowic;Buchałowice;Buchałowica;
Karwina;Karwin;Karwina;
Steblowa;Steblów;Steblowa;
Skryhiczyna;Skryhiczyn;Skryhiczyna;
Sietejowa;Sietejów;Sietejowa;
Karwia;Karwie;Karw;
Zawadek;Zawadki;Zawadka;
Bućkciek;Bućki;Bućkciek;
Gwoździc;Gwoździce;Gwoździca;
Darżkowa;Darżkowo;Darżkowa;
Jankówka;Jankówek;Jankówka;
Kiełpina;Kiełpin;Kiełpina;
Mieni;Mienia;Mień;
Danowa;Danowo;Danowa;
Cykówca;Cykówiec;Cykówca;
Trupla;Trupel;Trupla;
Zatonia;Zatonie;Zatonia;
Dalek;Dalki;Dalka;
Mierzanowa;Mierzanowo;Mierzanowa;
Radomka;Radomek;Radomka;
Marcewka;Marcewek;Marcewka;
Nosalina;Nosalin;Nosalino;
Raczka;Raczek;Raczka;
Czechowic;Czechowice;Czechowica;
Sufczyczyc;Sufczyce;Sufczyczyca;
Drwęcka;Drwęck;Drwęcka;
Łaskowa;Łasków;Łaskowa;
Bierwiec;Bierwce;Bierwiec;
Konstantynowa;Konstantynów;Konstantynowa;
Biernatowa;Biernatów;Biernatow;
Witeradowa;Witeradów;Witeradowa;
Międzyborowa;Międzyborów;Międzyborowa;
Kronina;Kronin;Kronina;
Pratkowic;Pratkowice;Pratkowica;
Niecieciec;Nieciece;Niecieciec;
Strzeszkowic;Strzeszkowice;Strzeszkowica;
Malżyna;Malżyn;Malżyna;
Terebisek;Terebiski;Terebisek;
Skrońska;Skrońsko;Skrońska;
Toś;Tosie;Toś;
Słabuszewic;Słabuszewice;Słabuszewica;
Gajewnik;Gajewniki;Gajewnik;
Pątnówka;Pątnówek;Pątnówka;
Nowosiedlic;Nowosiedlice;Nowosiedlica;
Tosina;Tosin;Tosina;
Machlin;Machliny;Machlina;
Pozowic;Pozowice;Pozowica;
Dziewiętlina;Dziewiętlin;Dziewiętlina;
Mojkowa;Mojkowo;Mojkowa;
Pławia;Pław;Pławie;
Sierzchowa;Sierzchowo;Sierzchów;
Mojek;Mojki;Mojka;
Włynkówka;Włynkówko;Włynkówka;
Świdrowa;Świdrów;Świdrowa;
Stwolna;Stwolno;Stwolna;
Warmątowic;Warmątowice;Warmątowica;
Obrazowa;Obrazów;Obrazowa;
Karścina;Karścino;Karścina;
Kopiska;Kopisk;Kopisko;
Mechnicy;Mechnica;Mechnik;
Ciepielowa;Ciepielów;Ciepielowa;
Grzęzienka;Grzęzienko;Grzęzienka;
Potrzaskowa;Potrzasków;Potrzaskowa;
Żyrówka;Żyrówek;Żyrówka;
Gorzan;Gorzany;Gorzanin;
Błocka;Błocko;Błocka;
Gaudyn;Gaudyny;Gaudyna;
Łącka;Łąck;Łącka;
Nietkowa;Nietków;Nietkowa;
Kościesz;Kościesze;Kościesza;
Lewiczynka;Lewiczynek;Lewiczynka;
Lutocina;Lutocin;Lutocina;
Stańkowa;Stańkowo;Stańkowa;
Łaguszowa;Łaguszów;Łaguszowa;
Sulistrowic;Sulistrowice;Sulistrowica;
Stropieszyna;Stropieszyn;Stropieszyna;
Staropola;Staropol;Staropola;
Krześlinka;Krześlinek;Krześlinka;
Majaczewic;Majaczewice;Majaczewica;
Błennny;Błenna;Błennna;
Cisówki;Cisówka;Cisówki;
Tafił;Tafiły;Tafiła;
Izdeb;Izdby;Izdeba;
Zwonowic;Zwonowice;Zwonowica;
Nieżyna;Nieżyn;Nieżyna;
Pasłęka;Pasłęk;Pasłęka;
Dworzakowa;Dworzakowo;Dworzakowa;
Rejmontowa;Rejmontów;Rejmontowa;
Borowian;Borowiany;Borowian;
Ład;Łady;Łada;
Klizina;Klizin;Klizina;
Gniewina;Gniewino;Gniewina;
Bilwinek;Bilwinki;Bilwinka;
Szołtan;Szołtany;Szołtan;
Jerzyc;Jerzyce;Jerzyca;
Nowoszyc;Nowoszyce;Nowoszyca;
Darzlubia;Darzlubie;Darzlubia;
Woroniego;Woronie;Woroni;
Gronit;Gronity;Gronit;
Zagorzyc;Zagorzyce;Zagorzyca;
Dobkowa;Dobków;Dobkowa;
Łuniewa;Łuniew;Łuniewa;
Melonka;Melonek;Melonka;
Moczydeł;Moczydła;Moczydło;
Nożewa;Nożewo;Nożewa;
Małgowa;Małgów;Małgowa;
Kopczyna;Kopczyn;Kopczyna;
Borzenia;Borzeń;Borzenie;
Gawrych;Gawrychy;Gawry;
Drogowel;Drogowle;Drogowela;
Niezwojowic;Niezwojowice;Niezwojowica;
Lejkowa;Lejkowo;Lejkowa;
Biełegokału;Białykał;Biełegokał;
Brześcia;Brześć;Brzeście;
Chmielarzy;Chmielarze;Chmielarz;
Skarbienic;Skarbienice;Skarbienica;
Mniszka;Mniszek;Mniszka;
Strzelnik;Strzelniki;Strzelnik;
Dratowa;Dratów;Dratowa;
Begna;Begno;Begnum;
Myszkowa;Myszków;Myszkowa;
Rękawczyna;Rękawczyn;Rękawczyna;
Obelzanek;Obelzanki;Obelzanka;
Zawiszyc;Zawiszyce;Zawiszyca;
Biedruska;Biedrusko;Biedruska;
Starocina;Starocin;Starocina;
Psarków;Psarki;Psarek;
Paczkowa;Paczków;Paczkowa;
Mszczyczyna;Mszczyczyn;Mszczyczyna;
Kęsowa;Kęsów;Kęsowa;
Skica;Skic;Skica;
Rząśna;Rząśno;Rząśna;
Mniszewa;Mniszew;Mniszewo;
Rzewuszyc;Rzewuszyce;Rzewuszyca;
Kownat;Kownaty;Kownat;
Minkowic;Minkowice;Minkowica;
Zagwiździa;Zagwiździe;Zagwóźdź;
Laskowa;Laskowo;Laskowa;
Ziemian;Ziemiany;Ziemianin;
Przybyszyna;Przybyszyn;Przybyszyna;
Święcicic;Święcice;Święcicica;
Dud;Dudy;Duda;
Danówka;Danówek;Danówka;
Rakowa;Raków;Rakowa;
Walichnów;Walichnowy;Walichen;
Helenowa;Helenów;Helenowa;
Czarnogłowów;Czarnogłowy;Czarnogłów;
Człopów;Człopy;Człop;
Galinowa;Galinowo;Galinowa;
Werchlisia;Werchliś;Werchlisia;
Czołowa;Czołowo;Czołów;
Czarnówczyna;Czarnówczyn;Czarnówczyna;
Zgorzałowa;Zgorzałowo;Zgorzałowa;
Pieruchów;Pieruchy;Pieruch;
Sahrynia;Sahryń;Sahrynia;
Klępnicy;Klępnica;Klępnik;
Runowa;Runowo;Runowa;
Lewkowa;Lewków;Lewkowa;
Brończan;Brończany;Brończan;
Ryńska;Ryńsk;Ryńska;
Nagoszyna;Nagoszyn;Nagoszyna;
Człopy;Człopa;Człop;
Miękowa;Miękowo;Miękowa;
Oleśnicy;Oleśnica;Oleśnik;
Wapiennnego;Wapienne;Wapiennny;
Dylewa;Dylew;Dylewa;
Jemielna;Jemielno;Jemielna;
Ruchocina;Ruchocin;Ruchocina;
Komornicy;Komornica;Komornik;
Krajowa;Krajów;Krajowa;
Brzeźnicy;Brzeźnica;Brzeźnik;
Wilszni;Wilsznia;Wilszeń;
Niwki;Niwka;Niwek;
Przemiarowa;Przemiarowo;Przemiarowa;
Niwek;Niwki;Niwek;
Niemojewa;Niemojewo;Niemojewa;
Benowa;Benowo;Benowa;
Drzewiec;Drzewce;Drzewiec;
Sernik;Serniki;Sernik;
Budziejowic;Budziejowice;Budziejowica;
Fajmu;Fajum;Fajem;
Złakowa;Złakowo;Złakowa;
Rędocina;Rędocin;Rędocina;
Waganowic;Waganowice;Waganowica;
Borzyszków;Borzyszkowy;Borzyszek;
Zelek;Zelki;Zelka;
Przydawek;Przydawki;Przydawka;
Śniekóz;Śniekozy;Śniekoza;
Pachów;Pachy;Pach;
Osłonina;Osłonino;Osłonina;
Snochowic;Snochowice;Snochowica;
Kikorza;Kikorze;Kikorz;
Golejewa;Golejewo;Golejewa;
Konarskiego;Konarskie;Konarski;
Wolęcina;Wolęcin;Wolęcina;
Gęzyna;Gęzyn;Gęzyna;
