Dopełniacz;Mianownik;Wynik Stemmera
Radostowa;Radostów;Radostowy
Krosny-Wsi;Krosna-Wieś;Krosny-Wszy
Bud Opożdżewskich;Budy Opożdżewskie;Buda Opożdżewski
Pamiętowa;Pamiętowo;Pamiętowy
Przyłusek;Przyłuski;Przyłuska
Nowosiółek Kardynalskich;Nowosiółki Kardynalskie;Nowosiółek Kardynalski
Starych Gałek;Stare Gałki;Stary Gałka
Zator;Zatory;Zator
Osady Młyńskiej;Osada Młyńska;Osada Młyński
Godlewa-Kolonii;Godlewo-Kolonia;Godlew-Kolonia
Bielikowa;Bielikowo;Bielikowy
Wierzchucy Nadbużnej;Wierzchuca Nadbużna;Wierzchuk Nadbużny
Zbylutowa;Zbylutów;Zbylutowy
Parchlin;Parchliny;Parchlina
Nacpolska;Nacpolsk;Nacpolski
Paczyna;Paczyn;Paczyna
Kłączna;Kłączno;Kłączny
Świelina;Świelino;Świelina
Szramowa;Szramowo;Szramowy
Krogul;Krogule;Krogula
Wojtkowej;Wojtkowa;Wojtkowy
Pieniężna Pierwszego;Pieniężno Pierwsze;Pieniężny Pierwszy
Prełuków;Prełuki;Prełuk
Twardowic;Twardowice;Twardowica
Konopisk;Konopiska;Konopisko
Nowego Piegłowa;Nowe Piegłowo;Nowy Piegłowy
Borzymia;Borzym;Borzymi
Wydrzna;Wydrzno;Wydrzny
Wierzbówki;Wierzbówka;Wierzbówki
Bogut-Milczek;Boguty-Milczki;Bogut-Milczek
Drynek;Drynki;Drynka
Radwanowa;Radwanów;Radwanowy
Miłonic;Miłonice;Miłonica
Chyszówek;Chyszówki;Chyszówka
Parchlina;Parchlino;Parchlina
Skierek;Skierki;Skierka
Zdziesławic;Zdziesławice;Zdziesławica
Uniejewa;Uniejewo;Uniejewa
Zbiczna;Zbiczno;Zbiczny
Widryn;Widryny;Widryna
Szczawina;Szczawin;Szczawina
Piławek;Piławki;Piławka
Nowego Nosarzewa;Nowe Nosarzewo;Nowy Nosarzewo
Dziewiątli;Dziewiątle;Dziewiątły
Turkowa;Turków;Turkowy
Karłowic;Karłowice;Karłowica
Smugów;Smugi;Smug
Budziczny;Budziczna;Budziczny
Żółwina;Żółwin;Żółwina
Dziedziul;Dziedziule;Dziedziula
Dargoszewka;Dargoszewko;Dargoszewka
Skaryszewa;Skaryszew;Skaryszewo
Piroga;Piróg;Piroga
Osnówki-Wyrąb;Osnówka-Wyręby;Osnówka-Wyrąb
Kumiałki;Kumiałka;Kumiałki
Porąb Starych;Poręby Stare;Porąb Stary
Steniatyna-Kolonii;Steniatyn-Kolonia;Steniatyna-Kolonia
Krukówka;Krukówek;Krukówka
Zochcina;Zochcin;Zochcina
Białej Piskiej;Biała Piska;Biały Piski
Nowej Wsi Lęborskiej;Nowa Wieś Lęborska;Nowy Wszy Lęborski
Brzękowic Górnych;Brzękowice Górne;Brzękowica Górny
Knoryd;Knorydy;Knoryd
Skurowej;Skurowa;Skurowy
Maćkowicz;Maćkowicze;Maćkowicz
Mieliczek;Mieliczki;Mieliczka
Żelkowa;Żelków;Żelkowy
Kolonii Nieznanic;Kolonia Nieznanice;Kolonia Nieznanica
Stryjna;Stryjno;Stryjny
Dobrzelowa;Dobrzelów;Dobrzelowy
Borczyna;Borczyn;Borczyna
Oporzyna;Oporzyn;Oporzyna
Łysej Góry;Łysa Góra;Łysy Góry
Pakoszówki;Pakoszówka;Pakoszówki
Olszowej-Piasków;Olszowa-Piaski;Olszowy-Piasek
Mokrzesza;Mokrzesz;Mokrzesza
Szemielina;Szemielino;Szemielina
Rotembarka-Wybudowania;Rotembark-Wybudowanie;Rotembarka-Wybudowanie
Parzewni;Parzewnia;Parzewny
Zdyni;Zdynia;Zdyn
Masłońskiego;Masłońskie;Masłoński
Kiepojci;Kiepojcie;Kiepojć
Kolonii Łeknicy;Kolonia Łeknica;Kolonia Łeknik
Lelewa;Lelewo;Lelew
Kolonii Kizielan;Kolonia Kizielany;Kolonia Kizielan
Wierznowic;Wierznowice;Wierznowica
Woli Błędowej;Wola Błędowa;Wol Błędowy
Mokrych Ogrodów;Mokre Ogrody;Mokry Ogród
Kijowic;Kijowice;Kijowica
Obiszówka;Obiszówek;Obiszówka
Lisków;Liski;Lisk
Borzęcina;Borzęcino;Borzęcina
Nowego Barkoczyna;Nowy Barkoczyn;Nowy Barkoczyna
Przejazdowa;Przejazdowo;Przejazdowy
Dąbrówki Pruskiej;Dąbrówka Pruska;Dąbrówka Pruski
Nas;Nasy;Nas
Gaci Leśnej;Gać Leśna;Gaty Leśny
Bałachów;Bałachy;Bałach
Nockowej;Nockowa;Nockowy
Kępy Nagnajewskiej;Kępa Nagnajewska;Kęp Nagnajewski
Żerdzin;Żerdziny;Żerdzina
Rudy Milickiej;Ruda Milicka;Ruda Milicki
Brwinowa;Brwinów;Brwinowy
Zemborzyna Drugiego;Zemborzyn Drugi;Zemborzyna Drugi
Kolonii Lgoty;Kolonia Lgota;Kolonia Lgot
Mostek;Mostki;Mostka
Gozdkowa;Gozdków;Gozdkowy
Wargawki Młodej;Wargawka Młoda;Wargawki Młody
Niemierzyc;Niemierzyce;Niemierzyca
Kalinowic Górnych;Kalinowice Górne;Kalinowica Górny
Wilkostowa;Wilkostowo;Wilkostowy
Iwonia;Iwonie;Iwonia
Malczowa;Malczów;Malczowy
Rudni;Rudnia;Rudny
Kupienina;Kupienin;Kupienina
Wólki Zawieprzyckiej;Wólka Zawieprzycka;Wólka Zawieprzycki
Chmielewka;Chmielewko;Chmielewka
Warpech Starych;Warpechy Stare;Warpech Stary
Rzgowa;Rzgów;Rzgowy
Kartkowa;Kartkowo;Kartkowy
Kolonii Ostrowskiej;Kolonia Ostrowska;Kolonia Ostrowski
Wólki Babskiej;Wólka Babska;Wólka Babski
Mielna;Mielno;Mielny
Uchylska;Uchylsko;Uchylski
Strzelec Klasztornych;Strzelce Klasztorne;Strzelec Klasztorny
Trzebieni;Trzebienie;Trzebiony
Starego Drawska;Stare Drawsko;Stary Drawski
Kolonii Wyczółek;Kolonia Wyczółki;Kolonia Wyczółek
Witulina-Kolonii;Witulin-Kolonia;Witulina-Kolonia
Nowej Ukty;Nowa Ukta;Nowy Ukt
Wandowa;Wandów;Wandowy
Nowych Kotkowic;Nowe Kotkowice;Nowy Kotkowica
Lakieli;Lakiele;Lakiel
Dziadówego Mostu;Dziadów Most;Dziadówy Most
Tybor-Olszewa;Tybory-Olszewo;Tybor-Olszewo
Ratowa-Piotrowa;Ratowo-Piotrowo;Ratowy-Piotrowy
Słuszczyna;Słuszczyn;Słuszczyna
Kuczborka-Wsi;Kuczbork-Wieś;Kuczborek-Wszy
Popielewa-Folwarku;Popielewo-Folwark;Popielew-Folwark
Zrębina;Zrębin;Zrębina
Myślik;Myśliki;Myślik
Nowosiółek Dydyńskich;Nowosiółki Dydyńskie;Nowosiółek Dydyński
Smardzewic;Smardzewice;Smardzewica
Kowalewa-Skorupek;Kowalewo-Skorupki;Kowalewa-Skorupka
Bieńkowa;Bieńkowo;Bieńkowy
Gaworzyc;Gaworzyce;Gaworzyca
Mikanowa;Mikanowo;Mikanowy
Latkowa;Latkowo;Latkowy
Aniołki Pierwszej;Aniołka Pierwsza;Aniołek Pierwsza
Śniech;Śniechy;Śniech
Woli Miłkowskiej;Wola Miłkowska;Wol Miłkowski
Latkowy;Latkowa;Latkowy
Worninin;Worniny;Worninina
Czaplinka;Czaplinek;Czaplinka
Łukawca;Łukawiec;Łukawca
Dreglina;Dreglin;Dreglina
Strojnowa;Strojnów;Strojnowy
Żoruchowa;Żoruchowo;Żoruchowy
Górzyna;Górzyn;Górzyna
Woli Cygowskiej;Wola Cygowska;Wol Cygowski
Małyszczyna;Małyszczyn;Małyszczyna
Pławanic;Pławanice;Pławanica
Przeczni;Przecznia;Przeczny
Brudzenia Małego;Brudzeń Mały;Brudzenie Mały
Miecznikowa-Miąchów;Miecznikowo-Miąchy;Miecznikowy-Miąch
Wielęcina;Wielęcin;Wielęcina
Wielkiej Łąki;Wielka Łąka;Wielki Łąk
Krajna Pierwszego;Krajno Pierwsze;Krajna Pierwszy
Białej Kolonii;Biała Kolonia;Biały Kolonia
Sielinka;Sielinko;Sielinek
Racicic;Racice;Racicica
Murowanej Gośliny;Murowana Goślina;Murowany Goślina
Kolonii Krasina;Kolonia Krasin;Kolonia Krasina
Cieszowej;Cieszowa;Cieszowy
Rymanowa-Zdroju;Rymanów-Zdrój;Rymanowy-Zdrój
Suchożebrów;Suchożebry;Suchożeber
Szerenos;Szerenosy;Szerenos
Kolonii Kobierna;Kolonia Kobierno;Kolonia Kobierny
Kwiatoniowa;Kwiatoniów;Kwiatoniowy
Kolonii Łabędzi;Kolonia Łabędzie;Kolonia Łabędzi
Józefina k. Nowosiółek;Józefin k. Nowosiółek;Józefina k. Nowosiółek
Nowego Karwna;Nowe Karwno;Nowy Karwny
Krasnoborek;Krasnoborki;Krasnoborek
Smolna;Smolno;Smolny
Likca;Likiec;Likcy
Tąpadeł;Tąpadły;Tąpadło
Jamiołek-Piotrowiąt;Jamiołki-Piotrowięta;Jamiołek-Piotrowię
Ciebłowic Małych;Ciebłowice Małe;Ciebłowica Mały
Urada;Urad;Urada
Tąpadeł;Tąpadła;Tąpadło
Wielkiego Łęcka;Wielki Łęck;Wielki Łęcki
Czarnoziemi;Czarnoziem;Czarnoziemie
Dąbkowa;Dąbkowo;Dąbkowy
Kurzyny Średniej;Kurzyna Średnia;Kurzyna Średni
Piekła Górnego;Piekło Górne;Piekły Górny
Sątoka;Sątok;Sątoka
Idzbarku;Idzbark;Idzbarek
Zagrobów-Zakrzewa;Zagroby-Zakrzewo;Zagrób-Zakrzewo
Płyćwi;Płyćwia;Pły
Czyżewa;Czyżew;Czyżewa
Blinnna;Blinno;Blinnny
Jazowska;Jazowsko;Jazowski
Paździorna;Paździorno;Paździorny
Biłgorajów;Biłgoraje;Biłgoraj
Starego Jasinieńca;Stary Jasiniec;Stary Jasinieniec
Madalina;Madalin;Madalina
Tęczek;Tęczki;Tęczek
Kuskowa Kmiecego;Kuskowo Kmiece;Kuskowy Kmiecy
Balkowa;Balków;Balkowy
Anatolina;Anatolin;Anatolina
Bubla-Granny;Bubel-Granna;Bubel-Granny
Lipińskich;Lipińskie;Lipiński
Lisnowa;Lisnowo;Lisnowa
Rachocina;Rachocin;Rachocina
Rudy Śląskiej;Ruda Śląska;Ruda Śląski
Biegodzina;Biegodzin;Biegodzina
Piszczaca;Piszczac;Piszczaca
Rakowic Wielkich;Rakowice Wielkie;Rakowica Wielki
Kępy Piotrowińskiej;Kępa Piotrowińska;Kęp Piotrowiński
Jastarni;Jastarnia;Jastarny
Bitego Kamienia;Bity Kamień;Bity Kamienie
Cieminka;Cieminko;Cieminek
Gowarczowa;Gowarczów;Gowarczowy
Płowiec;Płowce;Płowiec
Leluchowa;Leluchów;Leluchowy
Czepielowic;Czepielowice;Czepielowica
Piotrowego Pola;Piotrowe Pole;Piotrowy Pola
Panigródza;Panigródz;Panigródza
Pieczarek;Pieczarki;Pieczarka
Checheł;Chechły;Chechła
Golubia Wężewskiego;Golubie Wężewskie;Golubia Wężewski
Red;Redy;Reda
Chechła;Chechło;Chechły
Kosemina;Kosemin;Kosemina
Łasic;Łasice;Łasica
Paraszyna;Paraszyno;Paraszyna
Kromolina;Kromolin;Kromolino
Komosewa;Komosewo;Komosewa
Józefowa-Pociechy;Józefów-Pociecha;Józefowa-Pociecha
Myśliborów;Myślibory;Myślibór
Kolonii Chworościan;Kolonia Chworościany;Kolonia Chworościan
Pietrzykowa;Pietrzyków;Pietrzykowy
Darżewa;Darżewo;Darżewa
Prabut;Prabuty;Prabut
Puńcowa;Puńców;Puńcowy
Chociejowa;Chociejów;Chociejowy
Skaratek pod Rogoźno;Skaratki pod Rogóźno;Skaratka poda Rogoźna
Czajcza;Czajcze;Czajczy
Załęża-Sędziąt;Załęże-Sędzięta;Załąż-Sędzię
Potaśni;Potaśnia;Potaśny
Nowego Broniszewa;Nowy Broniszew;Nowy Broniszewo
Kościelisk;Kościeliska;Kościelisko
Murzasichla;Murzasichle;Murzasichla
Piotrowic-Parcel;Piotrowice-Parcele;Piotrowica-Parcela
Strzebielewa;Strzebielewo;Strzebielew
Łopatek Polskich;Łopatki Polskie;Łopatka Polski
Kolonii Jadeszek;Kolonia Jadeszki;Kolonia Jadeszek
Kolonii Szpakowa;Kolonia Szpakowo;Kolonia Szpakowy
Gruszczyna;Gruszczyn;Gruszczyna
Słaboludza-Kolonii;Słaboludz-Kolonia;Słaboludzy-Kolonia
Polkowa-Sagałów;Polków-Sagały;Polkowy-Sagał
Miniewicz;Miniewicze;Miniewicz
Wielkiego Garca;Wielki Garc;Wielki Garzec
Putkowic Nadolnych;Putkowice Nadolne;Putkowica Nadolny
Rożniątowa;Rożniątów;Rożniątowy
Łysomiczek;Łysomiczki;Łysomiczka
Kosów;Kosy;Kos
Siennicy Różanej;Siennica Różana;Siennik Różany
Borzestowa;Borzestowo;Borzestowy
Kopalni;Kopalnia;Kopalny
Trębanowa;Trębanów;Trębanowy
Bukowa Dużego;Bukowo Duże;Bukowy Duży
Różanieńca;Różaniec;Różanieniec
Krasnodęb-Kasm;Krasnodęby-Kasmy;Krasnodęba-Kasmo
Huty Janowskiej;Huta Janowska;Huty Janowski
Starego Pola;Stare Pole;Stary Pola
Buska-Zdroju;Busko-Zdrój;Buska-Zdrój
Chludni;Chludnie;Chludny
Połazia;Połazie;Połaź
Karszewa-Kolonii;Karszew-Kolonia;Karszewo-Kolonia
Lubonieńka;Luboniek;Lubonieńki
Tarnowa Pałuckiego;Tarnowo Pałuckie;Tarnowy Pałucki
Winnicy;Winnica;Winnik
Matysek;Matyski;Matyska
Lubonieńca;Luboniec;Lubonieniec
Wałownicy;Wałownica;Wałownik
Nowych Sadów;Nowe Sady;Nowy Sad
Targowisk;Targowiska;Targowisko
Górki Lubartowskiej;Górka Lubartowska;Górka Lubartowski
Dzikich-Kolonii;Dzikie-Kolonia;Dziki-Kolonia
Kolonii Dębska;Kolonia Dębsko;Kolonia Dębski
Zdoni;Zdonia;Zdoni
Kalw;Kalwy;Kalwa
Kątów Walichnowskich;Kąty Walichnowskie;Kąt Walichnowski
Wągier;Wągry;Wągier
Sieńska;Sieńsk;Sieński
Kłobuczyna;Kłobuczyno;Kłobuczyna
Rzęsina;Rzęsin;Rzęsina
Strzelców Kujawskich;Strzelce Kujawskie;Strzelec Kujawski
Miedznej Drewnianej;Miedzna Drewniana;Miedzny Drewniany
Zamościa-Kolonii;Zamoście-Kolonia;Zamość-Kolonia
Skarbikowa;Skarbikowo;Skarbikowy
Żabickiego;Żabickie;Żabicki
Dacharzowa;Dacharzów;Dacharzowy
Dany;Dana;Dany
Pleszewa;Pleszew;Pleszewo
Lubatynka;Lubatynek;Lubatynka
Lubiszynka Drugiego;Lubiszynek Drugi;Lubiszynka Drugi
Pomask Małych;Pomaski Małe;Pomask Mały
Przeździecka-Dworaków;Przeździecko-Dworaki;Przeździecki-Dworak
Pogibła;Pogibło;Pogibły
Nadborów;Nadbory;Nadbór
Nowego Bostowa;Nowy Bostów;Nowy Bostowy
Gąsocina;Gąsocin;Gąsocina
Starego Gulczewa;Stare Gulczewo;Stary Gulczewo
Malechówka;Malechówko;Malechówka
Warcina;Warcin;Warcina
Poleśnej;Poleśna;Poleśny
Bąbolina;Bąbolin;Bąbolina
Zamęcina;Zamęcin;Zamęcina
Starego Gralewa;Stare Gralewo;Stary Gralewa
Bobina-Grzybek;Bobino-Grzybki;Bobina-Grzybek
Jęcznik Małych;Jęczniki Małe;Jęcznik Mały
Sidor Zapolnych;Sidory Zapolne;Sidor Zapolny
Hurcza;Hurcze;Hurczy
Sadłóżka;Sadłóżek;Sadłóżko
Gałowa;Gałowo;Gałowy
Sap;Sapy;Sap
Lichawy;Lichawa;Lichawy
Dźwirzyna;Dźwirzyno;Dźwirzyna
Szetlewka;Szetlewek;Szetlewka
Kałużnej;Kałużna;Kałużny
Obrytego;Obryte;Obryty
Obrytej;Obryta;Obryty
Chmielowic;Chmielowice;Chmielowica
Wólki Gonciarskiej;Wólka Gonciarska;Wólka Gonciarski
Starej Wisły;Stara Wisła;Stara Wisły
Starych Grabi;Stare Grabie;Stary Grabie
Mroczek-Stylongów;Mroczki-Stylongi;Mroczek-Stylong
Walentynowa;Walentynowo;Walentynowy
Trzcińska-Zdroju;Trzcińsko-Zdrój;Trzciński-Zdrój
Synkowiec;Synkowce;Synkowiec
Brudzyna;Brudzyno;Brudzyna
Kosobudza;Kosobudz;Kosobudzy
Kosobud;Kosobudy;Kosobuda
Reducina;Reducin;Reducina
Osin NiwMokrej;Osiny-Mokra Niwa;Osin NiwMokry
Nun;Nuny;Nun
Izdebek-Kośmidrów;Izdebki-Kośmidry;Izdebka-Kośmider
Kiełczowa;Kiełczów;Kiełczowy
Rogożan;Rogożany;Rogożan
Nuny;Nuna;Nun
Sielca;Sielc;Sielec
Baszewic;Baszewice;Baszewica
Bronek;Bronki;Bronka
Będkowa;Będkowo;Będkowy
Watorowa;Watorowo;Watorowy
Górek Wielkich;Górki Wielkie;Górka Wielki
Mielesznicy;Mielesznica;Mielesznik
Lizy Nowej;Liza Nowa;Liza Nowy
Podmiejskiej Woli;Podmiejska Wola;Podmiejski Wol
Sobawin;Sobawiny;Sobawina
Golenia;Goleń;Golenie
Bykowic;Bykowice;Bykowica
Pniówna;Pniówno;Pniówny
Bukowska;Bukowsko;Bukowski
Czerteża;Czerteż;Czerteże
Lubowa;Lubowo;Lubowy
Łukawskiej Woli;Łukawska Wola;Łukawski Wol
Miłochowa;Miłochów;Miłochowy
Zaborowa;Zaborowo;Zaborowy
Markus;Markusy;Markus
Zimnic Małych;Zimnice Małe;Zimnica Mały
Daltrozowa;Daltrozów;Daltrozowy
Czaganieńca;Czaganiec;Czaganieniec
Rogowa-Wsi;Rogów-Wieś;Rogowy-Wszy
Sternalic;Sternalice;Sternalica
Woli Batorskiej;Wola Batorska;Wol Batorski
Ustronia;Ustroń;Ustronie
Pilony;Pilona;Pilony
Nowych Osip;Nowe Osipy;Nowy Osipa
Bardyn;Bardyny;Bardyna
Dolnych Grądów;Dolne Grądy;Dolny Grąd
Stypułek-Borek;Stypułki-Borki;Stypułka-Borka
Malinnnik;Malinniki;Malinnnik
Chlebowic;Chlebowice;Chlebowica
Niestachowa;Niestachów;Niestachowy
Radoszek;Radoszki;Radoszek
Rzepiszewa-Resztówki;Rzepiszew-Resztówka;Rzepiszewo-Resztówka
Watkowic Małych;Watkowice Małe;Watkowica Mały
Dubidz-Kolonii;Dubidze-Kolonia;Dubidz-Kolonia
Nekielki;Nekielka;Nekielek
Długiej Wsi;Długa Wieś;Długi Wszy
Wolicy Brzozowej;Wolica Brzozowa-Kolonia;Wolicy Brzozowy
Kupinina;Kupinin;Kupinina
Grodzkich Szczepanowiąt;Grodzkie Szczepanowięta;Grodzki Szczepanowię
Strzałkowic;Strzałkowice;Strzałkowica
Malar;Malary;Malar
Babienieńca-Kolonii;Babieniec-Kolonia;Babienieniec-Kolonia
Czarnuchy;Czarnucha;Czarnuch
Szarlejskich Hub;Szarlejskie Huby;Szarlejski Hub
Maliszewa-Perkus;Maliszewo-Perkusy;Maliszewo-Perkus
Boboszowa;Boboszów;Boboszowy
Milewa-Rączek;Milewo-Rączki;Milew-Rączka
Rońska;Rońsko;Roński
Miękin;Miękiny;Miękin
Raczek Wielkich;Raczki Wielkie;Raczka Wielki
Tobolic;Tobolice;Tobolica
Górki Prudnickiej;Górka Prudnicka;Górka Prudnicki
Leśnej Góry;Leśna Góra;Leśny Góry
Woli Kuraszowej;Wola Kuraszowa;Wol Kuraszowy
Krzywego Kolana;Krzywe Kolano;Krzywy Kolano
Świętochów;Świętochy;Świętoch
Dębowierzchów;Dębowierzchy;Dębowierzch
Turzego Pola;Turze Pole;Turzy Pola
Rutek-Marszewic;Rutki-Marszewice;Rutka-Marszewica
Ublika;Ublik;Ublika
Skrzeszowic;Skrzeszowice;Skrzeszowica
Pląchot;Pląchoty;Pląchota
Rudy Wieczyńskiej;Ruda Wieczyńska;Ruda Wieczyński
Woli Zabierzowskiej;Wola Zabierzowska;Wol Zabierzowski
Porosłów-Kolonii;Porosły-Kolonia;Porosioł-Kolonia
Napromka;Napromek;Napromka
Daleszyna;Daleszyn;Daleszyna
Bogusławów;Bogusławy;Bogusław
Retek;Retki;Retka
Świszew;Świszewy;Świszwa
Czubrowic;Czubrowice;Czubrowica
Oziabłów;Oziabły;Oziabeł
Cekanowa;Cekanów;Cekanowy
Owsnych Ostrowów;Owsne Ostrowy;Owsny Ostrów
Piorunowa;Piorunów;Piorunowy
Charzyków;Charzykowy;Charzyk
Otoczni;Otocznia;Otoczny
Bernacicic Górnych;Bernacice Górne;Bernacicica Górny
Faliszewic;Faliszewice;Faliszewica
Kolonii Gurbicz;Kolonia Gurbicze;Kolonia Gurbicz
Buszyna;Buszyno;Buszyna
Kolonii Targoni Wielkich;Kolonia Targonie Wielkie;Kolonia Targon Wielki
Klimek;Klimki;Klimek
Wyszynek;Wyszynki;Wyszynka
Tęczyna;Tęczyn;Tęczyna
Nowej Wsi Głubczyckiej;Nowa Wieś Głubczycka;Nowy Wszy Głubczycki
Salina;Salino;Salina
Kolonii Nowej Wrony;Kolonia Nowa Wrona;Kolonia Nowy Wron
Modlikowic;Modlikowice;Modlikowica
Zbereża;Zbereże;Zbereża
Starych Gniewniewic;Stare Gniewniewice;Stary Gniewniewica
Bab Dolnych;Baby Dolne;Bab Dolny
Osowej Sieni;Osowa Sień;Osowy Siony
Kolonii Kopanek;Kolonia Kopanki;Kolonia Kopanka
Koło Cmentarza;Koło Cmentarza;Koła Cmentarz
Głażewa-Święszk;Głażewo-Święszki;Głażewa-Święszk
Krzeczkowa Mianowskiego;Krzeczkowo Mianowskie;Krzeczkowy Mianowski
Próchnowa;Próchnowo;Próchnowy
Kurznia;Kurznie;Kurznia
Tuchorzy;Tuchorza;Tuchor
Cichowa;Cichów;Cichowy
Łapinóżka;Łapinóżek;Łapinóżka
Łęczynka;Łęczynko;Łęczynka
Tomkowa;Tomkowo;Tomkowy
Mutnego;Mutne;Mutny
Sędziszowa Małopolskiego;Sędziszów Małopolski;Sędziszowy Małopolski
Kolonii Przyjm;Kolonia Przyjmy;Kolonia Przyjma
Pogorzałej Wsi;Pogorzała Wieś;Pogorzały Wszy
Barkowa;Barkowo;Barkowy
Dąbruska;Dąbrusk;Dąbrusek
Ciemięrzowic;Ciemięrzowice;Ciemięrzowica
Pszczewka;Pszczewko;Pszczewka
Ścion;Ściony;Ściono
Jałowęsów;Jałowęsy;Jałowęs
Słostowic;Słostowice;Słostowica
Rutkowic;Rutkowice;Rutkowica
Krzyczewa;Krzyczew;Krzyczewo
Zielonek-Parceli;Zielonki-Parcela;Zielonka-Parcela
Myślatyna;Myślatyn;Myślatyna
Mojsik;Mojsiki;Mojsik
Lasotek;Lasotki;Lasoteka
Jaczkowic;Jaczkowice;Jaczkowica
Szczodrego;Szczodre;Szczodry
Majka;Majk;Majka
Wólki Kosowskiej;Wólka Kosowska;Wólka Kosowski
Jakówek;Jakówki;Jakówka
Opoki Dużej;Opoka Duża;Opoka Duży
Kwaśniowa Dolnego;Kwaśniów Dolny;Kwaśniowy Dolny
Giń;Ginie;Ginia
Dębowiec;Dębowce;Dębowiec
Trzecin;Trzeciny;Trzecina
Parszowa;Parszów;Parszowy
Sędziszowa;Sędziszów;Sędziszowy
Kłokówka;Kłokówko;Kłokówka
Gieczna;Gieczno;Gieczny
Opatkowiczek;Opatkowiczki;Opatkowiczka
Gleby;Gleba;Gleb
Niewikli;Niewikla;Niewikły
Kolonii Gradowskiej;Kolonia Gradowska;Kolonia Gradowski
Stawierej-Michałowiąt;Stawiereje-Michałowięta;Stawiery-Michałowię
Maszkowa;Maszków;Maszkowy
Miszewka-Stefanów;Miszewko-Stefany;Miszewka-Stefan
Żabczyna;Żabczyn;Żabczyna
Grzegorzowa;Grzegorzów;Grzegorzowy
Wólki Krowickiej;Wólka Krowicka;Wólka Krowicki
Trzęsowic;Trzęsowice;Trzęsowica
Łukocina;Łukocin;Łukocina
Kościerskiej Huty;Kościerska Huta;Kościerski Huty
Parnicy;Parnica;Parnik
Taciszowa;Taciszów;Taciszowy
Nowego Jaworowa;Nowy Jaworów;Nowy Jaworowy
Kwiatkowic;Kwiatkowice;Kwiatkowica
Polichnowa;Polichnowo;Polichnowy
Jaszowic-Kolonii;Jaszowice-Kolonia;Jaszowica-Kolonia
Strzelcewa;Strzelcew;Strzelcewa
Woli Piotrowej;Wola Piotrowa;Wol Piotrowy
Wistki Szlacheckiej;Wistka Szlachecka;Wistka Szlachecki
Biskupic Oławskich;Biskupice Oławskie;Biskupic Oławski
Redostowa;Redostowo;Redostowy
Radzi;Radzie;Radź
Strzeszkowic Małych;Strzeszkowice Małe;Strzeszkowica Mały
Radzimia;Radzim;Radzimia
Płaczkówka;Płaczkówko;Płaczkówka
Wołdowa;Wołdowo;Wołdowy
Woli Rudzkiej;Wola Rudzka;Wol Rudzki
Bartężka;Bartężek;Bartężki
Cieszkowa Nowego;Cieszkowo Nowe;Cieszkowy Nowy
Nowej Złotorii;Nowa Złotoria;Nowy Złotoria
Gołębiewka Nowego;Gołębiewek Nowy;Gołębiewka Nowy
Chojna MałBłot;Chojno-Błota Małe;Chojna MałBłota
Mościchy;Mościcha;Mościchy
Za Wodą;Za Wodą;Zy Woda
Kazimierzowa;Kazimierzów;Kazimierzowy
Kolonii Bogdanek;Kolonia Bogdanki;Kolonia Bogdanka
Bałkowa;Bałków;Bałkowy
Janowca-Jastrząbek;Janowiec-Jastrząbki;Janowiec-Jastrząbek
Bielaw Szelejewskich;Bielawy Szelejewskie;Bielawa Szelejewski
Motycza;Motycz;Motycza
Żaboklik-Kolonii;Żabokliki-Kolonia;Żaboklika-Kolonia
Koprzywnicy;Koprzywnica;Koprzywnik
Szamocina;Szamocin;Szamocina
Rykowa;Ryków;Rykowy
Jarkowa;Jarków;Jarkowy
Gibaszewa;Gibaszew;Gibaszewo
Szydłowa-Kolonii;Szydłów-Kolonia;Szydłowy-Kolonia
Drawnia;Drawień;Drawnia
Wielopola Skrzyńskiego;Wielopole Skrzyńskie;Wielopola Skrzyński
Samsonowa-Komornik;Samsonów-Komorniki;Samsonowy-Komornik
Kolonii Bystrych;Kolonia Bystre;Kolonia Bystry
Kraszewa-Gaczułt;Kraszewo-Gaczułty;Kraszewo-Gaczułt
Będzymina;Będzymin;Będzymina
Kieź;Kiezie;Kieź
Ponurego;Ponure;Ponury
Szemplina Wielkiego;Szemplino Wielkie;Szemplina Wielki
Grauży Starych;Grauże Stare;Grauż Stary
Kubczyczyc;Kubczyce;Kubczyczyca
Bryk;Bryki;Bryk
Glinic-Domaniewa;Glinice-Domaniewo;Glinica-Domaniewa
Rant;Ranty;Rant
Żernik Dolnych;Żerniki Dolne;Żernik Dolny
Osady Robotniczej;Osada Robotnicza;Osada Robotniczy
Pomocna;Pomocno;Pomocny
Chinkowa;Chinków;Chinkowy
Kolonii Kiersnowa;Kolonia Kiersnowo;Kolonia Kiersnowa
Bałd;Bałdy;Bałda
Pomocnego;Pomocne;Pomocny
Ulatowa-Żył;Ulatowo-Żyły;Ulatowy-Żyła
Szczurowa;Szczurów;Szczurowy
Brzósek-Gromek;Brzóski-Gromki;Brzóska-Gromka
Chmielnik;Chmielniki;Chmielnik
Przyn;Przyny;Przyna
Wilamowic;Wilamowice;Wilamowica
Przedzenia;Przedzeń;Przedzenie
Mironic;Mironice;Mironica
Sobienia;Sobień;Sobienie
Wojnarowej;Wojnarowa;Wojnarowy
Żegot;Żegoty;Żegot
Wlonic;Wlonice;Wlonica
