Dopełniacz;Mianownik;Wynik Stemmera
Nowej Ukty;Nowa Ukta;Nowa Ukt
Wandowa;Wandów;Wandowa
Nowych Kotkowic;Nowe Kotkowice;Nowy Kotkowica
Lakieli;Lakiele;Lakiel
Dziadówego Mostu;Dziadów Most;Dziadówy Most
Tybor-Olszewa;Tybory-Olszewo;Tybor-Olszewo
Ratowa-Piotrowa;Ratowo-Piotrowo;Ratow-Piotrowa
Słuszczyna;Słuszczyn;Słuszczyna
Kuczborka-Wsi;Kuczbork-Wieś;Kuczborek-Ws
Popielewa-Folwarku;Popielewo-Folwark;Popielew-Folwark
Zrębina;Zrębin;Zrębina
Myślik;Myśliki;Myślik
Nowosiółek Dydyńskich;Nowosiółki Dydyńskie;Nowosiółek Dydyński
Smardzewic;Smardzewice;Smardzewica
Kowalewa-Skorupek;Kowalewo-Skorupki;Kowalewa-Skorupka
Bieńkowa;Bieńkowo;Bieńkowa
Gaworzyc;Gaworzyce;Gaworzyca
Mikanowa;Mikanowo;Mikanowa
Latkowa;Latkowo;Latkowa
Aniołki Pierwszej;Aniołka Pierwsza;Aniołek Pierwsza
Śniech;Śniechy;Śniech
Woli Miłkowskiej;Wola Miłkowska;Wol Miłkowska
Latkowy;Latkowa;Latkowy
Worninin;Worniny;Worninina
Czaplinka;Czaplinek;Czaplinka
Łukawca;Łukawiec;Łukawca
Dreglina;Dreglin;Dreglina
Strojnowa;Strojnów;Strojnowa
Żoruchowa;Żoruchowo;Żoruchów
Górzyna;Górzyn;Górzyna
Woli Cygowskiej;Wola Cygowska;Wol Cygowska
Małyszczyna;Małyszczyn;Małyszczyna
Pławanic;Pławanice;Pławanica
Brudzenia Małego;Brudzeń Mały;Brudzenie Mały
Miecznikowa-Miąchów;Miecznikowo-Miąchy;Miecznikowa-Miąch
Wielęcina;Wielęcin;Wielęcina
Wielkiej Łąki;Wielka Łąka;Wielka Łąk
Krajna Pierwszego;Krajno Pierwsze;Krajna Pierwszy
Sielinka;Sielinko;Sielinek
Racicic;Racice;Racicica
Kolonii Krasina;Kolonia Krasin;Kolonia Krasina
Rymanowa-Zdroju;Rymanów-Zdrój;Rymanowa-Zdrój
Suchożebrów;Suchożebry;Suchożeber
Szerenos;Szerenosy;Szerenos
Kolonii Kobierna;Kolonia Kobierno;Kolonia Kobierna
Kwiatoniowa;Kwiatoniów;Kwiatoniowa
Kolonii Łabędzi;Kolonia Łabędzie;Kolonia Łabędź
Józefina k. Nowosiółek;Józefin k. Nowosiółek;Józefina k. Nowosiółek
Nowego Karwna;Nowe Karwno;Nowy Karwna
Krasnoborek;Krasnoborki;Krasnoborek
Smolna;Smolno;Smolna
Likca;Likiec;Likca
Tąpadeł;Tąpadły;Tąpadło
Jamiołek-Piotrowiąt;Jamiołki-Piotrowięta;Jamiołek-Piotrowię
Ciebłowic Małych;Ciebłowice Małe;Ciebłowica Mała
Urada;Urad;Urada
Tąpadeł;Tąpadła;Tąpadło
Wielkiego Łęcka;Wielki Łęck;Wielki Łęcka
Czarnoziemi;Czarnoziem;Czarnoziemie
Dąbkowa;Dąbkowo;Dąbkowa
Piekła Górnego;Piekło Górne;Piekło Górny
Sątoka;Sątok;Sątoka
Idzbarku;Idzbark;Idzbarek
Zagrobów-Zakrzewa;Zagroby-Zakrzewo;Zagrób-Zakrzewo
Płyćwi;Płyćwia;Pły
Czyżewa;Czyżew;Czyżewa
Blinnna;Blinno;Blinnna
Paździorna;Paździorno;Paździorn
Biłgorajów;Biłgoraje;Biłgoraj
Starego Jasinieńca;Stary Jasiniec;Stary Jasinieniec
Madalina;Madalin;Madalina
Tęczek;Tęczki;Tęczek
Kuskowa Kmiecego;Kuskowo Kmiece;Kuskowa Kmiecy
Balkowa;Balków;Balkowa
Anatolina;Anatolin;Anatolina
Bubla-Granny;Bubel-Granna;Bubel-Granny
Lipińskich;Lipińskie;Lipiński
Lisnowa;Lisnowo;Lisnowa
Rachocina;Rachocin;Rachocina
Biegodzina;Biegodzin;Biegodzina
Piszczaca;Piszczac;Piszczaca
Rakowic Wielkich;Rakowice Wielkie;Rakowica Wielki
Kępy Piotrowińskiej;Kępa Piotrowińska;Kęp Piotrowińska
Bitego Kamienia;Bity Kamień;Bity Kamienie
Cieminka;Cieminko;Cieminek
Gowarczowa;Gowarczów;Gowarczowa
Płowiec;Płowce;Płowiec
Czepielowic;Czepielowice;Czepielowica
Piotrowego Pola;Piotrowe Pole;Piotrowy Pola
Panigródza;Panigródz;Panigródza
Pieczarek;Pieczarki;Pieczarka
Checheł;Chechły;Chechła
Golubia Wężewskiego;Golubie Wężewskie;Golubia Wężewski
Red;Redy;Reda
Chechła;Chechło;Chechła
Kosemina;Kosemin;Kosemina
Łasic;Łasice;Łasica
Paraszyna;Paraszyno;Paraszyna
Kromolina;Kromolin;Kromolino
Komosewa;Komosewo;Komosewa
Józefowa-Pociechy;Józefów-Pociecha;Józefowa-Pociecha
Myśliborów;Myślibory;Myślibór
Kolonii Chworościan;Kolonia Chworościany;Kolonia Chworościan
Pietrzykowa;Pietrzyków;Pietrzykowa
Darżewa;Darżewo;Darżewa
Prabut;Prabuty;Prabut
Puńcowa;Puńców;Puńcowa
Chociejowa;Chociejów;Chociejowa
Skaratek pod Rogoźno;Skaratki pod Rogóźno;Skaratka poda Rogoźna
Czajcza;Czajcze;Czajcz
Załęża-Sędziąt;Załęże-Sędzięta;Załąż-Sędzię
Potaśni;Potaśnia;Potaśń
Nowego Broniszewa;Nowy Broniszew;Nowy Broniszewo
Kościelisk;Kościeliska;Kościelisko
Murzasichla;Murzasichle;Murzasichla
Piotrowic-Parcel;Piotrowice-Parcele;Piotrowica-Parcela
Strzebielewa;Strzebielewo;Strzebielew
Łopatek Polskich;Łopatki Polskie;Łopatka Polski
Kolonii Jadeszek;Kolonia Jadeszki;Kolonia Jadeszek
Kolonii Szpakowa;Kolonia Szpakowo;Kolonia Szpakowa
Gruszczyna;Gruszczyn;Gruszczyna
Słaboludza-Kolonii;Słaboludz-Kolonia;Słaboludza-Kolonia
Polkowa-Sagałów;Polków-Sagały;Polkowa-Sagał
Miniewicz;Miniewicze;Miniewicz
Wielkiego Garca;Wielki Garc;Wielki Garzec
Putkowic Nadolnych;Putkowice Nadolne;Putkowica Nadolny
Rożniątowa;Rożniątów;Rożniątowa
Łysomiczek;Łysomiczki;Łysomiczka
Kosów;Kosy;Kos
Siennicy Różanej;Siennica Różana;Siennik Różana
Borzestowa;Borzestowo;Borzestowa
Trębanowa;Trębanów;Trębanowa
Bukowa Dużego;Bukowo Duże;Bukowa Duży
Różanieńca;Różaniec;Różanieniec
Krasnodęb-Kasm;Krasnodęby-Kasmy;Krasnodęba-Kasmo
Huty Janowskiej;Huta Janowska;Hut Janowska
Starego Pola;Stare Pole;Stary Pola
Buska-Zdroju;Busko-Zdrój;Buska-Zdrój
Połazia;Połazie;Połaź
Karszewa-Kolonii;Karszew-Kolonia;Karszewo-Kolonia
Lubonieńka;Luboniek;Lubonieńka
Tarnowa Pałuckiego;Tarnowo Pałuckie;Tarnowa Pałucki
Winnicy;Winnica;Winnik
Matysek;Matyski;Matyska
Lubonieńca;Luboniec;Lubonieniec
Wałownicy;Wałownica;Wałownik
Nowych Sadów;Nowe Sady;Nowy Sad
Targowisk;Targowiska;Targowisko
Dzikich-Kolonii;Dzikie-Kolonia;Dzicy-Kolonia
Zdoni;Zdonia;Zdoni
Kalw;Kalwy;Kalwa
Kątów Walichnowskich;Kąty Walichnowskie;Kąt Walichnowski
Wągier;Wągry;Wągier
Sieńska;Sieńsk;Sieńska
Kłobuczyna;Kłobuczyno;Kłobuczyna
Rzęsina;Rzęsin;Rzęsina
Strzelców Kujawskich;Strzelce Kujawskie;Strzelec Kujawski
Zamościa-Kolonii;Zamoście-Kolonia;Zamość-Kolonia
Skarbikowa;Skarbikowo;Skarbikowa
Żabickiego;Żabickie;Żabicki
Dacharzowa;Dacharzów;Dacharzowa
Dany;Dana;Dan
Pleszewa;Pleszew;Pleszewo
Lubatynka;Lubatynek;Lubatynka
Lubiszynka Drugiego;Lubiszynek Drugi;Lubiszynka Drugi
Pomask Małych;Pomaski Małe;Pomask Mała
Przeździecka-Dworaków;Przeździecko-Dworaki;Przeździecko-Dworak
Pogibła;Pogibło;Pogibeł
Nadborów;Nadbory;Nadbór
Nowego Bostowa;Nowy Bostów;Nowy Bostowa
Gąsocina;Gąsocin;Gąsocina
Starego Gulczewa;Stare Gulczewo;Stary Gulczewo
Malechówka;Malechówko;Malechówka
Warcina;Warcin;Warcina
Bąbolina;Bąbolin;Bąbolina
Zamęcina;Zamęcin;Zamęcina
Starego Gralewa;Stare Gralewo;Stary Gralewa
Bobina-Grzybek;Bobino-Grzybki;Bobina-Grzybek
Jęcznik Małych;Jęczniki Małe;Jęcznik Mała
Sidor Zapolnych;Sidory Zapolne;Sidor Zapolny
Hurcza;Hurcze;Hurcz
Sadłóżka;Sadłóżek;Sadłóżko
Gałowa;Gałowo;Gałowa
Sap;Sapy;Sap
Dźwirzyna;Dźwirzyno;Dźwirzyna
Szetlewka;Szetlewek;Szetlewka
Obrytego;Obryte;Obryty
Chmielowic;Chmielowice;Chmielowica
Starej Wisły;Stara Wisła;Stara Wisł
Starych Grabi;Stare Grabie;Stara Grabie
Mroczek-Stylongów;Mroczki-Stylongi;Mroczek-Stylong
Walentynowa;Walentynowo;Walentynowa
Trzcińska-Zdroju;Trzcińsko-Zdrój;Trzcińska-Zdrój
Synkowiec;Synkowce;Synkowiec
Brudzyna;Brudzyno;Brudzyna
Kosobudza;Kosobudz;Kosobudza
Kosobud;Kosobudy;Kosobuda
Reducina;Reducin;Reducina
Osin NiwMokrej;Osiny-Mokra Niwa;Osin NiwMokrej
Nun;Nuny;Nun
Izdebek-Kośmidrów;Izdebki-Kośmidry;Izdebka-Kośmider
Kiełczowa;Kiełczów;Kiełczowa
Rogożan;Rogożany;Rogożan
Nuny;Nuna;Nun
Sielca;Sielc;Sielec
Baszewic;Baszewice;Baszewica
Bronek;Bronki;Bronka
Będkowa;Będkowo;Będkowa
Watorowa;Watorowo;Watorowa
Górek Wielkich;Górki Wielkie;Górka Wielki
Mielesznicy;Mielesznica;Mielesznik
Podmiejskiej Woli;Podmiejska Wola;Podmiejska Wol
Sobawin;Sobawiny;Sobawina
Golenia;Goleń;Golenie
Bykowic;Bykowice;Bykowica
Pniówna;Pniówno;Pniówna
Czerteża;Czerteż;Czerteże
Lubowa;Lubowo;Lubowa
Łukawskiej Woli;Łukawska Wola;Łukawska Wol
Zaborowa;Zaborowo;Zaborowa
Markus;Markusy;Markus
Zimnic Małych;Zimnice Małe;Zimnica Mała
Daltrozowa;Daltrozów;Daltrozowa
Czaganieńca;Czaganiec;Czaganieniec
Rogowa-Wsi;Rogów-Wieś;Rogowa-Ws
Sternalic;Sternalice;Sternalica
Woli Batorskiej;Wola Batorska;Wol Batorska
Ustronia;Ustroń;Ustronie
Pilony;Pilona;Pilon
Nowych Osip;Nowe Osipy;Nowy Osipa
Bardyn;Bardyny;Bardyna
Dolnych Grądów;Dolne Grądy;Dolny Grąd
Stypułek-Borek;Stypułki-Borki;Stypułka-Borka
Malinnnik;Malinniki;Malinnnik
Chlebowic;Chlebowice;Chlebowica
Radoszek;Radoszki;Radoszek
Rzepiszewa-Resztówki;Rzepiszew-Resztówka;Rzepiszewo-Resztówka
Watkowic Małych;Watkowice Małe;Watkowica Mała
Dubidz-Kolonii;Dubidze-Kolonia;Dubidz-Kolonia
Nekielki;Nekielka;Nekielek
Długiej Wsi;Długa Wieś;Długa Ws
Wolicy Brzozowej;Wolica Brzozowa-Kolonia;Wolicy Brzozowa
Kupinina;Kupinin;Kupinina
Grodzkich Szczepanowiąt;Grodzkie Szczepanowięta;Grodzki Szczepanowię
Strzałkowic;Strzałkowice;Strzałkowica
Malar;Malary;Malar
Babienieńca-Kolonii;Babieniec-Kolonia;Babienieniec-Kolonia
Czarnuchy;Czarnucha;Czarnuch
Szarlejskich Hub;Szarlejskie Huby;Szarlejski Hub
Maliszewa-Perkus;Maliszewo-Perkusy;Maliszewo-Perkus
Boboszowa;Boboszów;Boboszowa
Milewa-Rączek;Milewo-Rączki;Milewa-Rączka
Rońska;Rońsko;Rońska
Miękin;Miękiny;Miękin
Raczek Wielkich;Raczki Wielkie;Raczka Wielki
Tobolic;Tobolice;Tobolica
Leśnej Góry;Leśna Góra;Leśna Gór
Woli Kuraszowej;Wola Kuraszowa;Wol Kuraszowa
Krzywego Kolana;Krzywe Kolano;Krzywy Kolana
Świętochów;Świętochy;Świętoch
Dębowierzchów;Dębowierzchy;Dębowierzch
Turzego Pola;Turze Pole;Turzy Pola
Rutek-Marszewic;Rutki-Marszewice;Rutka-Marszewica
Ublika;Ublik;Ublika
Skrzeszowic;Skrzeszowice;Skrzeszowica
Pląchot;Pląchoty;Pląchota
Woli Zabierzowskiej;Wola Zabierzowska;Wol Zabierzowska
Porosłów-Kolonii;Porosły-Kolonia;Porosioł-Kolonia
Napromka;Napromek;Napromka
Daleszyna;Daleszyn;Daleszyna
Bogusławów;Bogusławy;Bogusław
Retek;Retki;Retka
Świszew;Świszewy;Świszwa
Czubrowic;Czubrowice;Czubrowica
Oziabłów;Oziabły;Oziabeł
Cekanowa;Cekanów;Cekanowa
Owsnych Ostrowów;Owsne Ostrowy;Owsny Ostrów
Piorunowa;Piorunów;Piorunowa
Charzyków;Charzykowy;Charzyk
Bernacicic Górnych;Bernacice Górne;Bernacicica Górny
Faliszewic;Faliszewice;Faliszewica
Kolonii Gurbicz;Kolonia Gurbicze;Kolonia Gurbicz
Buszyna;Buszyno;Buszyna
Kolonii Targoni Wielkich;Kolonia Targonie Wielkie;Kolonia Targon Wielki
Klimek;Klimki;Klimek
Wyszynek;Wyszynki;Wyszynka
Tęczyna;Tęczyn;Tęczyna
Nowej Wsi Głubczyckiej;Nowa Wieś Głubczycka;Nowa Ws Głubczycka
Salina;Salino;Salina
Kolonii Nowej Wrony;Kolonia Nowa Wrona;Kolonia Nowa Wron
Modlikowic;Modlikowice;Modlikowica
Zbereża;Zbereże;Zbereża
Starych Gniewniewic;Stare Gniewniewice;Stara Gniewniewica
Bab Dolnych;Baby Dolne;Bab Dolny
Kolonii Kopanek;Kolonia Kopanki;Kolonia Kopanka
Koło Cmentarza;Koło Cmentarza;Koła Cmentarz
Głażewa-Święszk;Głażewo-Święszki;Głażewa-Święszk
Krzeczkowa Mianowskiego;Krzeczkowo Mianowskie;Krzeczkowa Mianowski
Próchnowa;Próchnowo;Próchnowa
Kurznia;Kurznie;Kurznia
Tuchorzy;Tuchorza;Tuchor
Łapinóżka;Łapinóżek;Łapinóżka
Łęczynka;Łęczynko;Łęczynka
Tomkowa;Tomkowo;Tomkowa
Mutnego;Mutne;Mutny
Sędziszowa Małopolskiego;Sędziszów Małopolski;Sędziszowa Małopolski
Kolonii Przyjm;Kolonia Przyjmy;Kolonia Przyjma
Pogorzałej Wsi;Pogorzała Wieś;Pogorzała Ws
Barkowa;Barkowo;Barkowa
Dąbruska;Dąbrusk;Dąbrusek
Ciemięrzowic;Ciemięrzowice;Ciemięrzowica
Pszczewka;Pszczewko;Pszczewka
Ścion;Ściony;Ściono
Jałowęsów;Jałowęsy;Jałowęs
Słostowic;Słostowice;Słostowica
Rutkowic;Rutkowice;Rutkowica
Krzyczewa;Krzyczew;Krzyczewo
Zielonek-Parceli;Zielonki-Parcela;Zielonka-Parcela
Myślatyna;Myślatyn;Myślatyna
Mojsik;Mojsiki;Mojsik
Lasotek;Lasotki;Lasoteka
Jaczkowic;Jaczkowice;Jaczkowica
Szczodrego;Szczodre;Szczodry
Majka;Majk;Majka
Jakówek;Jakówki;Jakówka
Kwaśniowa Dolnego;Kwaśniów Dolny;Kwaśniowa Dolny
Giń;Ginie;Ginia
Dębowiec;Dębowce;Dębowiec
Trzecin;Trzeciny;Trzecina
Parszowa;Parszów;Parszowa
Sędziszowa;Sędziszów;Sędziszowa
Kłokówka;Kłokówko;Kłokówka
Gieczna;Gieczno;Gieczna
Opatkowiczek;Opatkowiczki;Opatkowiczka
Gleby;Gleba;Gleb
Niewikli;Niewikla;Niewikiel
Stawierej-Michałowiąt;Stawiereje-Michałowięta;Stawierej-Michałowię
Maszkowa;Maszków;Maszkowa
Miszewka-Stefanów;Miszewko-Stefany;Miszewka-Stefan
Żabczyna;Żabczyn;Żabczyna
Grzegorzowa;Grzegorzów;Grzegorzowa
Trzęsowic;Trzęsowice;Trzęsowica
Łukocina;Łukocin;Łukocina
Kościerskiej Huty;Kościerska Huta;Kościerska Hut
Parnicy;Parnica;Parnik
Taciszowa;Taciszów;Taciszowa
Nowego Jaworowa;Nowy Jaworów;Nowy Jaworowa
Kwiatkowic;Kwiatkowice;Kwiatkowica
Polichnowa;Polichnowo;Polichnowa
Jaszowic-Kolonii;Jaszowice-Kolonia;Jaszowica-Kolonia
Strzelcewa;Strzelcew;Strzelcewa
Woli Piotrowej;Wola Piotrowa;Wol Piotrowa
Biskupic Oławskich;Biskupice Oławskie;Biskupic Oławski
Redostowa;Redostowo;Redostowa
Radzi;Radzie;Radź
Strzeszkowic Małych;Strzeszkowice Małe;Strzeszkowica Mała
Radzimia;Radzim;Radzimia
Płaczkówka;Płaczkówko;Płaczkówka
Wołdowa;Wołdowo;Wołdowa
Woli Rudzkiej;Wola Rudzka;Wol Rudzka
Bartężka;Bartężek;Bartężka
Cieszkowa Nowego;Cieszkowo Nowe;Cieszkowa Nowy
Gołębiewka Nowego;Gołębiewek Nowy;Gołębiewka Nowy
Chojna MałBłot;Chojno-Błota Małe;Chojna MałBłota
Mościchy;Mościcha;Mościch
Za Wodą;Za Wodą;Ze Woda
Kazimierzowa;Kazimierzów;Kazimierzowa
Kolonii Bogdanek;Kolonia Bogdanki;Kolonia Bogdanka
Bałkowa;Bałków;Bałkowa
Janowca-Jastrząbek;Janowiec-Jastrząbki;Janowiec-Jastrząbek
Bielaw Szelejewskich;Bielawy Szelejewskie;Bielawa Szelejewski
Motycza;Motycz;Motycza
Żaboklik-Kolonii;Żabokliki-Kolonia;Żaboklika-Kolonia
Koprzywnicy;Koprzywnica;Koprzywnik
Szamocina;Szamocin;Szamocina
Rykowa;Ryków;Rykowa
Jarkowa;Jarków;Jarkowa
Gibaszewa;Gibaszew;Gibaszewo
Drawnia;Drawień;Drawnia
Wielopola Skrzyńskiego;Wielopole Skrzyńskie;Wielopola Skrzyński
Samsonowa-Komornik;Samsonów-Komorniki;Samsonowa-Komornik
Kolonii Bystrych;Kolonia Bystre;Kolonia Bystrych
Kraszewa-Gaczułt;Kraszewo-Gaczułty;Kraszewo-Gaczułt
Kolonii Anusina;Kolonia Anusin;Kolonia Anusina
Będzymina;Będzymin;Będzymina
Kieź;Kiezie;Kieź
Ponurego;Ponure;Ponury
Szemplina Wielkiego;Szemplino Wielkie;Szemplina Wielki
Grauży Starych;Grauże Stare;Grauż Stara
Kubczyczyc;Kubczyce;Kubczyczyca
Bryk;Bryki;Bryk
Glinic-Domaniewa;Glinice-Domaniewo;Glinica-Domaniewa
Rant;Ranty;Rant
Żernik Dolnych;Żerniki Dolne;Żernik Dolny
Pomocna;Pomocno;Pomocna
Chinkowa;Chinków;Chinkowa
Kolonii Kiersnowa;Kolonia Kiersnowo;Kolonia Kiersnowa
Bałd;Bałdy;Bałda
Pomocnego;Pomocne;Pomocny
Ulatowa-Żył;Ulatowo-Żyły;Ulatow-Żyła
Szczurowa;Szczurów;Szczurowa
Brzósek-Gromek;Brzóski-Gromki;Brzóska-Gromka
Chmielnik;Chmielniki;Chmielnik
Przyn;Przyny;Przyna
Wilamowic;Wilamowice;Wilamowica
Przedzenia;Przedzeń;Przedzenie
Mironic;Mironice;Mironica
Sobienia;Sobień;Sobienie
Żegot;Żegoty;Żegot
Wlonic;Wlonice;Wlonica
Leszczyna;Leszczyn;Leszczyna
Kuklic;Kuklice;Kuklica
Kolonii Zgagowa;Kolonia Zgagowo;Kolonia Zgagowa
Cychrowskiej Woli;Cychrowska Wola;Cychrowska Wol
Grzmucina;Grzmucin;Grzmucina
Grabowiec Górnych;Grabowce Górne;Grabowiec Górny
Kiełpin;Kiełpiny;Kiełpina
Kmiczyna;Kmiczyn;Kmiczyna
Ignacewa;Ignacew;Ignacewa
Starych Krasnodębów;Stare Krasnodęby;Stara Krasnodąb
Pustek Działyńskich;Pustki Działyńskie;Pustka Działyński
Kurojad;Kurojady;Kurojad
Przystanka;Przystanek;Przystanka
Mieszek-Różków;Mieszki-Różki;Mieszek-Różek
Szczekarkowa;Szczekarków;Szczekarkowa
Małego Dólska;Mały Dólsk;Mały Dólska
Nowin Wielkich;Nowiny Wielkie;Nowina Wielki
Dobiejewa;Dobiejewo;Dobiejewa
Śniepi;Śniepie;Śniepi
Lubowicza-Kątów;Lubowicz-Kąty;Lubowicz-Kąt
Sosenkowa-Osiedla;Sosenkowo-Osiedle;Sosenkowa-Osiedle
Obroków;Obroki;Obrok
Koloni Krogulnej;Kolonia Krogulna;Kolon Krogulna
Rakołup Dużych;Rakołupy Duże;Rakołup Duży
Pod Michałowem;Pod Michałowem;Poda Michałów
Donaborowa;Donaborów;Donaborowa
Potołówka;Potołówek;Potołówka
Niemojewa;Niemojew;Niemojewa
Wierszów;Wiersze;Wiersz
Kuślina;Kuślin;Kuślina
Kozików;Koziki;Kozik
Mosznicy;Mosznica;Mosznik
Gór Prusinowskich;Góry Prusinowskie;Gór Prusinowski
Lipek;Lipki;Lipka
Woli Cichej;Wola Cicha;Wol Cichej
Ojrzanowa-Towarzystwa;Ojrzanów-Towarzystwo;Ojrzanowa-Towarzystwo
Woli Trzydnickiej;Wola Trzydnicka;Wol Trzydnicka
Krupolin;Krupoliny;Krupolina
Papieży;Papieże;Papież
Werkowa;Werkowo;Werkowa
Bychawki Pierwszej;Bychawka Pierwsza;Bychawki Pierwsza
Patrowa;Patrowo;Patrowa
Pększyna;Pększyn;Pększyna
Bagienek;Bagienki;Bagienko
Łękanowa;Łękanów;Łękanowa
Nowego Probarku;Nowy Probark;Nowy Probarek
Mądrzechowa;Mądrzechowo;Mądrzechów
Celigowa;Celigów;Celigowa
Wartkowa;Wartkowo;Wartkowa
Wisłoka Wielkiego;Wisłok Wielki;Wisłoka Wielki
Łazan;Łazany;Łazan
Łazów Brzyńskich;Łazy Brzyńskie;Łaz Brzyński
Olszewca;Olszewiec;Olszewc
Niewodnicy Nargilewskiej;Niewodnica Nargilewska-Kolonia;Niewodnicy Nargilewska
Liwek Włościańskich;Liwki Włościańskie;Liwek Włościański
Kątów Bystrzyckich;Kąty Bystrzyckie;Kąt Bystrzycki
Smolenia;Smoleń;Smolenie
Lgoty Gawronnnej;Lgota Gawronna;Lgot Gawronnna
Niegowici;Niegowić;Niegowita
Gościnieńca Siennieńskiego;Gościniec Siennieński;Gościnieniec Siennieński
Łopatek-Cegielni;Łopatki-Cegielnia;Łopatka-Cegielnia
Starowej Góry;Starowa Góra;Starowa Gór
Pyszek;Pyszki;Pyszka
Majdanu Kozic Górnych;Majdan Kozic Górnych;Majdan Kozica Górny
Grapiczek;Grapiczki;Grapiczka
Gajewnik-Kolonii;Gajewniki-Kolonia;Gajewnik-Kolonia
Cett;Cetty;Cetto
Nowych Bagienic;Nowe Bagienice;Nowy Bagienica
Leszna Dolnego;Leszno Dolne;Leszna Dolny
Staniątek;Staniątki;Staniątko
Komorowic;Komorowice;Komorowica
Dziekanowic;Dziekanowice;Dziekanowica
Kolonii Lewoni;Kolonia Lewonie;Kolonia Lewoń
Ostaszewa-Włusek;Ostaszewo-Włuski;Ostaszewo-Włuska
Godlewa-Gorzejewa;Godlewo-Gorzejewo;Godlewa-Gorzejewa
Goplany;Goplana;Goplan
Skórowa;Skórowo;Skórowa
Lichenia;Licheń;Lichenie
Hamentowa;Hamentów;Hamentowa
Bronisławek;Bronisławki;Bronisławka
Wysoczki;Wysoczka;Wysoczek
Żywocicic;Żywocice;Żywocicica
Rachwałowic;Rachwałowice;Rachwałowica
Florianowa;Florianów;Florianowa
Oss;Ossy;Oss
Lgowa;Lgów;Lgowa
Szarbi;Szarbia;Szarbi
Lizdejek;Lizdejki;Lizdejka
Próchenek;Próchenki;Próchenka
Ochódna;Ochódno;Ochódna
Kolonii Ościęcina;Kolonia Ościęcin;Kolonia Ościęcina
Borzęcinka;Borzęcinko;Borzęcinka
Krakowian;Krakowiany;Krakowian
Malinowa Starego;Malinowo Stare;Malinowa Stary
Piórkowa;Piórków;Piórkowa
Śleszyna;Śleszyn;Śleszyna
Zabruzd-Kolonii;Zabruzdy-Kolonia;Zabruzda-Kolonia
Sidłowa;Sidłowo;Sidłów
Tarnicy;Tarnica;Tarnik
Białogrądów;Białogrądy;Białogrąd
Tarnic;Tarnice;Tarnica
Huty Górnej;Huta Górna;Hut Górna
Nowych Karmonek;Nowe Karmonki;Nowy Karmonka
Sławkowa;Sławków;Sławkowa
Świecina;Świecino;Świecina
Kopani;Kopań;Kopan
Świecin;Świeciny;Świecina
Dobroszewic;Dobroszewice;Dobroszewica
Starachowic;Starachowice;Starachowica
Chełmonieńca;Chełmoniec;Chełmonieniec
Ulanowic;Ulanowice;Ulanowica
Kolonii Zakrza;Kolonia Zakrze;Kolonia Zakrz
Majewa Kościelnego;Majewo Kościelne;Majewa Kościelny
Dzierżążna;Dzierżążno;Dzierżążna
Grodysławic;Grodysławice;Grodysławica
Chrołowic;Chrołowice;Chrołowica
Kolonii Gostyni;Kolonia Gostynie;Kolonia Gostynia
Kolonii Rus;Kolonia Rusy;Kolonia Rus
Przegalin Małych;Przegaliny Małe;Przegalina Mała
Kłodnicy Górnej;Kłodnica Górna;Kłodnik Górna
Miastkowa Kościelnego;Miastków Kościelny;Miastkowa Kościelny
Pacewa;Pacew;Pacewa
Dankowa;Dankowo;Dankowa
Bieżynia;Bieżyń;Bieżynia
Bzowa;Bzów;Bzowa
Milewa-Łosi;Milewo-Łosie;Milewa-Łos
Obodowa;Obodowo;Obodowa
Bruków Unisławskich;Bruki Unisławskie;Bruk Unisławski
Kolonii Grodziska;Kolonia Grodzisk;Kolonia Grodzisko
Wroninka;Wroninko;Wroninka
Pieczysk Łowickich;Pieczyska Łowickie;Pieczysko Łowicki
Szybowic;Szybowice;Szybowica
Woli Dalszej;Wola Dalsza;Wol Dalsza
Majdanu Kozic Dolnych;Majdan Kozic Dolnych;Majdan Kozica Dolny
Poddębinia;Poddębinie;Poddębinia
Miączynka;Miączynek;Miączynka
Ignatowa;Ignatów;Ignatow
Kownacina;Kownacin;Kownacina
Płowężka;Płowężek;Płowężka
Piszczaca-Kolonii;Piszczac-Kolonia;Piszczaca-Kolonia
Sarnówka;Sarnówko;Sarnówka
Komalw;Komalwy;Komalwa
Karwowa;Karwowo;Karwowa
Miękinek;Miękinki;Miękinka
Wierzchowiny;Wierzchowina;Wierzchowiny
Okoninin Nadjeziornych;Okoniny Nadjeziorne;Okoninina Nadjeziorne
Biełek;Biełki;Biełko
Podławek;Podławki;Podławka
Starych Brynek;Stare Brynki;Stara Brynka
Lasowa;Lasów;Lasowa
Kolonii Śladkowa;Kolonia Śladków;Kolonia Śladkowa
Szymanowic Dolnych;Szymanowice Dolne;Szymanowica Dolny
Gorzelina;Gorzelin;Gorzelina
Dobrosołowa;Dobrosołowo;Dobrosołów
Wawrowic;Wawrowice;Wawrowica
Sworzyc;Sworzyce;Sworzyca
Jabramowa;Jabramowo;Jabramowa
Mirowa Dużego;Mirowo Duże;Mirowa Duży
Mikołajowic;Mikołajowice;Mikołajowica
Starokrzepic;Starokrzepice;Starokrzepic
Błazin Górnych;Błaziny Górne;Błazina Górny
Zdworza;Zdwórz;Zdworze
Prawdowa;Prawdowo;Prawdowa
Sobienek;Sobienki;Sobienka
