Dopełniacz;Mianownik;Wynik Stemmera
Raduszyna;Raduszyn;Raduszyna;ADAAA 
Garbochy;Garbocha;Garboch;ADAAA 
Wełmic;Wełmice;Wełmica;ADACABB 
Pulek;Pulki;Pulka;ADAB 
Podwólkowa;Podwólków;Podwólkowa;ADAAA 
Konieńca-Kwilna;Koniec-Kwilno;Konieniec-Kwilna;ACACBC CAB 
Stypina;Stypin;Stypina;ADAAA 
Mońków-Wsi;Mońki-Wieś;Moniek-Ws;ACABBA AAADAA 
Włynkowa;Włynkowo;Włynkowa;CAB 
Telechówek;Telechówki;Telechówka;ADAB 
Desznicy;Desznica;Desznik;AAACBA 
Starych Gościńców;Stare Gościńce;Stara Gościniec;CAA ACACBC 
Dziego;Dzielowy;Dzia;AABAA 
Drzęczewa Pierwszego;Drzęczewo Pierwsze;Drzęczewo Pierwszy;AEAAAB CAB 
Poniszowic;Poniszowice;Poniszowica;ADACABB 
Chocimowa-Dworu;Chocimów-Dwór;Chocimowa-Dwór;ADAAA ACAAAAA 
Brzezin Nownych;Brzeziny Nowe;Brzezina Nowny;ADAAA CAB 
Chałupnego;Chałupne;Chałupny;AAEC 
Wyrzyk-Borku;Wyrzyki-Borek;Wyrzyk-Borek;ACABBA ACABBA 
Panewnik;Panewniki;Panewnik;ACABBA 
Szczepkowa-Zalesia;Szczepkowo-Zalesie;Szczepkowa-Zaleś;CAB AAABAB 
Kolonii Turośni Kościelnej;Kolonia Turośń Kościelna;Kolonia Turośnia Kościelna;ADACBAA ADACBAA CAB 
Błotkowa Małego;Błotków Mały;Błotkowa Mały;CAB CAB 
Połcia Młodego;Połcie Młode;Połeć Młody;ACACBAA CAB 
Duninowa Dużego;Duninów Duży;Duninowa Duży;ADAAA AAEA 
Za Stawy;Za Stawy;Ze Stawa;AEBAA ADAAA 
Źlinic;Źlinice;Źlinica;AGCA 
Mikowa;Mików;Mikowa;ADACCAA 
Radlina;Radlin;Radlina;ADAAA 
Osiedla Korfantego;Osiedle Korfantego;Osiedle Korfanty;BDA CAB 
Niechanowa;Niechanowo;Niechanowa;ADACCAA 
Ligoty Bialskiej;Ligota Bialska;Ligot Bialska;ACAAAAA ADACCBB 
Do Baraków;Do Baraków;Da Barak;ADAB ACABA 
Mirca-Poduchownego;Mirzec-Poduchowne;Mirca-Poduchowny;AABCBB CAB 
Polkowiczek;Polkowiczki;Polkowiczka;ADAB 
Drabineka;Drabinek;Drabineka;ADAB 
Kłośna;Kłośno;Kłośna;ADAAA 
Dużych Kujawek;Duże Kujawki;Duży Kujawka;AAEA ADAB 
Frydrychowic;Frydrychowice;Frydrychowica;ADACABB 
Pałcka;Pałck;Pałcka;ADAB 
Zieleni;Zielenie;Zieleń;BBCA 
Borowskich Wypychów;Borowskie Wypychy;Borowski Wypych;CBA ACAAAB 
Odechówka;Odechówek;Odechówka;ADAB 
Cichawki;Cichawka;Cichawki;ADAB 
Racięcicic-Kolonii;Racięcice-Kolonia;Racięcicica-Kolonia;ADACABB ADACBAA 
Grębów;Gręby;Grąb;ACAAAAA 
Za Gusce;Za Gusce;Ze Guska;AEBAA ADAB 
Gościeszynka;Gościeszynek;Gościeszynka;ADAB 
Drwali;Drwale;Drwal;BAAFB 
Kiersin;Kiersiny;Kiersina;ADAAA 
Łączek Jagiellońskich;Łączki Jagiellońskie;Łączka Jagielloński;ADAB ADACCBB 
Osiedla Tarnowskiego;Osiedle Tarnowskiego;Osiedle Tarnowski;BDA CBA 
Domosławia;Domosław;Domosławie;AEBAC 
Osiedla Kani;Osiedle Kani;Osiedle Kan;BDA AAADAA 
Łaśnicy;Łaśnica;Łaśnik;AAACBA 
Pożarka;Pożarek;Pożarka;ADAB 
Zemborzyc Górnych;Zemborzyce Górne;Zemborzyca Górny;ADACABB AAEC 
Kolonii Januszewa;Kolonia Januszew;Kolonia Januszewo;ADACBAA AEAAAB 
Cynkowa;Cynków;Cynkowa;CAB 
Zadziorów;Zadziory;Zadzior;ACAAAAA 
Kołysek;Kołyski;Kołyska;ADAB 
Kołodziejówek;Kołodziejówki;Kołodziejówka;ADAB 
Stroni;Stronia;Stronie;AEBAC 
Jakubców;Jakubce;Jakubiec;ABAAAB 
Od Grybla;Od Grybla;Od Grybel;ACAAAAA ACACBAA 
Miasteczka-Hub;Miasteczko-Huby;Miasteczko-Hub;AEAAAA ACAAAAA 
Kuraszkówka;Kuraszkówek;Kuraszkówka;ADAB 
Wędryni;Wędrynia;Wędryn;AAADAA 
Toczków;Toczki;Toczek;ACABBA 
Głomska-Wybudowania;Głomsk-Wybudowanie;Głomsko-Wybudowanie;AEAAAA AEBAA 
Klecewa;Klecewo;Klecewa;ADAAA 
Sici;Sicia;Sita;AABDAA 
Zawdzkiej Woli;Zawdzka Wola;Zawdzka Wol;ADACCBB ACACAA 
Cisowego-Lasu;Cisów-Las;Cisowe-Las;AEBBB ACAAAAA 
Brzozowej Góry;Brzozowa Góra;Brzozowa Gór;ADACCAA ACAAAAA 
Konopek Wielkich;Konopki Wielkie;Konopek Wielki;ACABBA CBA 
Olszowej Drogi;Olszowa Droga;Olszowa Dróg;ADACCAA ACABA 
Steklina;Steklin;Steklina;ADAAA 
Łączyńskiej Huty;Łączyńska Huta;Łączyńska Hut;ADACCBB ACAAAAA 
Niezdowa;Niezdów;Niezdowa;ADAAA 
Damasławka;Damasławek;Damasławka;ADAB 
Kosnów;Kosny;Kosnowa;ADAAA 
Dąbczyna;Dąbczyn;Dąbczyna;ADAAA 
Koziczynka;Koziczynek;Koziczynka;ADAB 
Jangrota;Jangrot;Jangrota;ADAAA 
Kolonii Januszewic;Kolonia Januszewice;Kolonia Januszewica;ADACBAA ADACABB 
Pod Skoraczewo;Pod Skoraczewo;Poda Skoraczewa;ADAAA ADAAA 
Starego Wierzbna;Stare Wierzbno;Stary Wierzbna;CAA ADACCBA 
Brunar Wyżnych;Brunary Wyżne;Brunar Wyżna;ACAABAA ADACCBA 
Lelonki;Lelonka;Lelonki;ABAC 
Tobiaszy;Tobiasze;Tobiasz;AAABD 
Rudzienka Pierwszego;Rudzienko Pierwsze;Rudzienka Pierwszy;ADAB CAB 
Kolonii Ruszczan;Kolonia Ruszczany;Kolonia Ruszczanin;ADACBAA AAABBA 
Lubsina-Hub;Lubsin-Huby;Lubsina-Hub;ADAAA ACAAAAA 
Kładów;Kłady;Kład;ACAAAAA 
Augustówka;Augustówek;Augustówka;ADAB 
Kórnicy;Kórnica;Kórnik;AAACBA 
Stolicy;Stolica;Stolik;AAACBA 
Dańczypola;Dańczypol;Dańczypole;AEBAA 
Grzęski;Grzęska;Grzęski;ADAB 
Jackowców;Jackowce;Jackowiec;ABAAAB 
Wacławowa;Wacławowo;Wacławowa;ADAAA 
Grotkowic;Grotkowice;Grotkowica;ADACABB 
Łapalic;Łapalice;Łapalica;ADACABB 
Bud Koziebrodzkich;Budy Koziebrodzkie;Buda Koziebrodzki;ADAAA CBA 
Zakolejek;Zakolejki;Zakolejka;ADAB 
Brodnicy;Brodnica;Brodnik;AAACBA 
Kaczowic;Kaczowice;Kaczowica;ADACABB 
Kiernozi;Kiernozia;Kiernozie;AEBAC 
Wroniego Konieńca;Wroni Koniec;Wroni Konieniec;AAFC ACACBC 
Modliszowa;Modliszów;Modliszowa;ADACCAA 
Chomca;Chomiec;Chomca;AABCBB 
Dziewiczej Góry;Dziewicza Góra;Dziewicza Gór;CAB ACAAAAA 
Górek Łubnickich;Górki Łubnickie;Górka Łubnicki;ADAB CBA 
Kolonipi Charłupia-Drzązny;Kolonia Charłupia-Drzązna;Kolonipi Charłupie-Drzązna;AEBAC ADAAA 
Za Siciną;Za Siciną;Ze Sicina;AEBAA ADAAA 
Pod Brunarami;Pod Brunarami;Poda Brunar;ADAAA ACAABAA 
Nychówki;Nychówka;Nychówek;ACABA 
Nowego Kozłowa;Nowe Kozłowo;Nowy Kozłów;CAB ABABAAA 
Boreczna;Boreczno;Boreczna;CAB 
Żurawnicy;Żurawnica;Żurawnik;AAACBA 
Dąbrówki-Malic;Dąbrówka-Malice;Dąbrówka-Malica;ADAB ADACABB 
Damna;Damno;Damna;ADAAA 
Ożogowa;Ożogów;Ożogowa;CAB 
Połomi Wyżnej;Połom Wyżna;Połomia Wyżna;ADACBAA ADACCBA 
Kolonii Rogowa;Kolonia Rogowo;Kolonia Rogowa;ADACBAA CAB 
Kamińska;Kamińsk;Kamińska;ADACCBB 
Łącznicy;Łącznica;Łącznik;AAACBA 
Gablina;Gablin;Gablina;ADAAA 
U Mierochy Górnej;U Mierochy Górnej;U Mieroch Górna;AEBAA ACAABB ADACCBA 
Gajówki Miroszowych;Gajówka Miroszowy;Gajówka Miroszowa;ADAB ADACCAA 
Popielaszka;Popielaszko;Popielaszka;ADAB 
Woryt;Woryty;Woryt;ACAAAAA 
Spadowca;Spadowiec;Spadowca;AABCBB 
Czachówka;Czachówek;Czachówka;ADAB 
Wybudowania pod Starogard;Wybudowanie pod Starogard;Wybudowanie poda Starogarda;AEBAA ADAAA ADAAA 
Na Serwitutach;Na Serwitutach;Ne Serwitut;AEBAA ACAAAAA 
Dworów;Dwory;Dwór;ACAAAAA 
Podula;Podule;Podula;ADACBABA 
Szczepkowa Leśnego;Szczepkowo Leśne;Szczepkowa Leśny;CAB CAB 
Haczysk;Haczyska;Haczysko;AEAAAA 
Beln A;Belny A;Belna A;ADAAA AEBAA 
Rutki Pachuckich;Rutka Pachuckich;Rutka Pachucki;ADAB CBA 
Konarzewa-Bolest;Konarzewo-Bolesty;Konarzewo-Bolesta;AEAAAB ADAAA 
Zamościa;Zamoście;Zamość;AAAAC 
Nagórek-Jabłoni;Nagórki-Jabłoń;Nagórek-Jabłoń;ACABBA ADCAAA 
Kolonii Rzepisk;Kolonia Rzepiska;Kolonia Rzepisko;ADACBAA AEAAAA 
Starego Sławoszewa;Stary Sławoszew;Stary Sławoszewo;CAA AEAAAB 
Lipkowa;Lipków;Lipkowa;CAB 
Dursztyna;Dursztyn;Dursztyna;ADAAA 
Góry Bałdrzychowskiej;Góra Bałdrzychowska;Gór Bałdrzychowska;ACAAAAA ADACCBB 
Lginia;Lgiń;Lginia;ADACBAA 
Grabin;Grabiny;Grabina;ADAAA 
Rajmundowa;Rajmundów;Rajmundowa;ADAAA 
Pod Starym Mostem;Pod Starym Mostem;Poda Stara Most;ADAAA CAA ACAAAAA 
Leśnej Huty;Leśna Huta;Leśna Hut;ADACCBA ACAAAAA 
Szychowic Nownych;Szychowice Nowe;Szychowica Nowny;ADACABB CAB 
Pod Obórkami;Pod Obórkami;Poda Obórka;ADAAA ADAB 
Żyw;Żywy;Żyw;ACAAAAA 
Starego Dębna;Stare Dębno;Stary Dęben;CAA ACAABAA 
Bagrowa;Bagrowo;Bagrowa;ADACCAA 
Gór Iwelskich;Góry Iwelskie;Gór Iwelski;ACAAAAA CBA 
Bierytów;Bieryty;Bieryt;ACAAAAA 
Lutogniewic;Lutogniewice;Lutogniewica;ADACABB 
Niegłowic;Niegłowice;Niegłowica;ADACABB 
Nakla;Nakle;Nakiel;ABAABA 
Małych Swornychgać;Małe Swornegacie;Mała Swornychgać;ADACCBA ADCAAA 
Mirkowa;Mirkowo;Mirkowa;CAB 
Kolonii Łosinieńca;Kolonia Łosiniec;Kolonia Łosinieniec;ADACBAA ACACBC 
Nowego Folwarka;Nowy Folwark;Nowy Folwarka;CAB ADAB 
Nadola Południowego;Nadole Południowe;Nadola Południowe;ADACBAA AEBBB 
Wiązownicy;Wiązownica;Wiązownik;AAACBA 
Nawrotki;Nawrotka;Nawrotki;ADAB 
Krężelina;Krężelin;Krężelina;ADAAA 
Mokrej Trzeciej;Mokra Trzecia;Mokrej Trzeca;ACACBC ADACCBB 
Świdra Zachodniego;Świder Zachodni;Świdra Zachodni;ADAAA AAFC 
Kuczborka-Glinek;Kuczbork-Glinki;Kuczborek-Glinka;ACABBA ADAB 
Wodyni;Wodynie;Wodyni;ADBB 
Kolonii Lewek;Kolonia Lewki;Kolonia Lewka;ADACBAA ADAB 
Felgustowa;Felgustów;Felgustowa;CAB 
Nawiad;Nawiady;Nawiad;ACAAAAA 
Ku Szkodowej;Ku Szkodowej;Ke Szkodowa;AEBAA CAB 
Wielkiego Konieńca;Wielki Koniec;Wielki Konieniec;CBA ACACBC 
Kalku;Kalk;Kalek;ABAC 
Wawelna;Wawelno;Wawelna;CAB 
Kolonii Jelczy;Kolonia Jelcza;Kolonia Jelcz;ADACBAA ACACBBA 
Kostrzeszyna;Kostrzeszyn;Kostrzeszyna;ADAAA 
Trebienia;Trebień;Trebienie się;AEBAA 
Nowego Krakowa;Nowy Kraków;Nowy Krakowa;CAB CAB 
Wójtowic;Wójtowice;Wójtowica;ADACABB 
Unisławia Śląskiego;Unisław Śląski;Unisławie Śląski;AEBAC CBA 
Dębskich;Dębskie;Dębski;CBA 
Podbelnia;Podbelnie;Podbelnia;ADACBAA 
Wyszniej Krośnicy;Wysznia Krośnica;Wysznia Krośnik;ADACCBB AAACBA 
Osiedla nad Jarem;Osiedle nad Jarem;Osiedle nada Jar;BDA ADAAA ACAAAAA 
Roli Flakowej;Rola Flakowa;Rol Flakowa;ACACAA CAB 
Kaczych Rajów;Kacze Raje;Kaczy Raj;AAEB ACACACB 
Do Serafina;Do Serafina;Da Serafin;ADAB AAACAAAB 
Szewczyków;Szewczyki;Szewczyk;AAADBA 
Steląg-Kolonii;Stelągi-Kolonia;Steląg-Kolonia;ABAC ADACBAA 
Górek-Kolonii;Górki-Kolonia;Górka-Kolonia;ADAB ADACBAA 
Chocimowa;Chocimów;Chocimowa;ADAAA 
Zamaja;Zamaje;Zamaj;ACACBC 
Kolonii Czastar;Kolonia Czastary;Kolonia Czastar;ADACBAA AAACAAAB 
Złączany;Złączana;Złączan;ACAAAAA 
Narusy;Narusa;Narus;AAACAAAB 
Wilczyn;Wilczyny;Wilczyna;ADAAA 
Przyciesia;Przyciesie;Przycieś;AAABAB 
Podmorusów;Podmorusy;Podmorus;AAACAAAB 
Podgwizdowa;Podgwizdów;Podgwizdowa;ADAAA 
Kolonii Gajek;Kolonia Gajki;Kolonia Gajka;ADACBAA ADAB 
Rykał;Rykały;Rykał;AAAAAA 
Jakunowa;Jakunowo;Jakunowa;ADAAA 
Zofiowa;Zofiów;Zofiowa;ADACCAA 
Starego Myszkowa;Stary Myszków;Stary Myszkowa;CAA CAB 
Górki-Betlejem;Górka-Betlejem;Górka-Betlej;ADAB ACACACB 
Uniszek Zawadzkich;Uniszki Zawadzkie;Uniszek Zawadzki;ADAB CBA 
Gogolewka;Gogolewko;Gogolewka;ADAB 
Uciesza;Uciesze;Uciesz;ACACBBA 
Słabuszewic;Słabuszewice;Słabuszewica;ADACABB 
Babin;Babiny;Babina;ADAAA 
Kępy Kiełpińskiej;Kępa Kiełpińska;Kęp Kiełpińska;ACAAAAA ADACCBB 
Rajczy Dolnej;Rajcza Dolna;Rajcz Dolna;ACACBBA ADACCBA 
Dolaków;Dolaki;Dolak;ABAC 
Paryżewa;Paryżewo;Paryżewa;ADAAA 
Babina;Babino;Babina;ADAAA 
Kencerowa;Kencerowo;Kencerowa;ADACCAA 
Madajów Starych;Madaje Stare;Madaj Stara;ACACACB CAA 
Manieczek;Manieczki;Manieczka;ADAB 
Jarnostawia;Jarnostaw;Jarnostawie;AEBAC 
Woli Wodzyńskiej;Wola Wodzyńska;Wol Wodzyńska;ACACAA ADACCBB 
Kwirynowa;Kwirynów;Kwirynowa;CAB 
Okopów;Okopy;Okop;ACAAAAA 
Osiedla Łańcuckiego;Osiedle Łańcuckie;Osiedle Łańcucki;BDA CBA 
Tarnobrzega;Tarnobrzeg;Tarnobrzega;ADAB 
Radzikowa;Radzików;Radzikowa;ADACCAA 
Nowego Klępska;Nowy Klępsk;Nowy Klępsko;CAB AEAAAA 
Długopola Górnego;Długopole Górne;Długopola Górny;ADACBAA CAB 
Płoszczyczyc;Płoszczyce;Płoszczyczyca;ADACABB 
Skotnicy;Skotnica;Skotnik;AAACBA 
Rębowa;Rębowo;Rębowa;CAB 
Kolonii Popielowa;Kolonia Popielów;Kolonia Popielowa;ADACBAA CAB 
Skarbki Dolnej;Skarbka Dolna;Skarbek Dolna;ACABBA ADACCBA 
Gór Opolskich;Góry Opolskie;Gór Opolski;ACAAAAA CBA 
Snowidowa;Snowidowo;Snowidowa;ADAAA 
Kunowa;Kunowo;Kunowa;ADAAA 
Małej Sanoki;Mała Sanoka;Mała Sanok;CAB ACABBA 
Lścina;Lścin;Lścina;ADAAA 
Boconia;Bocoń;Boconia;ADACBAA 
Bilczy-Kolonii;Bilcza-Kolonia;Bilcz-Kolonia;ACACBBA ADACBAA 
Kocian;Kociany;Kocian;ABABAAA 
Rotembarku;Rotembark;Rotembarek;ACABA 
Bucza Nowego;Bucz Nowy;Bucza Nowy;ADACABB CAB 
Górnych Wolic;Górne Wolice;Górny Wolica;AAEC ADACABB 
Zaropia;Zaropie;Zaropia;ADACBAA 
Od Wygody Zakręgów;Od Wygody Zakręgi;Od Wygody Zakręg;ACAAAAA ADAAA ACABA 
Rojewa;Rojew;Rojewa;ADAAA 
Klikowa;Klików;Klikowa;ADACCAA 
Liskowatego;Liskowate;Liskowaty;ABC 
Ślusarzy;Ślusarze;Ślusarz;AAABD 
Buszynka Pierwszego;Buszynko Pierwsze;Buszynka Pierwszy;ADAB CAB 
Diablej Góry;Diabla Góra;Diablej Gór;ACACACB ACAAAAA 
Błotnicy Strzeleckiej;Błotnica Strzelecka;Błotnik Strzelecka;AAACBA CBA 
Nieławic;Nieławice;Nieławica;ADACABB 
Młodziejowic;Młodziejowice;Młodziejowica;ADACABB 
Łuczajów;Łuczaje;Łuczaj;ACACACB 
Sułek;Sułki;Sułka;ADAB 
Podnieśna;Podnieśno;Podnieśna;ADAAA 
Na Studzienkach;Na Studzienkach;Ne Studzienka;AEBAA ADAB 
Rojka;Rojek;Rojka;ADAB 
Kamieńca;Kamieńc;Kamieniec;ACACBC 
Burkat;Burkaty;Burkat;ACAAAAA 
Łęki Mroczeńskiej;Łęka Mroczeńska;Łęk Mroczeńska;ACABA ADACCBB 
Bąckiej Huty;Bącka Huta;Bącka Hut;CBA ACAAAAA 
Żabojadów;Żabojady;Żabojad;ABABAAA 
Bagieńska;Bagieńsko;Bagieńska;ADACCBB 
Balina;Balin;Balina;ADAAA 
Chudej Góry;Chuda Góra;Chuda Gór;CAB ACAAAAA 
Dolnych Malików;Dolne Maliki;Dolny Malik;CAB ACABA 
Przystałowic Małych;Przystałowice Małe;Przystałowica Mała;ADACABB ADACCBA 
Szyszek-Folwarku;Szyszki-Folwark;Szyszka-Folwark;ADAB ACABA 
Orłowa Drugiego;Orłowo Drugie;Orłów Drugi;ABABAAA CBA 
Gajówki Lechowic;Gajówka Lechowice;Gajówka Lechowica;ADAB ADACABB 
Stodzewa;Stodzew;Stodzewo;AEAAAB 
Kolna;Kolno;Kolna;CAB 
Nowej Huty;Nowa Huta-Wybudowanie;Nowej Hut;ACAAAAA 
Nowego Bródna;Nowe Bródno;Nowy Bródna;CAB ADACCBA 
Woli Popowej Dolnej;Wola Popowa Dolna;Wol Popowa Dolna;ACACAA CAB ADACCBA 
Łowinka;Łowinek;Łowinka;ADAB 
Sznurów;Sznury;Sznur;ACAABAA 
Dziewięczyczyc;Dziewięczyce;Dziewięczyczyca;ADACABB 
Zaśpicz;Zaśpicze;Zaśpicz;AAABAB 
Żółtek-Kolonii;Żółtki-Kolonia;Żółtko-Kolonia;AEAAAA ADACBAA 
Księżostan;Księżostany;Księżostan;ACAAAAA 
Kolonii Gadów;Kolonia Gadów;Kolonia Gad;ADACBAA ACAAAAA 
Pod Latosem;Pod Latosem;Poda Latos;ADAAA ACAAAAA 
Zdzieszowic;Zdzieszowice;Zdzieszowica;ADACABB 
Na Kolęcin;Na Kolęcin;Ne Kolęcina;AEBAA ADAAA 
Woli Spławieckiej;Wola Spławiecka;Wol Spławiecka;ACACAA CBA 
Rzepinka;Rzepinek;Rzepinka;ADAB 
Potrzykowa;Potrzykowo;Potrzykowa;CAB 
Grabiec;Grabce;Grabiec;ACACBC 
Zabielnego;Zabielne;Zabielny;CAB 
Goławina;Goławin;Goławina;ADAAA 
Lubienia-Parceli;Lubień-Parcela;Lubienie-Parcela;AEBAA ADACBABA 
Koziorowa;Koziorowo;Koziorowa;CAB 
Dytmarowa;Dytmarów;Dytmarowa;ADACCAA 
Chociczy;Chocicza;Chociczy;AAEB 
Podsadka Dolnego;Podsadek Dolny;Podsadka Dolny;ADAB CAB 
Nowego Przybysława;Nowy Przybysław;Nowy Przybysława;CAB ADAAA 
Skwierczyna-Wsi;Skwierczyn-Wieś;Skwierczyna-Ws;ADAAA AAADAA 
Porąbki Uszewskiej;Porąbka Uszewska;Porąbek Uszewska;ACABBA ADACCBB 
Gronówka;Gronówko;Gronówka;ADAB 
Bobrowisk;Bobrowiska;Bobrowisko;AEAAAA 
Parceli-Brankowa;Parcela-Branków;Parcela-Brankowa;ADACBABA CAB 
Gorawina;Gorawino;Gorawina;ADAAA 
Kosarzewa Dolnego;Kosarzew Dolny;Kosarzewo Dolny;AEAAAB CAB 
Kalenic;Kalenice;Kalenica;ADACABB 
Kozubów;Kozuby;Kozub;ACAABAA 
Łajs;Łajsy;Łajs;ACAAAAA 
Zegrza;Zegrze;Zegrz;AAABD 
Leśniczówki Rataj;Leśniczówka Rataje;Leśniczówka Rataj;ADAB AAABAB 
Chotkowa;Chotkowo;Chotkowa;CAB 
Lubkowa;Lubków;Lubkowa;CAB 
Łąk Wielkich;Łąki Wielkie;Łąk Wielki;ACABBA CBA 
Zdunów pod Lasem;Zduny pod Lasem;Zdun poda Las;ACAABAA ADAAA ACAAAAA 
Marantowa;Marantów;Marantowa;CAB 
Sułoszyna;Sułoszyn;Sułoszyna;ADAAA 
Wodziradza;Wodziradz;Wodziradza;ADACAA 
Osiedla Polanek;Osiedle Polanki;Osiedle Polanka;BDA ADAB 
Janek Górnych;Janki Górne;Janka Górny;ADAB AAEC 
Kuczwał;Kuczwały;Kuczwał;BAAFB 
Kurdybanowa;Kurdybanów;Kurdybanowa;ADACCAA 
Mielniczego;Mielnicze;Mielniczy;AAEB 
Żuchlowa;Żuchlów;Żuchlowa;CAB 
Wianka;Wianek;Wianka;ADAB 
Rębkowa-Nowin;Rębkowo-Nowiny;Rębkowa-Nowina;CAB ADAAA 
Dolnych Brzezin;Dolne Brzeziny;Dolny Brzezina;CAB ADAAA 
Stryjna Drugiego;Stryjno Drugie;Stryjna Drugi;CAB CBA 
Traczów;Tracze;Tracz;ACACACB 
Dąbia-Kolonii;Dąbie-Kolonia;Dąbia-Kolonia;ADACBAA ADACBAA 
Chodkowa-Załóg;Chodkowo-Załogi;Chodkowa-Załóg;CAB ACABA 
Suliszowic-Szczypia;Suliszowice-Szczypie;Suliszowica-Szczypia;ADACABB ADACBAA 
Zazielenia;Zazieleń;Zazielenie;AEBAA 
Leśniczówki Kotowic;Leśniczówka Kotowice;Leśniczówka Kotowica;ADAB ADACABB 
Miękkkiego;Miękkie;Miękkki;CBA 
Nowego Zawodzia;Nowe Zawodzie;Nowy Zawodzie;CAB AEBAC 
Wietszyna;Wietszyno;Wietszyna;ADAAA 
Rzeczycy Mokrej;Rzeczyca Mokra;Rzeczyk Mokrej;AAACBA ACACBC 
U Pasków;U Pasków;U Pasek;AEBAA ACABA 
Świebodowa;Świebodów;Świebodowa;ADAAA 
Za Kołem;Za Kołem;Ze Kół;AEBAA ACAAAAA 
Biernik;Bierniki;Biernik;ACABBA 
Sławianowa;Sławianowo;Sławianowa;ADACCAA 
Na Szlabancie;Na Szlabancie;Ne Szlabant;AEBAA AAADAA 
Mędrowa;Mędrów;Mędrowa;CAB 
Starego Bornego;Stare Borne;Stary Borne;CAA AEBBB 
Młyńskich Stawów;Młyńskie Stawy;Młyński Staw;ADACCBB ACAAAAA 
Nagórek-Olszyn;Nagórki-Olszyny;Nagórek-Olszyna;ACABBA ADAAA 
Huty Mazowszańskiej;Huta Mazowszańska;Hut Mazowszańska;ACAAAAA ADACCBB 
Gołymina-Południa;Gołymin-Południe;Gołymina-Południe;ADAAA AEBAC 
Haliszki;Haliszka;Haliszki;AGBA 
Patrzykowa-Cegielnii;Patrzyków-Cegielnia;Patrzykowa-Cegielnia;CAB ADACBAA 
Niw Jutroszewskich;Niwy Jutroszewskie;Niwo Jutroszewski;AEAAAB CBA 
Małkowa Cieleckiego;Małków Cielecki;Małkowa Cielecki;CAB CBA 
Pod Kraską;Pod Kraską;Poda Kraska;ADAAA ADAB 
Tuchomka-Wybudowań;Tuchomko-Wybudowania;Tuchomek-Wybudowanie;ACABBA AEBAA 
Sakowa;Saków;Sakowa;CAB 
Charnowa;Charnowo;Charnowa;ADAAA 
Antonówki nad Koleją;Antonówka nad Koleją;Antonówka nada Kolej;ADAB ADAAA ADCAAA 
Kolonii Skłodów Średnich;Kolonia Skłody Średnie;Kolonia Skłód Średnia;ADACBAA ACAAAAA CBB 
Bogdanowic-Kolonii;Bogdanowice-Kolonia;Bogdanowica-Kolonia;ADACABB ADACBAA 
Aleksandrowa Południowego;Aleksandrów Południowy;Aleksandrowa Południowe;CAB AEBBB 
Kolonii Troszkowa;Kolonia Troszkowo;Kolonia Troszkowa;ADACBAA CAB 
Wirowa;Wirów;Wirowa;ADACCAA 
Strzebielina;Strzebielino;Strzebielina;ADAAA 
Unieszynka;Unieszynko;Unieszynka;ADAB 
Sadowia Pierwszego;Sadowie Pierwsze;Sadowie Pierwszy;AEBAC CAB 
Słomczyczyc;Słomczyce;Słomczyczyca;ADACABB 
Jabłonnny Lackiej;Jabłonna Lacka;Jabłonnna Lacka;ADAAA CBA 
Janicowa;Janiców;Janicowa;CAB 
Mazur Wienieńca;Mazury Wieniec;Mazur Wienieniec;AAACAAAB ACACBC 
Przeory;Przeora;Przeory;AGAB 
Przedewsi;Przedewś;Przedewieś;ADCAAA 
Skrzypówek;Skrzypówki;Skrzypówka;ADAB 
Pod Drutami;Pod Drutami;Poda Drut;ADAAA ACAAAAA 
Biedrzychowic Dolnych;Biedrzychowice Dolne;Biedrzychowica Dolny;ADACABB CAB 
Wesołówka;Wesołówko;Wesołówka;ADAB 
Lenartów;Lenarty;Lenart;ACAAAAA 
Sanoczków;Sanoczki;Sanoczek;ACABBA 
Mordelów;Mordele;Mordel;ACACACB 
Mrzygłodów;Mrzygłody;Mrzygłód;ACAAAAA 
Babich Ław;Babie Ławy;Babi Ława;AAFA ADAAA 
Brzumina;Brzumin;Brzumina;ADAAA 
Trzebini Średniej;Trzebinia Średnia;Trzebin Średnia;AAADAA CBB 
Ślepek;Ślepki;Ślepka;ADAB 
Namirowa;Namirowo;Namirowa;ADACCAA 
Baraków Retkowskich;Baraki Retkowskie;Barak Retkowski;ACABA CBA 
Małych Piasków;Małe Piaski;Mała Piasek;ADACCBA AGBB 
Zielonej Wygody;Zielona Wygoda;Zielona Wygody;CAB ADAAA 
Nowych Cychr;Nowe Cychry;Nowy Cychra;CAB ADAAA 
Kuśnia;Kuśnie;Kuśnia;ADACBAA 
Małych Świątnik;Małe Świątniki;Mała Świątnik;ADACCBA ACABBA 
Ceglisk;Cegliska;Ceglisko;AEAAAA 
Zajedla;Zajedle;Zajedel;ABAABA 
Zbrosławic;Zbrosławice;Zbrosławica;ADACABB 
Kołaków-Strumieni;Kołaki-Strumienie;Kołak-Strumień;AAADBB ACACBAA 
W Głębokim;W Głębokim;W Głęboka;AEBAA ADACCBB 
Strzegowa;Strzegów;Strzegowa;CAB 
Wąglowa;Wąglów;Wąglowa;CAB 
Turskich Gór;Turskie Góry;Turski Gór;CBA ACAAAAA 
Krzesławic-Okęcia;Krzesławice-Okęcie;Krzesławica-Okęcie;ADACABB AEBAA 
