Dopełniacz;Mianownik;Wynik Stemmera
Mątaska;Mątasek;Mątasek;ABAC 
Kolonii Zagórza;Kolonia Zagórze;Kolonia Zagórze;ADACBAA AEBAB 
Wachlówki;Wachlówka;Wachlówka;ADAB 
Szoszowego;Szoszowy;Szoszowy;CAB 
Garbacza;Garbacz;Garbacz;ABAAC 
Wielgorza;Wielgorz;Wielgorz;ABAAC 
Ugody;Ugoda;Ugoda;ADAAA 
Doliny Świętojańskiej;Dolina Świętojańska;Dolina Świętojańska;ADAAA ADACCBB 
Solarzówki;Solarzówka;Solarzówka;ADAB 
Kokoszewa;Kokoszewo;Kokoszewo;AEAAAB 
Zmudzonej;Zmudzona;Zmudzona;CAB 
Szembrowizny;Szembrowizna;Szembrowizna;ADAAA 
Wysyłki;Wysyłka;Wysyłka;ADAB 
Gruszkówki;Gruszkówka;Gruszkówka;ADAB 
Kozłówki-Pałacu;Kozłówka-Pałac;Kozłówka-Pałac;ADAB ACACACB 
Mucharza;Mucharz;Mucharz;AAABD 
Worytkówki;Worytkówka;Worytkówka;ADAB 
Błot;Błota;Błota;ADAAA 
Mędłowa;Mędłów;Mędłów;ABABAAA 
Wyjadaczowej;Wyjadaczowa;Wyjadaczowa;ADACCAA 
Kolonii Lewej;Kolonia Lewa;Kolonia Lewa;ADACBAA ADACCAA 
Jaszkowej;Jaszkowa;Jaszkowa;CAB 
Łychowa;Łychów;Łychów;ACAABAA 
Krzywiczkowej;Krzywiczkowa;Krzywiczkowa;CAB 
Oddziału;Oddział;Oddział;ACAAAAA 
Gądówki;Gądówka;Gądówka;ADAB 
Ryczołka;Ryczołek;Ryczołek;ACABBA 
Cesarzówki;Cesarzówka;Cesarzówka;ADAB 
Karska;Karsko;Karsko;AEAAAA 
Polewicza;Polewicz;Polewicz;AAABAB 
Spola;Spole;Spole;AEBAA 
Białej Niżnej;Biała Niżna;Biała Niżna;CAB ADACCBA 
Parchowa;Parchów;Parchów;ACAABAA 
Gorszczyzny;Gorszczyzna;Gorszczyzna;ADAAA 
Lipowca Małego;Lipowiec Mały;Lipowiec Mały;AAACBA CAB 
Kolonii Siedlca;Kolonia Siedlec;Kolonia Siedlec;ADACBAA ACACBC 
Latarki;Latarka;Latarka;ADAB 
Zatorza;Zatorze;Zatorze;AEBAB 
Otrębowej;Otrębowa;Otrębowa;CAB 
Kolonii Wiśniowej;Kolonia Wiśniowa;Kolonia Wiśniowa;ADACBAA ADACCAA 
Michałkowej Olzy;Michałkowa Olza;Michałkowa Olza;CAB ADAAA 
Świńskiej Krzywdy;Świńska Krzywda;Świńska Krzywda;ADACCBB ADAAA 
Radochowa;Radochów;Radochów;ACAABAA 
Podgórnika;Podgórnik;Podgórnik;AAACBA 
Kaczorka;Kaczorek;Kaczorek;ABAC 
Czarnego Grądu;Czarny Grąd;Czarny Grąd;CAB ACAAAAA 
Osiedla Stalowego;Osiedle Stalowe;Osiedle Stalowe;BDA AEBBB 
Bańskiej Wyżnej;Bańska Wyżna;Bańska Wyżna;ADACCBB ADACCBA 
Kolonii Odechowa;Kolonia Odechów;Kolonia Odechów;ADACBAA ACAABAA 
Daleszewa;Daleszewo;Daleszewo;AEAAAB 
Wolnego;Wolny;Wolny;CAB 
Kolonii Suchowoli;Kolonia Suchowola;Kolonia Suchowola;ADACBAA ADACBAA 
Przemętu;Przemęt;Przemęt;ACAAAAA 
Łukomina;Łukomin;Łukomin;ACAABAA 
Wioseczki;Wioseczka;Wioseczka;ADAB 
Zawarcia;Zawarcie;Zawarcie;AEBAA 
Martwicy;Martwica;Martwica;ADACABB 
Przedmieścia;Przedmieście;Przedmieście;AEBAA 
Małutówki Dolnej;Małutówka Dolna;Małutówka Dolna;ADAB ADACCBA 
Odolionu;Odolion;Odolion;ACAAAAA 
Trójpola;Trójpole;Trójpole;AEBAA 
Chmielity;Chmielita;Chmielita;AABDAA 
Manysówki;Manysówka;Manysówka;ADAB 
Trościanki;Trościanka;Trościanka;ADAB 
Ropicy Polskiej;Ropica Polska;Ropica Polska;ADACABB ADACCBB 
Przypustu Dolnego;Przypust Dolny;Przypust Dolny;ACAAAAA CAB 
Stryszowej;Stryszowa;Stryszowa;ADACCAA 
Tarczku Poduchownego;Tarczek Poduchowny;Tarczek Poduchowny;ACABA CAB 
Zielonki-Leśniczówki;Zielonka-Leśniczówka;Zielonka-Leśniczówka;ADAB ADAB 
Brzustówki;Brzustówka;Brzustówka;ADAB 
Doliwca Leśnego;Doliwiec Leśny;Doliwiec Leśny;AAACBA CAB 
Pogwizdówki;Pogwizdówka;Pogwizdówka;ADAB 
Wagnerówki;Wagnerówka;Wagnerówka;ADAB 
Zaświercza;Zaświercze;Zaświercze;AEBAB 
Raciszewa;Raciszewo;Raciszewo;AEAAAB 
Kluczaka;Kluczak;Kluczak;ABAC 
Basenu;Basen;Basen;ACAAAAA 
Słupska;Słupsko;Słupsko;AEAAAA 
Drożdzienicy;Drożdzienica;Drożdzienica;ADACABB 
Dobrzenicy;Dobrzenica;Dobrzenica;ADACABB 
Siekierowizny;Siekierowizna;Siekierowizna;ADAAA 
Mizerowej;Mizerowa;Mizerowa;ADACCAA 
Kosnowca;Kosnowiec;Kosnowiec;ABAAAB 
Malećkówki;Malećkówka;Malećkówka;ADAB 
Bujdaka;Bujdak;Bujdak;AAADBA 
Garbiny;Garbina;Garbina;ADAAA 
Kniejówki;Kniejówka;Kniejówka;ADAB 
Uskownicy;Uskownica;Uskownica;ADACABB 
Kapituły;Kapituła;Kapituła;ADAAA 
Zyndranowej;Zyndranowa;Zyndranowa;ADACCAA 
Dłoni;Dłoń;Dłoń;ABAABA 
Bystrzycy Nowej;Bystrzyca Nowa;Bystrzyca Nowa;ADACABB ADACCAA 
Dąbrówki Pniowskiej;Dąbrówka Pniowska;Dąbrówka Pniowska;ADAB ADACCBB 
Łękawicy;Łękawica;Łękawica;ADACABB 
Rządza;Rządz;Rządz;ACACBBB 
Muchocinka;Muchocinek;Muchocinek;ACABBA 
Kąclowej;Kąclowa;Kąclowa;CAB 
Kierpcówki;Kierpcówka;Kierpcówka;ADAB 
Kolonii Wólki Jabłońskiej;Kolonia Wólka Jabłońska;Kolonia Wólka Jabłońska;ADACBAA ADAB ADACCBB 
Starego Besku;Stary Besk;Stary Besk;CAA ACABA 
Okręgu Wielenskiego;Okręg Wielenski;Okręg Wielenski;ACABA CBA 
Oskowca;Oskowiec;Oskowiec;ACACBC 
Kolonii Sarnowej;Kolonia Sarnowa;Kolonia Sarnowa;ADACBAA ADACCAA 
Ostrzycy;Ostrzyca;Ostrzyca;ADACABB 
Żebrówki;Żebrówka;Żebrówka;ADAB 
Bączylasu;Bączylas;Bączylas;ACAAAAA 
Kamienicy Dolnej;Kamienica Dolna;Kamienica Dolna;ADACABB ADACCBA 
Ciosowej;Ciosowa;Ciosowa;ADACCAA 
Kolonii Żydowskiej;Kolonia Żydowska;Kolonia Żydowska;ADACBAA ADACCBB 
Nowej Borowej;Nowa Borowa;Nowa Borowa;ADACCAA ADACCAA 
Bobliwa;Bobliwo;Bobliwo;AEAAAB 
Kolonii Rudnika;Kolonia Rudnik;Kolonia Rudnik;ADACBAA ACABBA 
Kolonii Podworskiej;Kolonia Podworska;Kolonia Podworska;ADACBAA ADACCBB 
Pokrzywny;Pokrzywna;Pokrzywna;ADAAA 
Kolonii Grabowca;Kolonia Grabowiec;Kolonia Grabowiec;ADACBAA ACACBC 
Osłodzin;Osłodziny;Osłodziny;AGAAA 
Podhuszczki;Podhuszczka;Podhuszczka;ADAB 
Kolonii Łuckiej Dolnej;Kolonia Łucka Dolna;Kolonia Łucka Dolna;ADACBAA CBA ADACCBA 
Pudląga;Pudląg;Pudląg;ABAC 
Kolawy;Kolawa;Kolawa;ADAAA 
Wrzelowca;Wrzelowiec;Wrzelowiec;AAACBA 
Podradwania;Podradwanie;Podradwanie;AEBAA 
Kucharzówki;Kucharzówka;Kucharzówka;ADAB 
Osiedla Harcerskiej;Osiedle Harcerska;Osiedle Harcerska;BDA ADACCBB 
Młynka Rogowskiego;Młynek Rogowski;Młynek Rogowski;ACABBA CBA 
Ponieca;Poniec;Poniec;ACACBC 
Wądołka;Wądołek;Wądołek;ACABBA 
Górki Klonowskiej;Górka Klonowska;Górka Klonowska;ADAB ADACCBB 
Chudówki;Chudówka;Chudówka;ADAB 
Zabielowej;Zabielowa;Zabielowa;CAB 
Błażkowej;Błażkowa;Błażkowa;CAB 
Ślusarzówki;Ślusarzówka;Ślusarzówka;ADAB 
Ratułowa Górnego;Ratułów Górny;Ratułów Górny;ABABAAA CAB 
Recicy;Recica;Recica;ADACABB 
Tajęciny;Tajęcina;Tajęcina;ADAAA 
Podgóru;Podgór;Podgór;ACAAAAA 
Mierzewa;Mierzewo;Mierzewo;AEAAAB 
Trzebuczy;Trzebucza;Trzebucza;ADACABB 
Morownicy;Morownica;Morownica;ADACABB 
Renuszewa;Renuszewo;Renuszewo;AEAAAB 
Zakręcia;Zakręcie;Zakręcie;AEBAC 
Pastwy;Pastwa;Pastwa;ADAAA 
Centrum Południe;Centrum Południe;Centrum Południe;AED AEBAC 
Wólki Dworskiej;Wólka Dworska;Wólka Dworska;ADAB ADACCBB 
Mrozika;Mrozik;Mrozik;ACABBA 
Grabówia;Grabówie;Grabówie;AEBAC 
Zmarzówki;Zmarzówka;Zmarzówka;ADAB 
Eliaszówki;Eliaszówka;Eliaszówka;ADAB 
Rygoli;Rygol;Rygol;ACACAA 
Szczelinówki;Szczelinówka;Szczelinówka;ADAB 
Wartówki;Wartówka;Wartówka;ADAB 
Bielnika Drugiego;Bielnik Drugi;Bielnik Drugi;ACABBA CBA 
Mikołowa;Mikołów;Mikołów;ABABAAA 
Grzebowilka;Grzebowilk;Grzebowilk;ABAC 
Borku Wielkiego;Borek Wielki;Borek Wielki;ACABBA CBA 
Kolonii Folwarcznej;Kolonia Folwarczna;Kolonia Folwarczna;ADACBAA ADACCBA 
Soczówki;Soczówka;Soczówka;ADAB 
Trójni;Trójnia;Trójnia;CAB 
Kolonii Gójszcza;Kolonia Gójszcz;Kolonia Gójszcz;ADACBAA ABAAC 
Żytnej;Żytna;Żytna;ADACCBA 
Łopienicy;Łopienica;Łopienica;ADACABB 
Szypałówki;Szypałówka;Szypałówka;ADAB 
Góralówki;Góralówka;Góralówka;ADAB 
Hermanowej;Hermanowa;Hermanowa;ADACCAA 
Trzęsówki;Trzęsówka;Trzęsówka;ADAB 
Pieszewa;Pieszewo;Pieszewo;AEAAAB 
Babudy;Babuda;Babuda;ADAAA 
Odrzechowej;Odrzechowa;Odrzechowa;ADACCAA 
Dąbrówki Kobułckiej;Dąbrówka Kobułcka;Dąbrówka Kobułcka;ADAB CBA 
Wodarzewa;Wodarzewo;Wodarzewo;AEAAAB 
Masłoniowizny;Masłoniowizna;Masłoniowizna;ADAAA 
Droszewa;Droszewo;Droszewo;AEAAAB 
Korczunku;Korczunek;Korczunek;ACABA 
Rożnówki;Rożnówka;Rożnówka;ADAB 
Bednarki;Bednarka;Bednarka;ADAB 
Sosnowej-Dębowej;Sosnowa-Dębowa;Sosnowa-Dębowa;ADACCAA CAB 
Kolonii Świętochowa;Kolonia Świętochów;Kolonia Świętochów;ADACBAA ACAABAA 
Podgrodzia;Podgrodzie;Podgrodzie;AEBAC 
Łążka;Łążek;Łążek;ACABBA 
Zagrobeli;Zagrobela;Zagrobela;ADACBABA 
Przewalanki;Przewalanka;Przewalanka;ADAB 
Sokolnika;Sokolnik;Sokolnik;AAACBA 
Wolnego Dworu;Wolny Dwór;Wolny Dwór;CAB ACAAAAA 
Mnichusa;Mnichus;Mnichus;ACAABAA 
Stężycy Nadwieprzańskiej;Stężyca Nadwieprzańska;Stężyca Nadwieprzańska;ADACABB ADACCBB 
Kimlichowca;Kimlichowiec;Kimlichowiec;ACACBC 
Lubonianki;Lubonianka;Lubonianka;ADAB 
Marzysza Pierwszego;Marzysz Pierwszy;Marzysz Pierwszy;AAABD CAB 
Podawacza;Podawacz;Podawacz;AAABD 
Zelgoszczy;Zelgoszcz;Zelgoszcz;ACACAB 
Starcówki;Starcówka;Starcówka;ADAB 
Różanej;Różana;Różana;ADACCBA 
Gawlakowej;Gawlakowa;Gawlakowa;CAB 
Dudzianki;Dudzianka;Dudzianka;ADAB 
Tępkowej;Tępkowa;Tępkowa;CAB 
Golinki;Golinka;Golinka;ADAB 
Józefinki;Józefinka;Józefinka;ADAB 
Jaryłówki;Jaryłówka;Jaryłówka;ADAB 
Rdzawki;Rdzawka;Rdzawka;ADAB 
Osiedla Murowanego;Osiedle Murowane;Osiedle Murowane;BDA AEBBB 
Wólki Kozodawskiej;Wólka Kozodawska;Wólka Kozodawska;ADAB ADACCBB 
Gorzelni;Gorzelnia;Gorzelnia;ADACBAA 
Kolonii Zamku;Kolonia Zamek;Kolonia Zamek;ADACBAA ACABBA 
Tobułki;Tobułka;Tobułka;ADAB 
Majdanu Sitanieckiego;Majdan Sitaniecki;Majdan Sitaniecki;ACAAAAA CBA 
Płotki;Płotka;Płotka;ADAB 
Małej Żelaznej;Mała Żelazna;Mała Żelazna;CAB ADACCBA 
Rykowca;Rykowiec;Rykowiec;ACACBC 
Parafianki;Parafianka;Parafianka;ADAB 
Przedpola;Przedpole;Przedpole;AEBAA 
Jaćmierza-Przedmieścia;Jaćmierz-Przedmieście;Jaćmierz-Przedmieście;ACACBBA AEBAA 
Dąbrówki Grzybowskiej;Dąbrówka Grzybowska;Dąbrówka Grzybowska;ADAB ADACCBB 
Tarnkowej;Tarnkowa;Tarnkowa;CAB 
Dąbrowy-Kolonii;Dąbrowa-Kolonia;Dąbrowa-Kolonia;ADAAA ADACBAA 
Osiedla PKWN;Osiedle PKWN;Osiedle PKWN;BDA AEBAA 
Zakokocia;Zakokocie;Zakokocie;AEBAC 
Śmietany;Śmietana;Śmietana;ADAAA 
Oszczywilka;Oszczywilk;Oszczywilk;ABAC 
Pniowych;Pniowe;Pniowe;CAB 
Starej Suchawy;Stara Suchawa;Stara Suchawa;CAA ADAAA 
Grudzi;Grudzie;Grudzie;AFCB 
Polakówki;Polakówka;Polakówka;ADAB 
Gnilca;Gnilec;Gnilec;ACACBC 
Tylkowej;Tylkowa;Tylkowa;CAB 
Kuflowej Górki;Kuflowa Górka;Kuflowa Górka;CAB ADAB 
Drogoboszcza;Drogoboszcz;Drogoboszcz;AAAAB 
Latawca;Latawiec;Latawiec;ACACBC 
Witobla;Witobel;Witobel;ACACBAA 
Łajsu;Łajs;Łajs;ACAAAAA 
Juraszki;Juraszka;Juraszka;ADAB 
Tocznabiela;Tocznabiel;Tocznabiel;AAABCA 
Baczyny-Kolonii;Baczyna-Kolonia;Baczyna-Kolonia;AABCBAA ADACBAA 
Poraja;Poraj;Poraj;AAABAB 
Rewala;Rewal;Rewal;ABAABA 
Bukowizny;Bukowizna;Bukowizna;ADAAA 
Bachorza;Bachorze;Bachorze;AEBAB 
Paulanki;Paulanka;Paulanka;ADAB 
Rui;Ruja;Ruja;ADACBAA 
Srebrnika;Srebrnik;Srebrnik;ABAC 
Piątnicy Poduchownej;Piątnica Poduchowna;Piątnica Poduchowna;ADACABB ADACCBA 
Syrynki;Syrynka;Syrynka;ADAB 
Siwianki;Siwianka;Siwianka;ADAB 
Mroczkowizny;Mroczkowizna;Mroczkowizna;ADAAA 
Szyszczyny;Szyszczyna;Szyszczyna;ADAAA 
Podwala;Podwal;Podwal;ABAABA 
Prowni;Prownia;Prownia;ADACBAA 
Suchowoli-Wapiennika;Suchowola-Wapiennik;Suchowola-Wapiennik;ADACBAA ACABBA 
Banasiówki Górnej;Banasiówka Górna;Banasiówka Górna;ADAB ADACCBA 
Jarogniewia;Jarogniewie;Jarogniewie;AEBAC 
Stąporowej;Stąporowa;Stąporowa;ADACCAA 
Campówki Wyżnej;Campówka Wyżna;Campówka Wyżna;ADAB ADACCBA 
Kolonii Strzałkowskiej;Kolonia Strzałkowska;Kolonia Strzałkowska;ADACBAA ADACCBB 
Beznazwy;Beznazwa;Beznazwa;ADAAA 
Pajtuńskiego Młyna;Pajtuński Młyn;Pajtuński Młyn;CBA ACAABAA 
Kolonii Wólki Kałuskiej;Kolonia Wólka Kałuska;Kolonia Wólka Kałuska;ADACBAA ADAB ADACCBB 
Szlachtowej;Szlachtowa;Szlachtowa;CAB 
Grzywny;Grzywna;Grzywna;ADAAA 
Chosanowej;Chosanowa;Chosanowa;ADACCAA 
Czachulca Starego;Czachulec Stary;Czachulec Stary;ACACBC CAA 
Czeszewa-Kolonii;Czeszewo-Kolonia;Czeszewo-Kolonia;AEAAAB ADACBAA 
Barszczewa;Barszczewo;Barszczewo;AEAAAB 
Wojtaszkowej;Wojtaszkowa;Wojtaszkowa;CAB 
Kolbuszowej;Kolbuszowa;Kolbuszowa;ADACCAA 
Wólki Czernięcińskiej;Wólka Czernięcińska;Wólka Czernięcińska;ADAB ADACCBB 
Kubajówki;Kubajówka;Kubajówka;ADAB 
Biskówki Czajkowskiej;Biskówka Czajkowska;Biskówka Czajkowska;ADAB ADACCBB 
Sadyby;Sadyba;Sadyba;ADAAA 
Nowej Sokołówki;Nowa Sokołówka;Nowa Sokołówka;ADACCAA ADAB 
Wistki-Kolonii;Wistka-Kolonia;Wistka-Kolonia;ADAB ADACBAA 
Lubowierza;Lubowierz;Lubowierz;ABAAC 
Kołtonówki;Kołtonówka;Kołtonówka;ADAB 
Poraża;Poraż;Poraż;ACACBBA 
Rochni;Rochnia;Rochnia;ADACBAA 
Kszewinki;Kszewinka;Kszewinka;ADAB 
Kramkówki Małej;Kramkówka Mała;Kramkówka Mała;ADAB CAB 
Charlawy;Charlawa;Charlawa;ADAAA 
Krężnej;Krężna;Krężna;ADACCBA 
Długiej;Długa;Długa;CBA 
Kobielnika;Kobielnik;Kobielnik;ABAC 
Kolonii Zgody;Kolonia Zgoda;Kolonia Zgoda;ADACBAA ADAAA 
Wawrzutki;Wawrzutka;Wawrzutka;ADAB 
Podwału;Podwał;Podwał;ACAAAAA 
Tworkowizny;Tworkowizna;Tworkowizna;ADAAA 
Ignacówki Bobrowskiej;Ignacówka Bobrowska;Ignacówka Bobrowska;ADAB ADACCBB 
Leżachowca;Leżachowiec;Leżachowiec;AAACBA 
Komalówki;Komalówka;Komalówka;ADAB 
Cyprianki;Cyprianka;Cyprianka;ADAB 
Wojtokiemi;Wojtokiemie;Wojtokiemie;AEBAC 
Białkówki;Białkówka;Białkówka;ADAB 
Piecowej;Piecowa;Piecowa;CAB 
Łukowiska;Łukowisko;Łukowisko;AEAAAA 
Brzozówki Strzeleckiej;Brzozówka Strzelecka;Brzozówka Strzelecka;ADAB CBA 
Rytki;Rytka;Rytka;ADAB 
Piasecznej Górki;Piaseczna Górka;Piaseczna Górka;CAB ADAB 
Czekanki;Czekanka;Czekanka;ADAB 
Pastuchowa;Pastuchów;Pastuchów;ACAABAA 
Piotrówki;Piotrówka;Piotrówka;ADAB 
Bigórzówki;Bigórzówka;Bigórzówka;ADAB 
Jedłownika;Jedłownik;Jedłownik;ACABBA 
Podkumowia;Podkumowie;Podkumowie;AEBAC 
Pysznej Górki;Pyszna Górka;Pyszna Górka;ADACCBA ADAB 
Sierzchowa;Sierzchów;Sierzchów;ACAABAA 
Starej Olszówki;Stara Olszówka;Stara Olszówka;CAA ADAB 
Hałasu;Hałas;Hałas;ACAAAAA 
Bączej-Kuniny;Bącza-Kunina;Bącza-Kunina;CAB ADAAA 
Jaćmierza;Jaćmierz;Jaćmierz;ACACBBA 
Janochowa;Janochów;Janochów;ACAABAA 
Elżbieciakówki;Elżbieciakówka;Elżbieciakówka;ADAB 
Kapalówki;Kapalówka;Kapalówka;ADAB 
Pietrzakówki;Pietrzakówka;Pietrzakówka;ADAB 
Mortąga;Mortąg;Mortąg;ACABBA 
Mikosiówki;Mikosiówka;Mikosiówka;ADAB 
Wymoju;Wymój;Wymój;ACACACB 
Patrii;Patria;Patria;ADACBAA 
Kołczewa;Kołczewo;Kołczewo;AEAAAB 
Połomi Żareckiej;Połomia Żarecka;Połomia Żarecka;ADACBAA CBA 
Baboniówki;Baboniówka;Baboniówka;ADAB 
Kolonii Różanki;Kolonia Różanka;Kolonia Różanka;ADACBAA ADAB 
Urbasiówki;Urbasiówka;Urbasiówka;ADAB 
Kowalszczenia;Kowalszczenie;Kowalszczenie;AEBAA 
Budziszewa;Budziszewo;Budziszewo;AEAAAB 
Mrowcówki;Mrowcówka;Mrowcówka;ADAB 
Matołówki;Matołówka;Matołówka;ADAB 
Zapopława;Zapopław;Zapopław;ABABAAA 
Belzatki;Belzatka;Belzatka;ADAB 
Fałówki Małej;Fałówka Mała;Fałówka Mała;ADAB CAB 
Marancji;Marancja;Marancja;ADACBAA 
Siewalki;Siewalka;Siewalka;ADAB 
Czerwienicy;Czerwienica;Czerwienica;ADACABB 
Uciechowa;Uciechów;Uciechów;ACAABAA 
Pitropu;Pitrop;Pitrop;ACAAAAA 
Gongoliny;Gongolina;Gongolina;ADAAA 
Gajówki Kruszyny;Gajówka Kruszyna;Gajówka Kruszyna;ADAB ADAAA 
Kadłubca;Kadłubiec;Kadłubiec;ABAAAB 
Rózi;Rózia;Rózia;ADACBAA 
Kolonii Nowowiejskiej;Kolonia Nowowiejska;Kolonia Nowowiejska;ADACBAA ADACCBB 
Szyszkówki;Szyszkówka;Szyszkówka;ADAB 
Zamku Kiszewskiego;Zamek Kiszewski;Zamek Kiszewski;ACABBA CBA 
Skarpy;Skarpa;Skarpa;ADAAA 
Wilczewa;Wilczewo;Wilczewo;AEAAAB 
Bezuli;Bezula;Bezula;ADACBABA 
Wyżniego Zarębka;Wyżni Zarębek;Wyżni Zarębek;AAFC ACABBA 
Ramlewa Kolonii;Ramlewo Kolonia;Ramlewo Kolonia;AEAAAB ADACBAA 
Wólki Włościańskiej;Wólka Włościańska;Wólka Włościańska;ADAB ADACCBB 
Prądnika Białego;Prądnik Biały;Prądnik Biały;ACABBA CAB 
Pertkowej Dolnej;Pertkowa Dolna;Pertkowa Dolna;CAB ADACCBA 
Damnika;Damnik;Damnik;ABAC 
Wysokiego Gruntu;Wysoki Grunt;Wysoki Grunt;CBA ACAAAAA 
Śmierciakówki;Śmierciakówka;Śmierciakówka;ADAB 
Kamionki Małej;Kamionka Mała;Kamionka Mała;ADAB CAB 
Rachowej;Rachowa;Rachowa;ADACCAA 
Waniówki;Waniówka;Waniówka;ADAB 
Starej Gadki;Stara Gadka;Stara Gadka;CAA ADAB 
Sierakówki;Sierakówka;Sierakówka;ADAB 
Wierzbowca;Wierzbowiec;Wierzbowiec;ABAAAB 
Bodzkówki;Bodzkówka;Bodzkówka;ADAB 
Jankowca;Jankowiec;Jankowiec;ABAAAB 
Klikowej;Klikowa;Klikowa;ADACCAA 
Podsośniny;Podsośnina;Podsośnina;ADAAA 
Szkudaju;Szkudaj;Szkudaj;ACACACB 
Stryjenszczyzny;Stryjenszczyzna;Stryjenszczyzna;ADAAA 
Górnowoli Majoratnej;Górnowola Majoratna;Górnowola Majoratna;ADACBAA ADACCBA 
Majdówki;Majdówka;Majdówka;ADAB 
Czabatarówki;Czabatarówka;Czabatarówka;ADAB 
Wieruchowa;Wieruchów;Wieruchów;ACAABAA 
Antonówki;Antonówka;Antonówka;ADAB 
Paczkowizny;Paczkowizna;Paczkowizna;ADAAA 
Bobczonki;Bobczonka;Bobczonka;ADAB 
Zimnej Kawy;Zimna Kawa;Zimna Kawa;ADACCBA ADAAA 
Mikoszewa;Mikoszewo;Mikoszewo;AEAAAB 
Kosianki Starej;Kosianka Stara;Kosianka Stara;ADAB CAA 
Stokowca;Stokowiec;Stokowiec;ACACBC 
Rusinowej;Rusinowa;Rusinowa;ADACCAA 
Biskupca;Biskupiec;Biskupiec;AAACAAAA 
Apolonii;Apolonia;Apolonia;ADACBAA 
Smolnego Pieca;Smolny Piec;Smolny Piec;CAB ACACBC 
Krowicy Samej;Krowica Sama;Krowica Sama;ADACABB CAB 
Wólki Biszewskiej;Wólka Biszewska;Wólka Biszewska;ADAB ADACCBB 
Krzetli;Krzetle;Krzetle;AGCC 
Kolonii Kokanina;Kolonia Kokanin;Kolonia Kokanin;ADACBAA AAABAA 
Zagródki;Zagródka;Zagródka;ADAB 
Gucia;Gucie;Gucie;AEBAA 
Trątkownicy;Trątkownica;Trątkownica;ADACABB 
Miłoszewa;Miłoszewo;Miłoszewo;AEAAAB 
Skwierzyny;Skwierzyna;Skwierzyna;ADAAA 
Kurzego Działu;Kurzy Dział;Kurzy Dział;AAEA ACAAAAA 
Nowej Żelaznej;Nowa Żelazna;Nowa Żelazna;ADACCAA ADACCBA 
Grzybka;Grzybek;Grzybek;ABAC 
Rudy Lubienieckiej;Ruda Lubieniecka;Ruda Lubieniecka;ADAAA CBA 
Bagonicy;Bagonica;Bagonica;ADACABB 
Łupianki Starej;Łupianka Stara;Łupianka Stara;ADAB CAA 
Ostaszewa;Ostaszewo;Ostaszewo;AEAAAB 
Furmanowej;Furmanowa;Furmanowa;ADACCAA 
Biedzin;Biedziny;Biedziny;AGAAA 
Sekwestru;Sekwestr;Sekwestr;ACAAAAA 
Majdanu Borowskiego Drugiego;Majdan Borowski Drugi;Majdan Borowski Drugi;ACAAAAA CBA CBA 
Durąga;Durąg;Durąg;ABAC 
Leśnych Odpadków;Leśne Odpadki;Leśne Odpadki;CAB AGBB 
Paksimowej;Paksimowa;Paksimowa;ADACCAA 
Kąpiela;Kąpiel;Kąpiel;ABAABA 
Borczyny;Borczyna;Borczyna;ADAAA 
Gabrysia;Gabryś;Gabryś;CBB 
Podksiędzówki;Podksiędzówka;Podksiędzówka;ADAB 
Kurczewa;Kurczewo;Kurczewo;AEAAAB 
Majdanu Śniatyckiego;Majdan Śniatycki;Majdan Śniatycki;ACAAAAA CBA 
Dobrucowej;Dobrucowa;Dobrucowa;CAB 
Śliwówki;Śliwówka;Śliwówka;ADAB 
Kamerunu;Kamerun;Kamerun;ACAAAAA 
Kutybówki;Kutybówka;Kutybówka;ADAB 
Wariackiej;Wariacka;Wariacka;CBA 
Wsoli;Wsola;Wsola;ADACBAA 
Zakłodzia;Zakłodzie;Zakłodzie;AEBAC 
Gorylowej;Gorylowa;Gorylowa;CAB 
Ratnówki;Ratnówka;Ratnówka;ADAB 
Serbii;Serbia;Serbia;ADACBAA 
Przededworza;Przededworze;Przededworze;AEBAB 
Koczurówki;Koczurówka;Koczurówka;ADAB 
Zwierzętnika;Zwierzętnik;Zwierzętnik;ACABBA 
Janygowca;Janygowiec;Janygowiec;ACACBC 
Kuźnicy Myślniewskiej;Kuźnica Myślniewska;Kuźnica Myślniewska;ADACABB ADACCBB 
Kolonii Białowoli;Kolonia Białowola;Kolonia Białowola;ADACBAA ADACBAA 
Jasnego Dworu;Jasny Dwór;Jasny Dwór;CAB ACAAAAA 
Podpiekła;Podpiekło;Podpiekło;BAFCAB 
Wólki Majdańskiej;Wólka Majdańska;Wólka Majdańska;ADAB ADACCBB 
Majcherowca;Majcherowiec;Majcherowiec;AAACBA 
Lewałdu Wielkiego;Lewałd Wielki;Lewałd Wielki;ACAAAAA CBA 
Podbystrzycy;Podbystrzyca;Podbystrzyca;ADACABB 
Karczmarczykówki;Karczmarczykówka;Karczmarczykówka;ADAB 
Świerczka;Świerczek;Świerczek;ACABBA 
Schodni;Schodnia;Schodnia;ADACBAA 
Frysztaka;Frysztak;Frysztak;ACABBA 
Parzęczewa;Parzęczewo;Parzęczewo;AEAAAB 
Słonawej;Słonawa;Słonawa;ADACCAA 
Palmówki;Palmówka;Palmówka;ADAB 
Wychodnego;Wychodne;Wychodne;AEBBB 
Gostomina;Gostomin;Gostomin;ACAABAA 
Kulawiakówki;Kulawiakówka;Kulawiakówka;ADAB 
Kasparusa;Kasparus;Kasparus;AAACAAAB 
