Dopełniacz;Mianownik
Grzęskich;Grzęskie
Przylepek;Przylepki
Gajli;Gajle
Chełbu;Chełb
Chełmu;Chełm
Jezior;Jeziora
Nowopola;Nowopole
Jeziora;Jezioro
Podborcza;Podborcze
Baraniszek;Baraniszki
Jezior;Jeziory
Krzewy;Krzewa
Zamętów;Zamęty
Załawia;Załawie
Koluszek;Koluszki
Ogorzałych;Ogorzałe
Podwyspy;Podwyspa
Gawrzyjałek;Gawrzyjałki
Kadzi;Kadź
Łabajów;Łabaje
Zdrady;Zdrada
Międzygórza;Międzygórze
Rabiąża;Rabiąż
Kwiatonia;Kwiatoń
Miedźnej;Miedźna
Ignatowizny;Ignatowizna
Stefanowiec;Stefanowce
Dorożek;Dorożki
Mamerek;Mamerki
Podzalesia;Podzalesie
Pogoni;Pogoń
Siemonia;Siemoń
Budczyczyc;Budczyce
Koczurek;Koczurki
Mrowisk;Mrowiska
Kosynia;Kosyń
Reformy;Reforma
Wzorów;Wzory
Obojęcia;Obojęcie
Grodzkiego;Grodzkie
Reform;Reformy
Biernisk;Bierniska
Niezgody;Niezgoda
Tywęz;Tywęzy
Wstronia;Wstronie
Zełwągów;Zełwągi
Pierzaka;Pierzak
Strzmiela;Strzmiele
Piłwąg;Piłwągi
Pierwoszewa;Pierwoszewo
Kad;Kady
Chorków;Chorki
Migaczy;Migacze
Dudzików;Dudziki
Kościukowicz;Kościukowicze
Gładkiego;Gładkie
Swarzędza;Swarzędz
Kleckiego;Kleckie
Zapad;Zapady
Praszek;Praszki
Wyszęcicic;Wyszęcice
Szoszowego;Szoszowy
Capuciów;Capuci
Garbacza;Garbacz
Postolisk;Postoliska
Ugód;Ugody
Wielgorza;Wielgorz
Jaszku;Jaszek
Ugody;Ugoda
Ciekocinka;Ciekocinko
Turmasów;Turmasy
Łężeczek;Łężeczki
Poklasnego;Poklasne
Niwisk;Niwiski
Jodeliszek;Jodeliszki
Szarloty;Szarlota
Zmudzonej;Zmudzona
Karczmarczyków;Karczmarczyki
Olejarzów;Olejarze
Garczegorza;Garczegorze
Rzechty;Rzechta
Psikory;Psikora
Błot;Błota
Tłuszcza;Tłuszcz
Kulszy;Kulsze
Natrakcia;Natrakcie
Błota;Błoto
Marcjampola;Marcjampol
Sorysa;Sorys
Słojków;Słojki
Klimów;Klimy
Koszwał;Koszwały
Oddziału;Oddział
Wujskiego;Wujskie
Wyrębisk;Wyrębiska
Karsek;Karski
Polewicza;Polewicz
Spola;Spole
Hochołoga;Hochołóg
Karwiczek;Karwiczki
Siekier;Siekiery
Trzciniec;Trzcińce
Urbanów;Urbany
Zatorza;Zatorze
Obierwi;Obierwia
Piergiesów;Piergiesi
Chonowy;Chonowa
Kaplonos;Kaplonosy
Rąbinia;Rąbiń
Gielniarza;Gielniarz
Franów;Franowie
Wolnego;Wolne
Sypów;Sypy
Żurawiczek;Żurawiczki
Wolnego;Wolny
Przemętu;Przemęt
Maskajm;Maskajmy
Łukomia;Łukomie
Zawarcia;Zawarcie
Przedmieścia;Przedmieście
Dobuga;Dobug
Odolionu;Odolion
Trójpola;Trójpole
Palenisk;Paleniska
Chmielity;Chmielita
Ziego;Zielony
Klusków;Kluski
Skarżynia;Skarżyń
Zaświercza;Zaświercze
Basenu;Basen
Leżnego;Leżne
Zagrądów;Zagrądy
Bujdaka;Bujdak
Kapituły;Kapituła
Dłoni;Dłoń
Skrzek;Skrzeki
Rządza;Rządz
Brzeżek;Brzeżki
Przeddonia;Przeddoń
Majchrów;Majchry
Ziewaniczek;Ziewaniczki
Koziak;Koziaki
Podchorążca;Podchorążec
Rożyszcz;Rożyszcza
Gałów;Gały
Tajdusi;Tajdusie
Zrąbu;Zrąb
Lekart;Lekarty
Czeczyk;Czeczyki
Białogórza;Białogórze
Gacyn;Gacyny
Zaolsia;Zaolsie
Kołomącia;Kołomąć
Korytyby;Korytyba
Pali;Pale
Nalesia;Nalesie
Różanieckiego;Różanieckie
Chlebiotek;Chlebiotki
Orczek;Orczki
Pudląga;Pudląg
Kolawy;Kolawa
Kolaw;Kolawy
Olbrachcicic;Olbrachcice
Ponieca;Poniec
Garbów;Garby
Wójcików;Wójciki
Dębek;Dębki
Koszarzysk;Koszarzyska
Podgóru;Podgór
Trzebuczy;Trzebucza
Włóczków;Włóczki
Kołomąta;Kołomąt
Uścięcicic;Uścięcice
Bochen;Bochny
Międzyborza;Międzybórz
Zakręcia;Zakręcie
Durai;Duraje
Pastwy;Pastwa
Jopłów;Jopły
Przywózek;Przywózki
Truszek;Truszki
Szczucicic;Szczucice
Pastw;Pastwy
Podkornat;Podkornaty
Grabówia;Grabówie
Niemczyków;Niemczyki
Surkowów;Surkowie
Kolkiejm;Kolkiejmy
Sobali;Sobale
Mosornego;Mosorne
Grzebowilka;Grzebowilk
Terespola;Terespol
Sądr;Sądry
Modły;Modła
Małdyt;Małdyty
Puław;Puławy
Pojelec;Pojelce
Żytnej;Żytna
Babud;Babudy
Babudy;Babuda
Chatałów;Chatały
Celejów;Celeje
Sokolenia;Sokolenie
Dużów;Duże
Banaczek;Banaczki
Podębia;Podębie
Gorzupi;Gorzupia
Kuczewskich;Kuczewskie
Mareczek;Mareczki
Adamczychy;Adamczycha
Bednarek;Bednarki
Ryżek;Ryżki
Zagrobeli;Zagrobela
Wydzior;Wydziory
Mnichusa;Mnichus
Bisagów;Bisagi
Żuławy;Żuława
Zamłynia;Zamłynie
Podawacza;Podawacz
Zelgoszczy;Zelgoszcz
Żuław;Żuławy
Kruków;Kruki
Spóli;Spóle
Skuł;Skuły
Paryi;Paryja
Paryi;Paryje
Różanej;Różana
Spikory;Spikora
Lubochenia;Lubocheń
Gaisk;Gaiska
Brudzenia;Brudzeń
Świerzawy;Świerzawa
Zadwórza;Zadwórz
Szczebrzusza;Szczebrzusz
Lesiaka;Lesiak
Piekacia;Piekacie
Poborcza;Poborcze
Płotków;Płotki
Tobułków;Tobułki
Hipolitów;Hipolity
Kośmidrów;Kośmidry
Klas;Klasy
Ładzynia;Ładzyń
Małoniża;Małoniż
Ułomia;Ułomie
Wielgusa;Wielgus
Rozkoszy;Rozkosz
Przedpola;Przedpole
Zaborczyn;Zaborczyny
Darczyczyc;Darczyce
Zadworymia;Zadworym
Wiłkopedzi;Wiłkopedzie
Szyndzików;Szyndziki
Niedźwiadnego;Niedźwiadne
Niedźwiadnej;Niedźwiadna
Batogów;Batogi
Śmietanów;Śmietany
Zakokocia;Zakokocie
Oszczywilka;Oszczywilk
Pniowych;Pniowe
Ścięgnej;Ścięgna
Grudzi;Grudzie
Zapotocza;Zapotocze
Piwniczysk;Piwniczyska
Kłębików;Kłębiki
Zemłów;Zemły
Wielicza;Wielicz
Prażek;Prażki
Drogoboszcza;Drogoboszcz
Łajsu;Łajs
Nadroby;Nadroba
Sierockiego;Sierockie
Juraszków;Juraszki
Zabudzynia;Zabudzyń
Poraju;Poraj
Rewala;Rewal
Budzowów;Budzowie
Bachorzy;Bachorza
Bachorza;Bachorze
Rui;Ruja
Proboszczowskiego;Proboszczowskie
Odedworu;Odedwór
Świniarca;Świniarc
Podwala;Podwal
Różanegostoku;Różanystok
Lili;Lila
Szypuł;Szypuły
Naprawy;Naprawa
Jarogniewia;Jarogniewie
Grębienia;Grębień
Modzel;Modzele
Husynnego;Husynne
Jeziornej;Jeziorna
Beznazwy;Beznazwa
Dudzicza;Dudzicze
Grzywnego;Grzywne
Paduszy;Padusze
Holendrów;Holendry
Bednarzy;Bednarze
Kornacicic;Kornacice
Piwatek;Piwatki
Górzysk;Górzyska
Polańszczyków;Polańszczyki
Działku;Działek
Milejczyczyc;Milejczyce
Podwiączynia;Podwiączyń
Brdy;Brda
Kąpia;Kąpie
Sadyby;Sadyba
Jerozolimy;Jerozolima
Lubowierza;Lubowierz
Szczotysk;Szczotyska
Zajek;Zajki
Poraża;Poraż
Charlawy;Charlawa
Łobodzi;Łobódź
Długiej;Długa
Praczów;Pracze
Krążkowów;Krążkowy
Samborca;Samborzec
Przedbórza;Przedbórz
Podwału;Podwał
Skrodzkiego;Skrodzkie
Czuchleb;Czuchleby
Słonnego;Słonne
Czatoży;Czatoża
Borsuków;Borsuki
Sędziwojewa;Sędziwojewo
Plewy;Plewa
Łukowiska;Łukowisko
Osysek;Osyski
Czekanki;Czekanka
Rytków;Rytki
Wępił;Wępiły
Paździorów;Paździory
Śliza;Śliz
Łazdojów;Łazdoje
Dyrków;Dyrki
Spyrków;Spyrki
Zadebry;Zadebra
Hałasu;Hałas
Jaćmierza;Jaćmierz
Suli;Sul
Grzegorzy;Grzegorze
Cielemęca;Cielemęc
Obłazów;Obłazy
Mortąga;Mortąg
Prawomyśla;Prawomyśl
Wymoju;Wymój
Patrii;Patria
Lubaszek;Lubaszki
Zakierchala;Zakierchale
Zawywarza;Zawywarze
Kowalszczenia;Kowalszczenie
Zapopława;Zapopław
Kruszek;Kruszki
Szelechów;Szelechy
Łańca;Łańce
Marysieniek;Marysieńki
Marancji;Marancja
Wyskoci;Wyskoć
Soćkciek;Soćki
Rzędów;Rzędy
Załużków;Załużki
Stypuł;Stypuły
Drewianków;Drewianki
Sławęcicic;Sławęcice
Mnia;Mień
Skarp;Skarpy
Kadłubca;Kadłubiec
Rózi;Rózia
Klimasz;Klimasze
Kuźnik;Kuźniki
Skarpy;Skarpa
Śliwówowa;Śliwów
Jabrządków;Jabrządki
Magnuszowiczek;Magnuszowiczki
Wygorzela;Wygorzel
Strabli;Strabla
Bezuli;Bezula
Melejd;Melejdy
Chrzepty;Chrzepta
Siei;Sieje
Podleszcza;Podleszcze
Pabisków;Pabiski
Kochli;Kochle
Szwedów;Szwedy
Suci;Suć
Tuczap;Tuczapy
Dziwów;Dziwy
Wiązogóry;Wiązogóra
Dobropola;Dobropol
Zawist;Zawisty
Cielupek;Cielupki
Roztropnej;Roztropna
Węgierskiego;Węgierskie
Stróżek;Stróżki
Bąsz;Bąsze
Biskupca;Biskupiec
Cimoch;Cimochy
Apolonii;Apolonia
Czesławówowa;Czesławów
Krzetli;Krzetle
Czepielików;Czepieliki
Jadeszek;Jadeszki
Rólek;Rólki
Malców;Malce
Gucia;Gucie
Podzosinia;Podzosinie
Ratoskiego;Ratoskie
Giżałek;Giżałki
Wywozów;Wywozy
Goliat;Goliaty
Psuja;Psuj
Kiełcza;Kiełcze
Zagajewiczek;Zagajewiczki
Sokali;Sokale
Moczarów;Moczary
Jarmuł;Jarmuły
Przytułek;Przytułki
Sekwestru;Sekwestr
Klenkora;Klenkor
Kręgów;Kręgi
Durąga;Durąg
Kąpiela;Kąpiel
Trutych;Trute
Kawalców;Kawalce
Gogola;Gogol
Borczyn;Borczyny
Badzisków;Badziski
Gabrysia;Gabryś
Węcica;Węcic
Leosi;Leosia
Bielek;Bielki
Kamerunu;Kamerun
Nadziałowców;Nadziałowcy
Wariackiej;Wariacka
Wsoli;Wsola
Moskulików;Moskuliki
Będowskiego;Będowskie
Serbii;Serbia
Przededworza;Przededworze
Zagumiaka;Zagumiak
Dobrogost;Dobrogosty
Nowotnej;Nowotna
Wągst;Wągsty
Podstawia;Podstaw
Podpiekła;Podpiekło
Górali;Górale
Grabskiego;Grabskie
Reszeci;Reszecie
Strzeżysławia;Strzeżysław
Zaolszyn;Zaolszyny
Frysztaka;Frysztak
Dobrocicic;Dobrocice
Kutył;Kutyły
Morderowicz;Morderowicze
Słonawej;Słonawa
Jeszkotel;Jeszkotle
Giełdona;Giełdon
Szyszkowów;Szyszkowie
Słonaw;Słonawy
Wołczychy;Wołczycha
Jeruzal;Jeruzale
Gostomia;Gostomie
Wychodnego;Wychodne
Nieznania;Nieznań
Gostomi;Gostomia
Siciarskiej;Siciarska
Rumejek;Rumejki
Klisiów;Klisiowie
Kasparusa;Kasparus
Sosnowych;Sosnowy
Bukowiec;Bukowce
Korotybia;Korotybie
Zawartek;Zawartki
Baczyńskich;Baczyńscy
Wojtaszowia;Wojtaszowie
Horbu;Horb
Tłumnego;Tłumne
Wałyczyka;Wałyczyk
Kmiecicic;Kmiecice
Wrząsawy;Wrząsawa
Przerycia;Przerycie
Wachu;Wach
Kolimag;Kolimagi
Gryglów;Grygle
Pobabia;Pobabie
Zawichostu;Zawichost
Oficerek;Oficerki
Sokala;Sokal
Lubelskiej;Lubelska
Ciężkowiczek;Ciężkowiczki
Celu;Cel
Siwik;Siwiki
Szembruka;Szembruk
Giluszek;Giluszki
Oczkosi;Oczkosie
Sicisk;Siciska
Dragacza;Dragacz
Leskowskiego;Leskowskie
Kandydatów;Kandydaty
Wągła;Wągieł
Bolesławowa;Bolesławowo
Pstrążnego;Pstrążne
Paproci;Paprocie
Grzybowskiego;Grzybowskie
Czertezów;Czertezy
Matał;Matały
Łysokań;Łysokanie
Banku;Bank
Dulęby;Dulęba
Michalców;Michalcowie
Wisów;Wise
Roszczepu;Roszczep
Wisów;Wisy
Błogoszczy;Błogoszcz
Wyganiacza;Wyganiacz
Gojów;Goje
Świesza;Świesz
Karczunków;Karczunki
Przybysławskiego;Przybysławskie
Barnimia;Barnimie
Zgórza;Zgórze
Wymysłów;Wymysły
Iwaśksiek;Iwaśki
Harenzowia;Harenzowie
Rożnej;Rożna
Pieców;Piece
Rożnów;Rożny
Mieżychoda;Mieżychód
Kaczórek;Kaczórki
Podtynia;Podtynie
Budomierza;Budomierz
Wałów;Wały
Pasuli;Pasula
Goszczędzy;Goszczędza
Chobotu;Chobot
Borsuczyn;Borsuczyny
Grodzisk;Grodziska
Lubogoszczy;Lubogoszcz
Rotysk;Rotyska
Oterek;Oterki
Frankamionki;Frankamionka
Maradza;Maradz
Zachełmia;Zachełmie
Lech;Lechy
Kowalewiczek;Kowalewiczki
Cienkiego;Cienkie
Zawygonu;Zawygon
Wąsosza;Wąsosze
Ściurków;Ściurki
Krzystków;Krzystki
Mrzygłodów;Mrzygłody
Lembarga;Lembarg
Radzynia;Radzyń
Rychłocicic;Rychłocice
Puziów;Puzie
Krasnobrodu;Krasnobród
Podgłębinia;Podgłębinie
Ciepienia;Ciepień
Gołaichy;Gołaicha
Grygusi;Grygusie
Wołynia;Wołyń
Strachocicic;Strachocice
Wierzejek;Wierzejki
Szklarczyków;Szklarczyki
Orchota;Orchot
Gracucha;Gracuch
Surmaczów;Surmacze
Jagiełłłów;Jagiełły
Mieszołek;Mieszołki
Jagiełłły;Jagiełła
Kościelnik;Kościelniki
Młynarskich;Młynarskie
Bylinów;Byliny
Zableszy;Zablesze
Kuzawy;Kuzawa
Ostrowy;Ostrowa
Prus;Prusy
Szmaji;Szmaje
Galczyczek;Galczyczki
Ostrowów;Ostrowy
Stołąża;Stołąż
Bekrów;Bekry
Cieszek;Cieszki
Przydatków;Przydatki
Choruli;Chorula
Sieraków;Sierakowy
Wroczyn;Wroczyny
Wyryk;Wyryki
Pukla;Pukiel
Bajdów;Bajdy
Sperendy;Sperenda
Karwacji;Karwacja
Soboty;Sobota
Róż;Róże
Wygwizdowia;Wygwizdowie
Sorców;Sorce
Emilii;Emilia
Arkadii;Arkadia
Fermy;Ferma
Brodacz;Brodacze
Borynia;Boryń
Parczowiec;Parczowce
Kolejowego;Kolejowe
Gościeradza;Gościeradz
Romejek;Romejki
Przyczy;Przycz
Garbochy;Garbocha
Pulek;Pulki
Dziego;Dzielowy
Chałupnego;Chałupne
Węgrzynów;Węgrzyny
Balcera;Balcer
Pałcza;Pałcz
Polkowiczek;Polkowiczki
Cholewów;Cholewy
Pałcka;Pałck
Deci;Decie
Sulików;Suliki
Grębów;Gręby
Drwali;Drwale
Domosławia;Domosław
Zadziorów;Zadziory
Kołysek;Kołyski
Jakubców;Jakubce
Toczków;Toczki
Sicia;Sicie
Sici;Sicia
Kiekrza;Kiekrz
Gniewosza;Gniewosz
Gniewosów;Gniewosy
Ofiary;Ofiara
Kosnów;Kosny
Jangrota;Jangrot
Rombanisków;Rombaniska
Kładów;Kłady
Stósów;Stóse
Jackowców;Jackowce
Wacławowa;Wacławowo
Przysiecznej;Przysieczna
Zakolejek;Zakolejki
Kiernozi;Kiernozia
Chomca;Chomiec
Zaprzyrwia;Zaprzyrwie
Macierzysza;Macierzysz
Borecznej;Boreczna
Woryt;Woryty
Strzelczyk;Strzelczyki
Podstawia;Podstawie
Dworów;Dwory
Ługu;Ług
Podula;Podule
Haczysk;Haczyska
Maćków;Maćki
Zamościa;Zamoście
Przesmyku;Przesmyk
Rozgorza;Rozgorze
Lginia;Lgiń
Obornik;Oborniki
Żyw;Żywy
Bierytów;Bieryty
Pawłopola;Pawłopol
Zielonego;Zielone
Kalku;Kalk
Płucek;Płucki
Szkatułki;Szkatułka
Trebienia;Trebień
Podbelnia;Podbelnie
Trzebieradza;Trzebieradz
Zamaja;Zamaje
Wilczyn;Wilczyny
Przyciesia;Przyciesie
Podmorusów;Podmorusy
Rykał;Rykały
Potrzasku;Potrzask
Uciesza;Uciesze
Kąkolu;Kąkol
Trzebawia;Trzebawie
Manieczek;Manieczki
Jarnostawia;Jarnostaw
Gaworkowa;Gaworkowo
Bezrzecza;Bezrzecze
Tarnobrzega;Tarnobrzeg
Płoszczyczyc;Płoszczyce
Zrąbca;Zrąbiec
Brady;Brada
Mosnych;Mosny
Boconia;Bocoń
Bogdańca;Bogdańce
Rotembarku;Rotembark
Zaropia;Zaropie
Liskowatego;Liskowate
Połaci;Połacie
Ślusarzy;Ślusarze
Śliwy;Śliwa
Sułek;Sułki
Kamieńca;Kamieńc
Burkat;Burkaty
Żabojadów;Żabojady
Brzozogaju;Brzozogaj
Nowomodnej;Nowomodna
Sznurów;Sznury
Dziewięczyczyc;Dziewięczyce
Progali;Progale
Szczepaniuka;Szczepaniuk
Grabiec;Grabce
Chociczy;Chocicza
Bobrowisk;Bobrowiska
Kudłacza;Kudłacz
Rosochacza;Rosochacz
Kozubów;Kozuby
Łajs;Łajsy
Kosiołek;Kosiołki
Mchów;Mchy
Walima;Walim
Kuczwał;Kuczwały
Giedaw;Giedawy
Traczów;Tracze
Zazielenia;Zazieleń
Miękkkiego;Miękkie
Sandomierza;Sandomierz
Kałdusa;Kałdus
Strumienna;Strumienno
Klatek;Klatki
Strumiennej;Strumienna
Podbukowia;Podbukowie
Budzimskiego;Budzimskie
Słomczyczyc;Słomczyce
Mierek;Mierki
Rososzy;Rososz
Przeory;Przeora
Przedewsi;Przedewś
Ogidla;Ogidel
Lenartów;Lenarty
Sanoczków;Sanoczki
Mordelów;Mordele
Okrzei;Okrzeja
Ślepek;Ślepki
Zadworu;Zadwór
Otałęży;Otałęż
Sulniawy;Sulniawa
Ceglisk;Cegliska
Zajedla;Zajedle
Marus;Marusy
Wilkowyi;Wilkowyja
Kołaczek;Kołaczki
Niedonia;Niedoń
Zaścienia;Zaścienie
Grabczoka;Grabczok
Podbramek;Podbramki
Zamieścia;Zamieście
Czartoryi;Czartoryja
Wójcicic;Wójcice
Głuszca;Głuszec
Tułazów;Tułazy
Serwitutów;Serwituty
Hutek;Hutki
Wąwrowy;Wąwrowa
Żyglądu;Żygląd
Krzyżaka;Krzyżak
Międzyłęża;Międzyłęż
Skrzypnego;Skrzypne
Wrzosowa;Wrzosowa
Psurza;Psurze
Gurbicz;Gurbicze
Pasmuga;Pasmug
Jagodnego;Jagodne
Niedojadów;Niedojady
Zadków;Zadki
Wesołej;Wesoła
Otrębus;Otrębusy
Maż;Maże
Wasilów;Wasile
Zatyk;Zatyki
Poddanego;Poddane
Pinkasowia;Pinkasowie
Nawozów;Nawozy
Steklinka;Steklinek
Wieprzków;Wieprzki
Babul;Babule
Mołodiatycz;Mołodiatycze
Buciorów;Buciory
Mądrych;Mądre
Ciepuchy;Ciepucha
Kamienia;Kamień
Iwaniszek;Iwaniszki
Brenioków;Brenioki
Trosk;Troski
Witolubia;Witolub
Dargocicic;Dargocice
Piętacza;Piętacz
Bombli;Bombla
Błaszczyków;Błaszczyki
Podcisssów;Podcisse
Moczarek;Moczarki
Przysów;Przysowy
Walatków;Walatki
Podlutynia;Podlutynie
Skopania;Skopanie
Zwierek;Zwierki
Szkolnej;Szkolna
Grabowczyka;Grabowczyk
Sierszenisk;Sierszeniska
Lubca;Lubiec
Grabowego;Grabowe
Mrowców;Mrowcowie
Staniochów;Staniochy
Zakrzewia;Zakrzewie
Kędziorów;Kędziory
Winnogóry;Winnogóra
Libeta;Libet
Potycza;Potycz
Bródzek;Bródzki
Rzyczek;Rzyczki
Kudypek;Kudypki
Hendzla;Hendzel
Ściborza;Ściborze
Strzyż;Strzyże
Ostafiei;Ostafieje
Faronów;Farony
Równinin;Równiny
Podklasztorza;Podklasztorze
Szczuczarza;Szczuczarz
Chotla;Chotel
Sejw;Sejwy
Ruszelczyczyc;Ruszelczyce
Podchojnego;Podchojne
Podchojen;Podchojny
Kurzaczów;Kurzacze
Pszenicznej;Pszeniczna
Kotli;Kotla
Lasot;Lasoty
Karasia;Karaś
Poszczyn;Poszczyny
Modziela;Modziel
Daniela;Daniel
Dańka;Daniek
Krakusa;Krakus
Wławia;Wławie
Mirogniewia;Mirogniew
Wojsk;Wojska
Sordach;Sordachy
Grodzenia;Grodzeń
Pałędzia;Pałędź
Redła;Redło
Podekrza;Podekrze
Gąsiora;Gąsior
Sarnowów;Sarnowy
Koczajów;Koczaje
Zalewsza;Zalewsze
Kożuszków;Kożuszki
Rakołup;Rakołupy
Capłap;Capłapy
Augam;Augamy
Łęcza;Łęcze
Ryczy;Rycza
Cieluchów;Cieluchy
Kownatek;Kownatki
Święciechowy;Święciechowa
Balcarków;Balcarki
Zatomia;Zatom
Sykstyn;Sykstyny
Hektarów;Hektary
Brodźców;Brodźce
Cieszyn;Cieszyny
Zatora;Zator
Podbaby;Podbaba
Kamincy;Kamince
Podwia;Podwie
Oderwy;Oderwa
Kryp;Krypy
Jadachów;Jadachy
Przechodów;Przechody
Narojek;Narojki
Hoczwi;Hoczew
Pełczy;Pełcza
Knapów;Knapy
Głosek;Głoska
Maślanich;Maślani
Śliwowa;Śliwowo
Komańczy;Komańcza
Odrzywołu;Odrzywół
Ladorudza;Ladorudz
Biecza;Biecz
Blękwitu;Blękwit
Mażucia;Mażucie
Stukola;Stukol
Wyszyn;Wyszyny
Róklasu;Róklas
Gardyn;Gardyny
Granicznej;Graniczna
Granicznego;Graniczne
Dzięcioła;Dzięcioł
Granicznego;Graniczny
Bachorza;Bachórz
Podlesieśca;Podlesiec
Pekinu;Pekin
Zapoprzecznego;Zapoprzeczne
Fiukał;Fiukały
Giław;Giławy
Łopianu;Łopian
Pogąstów;Pogąsty
Trzebiegoszcza;Trzebiegoszcz
Tyrolu;Tyrol
Saletry;Saletra
Czachurek;Czachurki
Buczydła;Buczydło
Wołkun;Wołkuny
Górowych;Górowychy
Łąkorza;Łąkorz
Kończyczyc;Kończyce
Pieszowoli;Pieszowola
Woli;Wola
Płąchaw;Płąchawy
Koloniśctów;Koloniści
Witów;Witowy
Jasiów;Jasie
Podbucza;Podbucze
Ociętego;Ocięte
Zachardzinia;Zachardzinie
Zajania;Zajanie
Rozgart;Rozgarty
Lubaszcza;Lubaszcz
Szamotuł;Szamotuły
Zarostów;Zarosty
Janowięt;Janowięta
Babilonu;Babilon
Ramców;Ramce
Trzebul;Trzebule
Wągrody;Wągroda
Wityń;Witynie
Myśliborza;Myślibórz
Godosza;Godosz
Hetmańczyków;Hetmańczyki
Przeczaka;Przeczak
Młynków;Młynki
Zwróconej;Zwrócona
Jareka;Jarek
Bazyńskiego;Bazyńskie
Podłosinia;Podłosinie
Półrzecza;Półrzecze
Strumyka;Strumyk
Kobylaty;Kobylata
Krównik;Krówniki
Orłowiec;Orłowce
Gieraliszek;Gieraliszki
Otrzepia;Otrzep
Cyrhli;Cyrhla
Młyńczysk;Młyńczyska
Wincenty;Wincenta
Kurkocia;Kurkoć
Podpagórcza;Podpagórcze
Białotula;Białotul
Kuśnierzy;Kuśnierze
Kikusza;Kikusz
Strzyżyn;Strzyżyny
Truskolasu;Truskolas
Uciekajki;Uciekajka
Gołdapi;Gołdap
Rech;Rechy
Zakobylaka;Zakobylak
Tarnawy;Tarnawa
Stachowców;Stachowcy
Giełozichy;Giełozicha
Winiarek;Winiarki
Karnatów;Karnaty
Hrastów;Hrasty
Ogrojca;Ogrojec
Kasztala;Kasztal
Mościcic;Mościce
Mścicic;Mścice
Humnisk;Humniska
Pipał;Pipały
Fenedyku;Fenedyk
Rozwadzy;Rozwadza
Pipały;Pipała
Fortepianu;Fortepian
Pożarek;Pożarki
Sialisiokuli;Sialisiokula
Komprachcicic;Komprachcice
Spezji;Spezja
Kiczyczyc;Kiczyce
Sągoli;Sągole
Drahli;Drahle
Małomierza;Małomierz
Zasani;Zasań
Bromierzyka;Bromierzyk
Więcemierza;Więcemierz
Rzewnia;Rzewnie
Kamienistego;Kamieniste
Niemczy;Niemcza
Pola;Pole
Pól;Pola
Słonowiczek;Słonowiczki
Łobza;Łobez
Zakamienia;Zakamień
Wrocieryża;Wrocieryż
Łuszczy;Łuszcze
Załąk;Załąki
Cielądza;Cielądz
Molucha;Moluch
Aniołków;Aniołki
Skuz;Skuze
Borzych;Borzychy
Zajemcza;Zajemcze
Swobodnej;Swobodna
Rzycków;Rzycki
Pucicic;Pucice
Maudy;Mauda
Sowizdrzałów;Sowizdrzały
Odbudowania;Odbudowanie
Dorazu;Doraz
Szydła;Szydło
Bożenia;Bożeń
Walusiów;Walusie
Boru;Bór
Ptasznik;Ptaszniki
Łętowego;Łętowe
Cupli;Cuple
Sąpłat;Sąpłaty
Bezedni;Bezednie
Starniczek;Starniczki
Zajasienia;Zajasienie
Zasana;Zasan
Zapaci;Zapać
Kter;Ktery
Świńcza;Świńcz
Korpacza;Korpacz
Czarniża;Czarniż
Jelcza;Jelcz
Zaździebulich;Zaździebulichy
Westerplatte;Westerplatte
Słobody;Słoboda
Taborca;Taborzec
Wiercienia;Wiercień
Zaróża;Zaróże
Starzysk;Starzyska
Wodyni;Wodynie
Mokasu;Mokas
Barnimia;Barnim
Pucheł;Puchły
Dorazia;Doraź
Janczurów;Janczury
Sarysów;Saryse
Spichlerzy;Spichlerze
Podklucza;Podklucze
Dziemion;Dziemiony
Łabędzia;Łabędź
Drożysk;Drożyska
Recza;Recz
Łubniaka;Łubniak
Strzeleczek;Strzeleczki
Kunów;Kuny
Klekotek;Klekotki
Radowskich;Radowskie
Duraju;Duraj
Podybia;Podybie
Bicza;Bicz
Zofiboru;Zofibór
Zapotoku;Zapotok
Chraboł;Chraboły
Józefów;Józefy
Jagusichy;Jagusicha
Józefy;Józefa
Niezdary;Niezdara
Kampinosu;Kampinos
Piestrzca;Piestrzec
Hajduków;Hajduki
Kamionacza;Kamionacz
Zjawienia;Zjawienie
Oświęcimia;Oświęcim
Poducia;Poducie
Kosobońcy;Kosobońce
Tafił;Tafiły
Klonnej;Klonna
Kantora;Kantor
Brzyszowego;Brzyszowe
Tymców;Tymce
Janasków;Janaski
Łabęd;Łabędy
Piasków;Piaskowy
Tchórza;Tchórz
Ostrężnej;Ostrężna
Półwsia;Półwsie
Walawy;Walawa
Serwitur;Serwitury
Grobi;Grobia
Lubnowów;Lubnowy
Grobia;Grobie
Krutli;Krutla
Klepek;Klepki
Śniecisk;Śnieciska
Łysek;Łyski
Słupczy;Słupcza
Rądla;Rądel
Strzyżek;Strzyżki
Porbad;Porbady
Ulesia;Ulesie
Augustopola;Augustopol
Prawdy;Prawda
Smolińców;Smolińce
Litanii;Litania
Bańboru;Bańbór
Hamrów;Hamry
Zgniłobłot;Zgniłobłoty
Szlacheckich;Szlacheckie
Odbieli;Odbiele
Jadamowskiego;Jadamowski
Krywałdu;Krywałd
Przyskoku;Przyskok
Szłap;Szłapy
Wszebor;Wszebory
Świecia;Świecie
Koszarek;Koszarki
Petrus;Petrusy
Rzęsnej;Rzęsna
