Dopełniacz;Mianownik
Wilkostowa;Wilkostowo
Iwonia;Iwonie
Malczowa;Malczów
Rudni;Rudnia
Kupienina;Kupienin
Sarnówka;Sarnówko
Rudnika;Rudnik
Kartkowa;Kartkowo
Mielna;Mielno
Uchylska;Uchylsko
Podchybia;Podchybie
Wyględówki;Wyględówka
Trzebieni;Trzebienie
Wierzbocicic;Wierzbocice
Wandowa;Wandów
Ptaszkowic;Ptaszkowice
Lakieli;Lakiele
Szonowic;Szonowice
Derlatki;Derlatka
Płoszewa;Płoszewo
Słuszczyna;Słuszczyn
Zrębina;Zrębin
Myślik;Myśliki
Pociękarbu;Pociękarb
Smardzewic;Smardzewice
Bieńkowa;Bieńkowo
Strzebuli;Strzebula
Krosina;Krosin
Mikanowa;Mikanowo
Latkowa;Latkowo
Łukaszewa;Łukaszewo
Śniech;Śniechy
Latkowy;Latkowa
Czaplinka;Czaplinek
Łukawca;Łukawiec
Dreglina;Dreglin
Żoruchowa;Żoruchowo
Górzyna;Górzyn
Małyszczyna;Małyszczyn
Pławanic;Pławanice
Przeczni;Przecznia
Wielęcina;Wielęcin
Koleśnika;Koleśnik
Żelisławia;Żelisławie
Sielinka;Sielinko
Racicic;Racice
Wierzchowia;Wierzchowie
Witoldowa;Witoldowo
Cieszowej;Cieszowa
Suchożebrów;Suchożebry
Szerenos;Szerenosy
Łaszówki;Łaszówka
Kwiatoniowa;Kwiatoniów
Imielnicy;Imielnica
Krasnoborek;Krasnoborki
Likca;Likiec
Tąpadeł;Tąpadły
Trzebnika;Trzebnik
Urazu;Uraz
Urada;Urad
Tąpadeł;Tąpadła
Czarnoziemi;Czarnoziem
Dąbkowa;Dąbkowo
Sątoka;Sątok
Idzbarku;Idzbark
Orzysza;Orzysz
Płyćwi;Płyćwia
Czyżewa;Czyżew
Blinnna;Blinno
Puzdrowca;Puzdrowiec
Jazowska;Jazowsko
Paździorna;Paździorno
Biłgorajów;Biłgoraje
Madalina;Madalin
Tęczek;Tęczki
Balkowa;Balków
Anatolina;Anatolin
Polesin;Polesiny
Lisnowa;Lisnowo
Rachocina;Rachocin
Biegodzina;Biegodzin
Piszczaca;Piszczac
Rogienic;Rogienice
Cieminka;Cieminko
Gądecza;Gądecz
Płowiec;Płowce
Grzymiradza;Grzymiradz
Długoboru;Długobór
Maślanki;Maślanka
Rytwin;Rytwiny
Panigródza;Panigródz
Pieczarek;Pieczarki
Checheł;Chechły
Red;Redy
Chechła;Chechło
Redy;Reda
Kosemina;Kosemin
Łasic;Łasice
Paraszyna;Paraszyno
Kromolina;Kromolin
Komosewa;Komosewo
Remiszówki;Remiszówka
Myśliborów;Myślibory
Pietrzykowa;Pietrzyków
Darżewa;Darżewo
Prabut;Prabuty
Dziadyka;Dziadyk
Puńcowa;Puńców
Chociejowa;Chociejów
Czajcza;Czajcze
Kościeliska;Kościelisko
Potaśni;Potaśnia
Kościelisk;Kościeliska
Skalnika;Skalnik
Murzasichla;Murzasichle
Strzebielewa;Strzebielewo
Gruszczyna;Gruszczyn
Miniewicz;Miniewicze
Podolanki;Podolanka
Rożniątowa;Rożniątów
Łysomiczek;Łysomiczki
Kosów;Kosy
Borzestowa;Borzestowo
Żaru;Żar
Mieczysławki;Mieczysławka
Kopalni;Kopalnia
Trębanowa;Trębanów
Różańca;Różaniec
Śródborza;Śródborze
Terki;Terka
Chludni;Chludnie
Rychlik;Rychliki
Lubońka;Luboniek
Lesznowoli;Lesznowola
Matysek;Matyski
Lubońca;Luboniec
Wałownicy;Wałownica
Targowiska;Targowisko
Targowisk;Targowiska
Straży;Straża
Zdoni;Zdonia
Kalw;Kalwy
Chełpy;Chełpa
Wągier;Wągry
Sieńska;Sieńsk
Kłobuczyna;Kłobuczyno
Kalwy;Kalwa
Stężycy;Stężyca
Rzęsina;Rzęsin
Olszyny;Olszyna
Domisławia;Domisław
Bonikowa;Bonikowo
Żabickiego;Żabickie
Dacharzowa;Dacharzów
Pleszewa;Pleszew
Lubatynka;Lubatynek
Międzyborza;Międzyborze
Pogibła;Pogibło
Nadborów;Nadbory
Warchoł;Warchoły
Gąsocina;Gąsocin
Malechówka;Malechówko
Kiełczyny;Kiełczyna
Warcina;Warcin
Zamęcia;Zamęcie
Mokrosęku;Mokrosęk
Bąbolina;Bąbolin
Zamęcina;Zamęcin
Strzyżna;Strzyżno
Zębu;Ząb
Hurcza;Hurcze
Sadłóżka;Sadłóżek
Gałowa;Gałowo
Sap;Sapy
Lichawy;Lichawa
Dźwirzyna;Dźwirzyno
Szetlewka;Szetlewek
Kałużnej;Kałużna
Florczyzny;Florczyzna
Obrytego;Obryte
Zegrzyna;Zegrzyn
Obrytej;Obryta
Stepniczki;Stepniczka
Burczaka;Burczak
Chmielowic;Chmielowice
Wołowca;Wołowiec
Walentynowa;Walentynowo
Kosobudza;Kosobudz
Kosobud;Kosobudy
Reducina;Reducin
Nun;Nuny
Zofianu;Zofian
Karpacza;Karpacz
Kiełczowa;Kiełczów
Szarbkowa;Szarbków
Nuny;Nuna
Łapinoża;Łapinóż
Baszewic;Baszewice
Bronek;Bronki
Będkowa;Będkowo
Skrzatusza;Skrzatusz
Bronki;Bronka
Potoczka;Potoczek
Mielesznicy;Mielesznica
Sobawin;Sobawiny
Golenia;Goleń
Bykowic;Bykowice
Pniówna;Pniówno
Bukowska;Bukowsko
Czerteża;Czerteż
Lubowa;Lubowo
Iwowa;Iwowe
Miłochowa;Miłochów
Zaborowa;Zaborowo
Markus;Markusy
Widacza;Widacz
Suchacza;Suchacz
Daltrozowa;Daltrozów
Czagańca;Czaganiec
Szlachty;Szlachta
Sternalic;Sternalice
Ustronia;Ustroń
Pawłokomy;Pawłokoma
Pilony;Pilona
Bardyn;Bardyny
Malinnnik;Malinniki
Chlebowic;Chlebowice
Niestachowa;Niestachów
Radoszek;Radoszki
Nekielki;Nekielka
Kupinina;Kupinin
Strzałkowic;Strzałkowice
Zeńboka;Zeńbok
Malar;Malary
Czarnuchy;Czarnucha
Boboszowa;Boboszów
Rońska;Rońsko
Miękin;Miękiny
Tobolic;Tobolice
Żelkowa;Żelków
Bierówki;Bierówka
Lubinicka;Lubinicko
Pokoju;Pokój
Dębowierzchów;Dębowierzchy
Świdwowca;Świdwowiec
Ublika;Ublik
Napromka;Napromek
Retki;Retka
Daleszyna;Daleszyn
Żaboklika;Żaboklik
Bogusławów;Bogusławy
Retek;Retki
Świszew;Świszewy
Czubrowic;Czubrowice
Oziabłów;Oziabły
Juryzdyki;Juryzdyka
Cekanowa;Cekanów
Piorunowa;Piorunów
Charzyków;Charzykowy
Otoczni;Otocznia
Sobociska;Sobocisko
Faliszewic;Faliszewice
Kalinkowa;Kalinków
Buszyna;Buszyno
Klimek;Klimki
Wyszynek;Wyszynki
Sapiehowa;Sapiehów
Salina;Salino
Modlikowic;Modlikowice
Zbereża;Zbereże
Harkawicz;Harkawicze
Czerwonaka;Czerwonak
Kadzewa;Kadzewo
Bratkówki;Bratkówka
Świecy;Świeca
Próchnowa;Próchnowo
Kurznia;Kurznie
Tuchorzy;Tuchorza
Cichowa;Cichów
Łapinóżka;Łapinóżek
Śmieciuchówki;Śmieciuchówka
Łęczynka;Łęczynko
Mutnego;Mutne
Trzebicy;Trzebica
Barkowa;Barkowo
Dąbruska;Dąbrusk
Trzebicza;Trzebicz
Ciemięrzowic;Ciemięrzowice
Pszczewka;Pszczewko
Ścion;Ściony
Jałowęsów;Jałowęsy
Słostowic;Słostowice
Bronowca;Bronowiec
Rutkowic;Rutkowice
Krzyczewa;Krzyczew
Podwieżanki;Podwieżanka
Myślatyna;Myślatyn
Rabęd;Rabędy
Lasotek;Lasotki
Jaczkowic;Jaczkowice
Lasotki;Lasotka
Majka;Majk
Kordyszewa;Kordyszewo
Sobisza;Sobisz
Lubogóry;Lubogóra
Ulejna;Ulejno
Puńska;Puńsk
Trzecin;Trzeciny
Parszowa;Parszów
Susza;Susz
Kłokówka;Kłokówko
Gieczna;Gieczno
Opatkowiczek;Opatkowiczki
Gleby;Gleba
Niewikli;Niewikla
Jeglina;Jeglin
Maszkowa;Maszków
Żabczyna;Żabczyn
Grzegorzowa;Grzegorzów
Łukocina;Łukocin
Parnicy;Parnica
Polwicy;Polwica
Taciszowa;Taciszów
Polichnowa;Polichnowo
Będzitówka;Będzitówek
Strzelcewa;Strzelcew
Suchowic;Suchowice
Redostowa;Redostowo
Radzi;Radzie
Radzimia;Radzim
Płaczkówka;Płaczkówko
Wołdowa;Wołdowo
Bartężka;Bartężek
Dzierążni;Dzierążnia
Mościchy;Mościcha
Kazimierzowa;Kazimierzów
Bałkowa;Bałków
Motycza;Motycz
Koprzywnicy;Koprzywnica
Chotkowa;Chotków
Rykowa;Ryków
Jarkowa;Jarków
Gibaszewa;Gibaszew
Skarszyna;Skarszyn
Retniowca;Retniowiec
Będzymina;Będzymin
Krzywnicy;Krzywnica
Ponurego;Ponure
Wyłudek;Wyłudki
Pamiątki;Pamiątka
Płonicy;Płonica
Kubczyczyc;Kubczyce
Sugajna;Sugajno
Rant;Ranty
Glincza;Glincz
Pomocna;Pomocno
Chinkowa;Chinków
Honoratki;Honoratka
Bałd;Bałdy
Pomocnego;Pomocne
Szczurowa;Szczurów
Sycyna;Sycyn
Chmielnik;Chmielniki
Przyn;Przyny
Opalewa;Opalewo
Wilamowic;Wilamowice
Przedzenia;Przedzeń
Rżysk;Rżyska
Sobienia;Sobień
Wojnarowej;Wojnarowa
Żegot;Żegoty
Wlonic;Wlonice
Gisiela;Gisiel
Leszczyna;Leszczyn
Kuklic;Kuklice
Okrajnika;Okrajnik
Grzmucina;Grzmucin
Rząski;Rząska
Kiełpin;Kiełpiny
Kmiczyna;Kmiczyn
Ignacewa;Ignacew
Bieduszek;Bieduszki
Sarcza;Sarcz
Kurojad;Kurojady
Przystanka;Przystanek
Dulnika;Dulnik
Zgłowiączki;Zgłowiączka
Mariaku;Mariak
Dobiejewa;Dobiejewo
Śniepi;Śniepie
Sierosławca;Sierosławiec
Obroków;Obroki
Bogołomi;Bogołomia
Lenkupia;Lenkupie
Zwozu;Zwóz
Broniny;Bronina
Ruduska;Rudusk
Stanisławy;Stanisława
Niemojewa;Niemojew
Wierszów;Wiersze
Kuślina;Kuślin
Kozik;Koziki
Mosznicy;Mosznica
Wyżyc;Wyżyce
Lipek;Lipki
Szafranek;Szafranki
Lipki;Lipka
Płoszczyny;Płoszczyna
Krupolin;Krupoliny
Papieży;Papieże
Patrowa;Patrowo
Pększyna;Pększyn
Bagienek;Bagienki
Łękanowa;Łękanów
Mądrzechowa;Mądrzechowo
Celigowa;Celigów
Wartkowa;Wartkowo
Dargoszewa;Dargoszewo
Łazan;Łazany
Olszewca;Olszewiec
Smolenia;Smoleń
Mioduńskich;Mioduńskie
Zgłobic;Zgłobice
Grapiczek;Grapiczki
Siewierza;Siewierz
Glebisk;Glebiska
Cett;Cetty
Januszówki;Januszówka
Staniątek;Staniątki
Komorowic;Komorowice
Klępicza;Klępicz
Dziekanowic;Dziekanowice
Kaplina;Kaplin
Sądkowej;Sądkowa
Szydłowa;Szydłów
Goplany;Goplana
Bronisławki;Bronisławka
Skórowa;Skórowo
Ciemniewa;Ciemniewo
Hamentowa;Hamentów
Bronisławek;Bronisławki
Wysoczki;Wysoczka
Żywocicic;Żywocice
Rachwałowic;Rachwałowice
Florianowa;Florianów
Mieleszówki;Mieleszówka
Lgowa;Lgów
Szarbi;Szarbia
Lizdejek;Lizdejki
Próchenek;Próchenki
Ochódna;Ochódno
Lachówki;Lachówka
Borzęcinka;Borzęcinko
Krakowian;Krakowiany
Obarzyma;Obarzym
Piórkowa;Piórków
Śleszyna;Śleszyn
Sidłowa;Sidłowo
Tarnicy;Tarnica
Białogrądów;Białogrądy
Tarnic;Tarnice
Płomian;Płomiany
Świecina;Świecino
Kopani;Kopań
Świecin;Świeciny
Dobroszewic;Dobroszewice
Starachowic;Starachowice
Chełmońca;Chełmoniec
Grzegorzówki;Grzegorzówka
Ulanowic;Ulanowice
Dzierżążna;Dzierżążno
Smolca;Smolec
Grodysławic;Grodysławice
Chrołowic;Chrołowice
Szarkówki;Szarkówka
Palędzia;Palędzie
Pacewa;Pacew
Radomiłowa;Radomiłów
Dankowa;Dankowo
Bieżynia;Bieżyń
Bzowa;Bzów
Obodowa;Obodowo
Kletna;Kletno
Wroninka;Wroninko
Szybowic;Szybowice
Burszewa;Burszewo
Rochalik;Rochaliki
Dydiowej;Dydiowa
Kiełczawy;Kiełczawa
Poddębinia;Poddębinie
Miączynka;Miączynek
Ignatowa;Ignatów
Kownacina;Kownacin
Kurzny;Kurzna
Płowężka;Płowężek
Zdziarki;Zdziarka
Wierzchowin;Wierzchowiny
Sarnówki;Sarnówka
Komalw;Komalwy
Trzynika;Trzynik
Karwowa;Karwowo
Miękinek;Miękinki
Wierzchowiny;Wierzchowina
Biełek;Biełki
Podławek;Podławki
Lasowa;Lasów
Gorzelina;Gorzelin
Dobrosołowa;Dobrosołowo
Wawrowic;Wawrowice
Sworzyc;Sworzyce
Jabramowa;Jabramowo
Mikołajowic;Mikołajowice
Starokrzepic;Starokrzepice
Dłutówki;Dłutówka
Łukszt;Łukszty
Zdworza;Zdwórz
Prawdowa;Prawdowo
Sobienek;Sobienki
Butryn;Butryny
Węglewka;Węglewko
Kluszewa;Kluszewo
Kłonecznicy;Kłonecznica
Krasawy;Krasawa
Olszówki;Olszówka
Łęcina;Łęcino
Banicy;Banica
Krzymowskich;Krzymowskie
Łęcin;Łęciny
Niedysza;Niedysz
Obrotów;Obroty
Lindowa;Lindów
Mikołajewic;Mikołajewice
Morąga;Morąg
Lubszy;Lubsza
Ożenny;Ożenna
Ociąża;Ociąż
Jasiowa;Jasiów
Głusina;Głusino
Domanowa;Domanów
Łaszkowa;Łaszków
Kołpaków;Kołpaki
Kucerza;Kucerz
Glądów;Glądy
Kuźniaków;Kuźniaki
Pilichowic;Pilichowice
Mojsik;Mojsiki
Pierzchni;Pierzchnia
Skrzypca;Skrzypiec
Dzięgla;Dzięgiel
Podtynia;Podtynie
Mysinka;Mysinek
Dzierzna;Dzierzno
Parłowa;Parłowo
Przysiekiercza;Przysiekiercze
Malcanowa;Malcanów
Dzbądza;Dzbądz
Rozmierza;Rozmierz
Międzylesia;Międzyleś
Młyńska;Młyńsk
Kąkolna;Kąkolno
Szczekarkowa;Szczekarków
Majkowa;Majków
Radostyni;Radostynia
Zaworów;Zawory
Mostkowa;Mostkowo
Szpaków;Szpaki
Werkowa;Werkowo
Barczewa;Barczew
Skokowa;Skoków
Maryńca;Maryniec
Zumpów;Zumpy
Dzierżowa;Dzierżów
Olka;Olek
Szyjek;Szyjki
Staniewa;Staniew
Sławkowa;Sławków
Gronowic;Gronowice
Kuźni;Kuźnia
Kuźnika;Kuźnik
Krukowa;Krukowo
Ciechowa;Ciechów
Biskupowa;Biskupów
Brojc;Brojce
Kąkolówki;Kąkolówka
Kiszkowa;Kiszkowo
Gorodziska;Gorodzisko
Ostrówiec;Ostrówce
Jugowa;Jugów
Jakunówka;Jakunówko
Zbrzycy;Zbrzyca
Dwórzna;Dwórzno
Hadynowa;Hadynów
Obrytek;Obrytki
Podkamienia;Podkamień
Klęku;Klęk
Sikorzyc;Sikorzyce
Trzebiechowa;Trzebiechów
Szadłowic;Szadłowice
Murczynka;Murczynek
Łucznicy;Łucznica
Kobusów;Kobusy
Pilitowa;Pilitowo
Chęcin;Chęciny
Chrzanowa;Chrzanowo
Tułodziada;Tułodziad
Uzarzewa;Uzarzewo
Orzechowa;Orzechowo
Liskowa;Lisków
Upałt;Upałty
Ubrzeży;Ubrzeż
Wichrowca;Wichrowiec
Popław;Popławy
Walewic;Walewice
Tanowa;Tanowo
Mokrzka;Mokrzk
Kotuni;Kotunia
Modrolasu;Modrolas
Włodek;Włodki
Łuszczanówka;Łuszczanówek
Stryja;Stryj
Pruszynka;Pruszynek
Ambrożewa;Ambrożew
Żelisławca;Żelisławiec
Gruszowca;Gruszowiec
Wiktorii;Wiktoria
Rachowa;Rachowo
Nosal;Nosale
Żabicka;Żabicko
Batorza;Batorz
Grzybowa;Grzybowo
Majówki;Majówka
Bomin;Bominy
Dębiec;Dębce
Jeziorska;Jeziorsko
Parlina;Parlin
Chłopówka;Chłopówko
Modlina;Modlin
Wiórka;Wiórek
Kowańczy;Kowańcz
Udorpia;Udorpie
Łężyn;Łężyny
Modrzejewa;Modrzejewo
Pszczonek;Pszczonki
Klasaku;Klasak
Tamy;Tama
Sadłuk;Sadłuki
Zbrosławic;Zbrosławice
Spławia;Spławie
Lutkowa;Lutkowo
Lesiec;Leśce
Maszny;Maszna
Sapieżyna;Sapieżyn
Przegini;Przeginia
Śliwin;Śliwiny
Bierzyc;Bierzyce
Jakuszowic;Jakuszowice
Bączałki;Bączałka
Błatniej;Błatnia
Sulnówka;Sulnówko
Węgrowa;Węgrowo
Piątkowej;Piątkowa
Michnowiec;Michnowce
Piątkowa;Piątkowo
Kątków;Kątki
Słutowa;Słutowo
Bilwinowa;Bilwinowo
Kossowej;Kossowa
Warblewa;Warblewo
Placencji;Placencja
Kumajn;Kumajny
Głaniszewa;Głaniszew
Zarówki;Zarówka
Szkudeł;Szkudła
Bojanowa;Bojanowo
Jarogniewic;Jarogniewice
Jagnina;Jagnin
Okonia;Okoń
Imbirkowa;Imbirkowo
Plewiny;Plewina
Urniszewa;Urniszewo
Warchlina;Warchlino
Darskowa;Darskowo
Zastocza;Zastocze
Sianowa;Sianów
Tworowic;Tworowice
Mrowina;Mrowino
Mrowiny;Mrowina
Psucina;Psucin
Płocicza;Płocicz
Mrowin;Mrowiny
Płocicic;Płocice
Mławki;Mławka
Kotłowa;Kotłów
Jerki;Jerka
Kresów;Kresy
Orpiszewka;Orpiszewek
Placydowa;Placydów
Dorszyna;Dorszyn
Wieszek;Wieszki
Radochowa;Radochów
Buszewka;Buszewko
Krawna;Krawno
Mącznik;Mączniki
Dziadków;Dziadki
Józwówowa;Józwów
Drzesza;Drzesz
Hruszowa;Hruszów
Aten;Ateny
Barnimia;Barnimie
Truszek;Truszki
Chotumia;Chotum
Trzęsówki;Trzęsówka
Ostropola;Ostropole
Mączy;Mącze
Moczkowa;Moczkowo
Trzebusza;Trzebusz
Wawrzonkowa;Wawrzonkowo
Pisków;Piski
Świerzawy;Świerzawa
Szlinokiemi;Szlinokiemie
Mleczówki;Mleczówka
Stawowic;Stawowice
Myk;Myki
Owni;Ownia
Bujnego;Bujne
Chruściela;Chruściel
Bujen;Bujny
Zielnik;Zielniki
Węgrowa;Węgrów
Kozielca;Kozielec
Waszek;Waszki
Lachów;Lachy
Międzyrzecka;Międzyrzecko
Janiszewic;Janiszewice
Jaglic;Jaglice
Buszowa;Buszów
Smolnik;Smolniki
Siekiercza;Siekiercze
Proszyc;Proszyce
Lniana;Lniano
Borówna;Borówno
Borówny;Borówna
Gudowa;Gudowo
Rakoszyna;Rakoszyn
Wietszyc;Wietszyce
Siekierowic;Siekierowice
Główczewic;Główczewice
Wyszogóry;Wyszogóra
Dąbroczu;Dąbrocz
Oziębłowa;Oziębłów
Młotów;Młoty
Grębocin;Grębociny
Rogu;Róg
Woźnicznej;Woźniczna
Tomaszowic;Tomaszowice
Rowu;Rów
Zgorzały;Zgorzała
Grygieliszek;Grygieliszki
Wdzydz;Wdzydze
Rynakowic;Rynakowice
Sędrowa;Sędrowo
Brodziaków;Brodziaki
Jaroszowa;Jaroszów
Borowiec;Borowce
Lubniewic;Lubniewice
Występ;Występy
Radogoszczy;Radogoszcz
Tumanka;Tumanek
Pytowic;Pytowice
Brożajci;Brożajcie
Szczytu;Szczyt
Oparzna;Oparzno
Występy;Występa
Węgorek;Węgorki
Lędzina;Lędzin
Gajewa;Gajewo
Wędzic;Wędzice
Łopianowa;Łopianów
Śmietanek;Śmietanki
Gołaszyn;Gołaszyny
Stojkowa;Stojkowo
Narejek;Narejki
Pieszkowa;Pieszków
Suszki;Suszka
Kożan;Kożany
Mąkowarska;Mąkowarsko
Brak;Braki
Krzywowólki;Krzywowólka
Kaczanowa;Kaczanowo
Kościeszek;Kościeszki
Żakowa;Żakowo
Pielni;Pielnia
Sipior;Sipiory
Śniatowej;Śniatowa
Bożatek;Bożatki
Bzowa;Bzowo
Śniatowa;Śniatowo
Odonowa;Odonów
Dylągówki;Dylągówka
Mysławczyczyc;Mysławczyce
Czerniewa;Czerniew
Harmoninin;Harmoniny
Radziszewka;Radziszewko
Karlina;Karlin
Bronoszewic;Bronoszewice
Gutowa;Gutowo
Watkowa;Watkowo
Myślic;Myślice
Obrowca;Obrowiec
Dołganowa;Dołganów
Chocza;Chocz
Brączewa;Brączewo
Dobroszyc;Dobroszyce
Wielenina;Wielenin
Szczepkowa;Szczepkowo
Dobrynki;Dobrynka
Chojnika;Chojnik
Hadykówki;Hadykówka
Czyszkówka;Czyszkówek
Rachowej;Rachowa
Bujakowa;Bujaków
Zaborówka;Zaborówek
Ramiszowa;Ramiszów
Kryształowic;Kryształowice
Inoujścia;Inoujście
Snowidowa;Snowidowo
Wełnicy;Wełnica
Małomina;Małomin
Sulerzyża;Sulerzyż
Seroczyna;Seroczyn
Parcicic;Parcice
Zabielnego;Zabielne
Henina;Henin
Różewka;Różewko
Żdżaru;Żdżar
Hajnówki;Hajnówka
Czołnochowa;Czołnochów
Biernik;Bierniki
Lubikowa;Lubików
Tulibowa;Tulibowo
Klatki;Klatka
Faustianki;Faustianka
Garbalina;Garbalin
Koszelew;Koszelewy
Pieńczykowa;Pieńczykowo
Wolności;Wolność
Tetynia;Tetyń
Drozdowa;Drozdowo
Przejazdu;Przejazd
Przełazów;Przełazy
Witanek;Witanki
Moskwy;Moskwa
Sobiesierzna;Sobiesierzno
Surbajn;Surbajny
Nieskórza;Nieskórz
Sęsowa;Sęsów
Łomczewa;Łomczewo
Gnat;Gnaty
Busówna;Busówno
Karasia;Karaś
Nowinek;Nowinki
Gorgoszewa;Gorgoszewo
Broczyna;Broczyno
Rawiczowa;Rawiczów
Sarnowej;Sarnowa
Broczyny;Broczyna
Proszyszysk;Proszyska
Konopnego;Konopne
Sarnowów;Sarnowy
Łęcza;Łęcze
Lubojny;Lubojna
Włosieni;Włosień
Ubyszowa;Ubyszów
Rybakowa;Rybakowo
Gorzęcina;Gorzęcino
Gomola;Gomole
Pniewia;Pniewie
Sadówca;Sadówiec
Koszelik;Koszeliki
Płowek;Płowki
Szynkielewa;Szynkielew
Gębin;Gębiny
Gawrońca;Gawroniec
Gołogłów;Gołogłowy
Jedwabnego;Jedwabne
Wągrody;Wągroda
Siecieminka;Siecieminek
Zajrzewa;Zajrzew
Kropiwnika;Kropiwnik
Przeździedzy;Przeździedza
Truskolasu;Truskolas
Legęzowa;Legęzów
Niksowizny;Niksowizna
Glińska;Glińsko
Krzysztofowa;Krzysztofowo
Mchówka;Mchówek
Gołąbka;Gołąbek
Łabiszyna;Łabiszyn
Komadzyna;Komadzyn
Dłużyny;Dłużyna
Gorajca;Gorajec
Siucicic;Siucice
Krasowic;Krasowice
Wąbiewa;Wąbiewo
Niekłonic;Niekłonice
Gilgini;Gilginia
Mystkowic;Mystkowice
Wodyni;Wodynie
Wodyni;Wodynia
Podjanowszczyzny;Podjanowszczyzna
Lutomierska;Lutomiersk
Zrazimia;Zrazim
Wierzawic;Wierzawice
Juszków;Juszki
Maniów;Maniowy
Glińca;Gliniec
Siemichochocz;Siemichocze
Zamiarów;Zamiary
Dziadkowa;Dziadkowo
Legbąda;Legbąd
Maniowa;Maniowo
Podciernia;Podciernie
Rdziostowa;Rdziostów
Gliczyna;Gliczyn
Krępek;Krępki
Ujazdu;Ujazd
Katrynki;Katrynka
Rogalek;Rogalki
Man;Many
Machowina;Machowino
Chmielonka;Chmielonek
Pietraszek;Pietraszki
Grochowiec;Grochowce
Topórka;Topórek
Medyn;Medyny
Drzycimia;Drzycim
Joasina;Joasin
Sukowicz;Sukowicze
Broniszowic;Broniszowice
Zdrójna;Zdrójno
Chociszewa;Chociszewo
Sałkowic;Sałkowice
Kupa;Kup
Lasonia;Lasoń
Polonisza;Polonisz
Zbijewka;Zbijewek
Darża;Darż
Zdziętaw;Zdziętawy
Ruszkówka;Ruszkówek
Wypnichy;Wypnicha
Mnicha;Mnich
Kaziopola;Kaziopole
Kuczynki;Kuczynka
Mysiakowca;Mysiakowiec
Fidur;Fidury
Wojęcina;Wojęcino
Szrop;Szropy
Zbyszewic;Zbyszewice
Piekart;Piekarty
Ciopana;Ciopan
Uniecka;Unieck
Siemkowic;Siemkowice
Makrut;Makruty
Ornowa;Ornowo
Koszarawy;Koszarawa
Bądkówka;Bądkówek
Łysakówka;Łysakówek
Pyszki;Pyszka
Pyszek;Pyszki
Dzięglewa;Dzięglewo
Gajdówki;Gajdówka
Zagórza;Zagórze
Wilczorudy;Wilczoruda
Bekieszy;Bekiesza
Dziechna;Dziechno
Jędrychówka;Jędrychówko
Malińca;Maliniec
Łupstycha;Łupstych
Suliradzic;Suliradzice
Brodku;Brodek
Podmieścia;Podmieście
Gaszyna;Gaszyn
Dzierdziówki;Dzierdziówka
Olszycy;Olszyca
Sosnowca;Sosnowiec
Sigajn;Sigajny
Osowa;Osowo
Ślepiot;Ślepioty
Żurawek;Żurawki
Binkowic;Binkowice
Suchowoli;Suchowola
Sakówki;Sakówka
Sakówka;Sakówko
Gozdka;Gozdek
Wylezina;Wylezin
Kępca;Kępiec
Kodłutowa;Kodłutowo
Zabłota;Zabłoto
Uziębeł;Uziębły
Leniewa;Leniewo
Probarku;Probark
Karwna;Karwno
Ostrożan;Ostrożany
Poszynej;Poszyna
Skrzypów;Skrzypy
Szyndziela;Szyndziel
Chorzepina;Chorzepin
Wejdyk;Wejdyki
Poćwiardówki;Poćwiardówka
Chromny;Chromna
Garbatki;Garbatka
Głobikówki;Głobikówka
Drużykowy;Drużykowa
Uhowa;Uhowo
Rzeszówki;Rzeszówka
Gościmia;Gościm
Bielska;Bielsk
Helenówki;Helenówka
Hamulki;Hamulka
Tułowic;Tułowice
Minogi;Minoga
Kuklinowa;Kuklinów
Częstocina;Częstocin
Ziółkowa;Ziółków
Dziewierzewa;Dziewierzewo
Kadłuba;Kadłub
Wierszynka;Wierszynko
Szczupliniaka;Szczupliniak
Czeszyc;Czeszyce
Fiukówki;Fiukówka
Iżyc;Iżyce
Spokojnego;Spokojne
Gospodarza;Gospodarz
Spokojnej;Spokojna
Polkajn;Polkajny
Zbyszkowa;Zbyszków
Masanowa;Masanów
Oleksowa;Oleksów
Lubinowa;Lubinowo
Trzebawia;Trzebawie
Szynowa;Szynowo
Skrobocina;Skrobocin
Podoliny;Podolina
Konstantynowa;Konstantynowo
Karszewa;Karszew
Komorzewa;Komorzewo
Koszelewek;Koszelewki
Strzelęcina;Strzelęcin
Wyżarnego;Wyżarne
Kłodawy;Kłodawa
Pruszków;Pruszki
Racendowa;Racendów
Ewelina;Ewelin
Wilkowa;Wilkowo
Wilkowej;Wilkowa
Pieczyna;Pieczyn
Rożnicy;Rożnica
Kołacz;Kołacze
Bilczowa;Bilczów
Łucki;Łucka
Klępska;Klępsk
Konopat;Konopaty
Sambor;Sambory
Samborza;Samborz
Toporków;Toporki
Gortatowic;Gortatowice
Nadziejewa;Nadziejewo
Dobarzu;Dobarz
Humina;Humin
Góraszki;Góraszka
Lubiszewic;Lubiszewice
Strażnicy;Strażnica
Mejłów;Mejły
Stamy;Stama
Kupiatycz;Kupiatycze
Mariopola;Mariopol
Zamiechowa;Zamiechów
Zdzieborza;Zdziebórz
Sokóla;Sokóle
Krzekot;Krzekoty
Krakuszowic;Krakuszowice
Wielopola;Wielopole
Oporowa;Oporowo
Zagacia;Zagacie
Joninin;Joniny
Czyżówki;Czyżówka
Maciejowca;Maciejowiec
