Dopełniacz;Mianownik
Warcimina;Warcimino
Czepca;Czepiec
Przesieczan;Przesieczany
Płochocina;Płochocin
Paruchów;Paruchy
Cisewa;Cisewo
Osłonina;Osłonin
Nadmy;Nadma
Kalska;Kalsko
Krasnowa;Krasnowo
Sulimierza;Sulimierz
Kosmowa;Kosmowo
Bytomca;Bytomiec
Jastrzębi;Jastrzębia
Karczy;Karcze
Okręgu;Okrąg
Nerek;Nerki
Panowic;Panowice
Janczewic;Janczewice
Nietkowic;Nietkowice
Czermina;Czermin
Prokowa;Prokowo
Granic;Granice
Deguć;Degucie
Zubek;Zubki
Czarncy;Czarnca
Granicy;Granica
Fabianek;Fabianki
Lubochowa;Lubochowo
Kaczał;Kaczały
Tomaszówki;Tomaszówka
Paroli;Parole
Milewskich;Milewskie
Trutnowów;Trutnowy
Jodłówki;Jodłówka
Golbic;Golbice
Unichowa;Unichowo
Klwatów;Klwaty
Proszkowa;Proszkowo
Uchań;Uchanie
Golkowa;Golków
Wielogóry;Wielogóra
Bukwałdu;Bukwałd
Jasiewa;Jasiewo
Borzysławic;Borzysławice
Kędzierzawic;Kędzierzawice
Kopiny;Kopina
Bratnika;Bratnik
Rogóźni;Rogóźnia
Gniłej;Gniła
Markowicz;Markowicze
Wójczy;Wójcza
Pępocina;Pępocin
Myczkowa;Myczków
Kiełczygłówka;Kiełczygłówek
Chołowic;Chołowice
Bieliszowa;Bieliszów
Rachowa;Rachów
Kiączyna;Kiączyn
Oktowa;Oktowo
Starost;Starosty
Glewca;Glewiec
Sławowic;Sławowice
Ruczynowa;Ruczynów
Węgierskiego;Węgierskie
Starościcic;Starościce
Bujniczek;Bujniczki
Lubunia;Lubuń
Rosiejowa;Rosiejów
Łaniewa;Łaniewo
Mieczkowa;Mieczków
Łyskowa;Łyskowo
Gozdna;Gozdno
Dawidowizny;Dawidowizna
Ciołków;Ciołki
Ochla;Ochle
Gzowic;Gzowice
Wilczogóry;Wilczogóra
Mazanek;Mazanki
Horbowa;Horbów
Ławek;Ławki
Sadków;Sadki
Pokośna;Pokośno
Trząsu;Trząs
Tymienic;Tymienice
Siewierska;Siewiersk
Franciszkowa;Franciszków
Wilamowej;Wilamowa
Kaczorów;Kaczorowy
Radomirki;Radomirka
Niechorza;Niechorze
Adaminowa;Adaminowo
Grodźca;Grodziec
Kaczorowa;Kaczorowo
Osiennnik;Osienniki
Szczepanów;Szczepany
Studziennna;Studzienno
Majscowej;Majscowa
Kłodzina;Kłodzino
Skordiowa;Skordiów
Czarnego;Czarne
Staniewic;Staniewice
Frankowa;Frankowo
Czarnej;Czarna
Zacharzowic;Zacharzowice
Drwini;Drwinia
Odrowąża;Odrowąż
Krywego;Krywe
Zebrzydowa;Zebrzydów
Sąchocina;Sąchocin
Suszca;Suszec
Drzeńska;Drzeńsko
Dychawicy;Dychawica
Henrykowic;Henrykowice
Skawinka;Skawinek
Parzeńska;Parzeńsko
Pleśnicy;Pleśnica
Kłudzic;Kłudzice
Kroszewa;Kroszewo
Tylki;Tylka
Puznówki;Puznówka
Kuczkowa;Kuczkowo
Będzina;Będzin
Gębiczyna;Gębiczyn
Popowlan;Popowlany
Monet;Monety
Ignatówki;Ignatówka
Cerekwi;Cerekiew
Wszednia;Wszedzień
Kaźmirowa;Kaźmirów
Czarnkowa;Czarnkowo
Odolanowa;Odolanów
Starczy;Starcza
Sójek;Sójki
Goszczowy;Goszczowa
Żołędnicy;Żołędnica
Cecenowa;Cecenowo
Tatowa;Tatów
Wierzbnej;Wierzbna
Rogoźna;Rogoźno
Szypliszek;Szypliszki
Stojadeł;Stojadła
Mszany;Mszana
Piotrkówka;Piotrkówko
Kopacza;Kopacz
Zdunów;Zduny
Rydzewa;Rydzewo
Neryngowa;Neryngowo
Losów;Losy
Mszana;Mszano
Wołowa;Wołów
Bezwoli;Bezwola
Cielętnik;Cielętniki
Zychów;Zychy
Kopytkowa;Kopytkowo
Sarbów;Sarby
Chodnowa;Chodnów
Ocia;Ocieść
Jasic;Jasice
Leżnicy;Leżnica
Damianowic;Damianowice
Okurowa;Okurowo
Gorzesławia;Gorzesław
Piskorowa;Piskorów
Borawego;Borawe
Miłowa;Miłów
Annnowa;Annów
Komór;Komory
Gruczna;Gruczno
Świnkowa;Świnków
Dargikowa;Dargikowo
Silniczki;Silniczka
Krzecka;Krzecko
Choryni;Choryń
Rowel;Rowele
Warszowic;Warszowice
Pławnicy;Pławnica
Wielmoży;Wielmoża
Grzęp;Grzępy
Podradkowic;Podradkowice
Boguszynka;Boguszynek
Księginic;Księginice
Skrzelewa;Skrzelew
Suchania;Suchań
Lisowa;Lisowo
Próchnówka;Próchnówko
Pohulanki;Pohulanka
Pułkownikowa;Pułkownikowo
Straduni;Stradunia
Płok;Płoki
Zarzeczan;Zarzeczany
Bógdału;Bógdał
Zajd;Zajdy
Świętoszyna;Świętoszyn
Wierzbca;Wierzbiec
Sędka;Sędek
Janikowa;Janików
Szonowa;Szonów
Orłowic;Orłowice
Wołowa;Wołowo
Koszorowa;Koszorów
Ćwiklina;Ćwiklin
Lachmirowic;Lachmirowice
Malachina;Malachin
Marianek;Marianki
Poczernina;Poczernin
Nidy;Nida
Janczewka;Janczewko
Czartowa;Czartów
Karniewa;Karniewo
Zbyszkowa;Zbyszków
Borysławic;Borysławice
Pupek;Pupki
Tłukom;Tłukomy
Kijewic;Kijewice
Paszkowa;Paszków
Płouszowic;Płouszowice
Sartowic;Sartowice
Żabnicy;Żabnica
Burniszek;Burniszki
Jelitowa;Jelitów
Grywałdu;Grywałd
Piskornicy;Piskornica
Wyłudzina;Wyłudzin
Sławska;Sławsko
Takomyśla;Takomyśle
Szczypkowic;Szczypkowice
Niegoszowic;Niegoszowice
Tylic;Tylice
Trzebiatkowej;Trzebiatkowa
Kanclerzowic;Kanclerzowice
Wyglądał;Wyglądały
Piątkowa;Piątków
Piaseczna;Piaseczno
Krupina;Krupin
Radzanowa;Radzanowo
Szlembarka;Szlembark
Piasecznej;Piaseczna
Zgniłki;Zgniłka
Zawyk;Zawyki
Skrobocina;Skrobocin
Kotkowa;Kotkowo
Trzemosny;Trzemosna
Swojczan;Swojczany
Pietrusina;Pietrusin
Zachybia;Zachybie
Cierpic;Cierpice
Madajki;Madajka
Jaszczurowy;Jaszczurowa
Żarek;Żarki
Czachorowa;Czachorowo
Stanisławic;Stanisławice
Cieszęcina;Cieszęcin
Hetmanic;Hetmanice
Wierzbanowej;Wierzbanowa
Jeninka;Jeninek
Rzepniewa;Rzepniewo
Kluczborka;Kluczbork
Rysi;Rysie
Krzywonosia;Krzywonoś
Zagadek;Zagadki
Rzepnika;Rzepnik
Zaryszyna;Zaryszyn
Ksawercina;Ksawercin
Oleśniczki;Oleśniczka
Leszczyn;Leszczyny
Nidzicy;Nidzica
Bałdrzychowa;Bałdrzychów
Plutycz;Plutycze
Sędzińca;Sędziniec
Wystoka;Wystok
Leszczyny;Leszczyna
Mingos;Mingosy
Męczyna;Męczyn
Sądrożyc;Sądrożyce
Jedla;Jedle
Rosolina;Rosolin
Dargomyśla;Dargomyśl
Gogolewa;Gogolewo
Płotów;Płoty
Pałubina;Pałubin
Rawek;Rawki
Łańcuchowa;Łańcuchów
Zaczarnia;Zaczarnie
Kuciejów;Kucieje
Wierzejek;Wierzejki
Koniuszy;Koniusza
Strumian;Strumiany
Downiewa;Downiewo
Kostrzycy;Kostrzyca
Bolejn;Bolejny
Zasutowa;Zasutowo
Wicka;Wicko
Grubna;Grubno
Goczałkowa;Goczałkowo
Wyborowa;Wyborów
Bartolina;Bartolin
Raciborowa;Raciborów
Potrzebowa;Potrzebowo
Wszemirowa;Wszemirów
Wołkowian;Wołkowiany
Tuławek;Tuławki
Tapina;Tapin
Sławęcinka;Sławęcinek
Obliźniaka;Obliźniak
Kłodnego;Kłodne
Łopatek;Łopatki
Przybranowa;Przybranowo
Sojów;Soje
Chwalimia;Chwalim
Zębówca;Zębówiec
Bogatek;Bogatki
Czajna;Czajno
Orlisk;Orliska
Ludwińca;Ludwiniec
Łączki;Łączka
Bogatki;Bogatka
Obojnej;Obojna
Koziczyna;Koziczyn
Dzierzkowej;Dzierzkowa
Wroczyn;Wroczyny
Łączek;Łączki
Skrzyńca;Skrzyniec
Umeru;Umer
Zawieścicic;Zawieścice
Pierożków;Pierożki
Młynarzy;Młynarze
Dobrosławówowa;Dobrosławów
Wydrnego;Wydrne
Asmusa;Asmus
Poletył;Poletyły
Nowaczkowa;Nowaczkowo
Kukułowa;Kukułowo
Radlińca;Radliniec
Siennna;Sienno
Szamarzewa;Szamarzewo
Świecichowa;Świecichowo
Suchcicic;Suchcice
Kobylca;Kobylec
Sytek;Sytki
Klimontówka;Klimontówek
Żyrowy;Żyrowa
Gorzkowiczek;Gorzkowiczki
Sulejewa;Sulejewo
Korczysk;Korczyska
Zalewa;Zalewo
Oględowa;Oględów
Zajmy;Zajma
Chełmiczek;Chełmiczki
Kamilówki;Kamilówka
Rynek;Rynki
Urbania;Urbanie
Stradzewa;Stradzew
Zieni;Zienie
Radunia;Raduń
Jabłecznej;Jabłeczna
Miszewa;Miszewo
Walkowa;Walków
Konopczyna;Konopczyn
Koconi;Koconia
Chróstna;Chróstno
Gorczenicy;Gorczenica
Dębowa;Dębów
Słupi;Słupia
Świerklan;Świerklany
Podłubianki;Podłubianka
Zbrojewa;Zbrojewo
Marchelówki;Marchelówka
Solinek;Solinki
Milejewa;Milejewo
Bukówka;Bukówek
Jaroszówki;Jaroszówka
Zarytego;Zaryte
Młodzieszyna;Młodzieszyn
Golejewka;Golejewko
Adamowa;Adamów
Reginowa;Reginów
Zieleni;Zielenie
Deszczna;Deszczno
Mienianian;Mieniany
Sowina;Sowin
Dyl;Dyle
Słupia;Słupie
Marylki;Marylka
Barczkowic;Barczkowice
Podwola;Podwole
Kuryłówki;Kuryłówka
Przysypki;Przysypka
Anastazewa;Anastazewo
Bluszczowa;Bluszczów
Podoliny;Podolina
Pawłowicz;Pawłowicze
Koszel;Koszele
Nowokornina;Nowokornino
Połoni;Połoń
Besiekier;Besiekiery
Maliszowa;Maliszów
Gałęzowa;Gałęzów
Krosny;Krosna
Sitańca;Sitaniec
Olęd;Olędy
Hiszpanii;Hiszpania
Podlaszcza;Podlaszcze
Przysiółka;Przysiółek
Jasienicy;Jasienica
Teklina;Teklin
Podtymienia;Podtymień
Pęclina;Pęclin
Krosna;Krosno
Konstantynowa;Konstantynowo
Rezerwy;Rezerwa
Wydrny;Wydrna
Rusi;Ruś
Wudzyna;Wudzyn
Łazów;Łazy
Przeszkody;Przeszkoda
Odrzywołka;Odrzywołek
Dymra;Dymer
Rękawczynka;Rękawczynek
Czerc;Czerce
Nowogrodu;Nowogród
Kluska;Klusek
Karsinki;Karsinka
Wojciechówki;Wojciechówka
Dymka;Dymek
Krzuczu;Krzucz
Mystek;Mystki
Ostrowąsów;Ostrowąsy
Jagiełłły;Jagiełła
Bedlenka;Bedlenko
Luszkówka;Luszkówko
Troszynka;Troszynek
Brun;Bruny
Łętkowa;Łętków
Chościszowic;Chościszowice
Kaźmierkowa;Kaźmierków
Myszaków;Myszaki
Skrzyńska;Skrzyńsko
Ostrowitka;Ostrowitko
Skorodnicy;Skorodnica
Porczyn;Porczyny
Banachów;Banachy
Przestrzeni;Przestrzeń
Reguł;Reguły
Walił;Waliły
Paluchów;Paluchy
Myślątkowa;Myślątkowo
Walerianowa;Walerianów
Łuszkowa;Łuszków
Żytowiecka;Żytowiecko
Wielbrandowa;Wielbrandowo
Mojsławic;Mojsławice
Fugasówki;Fugasówka
Kalinowic;Kalinowice
Wojska;Wojsk
Nierady;Nierada
Łomaz;Łomazy
Zwierżan;Zwierżany
Bogucicic;Bogucice
Burbiszek;Burbiszki
Twardej;Twarda
Dubiecka;Dubiecko
Szeszył;Szeszyły
Pszczółek;Pszczółki
Roztocznika;Roztocznik
Niekrasowa;Niekrasów
Stradunia;Straduń
Wydrzyna;Wydrzyn
Niedziałek;Niedziałki
Rowisk;Rowiska
Gniewoszowa;Gniewoszów
Strużyny;Strużyna
Marszewca;Marszewiec
Lisiowólki;Lisiowólka
Ilina;Ilino
Giebła;Giebło
Brokowa;Brokowo
Pożarowa;Pożarów
Cisssów;Cisse
Bachlawy;Bachlawa
Kłodzka;Kłodzko
Płudnicy;Płudnica
Pierska;Piersko
Trzebniowa;Trzebniów
Brusin;Brusiny
Widna;Widno
Ochraniewa;Ochraniew
Kupina;Kupin
Brzozówka;Brzozówek
Strzelęcina;Strzelęcin
Młotkowic;Młotkowice
Serafinowa;Serafinów
Rucewka;Rucewko
Ochenk;Ochenki
Rochowa;Rochowo
Naprusewa;Naprusewo
Zagóździa;Zagóźdź
Wałycza;Wałycz
Szpitala;Szpital
Górna;Górno
Cieliczanki;Cieliczanka
Ołtarzewa;Ołtarzew
Obłaczkowa;Obłaczkowo
Wiskitek;Wiskitki
Krępin;Krępiny
Zuzowego;Zuzowy
Tęczek;Tęczki
Chwałowic;Chwałowice
Nagawczyny;Nagawczyna
Wyszogrodu;Wyszogród
Juniewicz;Juniewicze
Dalikowa;Dalików
Srokowa;Srokowo
Daszowa;Daszów
Lubiczowa;Lubiczów
Chustek;Chustki
Borysewa;Borysew
Karczem;Karczmy
Mateuszowa;Mateuszowo
Wrońska;Wrońsko
Tłoczyzny;Tłoczyzna
Witrogoszcza;Witrogoszcz
Gościejowic;Gościejowice
Czaszyna;Czaszyn
Maszt;Maszty
Łazówka;Łazówek
Łukawki;Łukawka
Brąchnówka;Brąchnówko
Ldzania;Ldzań
Całowania;Całowanie
Gołkowa;Gołków
Krzymoszy;Krzymosze
Radogoszczy;Radogoszcz
Połczyńskiej;Połczyńska
Siedlca;Siedlec
Policzka;Policzko
Chwalibogowic;Chwalibogowice
Bnina;Bnin
Suwina;Suwin
Chodeczka;Chodeczek
Krzyżewka;Krzyżewko
Wiejkowa;Wiejkowo
Zakrzowa;Zakrzów
Gorzewka;Gorzewko
Maciszewic;Maciszewice
Słuchaja;Słuchaj
Maził;Maziły
Zakulina;Zakulin
Bogoniowic;Bogoniowice
Malech;Malechy
Separowa;Separowo
Żuchowic;Żuchowice
Mietlicy;Mietlica
Kobylanki;Kobylanka
Kuflewa;Kuflew
Godzięcina;Godzięcin
Strożysk;Strożyska
Starowoli;Starowola
Kobylanek;Kobylanki
Sołtysowizny;Sołtysowizna
Wołczyna;Wołczyno
Skrzypni;Skrzypnia
Noskowa;Noskowo
Dzierwan;Dzierwany
Borut;Boruty
Błotnicy;Błotnica
Mułów;Muły
Skrzypnika;Skrzypnik
Jaguszewic;Jaguszewice
Jam;Jamy
Konopek;Konopki
Iłówca;Iłówiec
Kośmina;Kośmin
Barszczówki;Barszczówka
Krzana;Krzan
Marczowa;Marczów
Krzaku;Krzak
Wołczyn;Wołczyny
Mokrzca;Mokrzec
Mąkolic;Mąkolice
Sieklówki;Sieklówka
Tropia;Tropie
Rywaczek;Rywaczki
Żurawic;Żurawice
Janczew;Janczewy
Polesin;Polesiny
Nakieł;Nakły
Budoradza;Budoradz
Biestrzynnika;Biestrzynnik
Bożenicy;Bożenica
Koniuszowej;Koniuszowa
Bodzi;Bodzia
Nakomiad;Nakomiady
Drzewocin;Drzewociny
Przypisówki;Przypisówka
Małgorzacina;Małgorzacin
Wrząsowic;Wrząsowice
Kusowa;Kusowo
Reczewa;Reczewo
Nakła;Nakło
Ramsowa;Ramsowo
Jutrzenki;Jutrzenka
Racendowa;Racendów
Teofilek;Teofilki
Leśnej;Leśna
Żołnowa;Żołnowo
Maciejowa;Maciejów
Skokowej;Skokowa
Bertowa;Bertowo
Jackowa;Jacków
Krupocina;Krupocin
Świdwiborka;Świdwiborek
Gwizdałek;Gwizdałki
Dylągowy;Dylągowa
Fałkowic;Fałkowice
Radziuć;Radziucie
Rzędziszowic;Rzędziszowice
Rychnowa;Rychnowo
Białogardy;Białogarda
Szklanej;Szklana
Garwolewa;Garwolewo
Przanowic;Przanowice
Goniądza;Goniądz
Aleksandrowa;Aleksandrów
Łagówka;Łagówek
Kwiecewa;Kwiecewo
Dźwierzni;Dźwierznia
Żurawiec;Żurawce
Tulec;Tulce
Gardot;Gardoty
Niegowonic;Niegowonice
Białobok;Białoboki
Leonowicz;Leonowicze
Humięcina;Humięcino
Karczewizny;Karczewizna
Umienina;Umienino
Chełstu;Chełst
Nadborowa;Nadborowo
Napoleona;Napoleon
Trójki;Trójka
Klębowa;Klębów
Falborka;Falborek
Szubina;Szubin
Krupic;Krupice
Dułów;Duły
Galwieci;Galwiecie
Szarbska;Szarbsko
Wilkowa;Wilkowo
Błachty;Błachta
Kobułt;Kobułty
Byłyczka;Byłyczek
Zaskala;Zaskale
Czarmunia;Czarmuń
Gzowa;Gzowo
Radziejewa;Radziejewo
Szarbi;Szarbia
Parzyna;Parzyn
Żukczyna;Żukczyn
Czekuszewa;Czekuszewo
Burlak;Burlaki
Krzyżki;Krzyżka
Królikowa;Królików
Cichaw;Cichawy
Młyńska;Młyńsko
Jażyńca;Jażyniec
Dobieszczyzny;Dobieszczyzna
Bojar;Bojary
Cichawy;Cichawa
Bełcza;Bełcze
Rumianku;Rumianek
Rakowca;Rakowiec
Policht;Polichty
Płazowa;Płazów
Węgoryt;Węgoryty
Żabik;Żabiki
Radzięcina;Radzięcin
Skierdów;Skierdy
Faliszewa;Faliszewo
Mizerki;Mizerka
Stroszków;Stroszki
Sierakowizny;Sierakowizna
Wiewierzy;Wiewierz
Owińsk;Owińska
Śmiechowic;Śmiechowice
Podhucia;Podhucie
Pęcherzy;Pęcherze
Drzecina;Drzecin
Drochówki;Drochówka
Buszęcina;Buszęcin
Selwanówki;Selwanówka
Morakowa;Moraków
Chłapowa;Chłapowo
Linkowa;Linków
Broniboru;Bronibór
Wachowic;Wachowice
Brych;Brychy
Patrzykowa;Patrzyków
Karowa;Karów
Skołyszyna;Skołyszyn
Rudołowic;Rudołowice
Miłoradzic;Miłoradzice
Kamierowa;Kamierowo
Stawinogi;Stawinoga
Dziećmiarowic;Dziećmiarowice
Dowiat;Dowiaty
Mienic;Mienice
Ogrobla;Ogroble
Zaborska;Zaborsko
Kędrzyna;Kędrzyno
Rynicy;Rynica
Zosinka;Zosinek
Sędowa;Sędowo
Otmic;Otmice
Próchenek;Próchenki
Rosochowa;Rosochów
Grodziczna;Grodziczno
Szczawiny;Szczawina
Chocimina;Chocimino
Kotfina;Kotfin
Józefinowa;Józefinowo
Zagórza;Zagórze
Buczyny;Buczyna
Wyszkowic;Wyszkowice
Janaszowa;Janaszów
Jarantowic;Jarantowice
Sieruciowiec;Sieruciowce
Żukowa;Żuków
Przygonia;Przygoń
Łękińska;Łękińsko
Bonarowa;Bonarów
Wymysłowic;Wymysłowice
Ozierskich;Ozierskie
Nowołoskońca;Nowołoskoniec
Wilgi;Wilga
Sobiekurska;Sobiekursk
Białorzeczki;Białorzeczka
Klasztorka;Klasztorek
Topora;Topór
Buczyn;Buczyny
Siedlimowa;Siedlimowo
Kucharowa;Kucharowo
Wymysłowa;Wymysłów
Kwasowa;Kwasowo
Gołosz;Gołosze
Jędrzejnika;Jędrzejnik
Radówka;Radówek
Rządzy;Rządza
Smolarzy;Smolarze
Kraszyc;Kraszyce
Zrębic;Zrębice
Płacht;Płachty
Łupawy;Łupawa
Halas;Halasy
Marynina;Marynino
Krzekotowic;Krzekotowice
Regimina;Regimin
Raczyn;Raczyny
Wojnowic;Wojnowice
Strachówki;Strachówka
Rzeniszowa;Rzeniszów
Podzakrzówka;Podzakrzówek
Osłonek;Osłonki
Pawłowa;Pawłowo
Harasiuk;Harasiuki
Chylina;Chylin
Oborczysk;Oborczyska
Osłonki;Osłonka
Peredyła;Peredyło
Kumiały;Kumiała
Karpówki;Karpówka
Michalczy;Michalcza
Dańkowa;Dańków
Światoni;Światonia
Dybowa;Dybowo
Sadowa;Sadów
Szałasu;Szałas
Gądecza;Gądecz
Trzycierza;Trzycierz
Płońska;Płońsko
Damasławka;Damasławek
Sępolna;Sępolno
Szarlejki;Szarlejka
Skokówka;Skokówko
Wylatkowa;Wylatkowo
Łosia;Łoś
Pościsz;Pościsze
Joanina;Joanin
Łasiecznik;Łasieczniki
Rabian;Rabiany
Pustek;Pustki
Kapałowa;Kapałów
Krzywaczki;Krzywaczka
Skłudzewa;Skłudzewo
Brudnic;Brudnice
Myszowic;Myszowice
Swarzynic;Swarzynice
Morgowa;Morgowo
Ludwiny;Ludwina
Lubca;Lubiec
Jeziorowa;Jeziorowo
Brzęczkowic;Brzęczkowice
Lekartowa;Lekartów
Osiny;Osina
Słomirogu;Słomiróg
Swochowa;Swochowo
Gościewicza;Gościewicz
Włoszakowic;Włoszakowice
Turostówka;Turostówko
Sulnikowa;Sulnikowo
Młodzikówka;Młodzikówko
Dubrawy;Dubrawa
Stolca;Stolec
Czarnocinka;Czarnocinek
Kalinkowa;Kalinków
Nawiad;Nawiady
Zagajnika;Zagajnik
Mrówczaka;Mrówczak
Ciołka;Ciołek
Szwecji;Szwecja
Kcyni;Kcynia
Dublan;Dublany
Jasiennnej;Jasienna
Broszek;Broszki
Kończysk;Kończyska
Rątów;Rąty
Michałek;Michałki
Goślubia;Goślub
Rogożewka;Rogożewek
Czarnopola;Czarnopole
Klekotowa;Klekotowo
Jackowic;Jackowice
Łaznowa;Łaznów
Niszczyczyc;Niszczyce
Kłopotu;Kłopot
Troszk;Troszki
Ciechanowa;Ciechanów
Kanic;Kanice
Słodkowa;Słodków
Wichorza;Wichorze
Brennika;Brennik
Lewina;Lewin
Rybocicic;Rybocice
Bizorędek;Bizorędki
Barniewic;Barniewice
Włóczysk;Włóczyska
Teodorów;Teodory
Klępska;Klępsk
Jaworka;Jaworek
Modliborza;Modlibórz
Zajączkowa;Zajączkowo
Rzążewa;Rzążew
Jeziorka;Jeziorek
Wyhalewa;Wyhalew
Biernika;Biernik
Stradlic;Stradlice
Radachowa;Radachów
Pilewic;Pilewice
Kościeleczek;Kościeleczki
Blizina;Blizin
Dobierzyna;Dobierzyn
Giedlarowej;Giedlarowa
Tomczyna;Tomczyn
Żórawek;Żórawki
Koiszkowa;Koiszków
Łabowca;Łabowiec
Rozstrzał;Rozstrzały
Przychowa;Przychów
Ośniszczewa;Ośniszczewo
Kamiony;Kamiona
Osińca;Osiniec
Koskowa;Koskowo
Zagórzycy;Zagórzyca
Podbieli;Podbiel
Chmiela;Chmiel
Kopciowic;Kopciowice
Gałdowa;Gałdowo
Przychodu;Przychód
Dzików;Dziki
Przecznicy;Przecznica
Świdnik;Świdniki
Olchowa;Olchowo
Gołowierzchów;Gołowierzchy
Borszyc;Borszyce
Gryżewa;Gryżewo
Torzeńca;Torzeniec
Miłolasu;Miłolas
Kierzna;Kierzno
Siedlowa;Siedlów
Sanik;Saniki
Tomiczek;Tomiczki
Toczyłowa;Toczyłowo
Laskowszczyzny;Laskowszczyzna
Przyłękowa;Przyłęków
Dziesławic;Dziesławice
Sławocina;Sławocin
Hulcza;Hulcze
Bogunowa;Bogunów
Ładaw;Ładawy
Wężerowa;Wężerów
Karpicka;Karpicko
Chrościcic;Chrościce
Panigródza;Panigródz
Przedmościa;Przedmość
Gnojnika;Gnojnik
Krośla;Krośle
Nagórza;Nagórze
Holik;Holiki
Burca;Burzec
Łankowic;Łankowice
Skorupek;Skorupki
Pieczarek;Pieczarki
Dzietrznik;Dzietrzniki
Konradów;Konrady
Szymonki;Szymonka
Dunaju;Dunaj
Doliwa;Doliwo
Modrzewia;Modrzew
Górażdża;Górażdże
Świerzowa;Świerzów
Drużbic;Drużbice
Przyprostyni;Przyprostynia
Poznania;Poznań
Grajewa;Grajewo
Uciąża;Uciąż
Doliw;Doliwy
Bursztynowa;Bursztynowo
Płoskowa;Płosków
Werstoku;Werstok
Wopit;Wopity
Wlonic;Wlonice
Płużniczki;Płużniczka
Skoczylasów;Skoczylasy
Włochowa;Włochów
Gościcic;Gościce
Ogonowa;Ogonowo
Skarszyna;Skarszyn
Gardźca;Gardziec
Frednowów;Frednowy
Chocieborowic;Chocieborowice
Szczytnicy;Szczytnica
Boryszewa;Boryszew
Wiskitna;Wiskitno
Krąplewa;Krąplewo
Wężysk;Wężyska
Maurycewa;Maurycew
Zapowiedni;Zapowiednia
Kiełczewa;Kiełczew
Posucicic;Posucice
Latyczyna;Latyczyn
Szczeki;Szczeka
Trzcianego;Trzciane
Płoszczyny;Płoszczyna
Główki;Główka
Rukosina;Rukosin
Stobrawy;Stobrawa
Czartos;Czartosy
Gostkowic;Gostkowice
Stawowiczek;Stawowiczki
Oleszki;Oleszka
Chechła;Chechło
Rogoziny;Rogozina
Brzezienka;Brzezienko
Wykowa;Wykowo
Piasku;Piasek
Łoniewa;Łoniewo
Oleszek;Oleszki
Saczyna;Saczyn
Wasilczyk;Wasilczyki
Słociny;Słocina
Wrzaw;Wrzawy
Winnicy;Winnica
Tromit;Tromity
Różanegostoku;Różanystok
Jędruszkowiec;Jędruszkowce
Dusiny;Dusina
Ługowisk;Ługowiska
Struniaw;Struniawy
Sochów;Sochy
Ziewanic;Ziewanice
Kotusza;Kotusz
Krowic;Krowice
Piszczatki;Piszczatka
Morzywołu;Morzywół
Bochenia;Bocheń
Szadzka;Szadzko
Tatara;Tatar
Braciejowej;Braciejowa
Koryt;Koryta
Lorettta;Loretto
Borska;Borsk
Nakielna;Nakielno
Koziar;Koziary
Siedlewa;Siedlew
Koryta;Koryto
Brzeszcz;Brzeszcze
Krowicy;Krowica
Achrymowiec;Achrymowce
Żurawia;Żurawie
Gajewa;Gajew
Łapiguza;Łapiguz
Jakimowic;Jakimowice
Wilkostowa;Wilkostów
Lig;Ligi
Kopaszewa;Kopaszewo
Gościęcina;Gościęcin
Sztabina;Sztabin
Gajca;Gajec
Kopaniarzy;Kopaniarze
Łachowiec;Łachowce
Sąsieczna;Sąsieczno
Borzęcicic;Borzęcice
Tymców;Tymce
Atanazyna;Atanazyn
Okoninin;Okoniny
Skubarczewa;Skubarczewo
Twardowic;Twardowice
Łasic;Łasice
Piotrkowiczek;Piotrkowiczki
Kruszwina;Kruszwin
Jasienia;Jasień
Choszczowa;Choszczów
Witankowa;Witankowo
Przystani;Przystań
Suchatówki;Suchatówka
Kniewa;Kniewo
Mdzewka;Mdzewko
Wałowic;Wałowice
Żelkówka;Żelkówko
Drogomiłowic;Drogomiłowice
Szpęgawska;Szpęgawsk
Brochowa;Brochów
Nielepic;Nielepice
Bogdańca;Bogdaniec
Podostrówka;Podostrówek
Ostaszewa;Ostaszewo
Otłoczyna;Otłoczyn
Olszowic;Olszowice
Bowyczyn;Bowyczyny
Dukaczewa;Dukaczew
Niedrzakowa;Niedrzaków
Zarośla;Zarośle
Luciąży;Luciąża
Grodzonowic;Grodzonowice
Lubianek;Lubianki
Charłuba;Charłub
Giżewa;Giżewo
Strzyżowca;Strzyżowiec
Kurnędza;Kurnędz
Salomonki;Salomonka
Żerocina;Żerocin
Gółkowa;Gółkowo
Wawrzeńczyczyc;Wawrzeńczyce
Pęchowa;Pęchów
Targówki;Targówka
Rolantowic;Rolantowice
Zdziechowy;Zdziechowa
Jegielnicy;Jegielnica
Pierszczewka;Pierszczewko
Strużek;Strużki
Sędzina;Sędzin
Grzymiszewa;Grzymiszew
Gałczynka;Gałczynek
Wąbnic;Wąbnice
Wielichowa;Wielichowo
Zięblic;Zięblice
Jamboreka;Jamborek
Waniewa;Waniewo
Błażkowa;Błażków
Brusu;Brus
Unieradza;Unieradz
Sołdan;Sołdany
Rybnika;Rybnik
Brzeźnika;Brzeźnik
Brzeźnia;Brzeźnio
Turowic;Turowice
Obozu;Obóz
Studzienek;Studzienki
Żurawiej;Żurawia
Warszewic;Warszewice
Mroczna;Mroczno
Lubawki;Lubawka
Biszczy;Biszcza
Zakrętu;Zakręt
