Dopełniacz;Mianownik
Gródzi Drugich;Gródzie Drugie
Jamczyn;Jamczyny
Kawalcówki;Kawalcówka
Kasolików;Kasoliki
Jelonki;Jelonka
Kargowa;Kargów
Pożegowa;Pożegowo
Balbuzów;Balbuzy
Dzióbina;Dzióbin
Kolonii Borowego;Kolonia Borowe
Duchowa;Duchów
Rudej Rzeczki;Ruda Rzeczka
Goździkowa;Goździkowo
Kolonii Łukówca;Kolonia Łukówiec
Mędziska;Mędzisko
Uniechowa Wybudowania;Uniechów Wybudowanie
Konarzewa;Konarzew
Pałkówki;Pałkówka
Skałowa;Skałowo
Dalęcina;Dalęcino
Gierłatowa;Gierłatowo
Drzewicy;Drzewica
Szyldaka;Szyldak
Banachów;Banachy
Surmaczówki;Surmaczówka
Stanięcina;Stanięcin
Drzewicza;Drzewicz
Jasnosza;Jasnosz
Kolonii Ministrówki;Kolonia Ministrówka
Cieciorki;Cieciorka
Maruszyny Dolnej;Maruszyna Dolna
Na Majerzu;Na Majerzu
Normy;Norma
Borysewa;Borysew
Cieciorek;Cieciorki
Nowej Bordziłówki;Nowa Bordziłówka
Józefosławia;Józefosław
Krzysztoforii;Krzysztoforia
Hodurkowa;Hodurkowo
Kawca;Kawec
Kadłubowej;Kadłubowa
Kolonii Kobieli;Kolonia Kobiela
Poklękowa;Poklęków
Kaczki;Kaczka
Dolnego Przedmieścia;Dolne Przedmieście
Sokoleckiego Wybudowania;Sokoleckie Wybudowanie
Kuleszek Nienałt;Kuleszki Nienałty
Przybrodzia;Przybrodzie
Kaczek;Kaczki
Czatolina;Czatolin
Surhowa Kolonii;Surhów Kolonia
Nowego Sącza;Nowy Sącz
Kolonii Czuchleb;Kolonia Czuchleby
Podrybin;Podrybiny
Kolonii Ramsówka;Kolonia Ramsówek
Nowosiółek Kardynalskich;Nowosiółki Kardynalskie
Łupin;Łupiny
Mielcowej;Mielcowa
Osiedla Zakładowego;Osiedle Zakładowe
Krzeczewa;Krzeczewo
Grabowego Pola;Grabowe Pole
Sulejów;Suleje
Sypniewa Kolonii;Sypniewo Kolonia
Cegielnika;Cegielnik
Cegielni;Cegielnie
Kolonii Rudołtów;Kolonia Rudołty
Cegielni;Cegielnia
Dróżki;Dróżka
Pawłowa;Pawłowo
Rujscy;Rujsca
Trzciągowa;Trzciągowo
Rzyczyny;Rzyczyna
Chomranic;Chomranice
Sioła;Sioło
Mrozów;Mrozy
Pawłowej;Pawłowa
Białęcina;Białęcino
Strzebowisk;Strzebowiska
Pacanowic;Pacanowice
Na Łazy;Na Łazy
Golińska;Golińsk
Kolonii Waśksiek;Kolonia Waśki
Osiedla Sitanieńca;Osiedle Sitaniec
Tarnowskiej Woli;Tarnowska Wola
Kardowa;Kardów
Gołej;Goła
Siennicy;Siennica
Posadowa;Posadów
Kuszów;Kusze
Grądnika;Grądnik
Czamanina;Czamanin
Zabitka;Zabitek
Kodnia;Kodeń
Kacprowic;Kacprowice
Bursynowizny;Bursynowizna
Kapustówki;Kapustówka
Sprzęcicic;Sprzęcice
Rupińskich;Rupińskie
Suchowoli Kolonii;Suchowola Kolonia
Pod Gradowcem;Pod Gradowcem
Jastrzębia Zdroju;Jastrzębie Zdrój
Lipowca Kolonii;Lipowiec Kolonia
Dąbrowy Widawskiej;Dąbrowa Widawska
Druzdałów;Druzdały
Nalepówek;Nalepówki
Wyczechowa;Wyczechowo
Wsi Kościelnej;Wieś Kościelna
Dołuszyc;Dołuszyce
Pod Turzą;Pod Turzą
Grochówki;Grochówka
Rybnika;Rybnik
Zor;Zory
Siedlisk Sławęcińskich;Siedliska Sławęcińskie
Gór Luberadzkich;Góry Luberadzkie
Opydówki;Opydówka
Sierakowszczyzny;Sierakowszczyzna
Zembrzusa Wielkiego;Zembrzus Wielki
Stabławek;Stabławki
Sędek;Sędki
Orłowca;Orłowiec
Kolonii Soczówek;Kolonia Soczówki
Troclika Lewego;Troclik Lewy
Rembielinka;Rembielinek
Bud Różańskich;Budy Różańskie
Na Glinkowej;Na Glinkowej
Zawystawy;Zawystawa
Podskarbic Szlacheckich;Podskarbice Szlacheckie
Międzyrzecza;Międzyrzecz
Tańska Przedborów;Tańsk Przedbory
Kolonii nad Torem;Kolonia nad Torem
Domaszewic Wikaryjskich;Domaszewice Wikaryjskie
Przylesia Dolnego;Przylesie Dolne
Cyrhli nad Białką;Cyrhla nad Białką
Szczuczanka;Szczuczanek
Wircha Malinki;Wirch Malinka
Zagajewic;Zagajewice
Gruntowego Błota;Gruntowe Błoto
Lolina;Lolin
Goleńska;Goleńsko
Woli Wieruszyckiej;Wola Wieruszycka
Doroszewszczyzny;Doroszewszczyzna
Cedrów;Cedry
Penowej;Penowa
Kowalówka;Kowalówek
Siemianowa;Siemianów
Kadyk;Kadyki
Dobrego Lasu;Dobry Las
Durzyna;Durzyn
Domatowa;Domatowo
Tołwina;Tołwin
Sędziówki;Sędziówka
Kawówki;Kawówka
Nowego Klincza;Nowy Klincz
Zaopłotek;Zaopłotki
Dzięgielewa;Dzięgielewo
Lipnej;Lipna
Łękobud;Łękobudy
Grabiny Woli;Grabina Wola
Gajówki Karpówki;Gajówka Karpówka
Nad Lasem;Nad Lasem
Lipna;Lipno
Radojewic;Radojewice
Partacza;Partacz
Krasnej Dąbrowy;Krasna Dąbrowa
Kolonii Tułodziada;Kolonia Tułodziad
Spólników;Spólniki
Konopniska;Konopnisko
Nowego Kłopoczyna;Nowy Kłopoczyn
Otrzęsia;Otrzęsie
Annopola;Annopol
Kierzkowca;Kierzkowiec
Rojków;Rojki
Beniówki;Beniówka
Mikułowic;Mikułowice
Białej Rzeki;Biała Rzeka
Słowianek;Słowianki
Nowego Lipska;Nowy Lipsk
Zapustki;Zapustka
Raszowej Małej;Raszowa Mała
Nikielkowa;Nikielkowo
Stubna;Stubno
Krzeczkowic;Krzeczkowice
Chodorek;Chodorki
Suchego Borku;Suchy Borek
Wiżgór;Wiżgóry
Dobrego Kolonii;Dobre Kolonia
Podkosacza;Podkosacze
Olchowiec;Olchowce
Za Madejką;Za Madejką
Bud Czarni;Budy Czarnia
Szymcza;Szymcze
Rudy Godowskiej;Ruda Godowska
Dawid Bankowych;Dawidy Bankowe
Kolonii Karchowa;Kolonia Karchów
Nieborzyna;Nieborzyn
Jamnik;Jamniki
Wierzbki Dolnej;Wierzbka Dolna
Solca nad Wisłą;Solec nad Wisłą
Korzkwów;Korzkwy
Stadnickiej Woli;Stadnicka Wola
Wybudowania pod Obkas;Wybudowanie pod Obkas
Przydatki;Przydatka
Załuskich Koronnych;Załuskie Koronne
Wdziękonia Pierwszego;Wdziękoń Pierwszy
Szewnej Dolnej;Szewna Dolna
Kamiennego Pola;Kamienne Pole
Surmaczowa Kolonii;Surmaczów Kolonia
Głupoń;Głuponie
Kolankowa;Kolankowo
Blanowic;Blanowice
Rudna Górnego;Rudno Górne
Ojrzanowa;Ojrzanów
Chwałków;Chwałki
Ligoty Rybińskiej;Ligota Rybińska
Beniowej;Beniowa
Małobądza;Małobądz
Chwałki;Chwałka
Świśliny;Świślina
Konarzewa Marcisz;Konarzewo Marcisze
Gajówki Kalei;Gajówka Kalej
Sidorówki;Sidorówka
Rybołóstwa;Rybołóstwo
Gęślic;Gęślice
Stajków;Stajki
Kukieł;Kukły
Wilczej Łapy;Wilcza Łapa
Jeńkniek;Jeńki
Kukły;Kukła
Krążkówka;Krążkówko
Śliwiczek;Śliwiczki
Skorzewa;Skorzewo
Przyjezierza Morynia;Przyjezierze Moryń
Kamianek Czabajów;Kamianki Czabaje
Podkonic Miejskich;Podkonice Miejskie
Bazylowych;Bazylowe
Kadłubówki;Kadłubówka
Lubochy;Lubocha
Pomietowa;Pomietów
Chełmińskiego;Chełmińskie
Rzycht;Rzychty
Sylwerynowa;Sylwerynów
Dąbrowy Miszewskiej;Dąbrowa Miszewska
Binka;Binek
Oleśnicy Folwarku;Oleśnica Folwark
Gór Południowych;Góry Południowe
Chośnicy;Chośnica
Czarnoborska;Czarnoborsko
Chojnówka;Chojnówek
Rownia;Rowień
Pyrlówki;Pyrlówka
Szymonkowa;Szymonków
Zakuczeni;Zakuczenie
Zamiedzy;Zamiedza
Izdebek;Izdebki
Biedowic;Biedowice
Rzychty;Rzychta
Kolonii Bobrownik;Kolonia Bobrowniki
Jezior Wysokich;Jeziory Wysokie
Chynowa;Chynowo
Trętowa Mazarnięt;Trętowo Mazarnięta
Baworowej;Baworowa
Walentynowa;Walentynów
Ratnawicy;Ratnawica
Pindelowej;Pindelowa
Zapusty Małej;Zapusta Mała
Gręblina;Gręblin
Smerekówki;Smerekówka
Różanieńca;Różaniec
Mieszków Wielkich;Mieszki Wielkie
Gdowiczów;Gdowicze
Leśna Górnego;Leśno Górne
Wielowiczka;Wielowiczek
Ułanów;Ułany
Wańkowej;Wańkowa
Kolonii Olszewnika;Kolonia Olszewnik
Rop;Ropy
Piąstkówki;Piąstkówka
Rozłąk;Rozłąki
Małego Gliśna;Małe Gliśno
Do Łatany;Do Łatany
Birowic;Birowce
Słajszewa;Słajszewo
Lubomina Rządowego;Lubomin Rządowy
Pasternik;Pasterniki
Chrząblic;Chrząblice
Na Szosie Krzyżanowskiej;Na Szosie Krzyżanowskiej
Jakuszowej;Jakuszowa
Piszczków;Piszczki
Kątów Małych;Kąty Małe
Krężnicy Okrągłej;Krężnica Okrągła
Strzebieszewa;Strzebieszew
Nowosiółek Kolonii;Nowosiółki Kolonia
Węglina;Węglin
Starego Helenowa;Stary Helenów
Kurdzieli;Kurdziele
Kościelca Kolonii;Kościelec Kolonia
Radłowa;Radłowo
Kaczkówki;Kaczkówka
Małochwieja Dużego;Małochwiej Duży
Ameryki Wschodniej;Ameryka Wschodnia
Owśnic;Owśnice
Osiedla Lej;Osiedle Lesna
Do Boru;Do Boru
Grzymał;Grzymały
Przyszówki;Przyszówka
Kaczkówka;Kaczkówko
Kolonii Tychowa;Kolonia Tychowo
Mysłowni;Mysłownia
Grzymały;Grzymała
Nad Rowem;Nad Rowem
Pościennego;Pościenny
Uziębeł;Uziębły
Chociwia Kolonii;Chociw Kolonia
Skopa;Skop
Połomi Dolnej;Połomia Dolna
Osieckiego Dołu;Osiecki Dół
Jadwinowa Dużego;Jadwinów Duży
Pieniążków;Pieniążki
Witkowic Dolnych;Witkowice Dolne
U Jeleśniańskich;U Jeleśniańskich
Puszczy Solskiej;Puszcza Solska
Bałtruci;Bałtrucie
Osiedla Halemby I;Osiedle Halemba I
Starej Wolicy;Stara Wolica
Ciółkowa Rządowego;Ciółkowo Rządowe
Bolkowskiej Drogi;Bolkowska Droga
Woli Malkowskiej;Wola Malkowska
Nowosielców Kozickich;Nowosielce Kozickie
Czałakówki;Czałakówka
Pod Kuraszewem;Pod Kuraszewem
Wąglika;Wąglik
Godaw;Godawy
Juliopola Kolonii;Juliopol Kolonia
Kwasowca;Kwasowiec
Leniewa;Leniewo
Pod Wałem;Pod Wałem
Szopinka;Szopinek
Marszewskiej Góry;Marszewska Góra
Klonownicy Placu;Klonownica Plac
Skrzydlic;Skrzydlice
Klaudyna;Klaudyn
Godawy;Godawa
Żelazówki;Żelazówka
Bliskiej;Bliska
Łagiewnik Nowych;Łagiewniki Nowe
Baniaków;Baniaki
Święconki;Święconka
Jaśminówki;Jaśminówka
Tutkowskiej Roli;Tutkowska Rola
Małych Hub;Małe Huby
Staniszcz Wielkich;Staniszcze Wielkie
Kolonii Chorzelowa;Kolonia Chorzelów
Nowej Wrzącej;Nowa Wrząca
Malamówki;Malamówka
Krosnowy;Krosnowa
Dąbrówki Malborskiej;Dąbrówka Malborska
Kolonii Sumińskiej;Kolonia Sumińska
Krosnowa;Krosnowo
Kolonii Zarębca;Kolonia Zarębiec
Majdanu Górnego;Majdan Górny
Cisewia;Cisewie
Osiedla Bajki;Osiedle Bajka
Małej Trzebieży;Mała Trzebież
Piętek Gręzek;Piętki Gręzki
Młodochowa;Młodochów
Krzyśków;Krzyśki
Chłodnych Włók;Chłodne Włóki
Skawskówki;Skawskówka
Młynów Nosalewickich;Młyny Nosalewickie
Podleśnictwa;Podleśnictwo
Ćwikowa;Ćwików
Kominków Trzecich;Kominki Trzecie
Lisiej Miedzy;Lisia Miedza
Wildka;Wildek
Koziego Ogona;Kozi Ogon
Wielączy;Wielącza
Mięsośni Poduchownej;Mięsośnia Poduchowna
Bud Miłobędzkich;Budy Miłobędzkie
Dybówka;Dybówek
Kokczyna Drugiego;Kokczyn Drugi
Nowego Gołaszewa;Nowe Gołaszewo
Zadróżek;Zadróżki
Gór Karwackich;Góry Karwackie
Ligoty Łabędzkiej;Ligota Łabędzka
Poszynej;Poszyna
Żmijewa Nikieł;Żmijewo Nikły
Arciechówka;Arciechówek
Starej Wsi Trzeciej;Stara Wieś Trzecia
Kłodówki;Kłodówka
Cierzpięt;Cierzpięty
Uściszowic;Uściszowice
Lipich Lasek;Lipie Laski
Starych Baraków;Stare Baraki
Pomorzan Kolonii;Pomorzany Kolonia
Gostkowa Trzeciego;Gostkowo Trzecie
Orzołka;Orzołek
Kociszewa;Kociszew
Bielan Dużych;Bielany Duże
Walenczyzny;Walenczyzna
Obniża;Obniże
Starej Krowodrzy;Stara Krowodrza
Czarnych Niw;Czarne Niwy
Antoszów;Antosze
Długiego Brodu;Długi Bród
Wasilówki;Wasilówka
Ryńskiego Młyna;Ryński Młyn
Starogardu;Starogard
Grzegorzewic;Grzegorzewice
Nowej Antoniówki;Nowa Antoniówka
Wandalina nad Szosą;Wandalin nad Szosą
Na Wisznicy;Na Wisznicy
Kępy Radwankowskiej;Kępa Radwankowska
Granicznika;Granicznik
Żulic;Żulice
Janczyczyc Kolonii;Janczyce Kolonie
Sarnowic;Sarnowice
Malinówki Gajówki;Malinówka Gajówka
Pokrytek;Pokrytki
Kątów Grodziskich;Kąty Grodziskie
Kolonii Dorotowa;Kolonia Dorotowo
Osiedla Walcy;Osiedle Walce
Kolonii Klinów;Kolonia Kliny
Krasnowa;Krasnów
Topiotek;Topiotki
Wieńkowa;Wieńkowo
Julina;Julin
Stepnicy;Stepnica
U Florka;U Florka
Łysiakowa;Łysiaków
Marzatki;Marzatka
Przemysławek;Przemysławki
Julii;Julia
Starego Zacisza;Stare Zacisze
Udrzyna;Udrzyn
Ciuchcielejek;Ciuchcielejki
Piotrkowic Wielkich;Piotrkowice Wielkie
Trojanek;Trojanki
Modlnicy;Modlnica
Klauców;Klaucy
Wiśniówka Wertyc;Wiśniówek Wertyce
Dziaduszyc;Dziaduszyce
Starego Wieca;Stary Wiec
Gorylowej Dolnej;Gorylowa Dolna
Kolonii Bredynek;Kolonia Bredynki
Rozmianej Góry;Rozmiana Góra
Biskupic Zabarycznych;Biskupice Zabaryczne
Golenickiego Młyna;Golenicki Młyn
Radowa Wielkiego;Radowo Wielkie
Rolicy;Rolica
Klekacza;Klekacz
Florentynowa Nart;Florentynowo Narty
Parylówki;Parylówka
Piwowarówki;Piwowarówka
Kolonii Zielińska;Kolonia Zielińsk
Zapłocia Górnego;Zapłocie Górne
Maszyn;Maszyny
Tyszek Wądołowa;Tyszki Wądołowo
Jegłownika;Jegłownik
Zawichojskiego;Zawichojskie
Wielkiej Sanoki;Wielka Sanoka
Kuropłochu;Kuropłoch
Dzierzek;Dzierzki
Roska;Rosko
Malczakówki;Malczakówka
Czelustek;Czelustki
Leśniczówki Michrowa;Leśniczówka Michrów
Sińc;Sińce
Chrustowic;Chrustowice
Rzek Lublickich;Rzeki Lublickie
Skórzna;Skórzno
Stębarku;Stębark
Mroczkowa Dużego;Mroczków Duży
Sancygniowa;Sancygniów
Starego Zajączkowa;Stare Zajączkowo
Błenny A;Błenna A
Garncarzy;Garncarze
Sokołowca Górnego;Sokołowiec Górny
Człapy;Człapa
Skrzeszewa;Skrzeszew
Wesela;Wesele
Borzykowy;Borzykowa
Brzączki;Brzączka
Krokocicic;Krokocice
Koleśna;Koleśno
Struszewa Wybudowania;Struszewo Wybudowanie
Turkowej;Turkowa
Woźników Kolonii;Woźniki Kolonia
Kłonówka Wsi;Kłonówek Wieś
Waganieńca Nasiennictwa;Waganiec Nasiennictwo
Koleśnego;Koleśne
Przeradza Nowego;Przeradz Nowy
Śródborza Miłkowskiego;Śródborze Miłkowskie
Kolonii Sawina;Kolonia Sawino
Grzywny Biskupiej;Grzywna Biskupia
Bukowca Niżnego;Bukowiec Niżny
Lubiechni Małej;Lubiechnia Mała
Głudnej;Głudna
Bobrowa Łęgu;Bobrowo Łęg
Celinieńca;Celiniec
Machnacza;Machnacz
Śmiełów;Śmieły
Kolonii Jasionna;Kolonia Jasionno
Cyprian;Cypriany
Kisielewa;Kisielew
Wólki Marcinowskiej;Wólka Marcinowska
Kamienieńca;Kamieniec
Kruplina Średniego;Kruplin Średni
Zadebry;Zadebra
Krzyżewa Jurków;Krzyżewo Jurki
Żeszczynki;Żeszczynka
Chartowa;Chartów
Zagorzyc;Zagorzyce
Woli Górnej;Wola Górna
Grabowskich Gór;Grabowskie Góry
Kolonii Żdanówka;Kolonia Żdanówek
Kłosówka;Kłosówko
Bożewa Pieniek;Bożewo Pieńki
Koniówka;Koniówko
Gertrudowa;Gertrudów
Nowego Wieku;Nowy Wiek
Krogulnej;Krogulna
Noskowizny;Noskowizna
Dużych Stawków;Duże Stawki
Koniówki;Koniówka
Wieruszyc;Wieruszyce
Słupowej;Słupowa
Przetakówki;Przetakówka
Nowego Glincza;Nowy Glincz
Piachu;Piach
Ładzina;Ładzin
Błonia Beszcza;Błonie Beszcz
Węglisk;Węgliska
Zofiówki;Zofiówek
Suchej Strony;Sucha Strona
Nętkowa;Nętkowo
Objezierza;Objezierze
Nadziału;Nadział
Podwejsowizny;Podwejsowizna
Otomina;Otomin
Saboni;Sabonia
Komorowa Górnego;Komorów Górny
Sutka;Sutek
Zuzann;Zuzanny
Kretowskiego;Kretowskie
Koszewka;Koszewko
Kurnosa;Kurnos
Turzy Wilczej;Turza Wilcza
Starej Dąbi;Stara Dąbia
Starego Koniecpola;Stary Koniecpol
Turska Wybudowania;Tursko Wybudowanie
Nowych Wrońsk;Nowe Wrońska
Kakonina;Kakonin
Jarząbka;Jarząbek
Ograniczek;Ograniczki
Kołkowa;Kołków
Nowych Żukowic;Nowe Żukowice
Zadworzan;Zadworzany
Goszczyczyc Średnich;Goszczyce Średnie
Boleszyna;Boleszyn
Rusznaka;Rusznak
Osiecznicy Robotniczej;Osiecznica Robotnicza
Czepca;Czepiec
Pod Kółkiem;Pod Kółkiem
Altony;Altona
Nadmy;Nadma
Harmatów;Harmatowie
Pod Ogarką;Pod Ogarką
Białej Wsi;Biała Wieś
Wielkiego Kacka;Wielki Kack
Bezuchów;Bezuchy
Bytomca;Bytomiec
Osiedla Klemensa;Osiedle Klemensa
Błeszyńskiego;Błeszyńskie
Wingranek;Wingranki
Kozubizny;Kozubizna
Kolonii Ornowa;Kolonia Ornowo
Magdy;Magda
Granicy;Granice
Granicy;Granica
Fabianek;Fabianki
Osiedla Książąt Pomorskich;Osiedle Książąt Pomorskich
Jodłówki;Jodłówka
Golbic;Golbice
Raźniaków;Raźniaki
Klwatów;Klwaty
Proszkowa;Proszkowo
Uchań;Uchanie
Wodaczów;Wodacze
Kopin;Kopiny
Bukwałdu;Bukwałd
Puszczki;Puszczka
Borzysławic;Borzysławice
Kolonii Woźnic;Kolonia Woźnice
Lempertówki;Lempertówka
Roztropic Dołu;Roztropice Dół
Kopiny;Kopina
Podlisowia;Podlisowie
Trzylatkowa Parceli;Trzylatków Parcela
Starej Wody;Stara Woda
Radziechowic Pierwszych;Radziechowice Pierwsze
Podmagury;Podmagura
Huty Rozalii;Huta Rozalia
Krzywanieńca;Krzywaniec
Dąbia Dobreńskiego;Dąbie Dobreńskie
Zaprzałówki;Zaprzałówka
Kiączyna;Kiączyn
Żelewca;Żelewiec
Welka;Welk
Kluczówki;Kluczówka
Kiełczewa Smużnego Trzeciego;Kiełczew Smużny Trzeci
Rybnicy;Rybnica
Płużek;Płużki
Podpaskud;Podpaskudy
Rosiejowa;Rosiejów
Urbanówki;Urbanówka
Owidza Młyna;Owidz Młyn
Kolonii Serockiej;Kolonia Serocka
Antoniówki Wilczkowskiej;Antoniówka Wilczkowska
Ładnówka;Ładnówko
Ciołków;Ciołki
Cmochy;Cmocha
Wilkowiczek;Wilkowiczki
Kuźnicy Świętojańskiej;Kuźnica Świętojańska
Żalęcina;Żalęcino
Trawników;Trawniki
Skutówki;Skutówka
Fitowa;Fitowo
Rozworzyna;Rozworzyn
Niechorza;Niechorze
Malerzowic Wielkich;Malerzowice Wielkie
Wielgosówki;Wielgosówka
Buczyny Pierwszej;Buczyna Pierwsza
Do Kuźli;Do Kuźli
Tuszyna Młynka;Tuszyn Młynek
Zdrojowej;Zdrojowa
Cieszkowa Starego;Cieszkowo Stare
Piętoniówki;Piętoniówka
Raduckiego Folwarku;Raducki Folwark
W Dole;W Dole
Łabowic;Łabowice
Sójki;Sójka
Radziejowa Dolngo;Radziejów Dolny
Międzyłuża;Międzyłuże
Wykosowa;Wykosowo
Bychawy;Bychawa
Mijakowa;Mijakowo
Dobrzanki;Dobrzanka
Mniszków A;Mniszki A
Mniszków B;Mniszki B
Lutrowni;Lutrownia
Do Dziada;Do Dziada
Żołędzina;Żołędzin
Smardów Górnych;Smardy Górne
Rządcówki;Rządcówka
Wąsewa Kolonii;Wąsewo Kolonia
Miedniewic Parceli;Miedniewice Parcela
Mariańskiej Swobody;Mariańska Swoboda
Gorzuchów;Gorzuchy
Popowlan;Popowlany
Ignatówki;Ignatówka
Cerekwi;Cerekiew
Cabałówki;Cabałówka
Wszednia;Wszedzień
Truszy Małych;Trusze Małe
Augustynek;Augustynki
Suchych Łanów;Suche Łany
Odolanowa;Odolanów
Sójek;Sójki
Goszczowy;Goszczowa
Tatowa;Tatów
Siwej Trawy;Siwa Trawa
Gorzuchy;Gorzucha
Życzyna;Życzyn
Mszany;Mszana
Wilkowa Trzeciego;Wilków Trzeci
Tyczka Worka;Tyczek Worek
Sobotówki;Sobotówka
Natanków;Natanki
Kępy Winogradzkiej;Kępa Winogradzka
Eleonorki;Eleonorka
Starego Anina;Stary Anin
Cielętnik;Cielętniki
Rzegocina;Rzegocin
Warysia;Waryś
Mszan;Mszany
Chodnowa;Chodnów
Przekór;Przekory
Wyrówna;Wyrówno
Grzępy;Grzępa
Kolonii Osieczka;Kolonia Osieczek
Jagodnego Wielkiego;Jagodne Wielkie
Borawego;Borawe
Komorów;Komory
Gruczna;Gruczno
Kolonii Najdymowa;Kolonia Najdymowo
Małorolnych;Małorolne
Sinołęki;Sinołęka
Krzecka;Krzecko
Babiczek;Babiczki
Kodnia Pierwszego;Kodeń Pierwszy
Popielowskiej Kolonii;Popielowska Kolonia
Organów;Organy
Czarnowa;Czarnowo
Grzęp;Grzępy
Dąbrowy Moczydeł;Dąbrowa Moczydły
Dmochów Wypych;Dmochy Wypychy
Podlasia Cypla;Podlasie Cypel
Klecewka;Klecewko
Nowego Lubusza;Nowy Lubusz
Straduni;Stradunia
Płoka;Płoki
Cecenówka;Cecenówko
Zalesia Maćkowskiego;Zalesie Maćkowskie
Łęczenka;Łęczenko
Świętoszyna;Świętoszyn
Starego Patoku;Stary Patok
Helenowa Nowego;Helenowo Nowe
Osiedla Unii Europejskiej;Osiedle Unii Europejskiej
Koszorowa;Koszorów
Marianków;Marianki
Seredzic;Seredzice
Polkajn;Polkajny
Wilczych Dołów;Wilcze Doły
Marianki;Marianka
Radykacza;Radykacz
Solczyna;Solczyn
Pupek;Pupki
Batowa;Batowo
Smolenki;Smolenka
Kijewic;Kijewice
Zadniej Polany;Zadnia Polana
Czerwonej Róży;Czerwona Róża
Wołoskowoli;Wołoskowola
Burniszek;Burniszki
Cibówki;Cibówka
Łąkty Górnej;Łąkta Górna
Grywałdu;Grywałd
Miedzki;Miedzka
Wyszomierza;Wyszomierz
Wyłudzina;Wyłudzin
Sławska;Sławsko
Szczypkowic;Szczypkowice
Gajówki Wilcznej;Gajówka Wilczna
Łomnicy Folwarku;Łomnica Folwark
Kolonii Gładyszy;Kolonia Gładysze
Nowych Włoch;Nowe Włochy
Szydłówka pod Lasem;Szydłówek pod Lasem
Piaseczna;Piaseczno
Gajęcicic;Gajęcice
Radzanowa;Radzanowo
Podtopólki;Podtopólka
Piasecznej;Piaseczna
Kustodii;Kustodia
Nawt;Nawty
Maciejowa Nowego;Maciejów Nowy
Kusówki;Kusówka
Dąbrowy Goszczewickiej;Dąbrowa Goszczewicka
Woli Cukrowej;Wola Cukrowa
Długiej Wsi Pierwszej;Długa Wieś Pierwsza
Pierocicic;Pierocice
Cedzyny Góry;Cedzyna Góra
Cieszęcina;Cieszęcin
Kolonii Wilczanki;Kolonia Wilczanka
Nowego Obłuża;Nowe Obłuże
Szopów Polskich;Szopy Polskie
Kropidła;Kropidło
Głowicówki;Głowicówka
Wybudowania Młynkowskiego;Wybudowanie Młynkowskie
Wisów;Wise
Kolonii Rowu;Kolonia Rów
Leligdonowej;Leligdonowa
Zielonowa;Zielonowo
Stużno Kolona PołudniowKolonii;Stużno Kolonia Południowa
Kolonii Nowej Wsi;Kolonia Nowa Wieś
Gorzkiewek;Gorzkiewki
Oleśniczki;Oleśniczka
Bałdrzychowa;Bałdrzychów
Plutycz;Plutycze
Wycieczki;Wycieczka
Wielkopola Parcel;Wielkopole Parcele
Pustki Cierchowskiej;Pustka Cierchowska
Serwanieńca;Serwaniec
Podkopca;Podkopiec
Jedli;Jedle
Witoni;Witonia
Krzeniowa;Krzeniów
Karkulków;Karkulki
Woli Osińskiej;Wola Osińska
Wólki Czarnińskiej;Wólka Czarnińska
Sarnówka Małego;Sarnówek Mały
Halaburdowej;Halaburdowa
Luchowa Dolnego;Luchów Dolny
Pociesznej Góry;Pocieszna Góra
Kudłaczówki;Kudłaczówka
Sianowa Leśnego;Sianowo Leśne
Podmyszkowic;Podmyszkowice
Wicka;Wicko
Olimpowa;Olimpów
Goczałkowa;Goczałkowo
Dobużka Kolonii;Dobużek Kolonia
Kolonii Ciesz;Kolonia Ciesze
Bartolina;Bartolin
Niemgłów BC;Niemgłowy BC
Trzcinieńca Małego;Trzciniec Mały
Koło Starej Szkoły;Koło Starej Szkoły
Wołkowian;Wołkowiany
Moszczenicy Niżnej;Moszczenica Niżna
Klarewa;Klarewo
Kolonii Bieńkowa;Kolonia Bieńków
Moraw Śliwek;Morawy Śliwki
Szczęsnowicz;Szczęsnowicze
Obliźniaka;Obliźniak
Sadków;Sadki
Łopatek;Łopatki
Burbonów;Burbony
Józinek;Józinki
Rokitówki;Rokitówka
Smarkowa;Smarków
Czajna;Czajno
U Krzyża;U Krzyża
Rzeczek Gąsek;Rzeczki Gąski
Hujdów;Hujdy
Gutowa Wielkiego;Gutowo Wielkie
Obojnej;Obojna
Zdunowizny;Zdunowizna
Łączek;Łączki
Woronieńca;Woroniec
Starych Zambrzyc;Stare Zambrzyce
Starego Ciopanu;Stary Ciopan
Mieczek Sucholaszczek;Mieczki Sucholaszczki
Szklarzy;Szklarze
Trójczyczyc;Trójczyce
Asmusa;Asmus
Zadwornego;Zadworne
Między Wałami;Między Wałami
Ruskiego Konieńca;Ruski Koniec
Kośnych Hamrów;Kośne Hamry
Chrapkówki;Chrapkówka
Kawich Gór;Kawie Góry
Suchcicic;Suchcice
Kuraszewa;Kuraszew
Firanek;Firanki
Podoraczewa Sadokrzyc;Podoraczew Sadokrzyce
Gościeradowa Zastawia;Gościeradów Zastawie
Gorzkowiczek;Gorzkowiczki
Starej Zagości;Stara Zagość
Kolonii Kobylina;Kolonia Kobylin Latki
Zadwornej;Zadworna
Pszczółek Czubaków;Pszczółki Czubaki
Worszyn;Worszyny
Kamilówki;Kamilówka
Kolonii Mikłaszewa;Kolonia Mikłaszewo
