Dopełniacz;Mianownik;Wynik Stemmera
Tarnic;Tarnice;Tarnica;
Płomian;Płomiany;Płomian;
Świecina;Świecino;Świecina;
Kopani;Kopań;Kopany;
Świecin;Świeciny;Świecina;
Dobroszewic;Dobroszewice;Dobroszewica;
Starachowic;Starachowice;Starachowica;
Ulanowic;Ulanowice;Ulanowica;
Dzierżążna;Dzierżążno;Dzierżążny;
Grodysławic;Grodysławice;Grodysławica;
Chrołowic;Chrołowice;Chrołowica;
Pacewa;Pacew;Pacewa;
Radomiłowa;Radomiłów;Radomiłowy;
Dankowa;Dankowo;Dankowy;
Bieżynia;Bieżyń;Bieżynia;
Bzowa;Bzów;Bzowy;
Obodowa;Obodowo;Obodowy;
Kletna;Kletno;Kletny;
Wroninka;Wroninko;Wroninka;
Szybowic;Szybowice;Szybowica;
Rochalik;Rochaliki;Rochalik;
Dydiowej;Dydiowa;Dydiowy;
Poddębinia;Poddębinie;Poddębinia;
Miączynka;Miączynek;Miączynka;
Ignatowa;Ignatów;Ignatowy;
Kownacina;Kownacin;Kownacina;
Kurzny;Kurzna;Kurzny;
Płowężka;Płowężek;Płowężka;
Komalw;Komalwy;Komalwa;
Karwowa;Karwowo;Karwowy;
Miękinek;Miękinki;Miękinka;
Wierzchowiny;Wierzchowina;Wierzchowiny;
Biełek;Biełki;Biełko;
Podławek;Podławki;Podławka;
Lasowa;Lasów;Lasowy;
Gorzelina;Gorzelin;Gorzelina;
Dobrosołowa;Dobrosołowo;Dobrosołowy;
Wawrowic;Wawrowice;Wawrowica;
Sworzyc;Sworzyce;Sworzyca;
Jabramowa;Jabramowo;Jabramowy;
Mikołajowic;Mikołajowice;Mikołajowica;
Starokrzepic;Starokrzepice;Starokrzepic;
Łukszt;Łukszty;Łukszt;
Zdworza;Zdwórz;Zdworze;
Prawdowa;Prawdowo;Prawdowa;
Sobienek;Sobienki;Sobienka;
Butryn;Butryny;Butryna;
Węglewka;Węglewko;Węglewka;
Krasawy;Krasawa;Krasawy;
Łęcina;Łęcino;Łęcina;
Krzymowskich;Krzymowskie;Krzymowski;
Łęcin;Łęciny;Łęcina;
Obrotów;Obroty;Obrót;
Lindowa;Lindów;Lindowy;
Mikołajewic;Mikołajewice;Mikołajewica;
Lubszy;Lubsza;Lubszy;
Ożenny;Ożenna;Ożenny;
Ociąża;Ociąż;Ociąża;
Jasiowa;Jasiów;Jasiowy;
Głusina;Głusino;Głusin;
Domanowa;Domanów;Domanowy;
Łaszkowa;Łaszków;Łaszkowy;
Kołpaków;Kołpaki;Kołpak;
Glądów;Glądy;Gląd;
Kuźniaków;Kuźniaki;Kuźniak;
Pilichowic;Pilichowice;Pilichowica;
Mojsik;Mojsiki;Mojsik;
Podtynia;Podtynie;Podtynia;
Mysinka;Mysinek;Mysinka;
Dzierzna;Dzierzno;Dzierzny;
Parłowa;Parłowo;Parłowy;
Przysiekiercza;Przysiekiercze;Przysiekierczy;
Malcanowa;Malcanów;Malcanowy;
Młyńska;Młyńsk;Młyński;
Kąkolna;Kąkolno;Kąkolny;
Szczekarkowa;Szczekarków;Szczekarkowy;
Majkowa;Majków;Majkowy;
Zaworów;Zawory;Zawor;
Mostkowa;Mostkowo;Mostkowy;
Szpaków;Szpaki;Szpak;
Werkowa;Werkowo;Werkowy;
Barczewa;Barczew;Barczewo;
Skokowa;Skoków;Skokowy;
Zumpów;Zumpy;Zump;
Dzierżowa;Dzierżów;Dzierżowy;
Olka;Olek;Olka;
Szyjek;Szyjki;Szyjka;
Staniewa;Staniew;Staniewa;
Sławkowa;Sławków;Sławkowy;
Gronowic;Gronowice;Gronowica;
Krukowa;Krukowo;Krukowy;
Ciechowa;Ciechów;Ciechowy;
Biskupowa;Biskupów;Biskupowy;
Brojc;Brojce;Brojca;
Kiszkowa;Kiszkowo;Kiszkowy;
Ostrówiec;Ostrówce;Ostrówiec;
Jugowa;Jugów;Jugowy;
Jakunówka;Jakunówko;Jakunówka;
Dwórzna;Dwórzno;Dwórzny;
Hadynowa;Hadynów;Hadynowy;
Obrytek;Obrytki;Obrytka;
Sikorzyc;Sikorzyce;Sikorzyca;
Trzebiechowa;Trzebiechów;Trzebiechowy;
Szadłowic;Szadłowice;Szadłowica;
Murczynka;Murczynek;Murczynka;
Łucznicy;Łucznica;Łucznik;
Kobusów;Kobusy;Kobus;
Pilitowa;Pilitowo;Pilitowy;
Chęcin;Chęciny;Chęcina;
Chrzanowa;Chrzanowo;Chrzanowy;
Orzechowa;Orzechowo;Orzechowy;
Liskowa;Lisków;Liskowy;
Upałt;Upałty;Upałt;
Ubrzeży;Ubrzeż;Ubrzeże;
Popław;Popławy;Popław;
Walewic;Walewice;Walewica;
Tanowa;Tanowo;Tanowy;
Mokrzka;Mokrzk;Mokrzki;
Włodek;Włodki;Włodek;
Łuszczanówka;Łuszczanówek;Łuszczanówka;
Pruszynka;Pruszynek;Pruszynka;
Ambrożewa;Ambrożew;Ambrożewa;
Rachowa;Rachowo;Rachowy;
Nosal;Nosale;Nosal;
Żabicka;Żabicko;Żabicki;
Batorza;Batorz;Batorze;
Grzybowa;Grzybowo;Grzybowa;
Bomin;Bominy;Bomino;
Dębiec;Dębce;Dębiec;
Jeziorska;Jeziorsko;Jeziorski;
Chłopówka;Chłopówko;Chłopówka;
Modlina;Modlin;Modlina;
Wiórka;Wiórek;Wiórka;
Kowańczy;Kowańcz;Kowańczy;
Udorpia;Udorpie;Udorpi;
Łężyn;Łężyny;Łężyna;
Modrzejewa;Modrzejewo;Modrzejewa;
Pszczonek;Pszczonki;Pszczonka;
Tamy;Tama;Tam;
Sadłuk;Sadłuki;Sadłuk;
Zbrosławic;Zbrosławice;Zbrosławica;
Lutkowa;Lutkowo;Lutkowy;
Lesiec;Leśce;Lesiec;
Maszny;Maszna;Maszny;
Sapieżyna;Sapieżyn;Sapieżyna;
Przegini;Przeginia;Przegin;
Śliwin;Śliwiny;Śliwin;
Bierzyc;Bierzyce;Bierzyca;
Jakuszowic;Jakuszowice;Jakuszowica;
Błatniej;Błatnia;Błatni;
Sulnówka;Sulnówko;Sulnówka;
Węgrowa;Węgrowo;Węgrowy;
Piątkowej;Piątkowa;Piątkowy;
Michnowiec;Michnowce;Michnowiec;
Piątkowa;Piątkowo;Piątkowy;
Kątków;Kątki;Kątek;
Słutowa;Słutowo;Słutowy;
Bilwinowa;Bilwinowo;Bilwinowy;
Kossowej;Kossowa;Kossowy;
Warblewa;Warblewo;Warblew;
Kumajn;Kumajny;Kumajn;
Głaniszewa;Głaniszew;Głaniszewo;
Szkudeł;Szkudła;Szkudło;
Bojanowa;Bojanowo;Bojanowy;
Jarogniewic;Jarogniewice;Jarogniewica;
Jagnina;Jagnin;Jagnina;
Imbirkowa;Imbirkowo;Imbirkowy;
Warchlina;Warchlino;Warchlina;
Darskowa;Darskowo;Darskowy;
Zastocza;Zastocze;Zastocz;
Sianowa;Sianów;Sianowy;
Tworowic;Tworowice;Tworowica;
Mrowina;Mrowino;Mrowina;
Psucina;Psucin;Psucina;
Płocicza;Płocicz;Płociczy;
Mrowin;Mrowiny;Mrowina;
Płocicic;Płocice;Płocicica;
Kotłowa;Kotłów;Kotłowy;
Kresów;Kresy;Kres;
Orpiszewka;Orpiszewek;Orpiszewka;
Placydowa;Placydów;Placydowy;
Wieszek;Wieszki;Wieszek;
Radochowa;Radochów;Radochowy;
Buszewka;Buszewko;Buszewka;
Krawna;Krawno;Krawny;
Mącznik;Mączniki;Mącznik;
Dziadków;Dziadki;Dziadek;
Józwówowa;Józwów;Józwówowy;
Drzesza;Drzesz;Drzesza;
Hruszowa;Hruszów;Hruszowy;
Aten;Ateny;Aten;
Barnimia;Barnimie;Barnimia;
Truszek;Truszki;Truszka;
Chotumia;Chotum;Chotumia;
Ostropola;Ostropole;Ostropola;
Moczkowa;Moczkowo;Moczkowy;
Trzebusza;Trzebusz;Trzebusza;
Wawrzonkowa;Wawrzonkowo;Wawrzonkowy;
Pisków;Piski;Pisk;
Świerzawy;Świerzawa;Świerzawy;
Stawowic;Stawowice;Stawowica;
Myk;Myki;Myk;
Owni;Ownia;Owny;
Bujnego;Bujne;Bujny;
Bujen;Bujny;Bujen;
Zielnik;Zielniki;Zielnik;
Węgrowa;Węgrów;Węgrowy;
Waszek;Waszki;Waszka;
Lachów;Lachy;Lach;
Międzyrzecka;Międzyrzecko;Międzyrzecki;
Janiszewic;Janiszewice;Janiszewica;
Jaglic;Jaglice;Jaglica;
Buszowa;Buszów;Buszowy;
Smolnik;Smolniki;Smolnik;
Siekiercza;Siekiercze;Siekierczy;
Proszyc;Proszyce;Proszyca;
Lniana;Lniano;Lniany;
Borówna;Borówno;Borówny;
Borówny;Borówna;Borówny;
Gudowa;Gudowo;Gudowa;
Rakoszyna;Rakoszyn;Rakoszyna;
Wietszyc;Wietszyce;Wietszyca;
Siekierowic;Siekierowice;Siekierowica;
Główczewic;Główczewice;Główczewica;
Oziębłowa;Oziębłów;Oziębłowy;
Młotów;Młoty;Młot;
Grębocin;Grębociny;Grębocina;
Rogu;Róg;Rog;
Woźnicznej;Woźniczna;Woźniczny;
Tomaszowic;Tomaszowice;Tomaszowica;
Zgorzały;Zgorzała;Zgorzały;
Grygieliszek;Grygieliszki;Grygieliszek;
Wdzydz;Wdzydze;Wdzydz;
Rynakowic;Rynakowice;Rynakowica;
Sędrowa;Sędrowo;Sędrowy;
Brodziaków;Brodziaki;Brodziak;
Jaroszowa;Jaroszów;Jaroszowy;
Borowiec;Borowce;Borowiec;
Lubniewic;Lubniewice;Lubniewica;
Występ;Występy;Występ;
Tumanka;Tumanek;Tumanka;
Pytowic;Pytowice;Pytowica;
Brożajci;Brożajcie;Brożajć;
Oparzna;Oparzno;Oparzny;
Występy;Występa;Występ;
Węgorek;Węgorki;Węgorka;
Lędzina;Lędzin;Lędzina;
Gajewa;Gajewo;Gajewa;
Wędzic;Wędzice;Wędzica;
Łopianowa;Łopianów;Łopianowy;
Śmietanek;Śmietanki;Śmietanka;
Gołaszyn;Gołaszyny;Gołaszyna;
Stojkowa;Stojkowo;Stojkowy;
Narejek;Narejki;Narejka;
Pieszkowa;Pieszków;Pieszkowy;
Kożan;Kożany;Kożan;
Mąkowarska;Mąkowarsko;Mąkowarski;
Brak;Braki;Brak;
Kaczanowa;Kaczanowo;Kaczanowy;
Kościeszek;Kościeszki;Kościeszek;
Żakowa;Żakowo;Żakowy;
Pielni;Pielnia;Pielny;
Sipior;Sipiory;Sipior;
Śniatowej;Śniatowa;Śniatowy;
Bożatek;Bożatki;Bożatka;
Bzowa;Bzowo;Bzowy;
Śniatowa;Śniatowo;Śniatowy;
Odonowa;Odonów;Odonowy;
Mysławczyczyc;Mysławczyce;Mysławczyczyca;
Czerniewa;Czerniew;Czerniewa;
Harmoninin;Harmoniny;Harmoninina;
Radziszewka;Radziszewko;Radziszewka;
Bronoszewic;Bronoszewice;Bronoszewica;
Gutowa;Gutowo;Gutowy;
Watkowa;Watkowo;Watkowy;
Myślic;Myślice;Myślica;
Dołganowa;Dołganów;Dołganowy;
Chocza;Chocz;Choczy;
Dobroszyc;Dobroszyce;Dobroszyca;
Wielenina;Wielenin;Wielenina;
Szczepkowa;Szczepkowo;Szczepkowy;
Czyszkówka;Czyszkówek;Czyszkówka;
Rachowej;Rachowa;Rachowy;
Bujakowa;Bujaków;Bujakowy;
Zaborówka;Zaborówek;Zaborówka;
Ramiszowa;Ramiszów;Ramiszowy;
Kryształowic;Kryształowice;Kryształowica;
Snowidowa;Snowidowo;Snowidowy;
Seroczyna;Seroczyn;Seroczyna;
Parcicic;Parcice;Parcicica;
Zabielnego;Zabielne;Zabielny;
Henina;Henin;Henina;
Różewka;Różewko;Różewka;
Czołnochowa;Czołnochów;Czołnochowy;
Biernik;Bierniki;Biernik;
Lubikowa;Lubików;Lubikowy;
Tulibowa;Tulibowo;Tulibowy;
Garbalina;Garbalin;Garbalina;
Koszelew;Koszelewy;Koszelew;
Pieńczykowa;Pieńczykowo;Pieńczykowy;
Tetynia;Tetyń;Tetynia;
Drozdowa;Drozdowo;Drozdowy;
Przełazów;Przełazy;Przełaz;
Witanek;Witanki;Witanka;
Sobiesierzna;Sobiesierzno;Sobiesierzny;
Surbajn;Surbajny;Surbajn;
Nieskórza;Nieskórz;Nieskórze;
Sęsowa;Sęsów;Sęsowy;
Gnat;Gnaty;Gnat;
Busówna;Busówno;Busówny;
Nowinek;Nowinki;Nowinka;
Broczyna;Broczyno;Broczyna;
Rawiczowa;Rawiczów;Rawiczowy;
Sarnowej;Sarnowa;Sarnowy;
Proszyszysk;Proszyska;Proszyszysko;
Konopnego;Konopne;Konopny;
Sarnowów;Sarnowy;Sarnów;
Łęcza;Łęcze;Łęczy;
Lubojny;Lubojna;Lubojny;
Włosieni;Włosień;Włosiony;
Ubyszowa;Ubyszów;Ubyszowy;
Rybakowa;Rybakowo;Rybakowy;
Gorzęcina;Gorzęcino;Gorzęcina;
Gomola;Gomole;Gomol;
Pniewia;Pniewie;Pniewi;
Sadówca;Sadówiec;Sadówca;
Koszelik;Koszeliki;Koszelik;
Płowek;Płowki;Płowek;
Gębin;Gębiny;Gębina;
Gołogłów;Gołogłowy;Gołogłów;
Jedwabnego;Jedwabne;Jedwabny;
Wągrody;Wągroda;Wągród;
Zajrzewa;Zajrzew;Zajrzewo;
Legęzowa;Legęzów;Legęzowy;
Glińska;Glińsko;Gliński;
Krzysztofowa;Krzysztofowo;Krzysztofowy;
Mchówka;Mchówek;Mchówka;
Gołąbka;Gołąbek;Gołąbka;
Łabiszyna;Łabiszyn;Łabiszyna;
Komadzyna;Komadzyn;Komadzyna;
Dłużyny;Dłużyna;Dłużyny;
Gorajca;Gorajec;Gorajca;
Siucicic;Siucice;Siucicica;
Krasowic;Krasowice;Krasowica;
Wąbiewa;Wąbiewo;Wąbiewa;
Niekłonic;Niekłonice;Niekłonica;
Gilgini;Gilginia;Gilgin;
Mystkowic;Mystkowice;Mystkowica;
Wodyni;Wodynie;Wodyni;
Wodyni;Wodynia;Wodyni;
Lutomierska;Lutomiersk;Lutomierski;
Zrazimia;Zrazim;Zrazimia;
Wierzawic;Wierzawice;Wierzawica;
Juszków;Juszki;Juszek;
Maniów;Maniowy;Manium;
Siemichochocz;Siemichocze;Siemichochocz;
Zamiarów;Zamiary;Zamiar;
Dziadkowa;Dziadkowo;Dziadkowy;
Maniowa;Maniowo;Maniowy;
Podciernia;Podciernie;Podcierń;
Rdziostowa;Rdziostów;Rdziostowy;
Gliczyna;Gliczyn;Gliczyna;
Krępek;Krępki;Krępek;
Rogalek;Rogalki;Rogalka;
Man;Many;Man;
Machowina;Machowino;Machowina;
Chmielonka;Chmielonek;Chmielonka;
Pietraszek;Pietraszki;Pietraszka;
Grochowiec;Grochowce;Grochowiec;
Topórka;Topórek;Topórka;
Medyn;Medyny;Medyn;
Drzycimia;Drzycim;Drzycimia;
Joasina;Joasin;Joasina;
Sukowicz;Sukowicze;Sukowicz;
Broniszowic;Broniszowice;Broniszowica;
Zdrójna;Zdrójno;Zdrójny;
Sałkowic;Sałkowice;Sałkowica;
Kupa;Kup;Kupa;
Zbijewka;Zbijewek;Zbijewka;
Darża;Darż;Darża;
Zdziętaw;Zdziętawy;Zdziętawa;
Ruszkówka;Ruszkówek;Ruszkówka;
Mnicha;Mnich;Mnicha;
Kaziopola;Kaziopole;Kaziopola;
Kuczynki;Kuczynka;Kuczynek;
Fidur;Fidury;Fidur;
Wojęcina;Wojęcino;Wojęcina;
Szrop;Szropy;Szrop;
Zbyszewic;Zbyszewice;Zbyszewica;
Piekart;Piekarty;Piekart;
Ciopana;Ciopan;Ciopany;
Uniecka;Unieck;Uniecki;
Siemkowic;Siemkowice;Siemkowica;
Makrut;Makruty;Makrut;
Ornowa;Ornowo;Ornowy;
Koszarawy;Koszarawa;Koszarawy;
Bądkówka;Bądkówek;Bądkówka;
Łysakówka;Łysakówek;Łysakówka;
Pyszek;Pyszki;Pyszka;
Dzięglewa;Dzięglewo;Dzięglew;
Wilczorudy;Wilczoruda;Wilczorudy;
Dziechna;Dziechno;Dziechny;
Jędrychówka;Jędrychówko;Jędrychówka;
Łupstycha;Łupstych;Łupstycha;
Suliradzic;Suliradzice;Suliradzica;
Gaszyna;Gaszyn;Gaszyna;
Dzierdziówki;Dzierdziówka;Dzierdziówki;
Sigajn;Sigajny;Sigajn;
Osowa;Osowo;Osowy;
Ślepiot;Ślepioty;Ślepiot;
Żurawek;Żurawki;Żurawka;
Binkowic;Binkowice;Binkowica;
Sakówka;Sakówko;Sakówka;
Gozdka;Gozdek;Gozdka;
Kępca;Kępiec;Kępca;
Kodłutowa;Kodłutowo;Kodłutowy;
Uziębeł;Uziębły;Uziębło;
Leniewa;Leniewo;Leniewa;
Probarku;Probark;Probarek;
Karwna;Karwno;Karwny;
Ostrożan;Ostrożany;Ostrożan;
Poszynej;Poszyna;Poszyn;
Skrzypów;Skrzypy;Skrzyp;
Chorzepina;Chorzepin;Chorzepina;
Wejdyk;Wejdyki;Wejdyk;
Chromny;Chromna;Chromny;
Drużykowy;Drużykowa;Drużykowy;
Uhowa;Uhowo;Uhowy;
Gościmia;Gościm;Gościmia;
Bielska;Bielsk;Bielski;
Tułowic;Tułowice;Tułowica;
Minogi;Minoga;Minogi;
Kuklinowa;Kuklinów;Kuklinowy;
Częstocina;Częstocin;Częstocina;
Ziółkowa;Ziółków;Ziółkowy;
Wierszynka;Wierszynko;Wierszynka;
Czeszyc;Czeszyce;Czeszyca;
Iżyc;Iżyce;Iżyca;
Spokojnego;Spokojne;Spokojny;
Spokojnej;Spokojna;Spokojny;
Polkajn;Polkajny;Polkajn;
Zbyszkowa;Zbyszków;Zbyszkowy;
Masanowa;Masanów;Masanowy;
Oleksowa;Oleksów;Oleksowy;
Lubinowa;Lubinowo;Lubinowy;
Trzebawia;Trzebawie;Trzebawi;
Szynowa;Szynowo;Szynowy;
Skrobocina;Skrobocin;Skrobocina;
Konstantynowa;Konstantynowo;Konstantynowy;
Karszewa;Karszew;Karszewo;
Koszelewek;Koszelewki;Koszelewka;
Strzelęcina;Strzelęcin;Strzelęcina;
Wyżarnego;Wyżarne;Wyżarny;
Kłodawy;Kłodawa;Kłodawy;
Pruszków;Pruszki;Pruszek;
Racendowa;Racendów;Racendowy;
Ewelina;Ewelin;Ewelina;
Wilkowa;Wilkowo;Wilkowy;
Wilkowej;Wilkowa;Wilkowy;
Pieczyna;Pieczyn;Pieczyna;
Rożnicy;Rożnica;Rożnik;
Kołacz;Kołacze;Kołacz;
Bilczowa;Bilczów;Bilczowy;
Łucki;Łucka;Łucki;
Klępska;Klępsk;Klępski;
Konopat;Konopaty;Konopata;
Sambor;Sambory;Sambor;
Samborza;Samborz;Samborze;
Toporków;Toporki;Toporek;
Gortatowic;Gortatowice;Gortatowica;
Nadziejewa;Nadziejewo;Nadziejewa;
Humina;Humin;Humina;
Lubiszewic;Lubiszewice;Lubiszewica;
Strażnicy;Strażnica;Strażnik;
Mejłów;Mejły;Mejł;
Stamy;Stama;Stam;
Kupiatycz;Kupiatycze;Kupiatycz;
Mariopola;Mariopol;Mariopola;
Zamiechowa;Zamiechów;Zamiechowy;
Zdzieborza;Zdziebórz;Zdzieborze;
Sokóla;Sokóle;Sokól;
Krzekot;Krzekoty;Krzekot;
Krakuszowic;Krakuszowice;Krakuszowica;
Wielopola;Wielopole;Wielopola;
Oporowa;Oporowo;Oporowy;
Zagacia;Zagacie;Zagat;
Joninin;Joniny;Joninina;
Niedzborza;Niedzbórz;Niedzborze;
Strzeżewa;Strzeżewo;Strzeżewa;
Rzeczek;Rzeczki;Rzeczka;
Trojanowa;Trojanów;Trojanowy;
Marcelewa;Marcelewo;Marcelew;
Ławiczka;Ławiczek;Ławiczka;
Bladowa;Bladowo;Bladowy;
Pieńkowa;Pieńków;Pieńkowy;
Gogółkowa;Gogółkowo;Gogółkowy;
Lubiewic;Lubiewice;Lubiewica;
Wilkowic;Wilkowice;Wilkowica;
Bezled;Bezledy;Bezled;
Poniat;Poniaty;Poniat;
Kniatów;Kniatowy;Kniat;
Krąplewa;Krąplewo;Krąplew;
Ruzieźca;Ruziec;Ruzieziec;
Lubomi;Lubomia;Lubomy;
Ludowinki;Ludowinka;Ludowinki;
Bialik;Bialiki;Bialik;
Tragamina;Tragamin;Tragamina;
Stasinowa;Stasinów;Stasinowy;
Zdziechowic;Zdziechowice;Zdziechowica;
Walercina;Walercin;Walercina;
Karłowa;Karłowo;Karłowy;
Junnna;Junno;Junnny;
Kotlina;Kotlin;Kotlina;
Oszczowa;Oszczów;Oszczowy;
Żydówka;Żydówko;Żydówka;
Luberadza;Luberadz;Luberadza;
Klewisk;Klewiska;Klewisko;
Rozalinowa;Rozalinowo;Rozalinowy;
Gawłówka;Gawłówek;Gawłówka;
Klaskawy;Klaskawa;Klaskawy;
Tarpna;Tarpno;Tarpny;
Surowego;Surowe;Surowy;
Surowej;Surowa;Surowy;
Surowa;Surowo;Surowy;
Maksymilianowa;Maksymilianów;Maksymilianowy;
Żaczków;Żaczki;Żaczek;
Chorzęcina;Chorzęcin;Chorzęcina;
Kurzeszyna;Kurzeszyn;Kurzeszyna;
Będlewa;Będlewo;Będlew;
Pasich;Pasichy;Pasi;
Gawłowic;Gawłowice;Gawłowica;
Witulina;Witulin;Witulina;
Barkowic;Barkowice;Barkowica;
Raczyna;Raczyn;Raczyna;
Wyszek;Wyszki;Wyszka;
Orłów;Orły;Orzeł;
Wiewiórczyna;Wiewiórczyn;Wiewiórczyna;
Orły;Orła;Orły;
Wojnach;Wojnachy;Wojna;
Gołaczowa;Gołaczów;Gołaczowy;
Ciernik;Cierniki;Ciernik;
Kiełczówka;Kiełczówek;Kiełczówka;
Klaninin;Klaniny;Klaninina;
Fiałkowa;Fiałkowo;Fiałkowy;
Krzyżannny;Krzyżanna;Krzyżannny;
Sięganowa;Sięganów;Sięganowy;
Bosssych;Bosse;Bosssy;
Zacharzewa;Zacharzew;Zacharzewo;
Głów;Głowy;Gł;
Kapustowa;Kapustowo;Kapustowy;
Trzonek;Trzonki;Trzonka;
Świbinek;Świbinki;Świbinka;
Sośni;Sośnia;Sośny;
Knopina;Knopin;Knopina;
Chabska;Chabsko;Chabski;
Przyłóg;Przyłogi;Przyłóg;
Domasławic;Domasławice;Domasławica;
Niegówki;Niegówka;Niegówki;
Frygnowa;Frygnowo;Frygnowy;
Markowiec;Markowce;Markowiec;
Motyki;Motyka;Motyk;
Brudzowic;Brudzowice;Brudzowica;
Warkał;Warkały;Warkał;
Świerkówka;Świerkówko;Świerkówka;
Dębówka;Dębówko;Dębówka;
Kiwajn;Kiwajny;Kiwajn;
Modlin;Modliny;Modlina;
Krzywośnit;Krzywośnity;Krzywośnit;
Długokątów;Długokąty;Długokąt;
Jamek;Jamki;Jamka;
Perny;Perna;Perny;
Łowęcicic;Łowęcice;Łowęcicica;
Stołecznej;Stołeczna;Stołeczny;
Ludmierzyc;Ludmierzyce;Ludmierzyca;
Kipar;Kipary;Kipar;
Rogożynka;Rogożynek;Rogożynka;
Wilemowic;Wilemowice;Wilemowica;
Jałowego;Jałowe;Jałowy;
Sulikowa;Sulików;Sulikowy;
Jałowa;Jałowo;Jałowy;
Porzowa;Porzowo;Porzowy;
Przylepek;Przylepki;Przylepka;
Białołęki;Białołęka;Białołęki;
Gajli;Gajle;Gajl;
Lipska;Lipsk;Lipski;
Ziemnic;Ziemnice;Ziemnica;
Kozic;Kozice;Kozica;
Niemierzyna;Niemierzyn;Niemierzyna;
Jeziory;Jeziora;Jezior;
Tomaszkowa;Tomaszków;Tomaszkowy;
Biesowic;Biesowice;Biesowica;
Ruchocina;Ruchocin;Ruchocina;
Podborcza;Podborcze;Podborczy;
Mikorzyna;Mikorzyn;Mikorzyna;
Jezior;Jeziory;Jezioro;
Krzewy;Krzewa;Krzew;
Zamętów;Zamęty;Zamęt;
Koluszek;Koluszki;Koluszka;
Łupic;Łupice;Łupic;
Jaślan;Jaślany;Jaślan;
Ratajna;Ratajno;Ratajny;
Gawrzyjałek;Gawrzyjałki;Gawrzyjałka;
Sorkwit;Sorkwity;Sorkwit;
Pużyc;Pużyce;Pużyca;
Korytkowa;Korytków;Korytkowy;
Żyłowa;Żyłowo;Żyłowy;
Rabiąża;Rabiąż;Rabiąża;
Rzucowa;Rzuców;Rzucowy;
Kwiatonia;Kwiatoń;Kwiatonia;
Miedźnej;Miedźna;Miedźny;
Dorożek;Dorożki;Dorożka;
Miedźna;Miedźno;Miedźny;
Kocikowej;Kocikowa;Kocikowy;
Bezławek;Bezławki;Bezławka;
Dunkowej;Dunkowa;Dunkowy;
Baczkowa;Baczków;Baczkowy;
Łozowa;Łozowo;Łozowy;
Siemonia;Siemoń;Siemonia;
Budczyczyc;Budczyce;Budczyczyca;
Koczurek;Koczurki;Koczurka;
Niżowej;Niżowa;Niżowy;
Mrowisk;Mrowiska;Mrowisko;
Kosynia;Kosyń;Kosynia;
Czorsztyna;Czorsztyn;Czorsztyna;
Naczysławek;Naczysławki;Naczysławka;
Ćmachowa;Ćmachowo;Ćmachowy;
Składowic;Składowice;Składowica;
Wzorów;Wzory;Wzor;
Sulic;Sulice;Sulica;
Raszyna;Raszyn;Raszyna;
Swojcina;Swojcino;Swojcina;
Jędrzychówka;Jędrzychówek;Jędrzychówka;
Węgorzyna;Węgorzyno;Węgorzyna;
Czerniejewa;Czerniejew;Czerniejewa;
Machnówka;Machnówek;Machnówka;
Zełwągów;Zełwągi;Zełwąg;
Luszkowa;Luszkowo;Luszkowy;
Woliczna;Woliczno;Woliczny;
Sieroczyna;Sieroczyn;Sieroczyna;
Strzmiela;Strzmiele;Strzmiel;
Watraszewa;Watraszew;Watraszewo;
Lubocześnicy;Lubocześnica;Lubocześnik;
Piłwąg;Piłwągi;Piłwąg;
Kad;Kady;Kada;
Chorków;Chorki;Chorek;
Studzionki;Studzionka;Studzionek;
Kościukowicz;Kościukowicze;Kościukowicz;
Przęsławic;Przęsławice;Przęsławica;
Swarzędza;Swarzędz;Swarzędza;
Studzionek;Studzionki;Studzionek;
Chrapanowa;Chrapanów;Chrapanowy;
Smardowa;Smardów;Smardowy;
Zapad;Zapady;Zapada;
Wieśnicy;Wieśnica;Wieśnik;
Świerzenka;Świerzenko;Świerzenka;
Wyszęcicic;Wyszęcice;Wyszęcicica;
Strzyżewa;Strzyżewo;Strzyżewa;
Pagorzyny;Pagorzyna;Pagorzyn;
Brunowa;Brunów;Brunowy;
Zagórzyna;Zagórzyn;Zagórzyna;
Postolisk;Postoliska;Postolisko;
Ciekocinka;Ciekocinko;Ciekocinek;
Łężeczek;Łężeczki;Łężeczka;
Jodeliszek;Jodeliszki;Jodeliszek;
Staniszowa;Staniszów;Staniszowy;
Angowic;Angowice;Angowica;
Hawłowic;Hawłowice;Hawłowica;
Zdunek;Zdunki;Zdunek;
Witoszyc;Witoszyce;Witoszyca;
Słoniaw;Słoniawy;Słoniawa;
Garczegorza;Garczegorze;Garczegorz;
Tłuszcza;Tłuszcz;Tłuszcza;
Domatówka;Domatówko;Domatówka;
Kulszy;Kulsze;Kulszy;
Jaszkowa;Jaszkowo;Jaszkowy;
Dobrołęki;Dobrołęka;Dobrołęki;
Stramnic;Stramnice;Stramnica;
Słojków;Słojki;Słojek;
Klimów;Klimy;Klim;
Łychowa;Łychów;Łychowy;
Klisina;Klisino;Klisina;
Gorzykowa;Gorzykowo;Gorzykowy;
Katowic;Katowice;Katowica;
Koszwał;Koszwały;Koszwał;
Dańczowa;Dańczów;Dańczowy;
Zdzieszyna;Zdzieszyn;Zdzieszyna;
Wyrębisk;Wyrębiska;Wyrębisko;
Kędziorowa;Kędziorowo;Kędziorowy;
Karsek;Karski;Karsek;
Karska;Karsko;Karski;
