Dopełniacz;Mianownik;Wynik Stemmera
Czuchleb;Czuchleby;Czuchleb;
Brzozowa;Brzozów;Brzozowa;
Chorowic;Chorowice;Chorowica;
Słonnnego;Słonne;Słonnny;
Prymkowa;Prymkowo;Prymkowa;
Sędziwuj;Sędziwuje;Sędziwuj;
Rościęcina;Rościęcino;Rościęcina;
Czołczyna;Czołczyn;Czołczyna;
Borsuk;Borsuki;Borsuk;
Hażlacha;Hażlach;Hażlacha;
Sędziwojewa;Sędziwojewo;Sędziwojewa;
Salamonowa;Salamonowo;Salamonowa;
Orkowa;Orkowo;Orkowa;
Polanowa;Polanów;Polanowa;
Rąbinka;Rąbinek;Rąbinka;
Walkowic;Walkowice;Walkowica;
Rupniowa;Rupniów;Rupniowa;
Hniszowa;Hniszów;Hniszowa;
Ćmińska;Ćmińsk;Ćmińska;
Kaczenic;Kaczenice;Kaczenica;
Wępił;Wępiły;Wępiła;
Łazdojów;Łazdoje;Łazdój;
Dłużniowa;Dłużniów;Dłużniowa;
Małgorzatowa;Małgorzatów;Małgorzatow;
Strzegomia;Strzegom;Strzegomia;
Suli;Sul;Sula;
Stanięcina;Stanięcino;Stanięcina;
Grzegorzy;Grzegorze;Grzegorz;
Cielemęca;Cielemęc;Cielemęca;
Gubit;Gubity;Gubit;
Oleśna;Oleśno;Oleśna;
Sławska;Sławsk;Sławsko;
Prawomyśla;Prawomyśl;Prawomyśla;
Śmiadowa;Śmiadowo;Śmiadowa;
Dziunina;Dziunin;Dziunina;
Krostoszowic;Krostoszowice;Krostoszowica;
Wandzinowa;Wandzinów;Wandzinowa;
Biesówka;Biesówko;Biesówka;
Generałowa;Generałowo;Generałowa;
Świętoszewka;Świętoszewko;Świętoszewka;
Kruszek;Kruszki;Kruszka;
Stradomna;Stradomno;Stradomna;
Łańcy;Łańce;Łaniec;
Wyskoci;Wyskoć;Wyskocie;
Jabłonowa;Jabłonowo;Jabłonowa;
Rzędów;Rzędy;Rzęd;
Pakosławic;Pakosławice;Pakosławica;
Buczynowa;Buczynów;Buczynowa;
Popowic;Popowice;Popowica;
Sławęcicic;Sławęcice;Sławęcicica;
Mnia;Mień;Mnie;
Gryżyc;Gryżyce;Gryżyca;
Gradoczna;Gradoczno;Gradoczna;
Skarszewka;Skarszewek;Skarszewka;
Klimasz;Klimasze;Klimasz;
Kuźnik;Kuźniki;Kuźnik;
Magnuszowiczek;Magnuszowiczki;Magnuszowiczka;
Wygorzela;Wygorzel;Wygorzela;
Staryni;Starynia;Staryn;
Sobieszczan;Sobieszczany;Sobieszczanin;
Honiatycz;Honiatycze;Honiatycz;
Melejd;Melejdy;Melejda;
Głębocka;Głębocko;Głębocka;
Mierzeszyna;Mierzeszyn;Mierzeszyna;
Trzmielewa;Trzmielewo;Trzmielew;
Pętkowa;Pętkowo;Pętkowa;
Wilnowa;Wilnowo;Wilnowa;
Nawarzyc;Nawarzyce;Nawarzyca;
Szwedów;Szwedy;Szwed;
Wolic;Wolice;Wolica;
Wolicy;Wolica;Wolik;
Tuczap;Tuczapy;Tuczapa;
Uhruska;Uhrusk;Uhruska;
Sierakówka;Sierakówko;Sierakówka;
Gniejewic;Gniejewice;Gniejewica;
Niekrasowa;Niekrasów;Niekrasowa;
Dźwiersztyn;Dźwiersztyny;Dźwiersztyn;
Brodniczki;Brodniczka;Brodniczki;
Dębian;Dębiany;Dębianin;
Mójczy;Mójcza;Mójcz;
Dobrzyniewa;Dobrzyniewo;Dobrzyniewa;
Dobropola;Dobropol;Dobropola;
Przyrówka;Przyrówko;Przyrówka;
Łabławek;Łabławki;Łabławka;
Tablewa;Tablewo;Tablewa;
Emowa;Emowo;Emowa;
Stróżek;Stróżki;Stróżka;
Przykor;Przykory;Przykora;
Bąsz;Bąsze;Bąsz;
Lisewa;Lisewo;Lisewa;
Rusinowa;Rusinowo;Rusinowa;
Kośmin;Kośminy;Kośmin;
Dunowa;Dunowo;Dunowa;
Trzcianka;Trzcianek;Trzcianka;
Cimoch;Cimochy;Cimocha;
Waliszewa;Waliszew;Waliszewo;
Kromolic;Kromolice;Kromolica;
Mierzwina;Mierzwin;Mierzwina;
Goręczyna;Goręczyno;Goręczyna;
Jadeszek;Jadeszki;Jadeszek;
Tomaszowa;Tomaszów;Tomaszowa;
Drawna;Drawno;Drawna;
Zgórznicy;Zgórznica;Zgórznik;
Kołaczka;Kołaczek;Kołaczka;
Gucina;Gucin;Gucina;
Gniewna;Gniewno;Gniewna;
Giżałek;Giżałki;Giżałka;
Urbanowic;Urbanowice;Urbanowica;
Małszyc;Małszyce;Małszyca;
Goliat;Goliaty;Goliat;
Czapielska;Czapielsk;Czapielsko;
Chłaniowa;Chłaniów;Chłaniowa;
Ruszenic;Ruszenice;Ruszenica;
Kiełcza;Kiełcze;Kiełcz;
Zagajewiczek;Zagajewiczki;Zagajewiczek;
Rudolfina;Rudolfin;Rudolfina;
Moczar;Moczary;Moczar;
Cykowa;Cykowo;Cykowa;
Łuszczowa;Łuszczów;Łuszczowa;
Klenkora;Klenkor;Klenkora;
Krąg;Kręgi;Krąg;
Kocewa;Kocewo;Kocewa;
Sławoszowic;Sławoszowice;Sławoszowica;
Kawalców;Kawalce;Kawalec;
Borczyn;Borczyny;Borczyna;
Klukówka;Klukówek;Klukówka;
Leosi;Leosia;Leos;
Jasionowa;Jasionów;Jasionowa;
Leosina;Leosin;Leosina;
Krzeszkowic;Krzeszkowice;Krzeszkowica;
Giżkowa;Giżkowo;Giżkowa;
Przeorska;Przeorsk;Przeorsko;
Bielek;Bielki;Bielka;
Januszkowic;Januszkowice;Januszkowica;
Zęblewa;Zęblewo;Zęblewa;
Gwiazdowa;Gwiazdowo;Gwiazdowa;
Blinka;Blinek;Blinka;
Łosewa;Łosewo;Łosewa;
Bażanowic;Bażanowice;Bażanowica;
Stawowiczek;Stawowiczki;Stawowiczka;
Zastawna;Zastawno;Zastawna;
Milikowa;Milikowo;Milikowa;
Lemierzyc;Lemierzyce;Lemierzyca;
Gaworzyny;Gaworzyna;Gaworzyn;
Stawiszyc;Stawiszyce;Stawiszyca;
Dobrogost;Dobrogosty;Dobrogost;
Faliszowic;Faliszowice;Faliszowica;
Przybranowa;Przybranowo;Przybranowa;
Wągst;Wągsty;Wągst;
Kierszka;Kierszek;Kierszka;
Charbielina;Charbielin;Charbielina;
Chociszewa;Chociszew;Chociszewo;
Strzeżysławia;Strzeżysław;Strzeżysławie;
Bronówka;Bronówko;Bronówka;
Klewin;Klewiny;Klewina;
Kunegundowa;Kunegundów;Kunegundowa;
Bogusławic;Bogusławice;Bogusławica;
Janków;Janki;Janek;
Dobrocicic;Dobrocice;Dobrocicica;
Wolnicy;Wolnica;Wolnik;
Jeszkotel;Jeszkotle;Jeszkotel;
Słonaw;Słonawy;Słonawa;
Dęborzyc;Dęborzyce;Dęborzyca;
Jeruzal;Jeruzale;Jeruzal;
Gostomia;Gostomie;Gostomia;
Nieznania;Nieznań;Nieznanie;
Gostomi;Gostomia;Gostomy;
Żmigródka;Żmigródek;Żmigródka;
Dobranowic;Dobranowice;Dobranowica;
Kulan;Kulany;Kulan;
Podobowic;Podobowice;Podobowica;
Dyzina;Dyzin;Dyzina;
Osięcin;Osięciny;Osięcina;
Bukowiec;Bukowce;Bukowiec;
Sosnowa;Sosnowo;Sosnowa;
Siedlikowa;Siedlików;Siedlikowa;
Drzyzdówek;Drzyzdówki;Drzyzdówka;
Godziszki;Godziszka;Godziszek;
Dobrocina;Dobrocin;Dobrocina;
Kolimag;Kolimagi;Kolimago;
Torul;Torule;Torula;
Ustowa;Ustowo;Ustowa;
Ciężkowiczek;Ciężkowiczki;Ciężkowiczka;
Szydłówca;Szydłówiec;Szydłówca;
Siwik;Siwiki;Siwik;
Radzanówka;Radzanówek;Radzanówka;
Sicisk;Siciska;Sicisk;
Paprocina;Paprocin;Paprocina;
Domaszowic;Domaszowice;Domaszowica;
Kęblin;Kębliny;Kęblin;
Lelowa;Lelów;Lelowa;
Giełdonia;Giełdoń;Giełdonia;
Kościejowa;Kościejów;Kościejowa;
Bolesławowa;Bolesławowo;Bolesławowa;
Mężenina;Mężenin;Mężenina;
Matał;Matały;Matał;
Pieczonek;Pieczonki;Pieczonka;
Mirowa;Mirowo;Mirowa;
Wąwolnicy;Wąwolnica;Wąwolnik;
Jakubkowa;Jakubkowo;Jakubkowa;
Mochnatego;Mochnate;Mochnaty;
Wisów;Wisy;Wis;
Ornatowic;Ornatowice;Ornatowica;
Dalechowic;Dalechowice;Dalechowica;
Karnkowa;Karnków;Karnkowa;
Wilimowa;Wilimowo;Wilimowa;
Tarczyna;Tarczyn;Tarczyna;
Wrocisławic;Wrocisławice;Wrocisławica;
Cadowa;Cadów;Cadowa;
Rudunka;Rudunek;Rudunka;
Krajkowa;Krajków;Krajkowa;
Rydzewa;Rydzew;Rydzewo;
Wieruszewa;Wieruszew;Wieruszewo;
Wymysłów;Wymysły;Wymysł;
Iwaśksiek;Iwaśki;Iwaśksiek;
Wagowa;Wagowo;Wagowa;
Jaczkowa;Jaczków;Jaczkowa;
Mojżeszowa;Mojżeszów;Mojżeszowa;
Jagatowa;Jagatowo;Jagatow;
Pieruszyc;Pieruszyce;Pieruszyca;
Piecy;Piece;Pieca;
Orszewic;Orszewice;Orszewica;
Rożnów;Rożny;Rożen;
Nowek;Nowki;Nowek;
Adamkowa;Adamkowo;Adamkowa;
Słustowa;Słustowo;Słustowa;
Kaczórek;Kaczórki;Kaczórka;
Galewa;Galew;Galewa;
Pełcznicy;Pełcznica;Pełcznik;
Wałów;Wały;Wał;
Goszczędzy;Goszczędza;Goszczęga;
Chobota;Chobot;Chobota;
Katarzynowa;Katarzynów;Katarzynowa;
Modrzewka;Modrzewek;Modrzewko;
Grodzisk;Grodziska;Grodzisko;
Sawina;Sawin;Sawina;
Drożanek;Drożanki;Drożanka;
Oterek;Oterki;Oterka;
Kobysewa;Kobysewo;Kobysewa;
Częstoborowic;Częstoborowice;Częstoborowica;
Zachełmia;Zachełmie;Zachełmia;
Raciniewa;Raciniewo;Raciniewa;
Orliczka;Orliczko;Orliczka;
Szczepankowa;Szczepankowo;Szczepankowa;
Majkowic;Majkowice;Majkowica;
Fałkowa;Fałków;Fałkowa;
Kowalewiczek;Kowalewiczki;Kowalewiczek;
Wąsosza;Wąsosze;Wąsosz;
Wymysłówki;Wymysłówka;Wymysłówek;
Główiewa;Główiew;Główiewa;
Lembarga;Lembarg;Lembargo;
Radzynia;Radzyń;Radzynia;
Służowa;Służów;Służowa;
Czepielina;Czepielin;Czepielina;
Rychłocicic;Rychłocice;Rychłocicica;
Podgłębinia;Podgłębinie;Podgłębinia;
Ciepienia;Ciepień;Ciepienie;
Polany;Polana;Polan;
Teolina;Teolin;Teolina;
Mirosławek;Mirosławki;Mirosławka;
Polan;Polany;Polana;
Wołynia;Wołyń;Wołynia;
Strachocicic;Strachocice;Strachocicica;
Rososznicy;Rososznica;Rososznik;
Wierzejek;Wierzejki;Wierzejka;
Witosławic;Witosławice;Witosławica;
Adolfowa;Adolfów;Adolfowa;
Witówka;Witówko;Witówka;
Surmaczów;Surmacze;Surmacz;
Bylina;Bylino;Bylina;
Teklina;Teklin;Teklina;
Mieszołek;Mieszołki;Mieszołek;
Jenkowic;Jenkowice;Jenkowica;
Jagiełłły;Jagiełła;Jagiełłła;
Rzęśnicy;Rzęśnica;Rzęśnik;
Kłuśna;Kłuśno;Kłuśna;
Wyganek;Wyganki;Wyganek;
Markowic;Markowice;Markowica;
Brudni;Brudnia;Brudzień;
Drzewocin;Drzewociny;Drzewocina;
Prus;Prusy;Prus;
Szmaji;Szmaje;Szmaja;
Galczyczek;Galczyczki;Galczyczka;
Czelina;Czelin;Czelina;
Ostrowa;Ostrowo;Ostrowa;
Ostrowów;Ostrowy;Ostrów;
Podraja;Podraje;Podraj;
Cieszek;Cieszki;Cieszek;
Cewic;Cewice;Cewica;
Mogiłowa;Mogiłowo;Mogiłów;
Szczypkowic;Szczypkowice;Szczypkowica;
Jarużyna;Jarużyn;Jarużyna;
Józefkowa;Józefkowo;Józefkowa;
Wroczyn;Wroczyny;Wroczyna;
Wyryk;Wyryki;Wyryk;
Potrzebny;Potrzebna;Potrzebny;
Postolina;Postolin;Postolina;
Bajdów;Bajdy;Bajd;
Wandalina;Wandalin;Wandalina;
Rogowic;Rogowice;Rogowica;
Soboty;Sobota;Sobot;
Krasowa;Krasów;Krasowa;
Wolska;Wolsko;Wolska;
Ilkowic;Ilkowice;Ilkowica;
Dźwierzna;Dźwierzno;Dźwierzna;
Bysławka;Bysławek;Bysławka;
Wolwanowic;Wolwanowice;Wolwanowica;
Emilina;Emilin;Emilina;
Ślazowa;Ślazowo;Ślazowa;
Kławek;Kławki;Kławka;
Grzybian;Grzybiany;Grzybianin;
Brodacz;Brodacze;Brodacz;
Borynia;Boryń;Borynia;
Parczowiec;Parczowce;Parczowiec;
Jordanowa;Jordanowo;Jordanowa;
Gościeradza;Gościeradz;Gościeradza;
Będzina;Będzino;Będzina;
Soszyc;Soszyce;Soszyca;
Karnowa;Karnowo;Karnowa;
Jabłonowa;Jabłonów;Jabłonowa;
Raduszyna;Raduszyn;Raduszyna;
Pulek;Pulki;Pulka;
Stypina;Stypin;Stypina;
Włynkowa;Włynkowo;Włynkowa;
Desznicy;Desznica;Desznik;
Źlinic;Źlinice;Źlinica;
Mikowa;Mików;Mikowa;
Radlina;Radlin;Radlina;
Niechanowa;Niechanowo;Niechanowa;
Kłośna;Kłośno;Kłośna;
Frydrychowic;Frydrychowice;Frydrychowica;
Pałcka;Pałck;Pałcka;
Sulik;Suliki;Sulik;
Gościeszynka;Gościeszynek;Gościeszynka;
Kiersin;Kiersiny;Kiersina;
Cynkowa;Cynków;Cynkowa;
Stroni;Stronia;Stronie;
Żukowa;Żukowo;Żukowa;
Wędryni;Wędrynia;Wędryn;
Klecewa;Klecewo;Klecewa;
Murucina;Murucin;Murucina;
Steklina;Steklin;Steklina;
Damasławka;Damasławek;Damasławka;
Kosnów;Kosny;Kosnowa;
Dąbczyna;Dąbczyn;Dąbczyna;
Jangrota;Jangrot;Jangrota;
Kładów;Kłady;Kład;
Augustówka;Augustówek;Augustówka;
Kórnicy;Kórnica;Kórnik;
Dańczypola;Dańczypol;Dańczypole;
Grzęski;Grzęska;Grzęski;
Łapalic;Łapalice;Łapalica;
Brodnicy;Brodnica;Brodnik;
Kaczowic;Kaczowice;Kaczowica;
Kiernozi;Kiernozia;Kiernozie;
Modliszowa;Modliszów;Modliszowa;
Chomca;Chomiec;Chomca;
Warzenka;Warzenko;Warzenka;
Boreczna;Boreczno;Boreczna;
Żurawnicy;Żurawnica;Żurawnik;
Sieroszewic;Sieroszewice;Sieroszewica;
Damna;Damno;Damna;
Kamińska;Kamińsk;Kamińska;
Gablina;Gablin;Gablina;
Trzcielin;Trzcieliny;Trzcielina;
Woryt;Woryty;Woryt;
Strzelczyk;Strzelczyki;Strzelczyk;
Czachówka;Czachówek;Czachówka;
Dronik;Droniki;Dronik;
Maćków;Maćki;Maciek;
Zamościa;Zamoście;Zamość;
Lipkowa;Lipków;Lipkowa;
Dursztyna;Dursztyn;Dursztyna;
Rozgorza;Rozgorze;Rozgorz;
Lginia;Lgiń;Lginia;
Obornik;Oborniki;Obornik;
Rajmundowa;Rajmundów;Rajmundowa;
Żegrowa;Żegrowo;Żegrowa;
Żyw;Żywy;Żyw;
Bagrowa;Bagrowo;Bagrowa;
Lutogniewic;Lutogniewice;Lutogniewica;
Niegłowic;Niegłowice;Niegłowica;
Wiązownicy;Wiązownica;Wiązownik;
Krężelina;Krężelin;Krężelina;
Wawelna;Wawelno;Wawelna;
Płucek;Płucki;Płucka;
Kostrzeszyna;Kostrzeszyn;Kostrzeszyna;
Trebienia;Trebień;Trebienie się;
Trzebieradza;Trzebieradz;Trzebieradza;
Przemęczanek;Przemęczanki;Przemęczanka;
Chocimowa;Chocimów;Chocimowa;
Narusy;Narusa;Narus;
Wilczyn;Wilczyny;Wilczyna;
Rykał;Rykały;Rykał;
Wilkowa;Wilków;Wilkowa;
Jakunowa;Jakunowo;Jakunowa;
Zofiowa;Zofiów;Zofiowa;
Paryżewa;Paryżewo;Paryżewa;
Babina;Babino;Babina;
Manieczek;Manieczki;Manieczka;
Gaworkowa;Gaworkowo;Gaworkowa;
Radzikowa;Radzików;Radzikowa;
Skotnicy;Skotnica;Skotnik;
Jasiona;Jasion;Jasienie;
Mogilna;Mogilno;Mogilna;
Lścina;Lścin;Lścina;
Rotembarku;Rotembark;Rotembarek;
Niedzielisk;Niedzieliska;Niedzielisko;
Żarzyna;Żarzyn;Żarzyna;
Rojewa;Rojew;Rojewa;
Klikowa;Klików;Klikowa;
Liskowatego;Liskowate;Liskowaty;
Nieławic;Nieławice;Nieławica;
Podnieśna;Podnieśno;Podnieśna;
Mnikowa;Mników;Mnikowa;
Kamieńca;Kamieńc;Kamieniec;
Burkat;Burkaty;Burkat;
Bagieńska;Bagieńsko;Bagieńska;
Balina;Balin;Balina;
Stodzewa;Stodzew;Stodzewo;
Kolna;Kolno;Kolna;
Babczowa;Babczów;Babczowa;
Dziewięczyczyc;Dziewięczyce;Dziewięczyczyca;
Księżostan;Księżostany;Księżostan;
Zdzieszowic;Zdzieszowice;Zdzieszowica;
Progali;Progale;Progal;
Rzepinka;Rzepinek;Rzepinka;
Goławina;Goławin;Goławina;
Trzebieszek;Trzebieszki;Trzebieszek;
Chociczy;Chocicza;Chociczy;
Maleszowa;Maleszów;Maleszowa;
Gronówka;Gronówko;Gronówka;
Bobrowisk;Bobrowiska;Bobrowisko;
Gorawina;Gorawino;Gorawina;
Kalenic;Kalenice;Kalenica;
Kozubów;Kozuby;Kozub;
Łajs;Łajsy;Łajs;
Chotkowa;Chotkowo;Chotkowa;
Sułoszyna;Sułoszyn;Sułoszyna;
Mchów;Mchy;Mch;
Walima;Walim;Walimum;
Kuczwał;Kuczwały;Kuczwał;
Żuchlowa;Żuchlów;Żuchlowa;
Małkowic;Małkowice;Małkowica;
Biebrzy;Biebrza;Biebrze;
Mędrowa;Mędrów;Mędrowa;
Strumiennna;Strumienno;Strumiennna;
Strumiennnej;Strumienna;Strumiennna;
Charnowa;Charnowo;Charnowa;
Weklic;Weklice;Weklica;
Wirowa;Wirów;Wirowa;
Unieszynka;Unieszynko;Unieszynka;
Budzimskiego;Budzimskie;Budzimski;
Słomczyczyc;Słomczyce;Słomczyczyca;
Mierek;Mierki;Mierka;
Lenart;Lenarty;Lenarta;
Świnnnej;Świnna;Świnnna;
Brzumina;Brzumin;Brzumina;
Namirowa;Namirowo;Namirowa;
Mściszowa;Mściszów;Mściszowa;
Otałęży;Otałęż;Otałęże;
Moskorzewa;Moskorzew;Moskorzewo;
Strzegowa;Strzegów;Strzegowa;
Wąglowa;Wąglów;Wąglowa;
Marus;Marusy;Marus;
Burowa;Burów;Burowa;
Sierowa;Sierowo;Sierowa;
Donatkowic;Donatkowice;Donatkowica;
Niedonia;Niedoń;Niedonia;
Zaścienia;Zaścienie;Zaścień;
Berejowa;Berejów;Berejowa;
Lipniaków;Lipniaki;Lipniak;
Rębowa;Rębów;Rębowa;
Zarębic;Zarębice;Zarębica;
Kojran;Kojrany;Kojran;
Wójcicic;Wójcice;Wójcicica;
Bodaków;Bodaki;Bodak;
Bobulczyna;Bobulczyn;Bobulczyna;
Słoszew;Słoszewy;Słoszwa;
Darginka;Darginek;Darginka;
Kokotowa;Kokotów;Kokotowa;
Chworościan;Chworościany;Chworościan;
Jaskulina;Jaskulin;Jaskulina;
Hutek;Hutki;Hutka;
Wrzosowa;Wrzosowo;Wrzosowa;
Międzyłęża;Międzyłęż;Międzyłąż;
Skrzypnego;Skrzypne;Skrzypny;
Żerkówka;Żerkówek;Żerkówka;
Rogoźnicy;Rogoźnica;Rogoźnik;
Psurza;Psurze;Psurza;
Rożyńska;Rożyńsk;Rożyńska;
Gurbicz;Gurbicze;Gurbicz;
Jarnic;Jarnice;Jarnica;
Rynicy;Rynica;Rynik;
Kurowa;Kurów;Kurowa;
Plesewa;Plesewo;Plesewa;
Niecwi;Niecew;Nie;
Żegocina;Żegocin;Żegocina;
Paprociny;Paprocina;Paprociny;
Jagodnego;Jagodne;Jagodny;
Belina;Belin;Belina;
Zadków;Zadki;Zadek;
Otrębus;Otrębusy;Otrębus;
Maż;Maże;Maż;
Zatyk;Zatyki;Zatyk;
Steklinka;Steklinek;Steklinka;
Przezdrowic;Przezdrowice;Przezdrowica;
Świesielic;Świesielice;Świesielica;
Mazanówki;Mazanówka;Mazanówki;
Babul;Babule;Babula;
Mołodiatycz;Mołodiatycze;Mołodiatycz;
Giedyli;Giedyle;Giedyl;
Sierakowic;Sierakowice;Sierakowica;
Hołuczkowa;Hołuczków;Hołuczkowa;
Mądrych;Mądre;Mądry;
Romalin;Romaliny;Romalina;
Dołubowa;Dołubowo;Dołubowa;
Kamienia;Kamień;Kamienie;
Pragi;Praga;Prag;
Iwaniszek;Iwaniszki;Iwaniszek;
Krajęczyna;Krajęczyn;Krajęczyna;
Trosk;Troski;Troska;
Witolubia;Witolub;Witolubia;
Grudek;Grudki;Grudka;
Dargocicic;Dargocice;Dargocicica;
Bombli;Bombla;Bombl;
Kolska;Kolsk;Kolska;
Daleszynka;Daleszynek;Daleszynka;
Bagienic;Bagienice;Bagienica;
Przysów;Przysowy;Przys;
Boraszyna;Boraszyn;Boraszyna;
Brzezinka;Brzezinko;Brzezinka;
Michałkowa;Michałkowo;Michałkowa;
Zwierek;Zwierki;Zwierka;
Grabowa;Grabowo;Grabowa;
Sierszenisk;Sierszeniska;Sierszenisko;
Ciepłowa;Ciepłowo;Ciepłów;
Bazowa;Bazów;Bazowa;
Śmiardowa;Śmiardowo;Śmiardowa;
Walin;Waliny;Walina;
Siniechowa;Siniechowo;Siniechów;
Pietkowa;Pietkowo;Pietkowa;
Kryspinowa;Kryspinów;Kryspinowa;
Potycza;Potycz;Potycza;
Bródzek;Bródzki;Bródzka;
Świeszewka;Świeszewko;Świeszewka;
Luleminka;Luleminko;Luleminek;
Bałtowa;Bałtów;Bałtowa;
Strzyż;Strzyże;Strzyża;
Jaszczółtowa;Jaszczółtowo;Jaszczółtowa;
Sikorzyna;Sikorzyno;Sikorzyna;
Wilkszyc;Wilkszyce;Wilkszyca;
Miechucina;Miechucino;Miechucina;
Płaczkowa;Płaczków;Płaczkowa;
Równinin;Równiny;Równinina;
Dzierzkowa;Dzierzków;Dzierzkowa;
Boczkowa;Boczków;Boczkowa;
Pustkówka;Pustkówko;Pustkówka;
Rogóżna;Rogóżno;Rogóżna;
Popielar;Popielary;Popielar;
Jarostowa;Jarostowo;Jarostowa;
Jaświł;Jaświły;Jaświła;
Sejw;Sejwy;Sejw;
Mączlina;Mączlino;Mączlina;
Ruszelczyczyc;Ruszelczyce;Ruszelczyczyca;
Wyszatyc;Wyszatyce;Wyszatyca;
Kotłowa;Kotłowo;Kotłów;
Podchojen;Podchojny;Podchojna;
Kurzaczy;Kurzacze;Kurzacz;
Żegotowa;Żegotów;Żegotowa;
Lubanowa;Lubanów;Lubanowa;
Kotli;Kotla;Kotl;
Byszyc;Byszyce;Byszyca;
Ignasina;Ignasin;Ignasina;
Moroczyna;Moroczyn;Moroczyna;
Studzieńczyny;Studzieńczyna;Studzieńczyn;
Lasot;Lasoty;Lasota;
Lestkowa;Lestkowo;Lestkowa;
Golan;Golany;Golana;
Przeczna;Przeczno;Przeczna;
Lublina;Lublino;Lublina;
Zawiszyna;Zawiszyn;Zawiszyna;
Kildajn;Kildajny;Kildajn;
Godzikowa;Godzikowo;Godzikowa;
Kwiatowa;Kwiatów;Kwiatow;
Sarnowa;Sarnowo;Sarnowa;
Żurobic;Żurobice;Żurobica;
Łososkowic;Łososkowice;Łososkowica;
Mirogniewia;Mirogniew;Mirogniewie;
Wojsk;Wojska;Wojsko;
Szatanek;Szatanki;Szatanka;
Przewodowic;Przewodowice;Przewodowica;
Obrzębina;Obrzębin;Obrzębina;
Sordach;Sordachy;Sord;
Żmijowisk;Żmijowiska;Żmijowisko;
Rudołowic;Rudołowice;Rudołowica;
Owczarek;Owczarki;Owczarka;
Milęcina;Milęcin;Milęcina;
Zalewsza;Zalewsze;Zalewsza;
Kożuszków;Kożuszki;Kożuszek;
Romanówka;Romanówek;Romanówka;
Rakołup;Rakołupy;Rakołup;
Augam;Augamy;Augama;
Mikoszek;Mikoszki;Mikoszka;
Ryczy;Rycza;Rycz;
Zagoździa;Zagoździe;Zagóźdź;
Kownatek;Kownatki;Kownatka;
Święciechowy;Święciechowa;Święciechów;
Cieszyna;Cieszyno;Cieszyna;
Zatomia;Zatom;Zatomia;
Skoroszowic;Skoroszowice;Skoroszowica;
Sykstyn;Sykstyny;Sykstyna;
Cieszyny;Cieszyna;Cieszyn;
Hektarów;Hektary;Hektar;
Cieszyn;Cieszyny;Cieszyn;
Damian;Damiany;Damiana;
Kormanic;Kormanice;Kormanica;
Matyldowa;Matyldów;Matyldowa;
Zofianówki;Zofianówka;Zofianówki;
Marcelowa;Marcelów;Marcelowa;
Widowa;Widowo;Widowa;
Gwiździn;Gwiździny;Gwiździna;
Kryp;Krypy;Krypa;
Rupina;Rupin;Rupina;
Jabłówka;Jabłówko;Jabłówka;
Jadachów;Jadachy;Jadach;
Gzowa;Gzów;Gzowa;
Mozowa;Mozów;Mozowa;
Żółtowa;Żółtowo;Żółtowa;
Przechodów;Przechody;Przechód;
Narojek;Narojki;Narojka;
Molwit;Molwity;Molwit;
Kuczkowa;Kuczkowo;Kuczkowa;
Hoczwi;Hoczew;Hoczwia;
Borzynowa;Borzynowo;Borzynowa;
Bogaczowa;Bogaczów;Bogaczowa;
Pełczy;Pełcza;Pełcz;
Malużyna;Malużyn;Malużyna;
Rzemiędzic;Rzemiędzice;Rzemiędzica;
Knapów;Knapy;Knap;
Domaszczyna;Domaszczyn;Domaszczyna;
Łysoni;Łysonie;Łyson;
Ladorudza;Ladorudz;Ladorudza;
Biecza;Biecz;Biecze;
Grzymałowa;Grzymałów;Grzymałowa;
Zbrojowa;Zbrojów;Zbrojowa;
Kazimierka;Kazimierek;Kazimierka;
Pawłówka;Pawłówek;Pawłówka;
Gardyn;Gardyny;Gardyna;
Wierzbięcina;Wierzbięcin;Wierzbięcina;
Sulęcina;Sulęcin;Sulęcina;
Kostkowa;Kostkowo;Kostkowa;
Bachorza;Bachórz;Bachorze;
Podlesieśca;Podlesiec;Podlesiesiec;
Sielachowskich;Sielachowskie;Sielachowski;
Sławczyna;Sławczyn;Sławczyna;
Giław;Giławy;Giława;
Kosienic;Kosienice;Kosienica;
Ławiany;Ławiana;Ławian;
Czachurek;Czachurki;Czachurka;
Sulimowa;Sulimów;Sulimowa;
Hajdamaków;Hajdamaki;Hajdamak;
Kapic;Kapice;Kapic;
Wołkun;Wołkuny;Wołkun;
Górowych;Górowychy;Górowa;
Watkowic;Watkowice;Watkowica;
Tłokowa;Tłokowo;Tłokowa;
Kończyczyc;Kończyce;Kończyczyca;
Ceranowa;Ceranów;Ceranowa;
Woli;Wola;Wol;
Kopaczowa;Kopaczów;Kopaczowa;
Makowa;Makowo;Makowa;
Płąchaw;Płąchawy;Płąchawa;
Witów;Witowy;Wit;
Jasina;Jasin;Jasina;
Podbucza;Podbucze;Podbucza;
Ociętego;Ocięte;Ocięty;
Tomic;Tomice;Tomica;
Rozgart;Rozgarty;Rozgart;
Szamotuł;Szamotuły;Szamotuł;
Gnatowic;Gnatowice;Gnatowica;
Laryszowa;Laryszów;Laryszowa;
Chodlewka;Chodlewko;Chodlewka;
Redwanek;Redwanki;Redwanka;
Targowiska;Targowisk;Targowisko;
Chwarszczan;Chwarszczany;Chwarszczanin;
Trzebul;Trzebule;Trzebula;
