Dopełniacz;Mianownik;Wynik Stemmera
Gardny Małej;Gardna Mała;Gardny Mała
Starych Bolest;Stare Bolesty;Stara Bolesta
Wagana;Wagan;Wagana
Kiełpina;Kiełpin;Kiełpina
Danowa;Danowo;Danowa
Tymianek-Okuni;Tymianki-Okunie;Tymianek-Okunia
Gierszowic;Gierszowice;Gierszowica
Osiedla Błękitnego;Osiedle Błękitne;Osiedle Błękitny
Parzniewic Małych;Parzniewice Małe;Parzniewica Mała
Ostromęcka;Ostromęcko;Ostromęcka
Siemkowa;Siemków;Siemkowa
Sałkowa;Sałkowo;Sałkowa
Przebrna;Przebrno;Przebrna
Warnowa;Warnowo;Warnowa
Borut-Gosk;Boruty-Goski;Borut-Goska
Krotoszyna;Krotoszyn;Krotoszyna
Woli Pobiedzińskiej;Wola Pobiedzińska;Wol Pobiedzińska
Maniowa Górnego;Maniów Górny;Maniowa Górny
Międzyborowa;Międzyborów;Międzyborowa
Targowisk;Targowiska;Targowisko
Sojca;Sojec;Sojciec
Łaz-Jawora;Łazy-Jawor;Łaz-Jawór
Kolonii Boryni;Kolonia Borynia;Kolonia Boryn
Strzeszkowic;Strzeszkowice;Strzeszkowica
Kamienia-Kolonii;Kamień-Kolonia;Kamienie-Kolonia
Grabowy Pierwszej;Grabowa Pierwsza;Grabowy Pierwsza
Mulków;Mulki;Mulek
Pohoryska;Pohorysko;Pohoryska
Nowin Kryszkowskich;Nowiny Kryszkowskie;Nowina Kryszkowski
Na Wątoku;Na Wątoku;Ne Wątok
Do Gorli;Do Gorli;Da Gorły
Brodnego-Józefowa;Brodne-Józefów;Brodny-Józefowa
Pozowic;Pozowice;Pozowica
Pławia;Pław;Pławie
Kolonii Fryderyka;Kolonia Fryderyka;Kolonia Fryderyk
Sapienieńca;Sapieniec;Sapienieniec
Sudzinka;Sudzinek;Sudzinka
Dziubieli Małych;Dziubiele Małe;Dziubiel Mała
Trzebieszy;Trzebiesza;Trzebiesz
Słonisk;Słoniska;Słonisko
Sokula Pierwszego;Sokule Pierwsze;Sokula Pierwszy
Kobylan-Kóz;Kobylany-Kozy;Kobylan-Kóz
Kolonii Karmanowic;Kolonia Karmanowice;Kolonia Karmanowica
Starych Bielan;Stare Bielany;Stara Bielan
Gorzan;Gorzany;Gorzanin
Niekrasowa Poduchownego;Niekrasów Poduchowny;Niekrasowa Poduchowny
Stobny;Stobna;Stobny
Trzebosi Dolnej;Trzeboś Dolna;Trzebos Dolna
Pniaczków;Pniaczki;Pniaczek
Służejówka;Służejówek;Służejówka
Berdychowa;Berdychowo;Berdychów
Świebodzic;Świebodzice;Świebodzica
Łaguszowa;Łaguszów;Łaguszowa
Tarlicznego;Tarliczne;Tarliczny
Pogorzałków;Pogorzałki;Pogorzałek
Rozdałowa;Rozdałowo;Rozdałowa
Kosarzewa-Stróży-Kolonii;Kosarzew-Stróża-Kolonia;Kosarzewo-Stróż-Kolonia
Pustek Cisowskich;Pustki Cisowskie-Demptowo;Pustek Cisowski
Ciechomic;Ciechomice;Ciechomica
Zdrodów Starych;Zdrody Stare;Zdród Stara
Dudzina;Dudzino;Dudzina
Osiedla pod Brzozami;Osiedle pod Brzozami;Osiedle poda Brzoza
Izdeb;Izdby;Izdeba
Nieżyna;Nieżyn;Nieżyna
Dworzakowa;Dworzakowo;Dworzakowa
Klizina;Klizin;Klizina
Sosnówka;Sosnówek;Sosnówka
Osip DrugiWydzior;Osipy-Wydziory Drugie;Osip DrugiWydzior
Gniewina;Gniewino;Gniewina
Bilwinek;Bilwinki;Bilwinka
Szołtan;Szołtany;Szołtan
Jerzyc;Jerzyce;Jerzyca
Golskiej Huty;Golska Huta;Golska Hut
Czarnego Konieńca;Czarny Koniec;Czarny Konieniec
Zadębów;Zadęby;Zadąb
Jagiela;Jagiele;Jagiel
Łuniewa;Łuniew;Łuniewa
Sierzna-Wybudowań;Sierzno-Wybudowania;Sierzna-Wybudowanie
Miechowiczek;Miechowiczki;Miechowiczka
Pod Łysakówkiem;Pod Łysakówkiem;Poda Łysakówek
Święciszek;Święciszki;Święciszek
Sosenkowa-Osiedla;Sosenkowo-Osiedle;Sosenkowa-Osiedle
U Strugi;U Strugi;U Strug
Ogrodzienieńca;Ogrodzieniec;Ogrodzienieniec
Władysławka;Władysławek;Władysławka
Starego Warzyna;Stary Warzyn;Stary Warzyna
Huty Plebańskiej;Huta Plebańska;Hut Plebańska
Wojponi;Wojponie;Wojpon
Niemieńska;Niemieńsko;Niemieńska
Nowego Nakwasina;Nowy Nakwasin;Nowy Nakwasina
Za Browarem;Za Browarem;Ze Browar
Świdrów Podleśnych;Świdry Podleśne;Świder Podleśne
Ogorzelin;Ogorzeliny;Ogorzelina
Lejkowa;Lejkowo;Lejkowa
Łozisk;Łoziska;Łozisko
Brześcia;Brześć;Brzeście
Bziniaków;Bziniaki;Bziniak
Chodkowa;Chodków;Chodkowa
Mirocina Średniego;Mirocin Średni;Mirocina Średni
Rękawczyna;Rękawczyn;Rękawczyna
Za Malinowo;Za Malinowo;Ze Malinowa
Jabłoni-Samson;Jabłoń-Samsony;Jabłoń-Samson
Kolonii Wysokiego;Kolonia Wysokie;Kolonia Wysoki
Nowego Klewinowa;Nowe Klewinowo;Nowy Klewinowa
Minkowic Dolnych;Minkowice Dolne;Minkowica Dolny
Służewca;Służewiec;Służewca
Paczkowa;Paczków;Paczkowa
Stacewicz;Stacewicze;Stacewicz
Nowego Monasterzyska;Nowe Monasterzysko;Nowy Monasterzysko
Osiedla Młodego Robotnika;Osiedle Młodego Robotnika;Osiedle Młody Robotnik
Cibor-Kołaczek;Cibory-Kołaczki;Cibora-Kołaczka
Kownat;Kownaty;Kownat
Dziewinia Dużego;Dziewiń Duży;Dziewinia Duży
Słończa Górnego;Słończ Górny;Słończa Górny
Strzeszkowic Dużych Pierwszych;Strzeszkowice Duże Pierwsze;Strzeszkowica Duży Pierwsza
Czarnogłowów;Czarnogłowy;Czarnogłów
Na Łazie;Na Łazie;Ne Łaz
Proszków;Proszki;Proszek
Wybudowania pod Dąbrowę;Wybudowanie pod Dąbrowę;Wybudowanie poda Dąbrowa
Osiedla Uścienkóowa;Osiedle Uścienków;Osiedle Uścienkóowa
Klępnicy;Klępnica;Klępnik
Runowa;Runowo;Runowa
Garncar;Garncary;Garncar
Łaz-Podgorzkowa;Łazy-Podgorzków;Łaz-Podgorzkowa
Ryńska;Ryńsk;Ryńska
Szymonki Małej;Szymonka Mała;Szymonek Mała
Pobyłkowa Małego;Pobyłkowo Małe;Pobyłkowa Mały
Zygmuntówka Małego;Zygmuntówek Mały;Zygmuntówka Mały
Dębówca-Towarzystwa;Dębówiec-Towarzystwo;Dębówca-Towarzystwo
Kolonii Woli Rożkowej;Kolonia Wola Rożkowa;Kolonia Wol Rożkowa
Jaranowa Dużego;Jaranowo Duże;Jaranowa Duży
Potoki;Potoka;Potok
Brzostówka;Brzostówko;Brzostówka
Pytlów;Pytle;Pytl
Parceli-Jeżowa;Parcela-Jeżów;Parcela-Jeżowa
Żółwiej Błoci;Żółwia Błoć;Żółwa Błoć
Zimnej Kępy;Zimna Kępa;Zimna Kęp
Pod Bzianką;Pod Bzianką;Poda Bzianka
Niemojewa;Niemojewo;Niemojewa
Bochlewa Pierwszego;Bochlewo Pierwsze;Bochlew Pierwszy
Budziejowic;Budziejowice;Budziejowica
Lemierzysk;Lemierzyska;Lemierzysko
Radosnej Góry;Radosna Góra;Radosna Gór
Machowinka;Machowinko;Machowinka
Starego Marianowa;Stary Marianów;Stary Marianowa
Pachów;Pachy;Pach
Wolenia;Woleń;Wolenie
Potoków;Potoki;Potok
Łążyna;Łążyn;Łążyna
Milachowa-Młyna;Milachowo-Młyn;Milachów-Młyn
Kolonii Sitkowa;Kolonia Sitkowo;Kolonia Sitkowa
Wysokiego Boru;Wysoki Bór;Wysoki Bor
Flantrowa;Flantrowo;Flantrowa
Piasków-Drużkowa;Piaski-Drużków;Piasek-Drużkowa
Chorzowa Pierwszego;Chorzów Pierwszy;Chorzowa Pierwszy
Krynickich;Krynickie;Krynicki
Kobylego Działu;Kobyli Dział;Kobylega Dział
Ozieran Małych;Ozierany Małe;Ozieran Mała
Sacina;Sacin;Sacina
Niewiarowa;Niewiarowo;Niewiarowa
Pasterzowic;Pasterzowice;Pasterzowica
Kostrzewic;Kostrzewice;Kostrzewica
Przespolewa Kościelnego;Przespolew Kościelny;Przespolewa Kościelny
Zajączek;Zajączki;Zajączek
Puńkniek;Puńki;Puńkńka
Naddawek;Naddawki;Naddawka
Pod Choinami;Pod Choinami;Poda Choina
Niecek;Niecki;Niecka
Macoszyna;Macoszyn;Macoszyna
Niemojowic-Kolonii;Niemojowice-Kolonia;Niemojowica-Kolonia
Zapałów;Zapały;Zapał
Kózek;Kózki;Kózka
Wiśniewa;Wiśniew;Wiśniewa
Kopanic;Kopanice;Kopanica
Łodygowa;Łodygowo;Łodygowa
Goźlina Górnego;Goźlin Górny;Goźlina Górny
Starego Kornina;Stary Kornin;Stary Kornina
Rumiakowego;Rumiaków;Rumiakowy
Jawt Wielkich;Jawty Wielkie;Jawt Wielki
Barłożna;Barłożno;Barłożna
Sławska-Parceli;Sławsk-Parcele;Sławsko-Parcela
Parceli-Trutowa;Parcele-Trutowo;Parcela-Trutowa
Kęckich Gór Południowych;Kęckie Góry Południowe;Kęcki Gór Południowe
Jaszczgo Małego;Jaszcze Małe;Jaszczga Mały
Kozaków;Kozaki;Kozak
Kolonii Komorowa;Kolonia Komorowo;Kolonia Komorowa
Jagusi;Jagusia;Jagus
Łęgonia;Łęgoń;Łęgonia
Augustowa;Augustów;Augustowa
Borkowa;Borkowo;Borkowa
Na Ziemniaczysku;Na Ziemniaczysku;Ne Ziemniaczysko
Kunowa Kujawskiego;Kunowo Kujawskie;Kunowa Kujawski
Pod Gruczno;Pod Gruczno;Poda Gruczna
Nowego Kobuszyna;Nowy Kobuszyn;Nowy Kobuszyna
Zbójnej Góry;Zbójna Góra;Zbójna Gór
Lubochowa;Lubochowo;Lubochów
Miłonowic;Miłonowice;Miłonowica
Nadarzyc;Nadarzyce;Nadarzyca
Dzielowa;Dzielów;Dzielowa
Ujm;Ujmy;Ujma
Linówca;Linówiec;Linówca
Ulasku;Ulasek;Ulask
Chotyni-Kolonii;Chotynia-Kolonia;Chotyn-Kolonia
Kolnicy-Parceli;Kolnica-Parcela;Kolnik-Parcela
Szabłów Młodych;Szabły Młode;Szabeł Młoda
Przygłówek;Przygłówki;Przygłówka
Damienic Pierwszych;Damienice Pierwsze;Damienica Pierwsza
Eligiowa;Eligiów;Eligiowa
Sobina;Sobin;Sobina
U Granic;U Granic;U Granica
Horoszczyczyc;Horoszczyce;Horoszczyczyca
Białopola;Białopole;Białopola
Mochnaczki Wyżnej;Mochnaczka Wyżna;Mochnaczek Wyżna
Winniczki;Winniczka;Winniczek
Smykowa Małego;Smyków Mały;Smykowa Mały
Grzeszowa;Grzeszów;Grzeszowa
Strug Pątnowskich;Strugi Pątnowskie;Strug Pątnowski
U Stacji;U Stacji;U Stacja
Pod Karczunkiem;Pod Karczunkiem;Poda Karczunek
Bilczy-Folwarku;Bilcza-Folwark;Bilcz-Folwark
Machaczków;Machaczki;Machaczek
Przykońców;Przykońce;Przykoniec
Rozpucia;Rozpucie;Rozpuć
Olbierzowic;Olbierzowice;Olbierzowica
Bud Leśnych;Budy Leśne;Buda Leśne
Nowin Giżyńskich;Nowiny Giżyńskie;Nowina Giżyński
Zielonego Trójkąta;Zielony Trójkąt;Zielone Trójkąt
Małopola;Małopole;Małopola
Do Grajki;Do Grajki;Da Grajk
Na Brańskiej;Na Brańskiej;Ne Brańska
Borysławic Zamkowych;Borysławice Zamkowe;Borysławica Zamkowe
Włosani;Włosań;Włosan
Zanowinnnej;Zanowinna;Zanowinnna
Dybówka;Dybówko;Dybówka
Słońska Górnego;Słońsk Górny;Słońska Górny
U Pryszcza;U Pryszcza;U Pryszcz
Uhnina Ściennego;Uhnin Ścienny;Uhnina Ścienny
Kuźnic Świdnickich;Kuźnice Świdnickie;Kuźnica Świdnicki
Stępkowa;Stępków;Stępkowa
Kitnówka;Kitnówko;Kitnówka
Bujnic;Bujnice;Bujnica
Stankowa;Stanków;Stankowa
Słomkowa;Słomków;Słomkowa
Pustkowia Jędrzejewskiego;Pustkowie Jędrzejewskie;Pustkowie Jędrzejewski
Sieprawia;Siepraw;Sieprawie
Malic Kościelnych;Malice Kościelne;Malica Kościelny
Woli Owadowskiej;Wola Owadowska;Wol Owadowska
Jaranowa;Jaranowo;Jaranowa
Nowego Sielca;Nowy Sielc;Nowy Sielec
Łęczyna Dolnego;Łęczyn Dolny;Łęczyna Dolny
Pukarzowa-Kolonii;Pukarzów-Kolonia;Pukarzowa-Kolonia
Sadów Górnych;Sady Górne;Sad Górny
Bobrowitego;Bobrowite;Bobrowity
Łubienieńca;Łubieniec;Łubienieniec
Gromadna-Wybudowania;Gromadno-Wybudowanie;Gromadna-Wybudowanie
Woli Podłężnej;Wola Podłężna;Wol Podłężna
Kijewa;Kijewo;Kijewa
Przywór-Parcel;Przywory-Parcele;Przywór-Parcela
Węgrzynic;Węgrzynice;Węgrzynica
Bedonia-Wsi;Bedoń-Wieś;Bedonia-Ws
Kłokowic;Kłokowice;Kłokowica
Kluczkowic-Osiedla;Kluczkowice-Osiedle;Kluczkowica-Osiedle
Gleby-Gór;Gleba-Góry;Gleb-Gór
Firleja;Firlej;Firleja
Żubrynka;Żubrynek;Żubrynka
Karolinowa;Karolinów;Karolinowa
Worsów;Worsy;Wors
Sutek;Sutki;Sutka
Chodakowa;Chodaków;Chodakowa
Żółtańcniec-Kolonii;Żółtańce-Kolonia;Żółtańcniec-Kolonia
Michalina;Michalin;Michalina
Bud Dłutowskich;Budy Dłutowskie;Buda Dłutowski
Gościbi;Gościbia;Gościbi
Wieżyc;Wieżyce;Wieżyca
Daniszewa;Daniszew;Daniszewo
Kszywaszy;Kszywasze;Kszywasz
Ciwoniuków;Ciwoniuki;Ciwoniuk
Ćmiszewa-Parceli;Ćmiszew-Parcel;Ćmiszewo-Parcela
Dzikiej Niwy;Dzika Niwa;Dzika Niwus
Pokrzywisk;Pokrzywiska;Pokrzywisko
Bedlna Radzyńskiego;Bedlno Radzyńskie;Bedlna Radzyński
Jeżowego-Centrum;Jeżowe-Centrum;Jeżowy-Centrum
Sołtysy-Osów LeśnOsady;Sołtysy-Osada Leśna;Sołtys-Osów LeśnOsada
Parcela-Woli PrzypkowskWoli;Parcela-Wola Przypkowska;Parcela-Woli PrzypkowskWol
Ducina;Ducino;Ducina
Klinisk Wielkich;Kliniska Wielkie;Klinisko Wielki
Kolonii Ługów Wałeckich;Kolonia Ługi Wałeckie;Kolonia Ług Wałecki
Wilenka;Wilenko;Wilenka
Świętna;Świętno;Świętna
Borzykowskiej Wygody;Borzykowska Wygoda;Borzykowska Wygody
Hołużnego;Hołużne;Hołużny
Łydyn;Łydyny;Łydyna
Rębkowa;Rębków;Rębkowa
Kolonii Peńskich;Kolonia Peńskie;Kolonia Peński
Ciechanówka;Ciechanówko;Ciechanówka
Prześlic;Prześlice;Prześlica
Dubaśna;Dubaśno;Dubaśna
Łosośnik;Łosośniki;Łosośnik
Gajewa-Zabudowań;Gajewo-Zabudowania;Gajewa-Zabudowanie
Na Roli;Na Roli;Ne Rol
Orłowa Murowanego;Orłów Murowany;Orłów Murowane
Zbakowa Górnego;Zbaków Górny;Zbakowa Górny
Unisławia;Unisław;Unisławie
Kolonii Połanek;Kolonia Połanki;Kolonia Połanka
Legnickiego Pola;Legnickie Pole;Legnicki Pola
Baszek;Baszki;Baszka
Żychóowa;Żychów;Żychóowa
Czaplinieńca;Czapliniec;Czaplinieniec
Mieduniszek Wielkich;Mieduniszki Wielkie;Mieduniszek Wielki
Przesławek;Przesławki;Przesławka
Jutrkowa-Parcel;Jutrków-Parcele;Jutrkowa-Parcela
Osiedla Pobitno-Połudna;Osiedle Pobitno-Południe;Osiedla Pobitno-Połudna
Kalitówek;Kalitówki;Kalitówka
Pod Upustem;Pod Upustem;Poda Upust
Ulatowa-Janowięt;Ulatowo-Janowięta;Ulatow-Janowięta
Mestwinowa;Mestwinowo;Mestwinowa
Obarów;Obary;Obar
Chociwka-Bielin;Chociwek-Beliny;Chociwek-Bielina
Kuczka;Kuczek;Kuczka
Wer;Wery;Wer
Guseł;Gusły;Gusła
Kołaków;Kołaki;Kołak
Rembowa;Rembowo;Rembowa
Honi;Honie;Hoń
Krzywanic;Krzywanice;Krzywanica
Wełczy;Wełcza;Wełcz
Kolonii Wesołowa;Kolonia Wesołowo;Kolonia Wesołów
Bab-Parceli;Baby-Parcele;Bab-Parcela
Leźnicy Wielkiej;Leźnica Wielka-Osiedle;Leźnicy Wielka
Kamienik;Kamieniki;Kamienik
Na Zbójcu;Na Zbójcu;Ne Zbójciec
Kościeniewicz;Kościeniewicze;Kościeniewicz
Grubna-Parów;Grubno-Parowy;Grubna-Par
Pomask Małych;Pomaski Małe;Pomask Mała
Do Dyzmy;Do Dyzmy;Da Dyzm
Radzikowa Scalonego;Radzikowo Scalone;Radzikowa Scalony
Pągowa-Dworu;Pągów-Dwór;Pągowa-Dwór
Matyjasowin;Matyjasowiny;Matyjasowina
Chrząszczyczyc;Chrząszczyce;Chrząszczyczyca
Podborów Skawińskich;Podbory Skawińskie;Podbór Skawiński
Frydrychowa;Frydrychowo;Frydrychów
Starych Wypych;Stare Wypychy;Stara Wypy
Sachów;Sachy;Sach
Kolonii Modrzewka;Kolonia Modrzewek;Kolonia Modrzewko
Załączek;Załączki;Załączek
Starych Płud;Stare Płudy;Stara Płuda
Za Ługami;Za Ługami;Ze Ługa
Pod Babinem;Pod Babinem;Poda Babin
Osiedla 3 Maja;Osiedle 3-go Maja;Osiedla 3 Maj
Ludwina-Kolonii;Ludwin-Kolonia;Ludwina-Kolonia
Czarnowa-Osiedla;Czarnów-Osiedle;Czarnowa-Osiedle
Woli Kąkolowskiej;Wola Kąkolowska;Wol Kąkolowska
Kolonii Leszczyna;Kolonia Leszczyn;Kolonia Leszczyna
Korfowego;Korfowe;Korfowy
Dolomitów;Dolomity;Dolomit
Cieszęt;Cieszęta;Cieszęt
Swolszewic WieStarej;Swolszewice-Stara Wieś;Swolszewic WieStara
Kolonii Mirosławic;Kolonia Mirosławice;Kolonia Mirosławica
Baszowic;Baszowice;Baszowica
Pilipek;Pilipki;Pilipka
Bydlina;Bydlin;Bydlina
Osiedla Klonowego Pierwszego;Osiedle Klonowe Pierwsze;Osiedle Klonowy Pierwszy
Chobanina;Chobanin;Chobanina
Jagodnego-Kolonii;Jagodne-Kolonia;Jagodny-Kolonia
Milewka-Zagródzia;Milewko-Zagródź;Milewka-Zagródzia
Warchołów;Warchoły;Warchoł
Księginic;Księginice;Księginica
Starych Brodnic;Stare Brodnice;Stara Brodnica
Majchrowych;Majchrowe;Majchrowa
Kolonii Kupliska;Kolonia Kuplisk;Kolonia Kupliska
Niemyj-Ząbków;Niemyje-Ząbki;Niemyja-Ząbek
Za Sadkiem;Za Sadkiem;Ze Sadek
Łączewny;Łączewna;Łączewny
Rudna Trzeciego;Rudno Trzecie;Rudna Trzeci
Nad Granicą;Nad Granicą;Nada Granica
Chotomowa;Chotomów;Chotomowa
Syrek;Syrki;Syrka
Rdułtowskich Gór;Rdułtowskie Góry;Rdułtowski Gór
Waler;Walery;Waler
Zapasiek Dolnych;Zapasieki Dolne;Zapasieka Dolny
Węgry;Węgra;Węgier
Łuby Pierwszej;Łuba Pierwsza;Łub Pierwsza
Kownackiego;Kownackie;Kownacki
Lesienieńca;Lesieniec;Lesienieniec
Zaszkowa-Kolonii;Zaszków-Kolonia;Zaszkowa-Kolonia
Chybów;Chyby;Chyb
Żółkw;Żółkwy;Żółkwa
Brzozowa-Korabi;Brzozowo-Korabie;Brzozowa-Korabie
Spalic;Spalice;Spalica
Węgier;Węgry;Węgier
Do Kaima;Do Kaima;Da Kaim
Obiszowa;Obiszów;Obiszowa
Jaworowa StarTrębek;Jaworowo-Trębki Stare;Jaworowa StarTrębek
Starych Karnic;Stare Karnice;Stara Karnica
Parceli-Jeżewic;Parcele-Jeżewice;Parcela-Jeżewica
Nowego Radzikowa;Nowe Radzikowo;Nowy Radzikowa
Toporzyszczewa Starego;Toporzyszczewo Stare;Toporzyszczewo Stary
Warcina;Warcin;Warcina
Żołoćkciek;Żołoćki;Żołoćkciek
Dankowic Pierwszych;Dankowice Pierwsze;Dankowica Pierwsza
Nowego Chylina;Nowy Chylin;Nowy Chylina
Kolonii Sierzchowa;Kolonia Sierzchowo;Kolonia Sierzchów
Zaborcza;Zaborcze;Zaborcz
Mutkowa;Mutkowo;Mutkowa
Liwek Włościańskich;Liwki Włościańskie;Liwek Włościański
Kułyg;Kułygi;Kułyga
Posługówka;Posługówko;Posługówka
Jaźwin-Koczot;Jaźwiny-Koczoty;Jaźwina-Koczota
Brzezia-Smółkowa;Brzezie-Smólkowo;Brzeź-Smółkowa
Osiedlra Nikutowa;Osiedle Nikutowo;Osiedlr Nikutowa
Mączynka;Mączynek;Mączynka
Łazisk-Majątku;Łaziska-Majątek;Łazisko-Majątek
Jatna;Jatno;Jatna
Oględy;Oględa;Ogląd
Jatnego;Jatne;Jatny
Poganicy;Poganica;Poganik
Piotrkowa Pierwszego;Piotrków Pierwszy;Piotrkowa Pierwszy
Ciermięcicic;Ciermięcice;Ciermięcicica
Kozianów;Koziany;Kozian
Szwalów;Szwale;Szwal
Szumska-Sodowa;Szumsk-Sodowo;Szumsko-Sodowa
Kulonka;Kulonek;Kulonka
Do Pawlaka;Do Pawlaka;Da Pawlak
Kraśniowa;Kraśniów;Kraśniowa
Wojtyli;Wojtyle;Wojtyl
Polkowa;Polków;Polkowa
Strzyżna;Strzyżno;Strzyżna
Przeczycy;Przeczyca;Przeczyk
Szczurkowa;Szczurkowo;Szczurkowa
Kolonii Krzepocina;Kolonia Krzepocin;Kolonia Krzepocina
Przeczyczyc;Przeczyce;Przeczyczyca
Dubieli;Dubiele;Dubiel
Wybranowa;Wybranów;Wybranowa
Kryniczek;Kryniczki;Kryniczka
Godzisławia;Godzisław;Godzisławie
Pęcherzewa;Pęcherzew;Pęcherzewo
Sulów;Sule;Sul
Podkrainowa;Podkrainów;Podkrainowa
Szwarszowic-Kolonii;Szwarszowice-Kolonia;Szwarszowica-Kolonia
Chorążychy;Chorążycha;Chorążych
Krakowic;Krakowice;Krakowica
Brzesk-Kołak;Brzeski-Kołaki;Brzesk-Kołak
Zglinnnej Dużej;Zglinna Duża;Zglinnna Duża
Kolonii Królikowa Trzecgo;Kolonia Królików Trzeci;Kolonia Królikowa Trzey
Margani Wyżnej;Margań Wyżna;Margan Wyżna
Karaski-Leśniczówki;Karaska-Leśniczówka;Karasek-Leśniczówka
Kolonii Szymonki;Kolonia Szymonka;Kolonia Szymonek
Kopystna;Kopystno;Kopystna
Kolonii Nużewa;Kolonia Nużewo;Kolonia Nużewa
Fojutowa;Fojutowo;Fojutowa
Januckich;Januckie;Janucki
Stradomia;Stradom;Stradomia
Falbog Wielkich;Falbogi Wielkie;Falbog Wielki
Budzynia;Budzyń;Budzynia
Dymaczy;Dymacze;Dymacz
Potop;Potopy;Potop
Kolonii Podłężyc Drugich;Kolonia Podłężyce Drugie;Kolonia Podłężyc Drugie
Krzemienia-Wsi;Krzemień-Wieś;Krzemię-Ws
Brondzina;Brondzin;Brondzina
Mlęcina;Mlęcin;Mlęcina
Zbychowic;Zbychowice;Zbychowica
Bołdówek;Bołdówki;Bołdówka
Nowej Wsi;Nowa Wieś-Parcela;Nowej Ws
Michalkowa;Michalków;Michalkowa
Gomunic;Gomunice;Gomunica
Solanów;Solany;Solan
Chruślanek Małych;Chruślanki Małe;Chruślanka Mała
Kolonii Sikory-Bartkor;Kolonia Sikory-Bartkowięta;Kolonii Sikory-Bartkora
Kurowic Bankowych;Kurowice Bankowe;Kurowica Bankowy
Gancarzyków;Gancarzyki;Gancarzyk
Kolonii Samostrzałowa;Kolonia Samostrzałów;Kolonia Samostrzałowa
Siodłar;Siodłary;Siodłar
Bielejewa;Bielejewo;Bielejewa
Gardynek;Gardynki;Gardynek
Dzierzążenka;Dzierzążenko;Dzierzążenka
Mikicin;Mikiciny;Mikicina
Łączyna;Łączyno;Łączyna
Kolonii Kamieniec-Jeziorkńca;Kolonia Kamieniec-Jeziorki;Kolonii Kamieniec-Jeziorkniec
Pod Radością;Pod Radością;Poda Radość
Niemirek;Niemirki;Niemirek
Kolonii V Chłopowa;Kolonia V Chłopowo;Kolonia V Chłopowa
Selwów;Selwy;Selew
Kolonii Piskorowa;Kolonia Piskorów;Kolonia Piskorowa
Kasprów;Kaspry;Kasper
Gryz;Gryzy;Gryza
Parchowskiego Boru;Parchowski Bór;Parchowski Bor
Męcin;Męciny;Męcina
Myściowyków;Myściowyki;Myściowyk
Tuligłowów;Tuligłowy;Tuligłów
Szczkowa-Kolonii;Szczkowo-Kolonia;Szczkowa-Kolonia
Nowego Sioła;Nowe Sioło;Nowy Sioł
Zawieprzyc-Kolonii;Zawieprzyce-Kolonia;Zawieprzyca-Kolonia
Kotasów;Kotasy;Kotas
Karakul;Karakule;Karakula
Dołu Południowego;Dół Południowy;Dół Południowe
Konieńca-Granic;Koniec-Granice;Konieniec-Granica
Łyczakowa;Łyczaków;Łyczakowa
Zdziechowic Dolnych;Zdziechowice Dolne;Zdziechowica Dolny
Szczecin;Szczeciny;Szczecina
Osiedla Gołębiowa Pierwszego;Osiedle Gołębiów Pierwszy;Osiedle Gołębiowa Pierwszy
Nosalewa;Nosalewo;Nosalewa
Kątnego;Kątne;Kątny
Roli Obyrtałowej;Rola Obyrtałowa;Rol Obyrtałowa
Szetlewka;Szetlewek;Szetlewka
Kątna;Kątno;Kątna
Chochorowic;Chochorowice;Chochorowica
Kończyczyc Wielkich;Kończyce Wielkie;Kończyczyca Wielki
Wielichówka;Wielichówko;Wielichówka
Zarwanego;Zarwane;Zarwany
Świnieńca;Świniec;Świnieniec
Młotkowa-Wsi;Młotkowo-Wieś;Młotkowa-Ws
Zwódnego;Zwódne;Zwódny
Minkowskiego;Minkowskie;Minkowski
Za Błotem;Za Błotem;Ze Błot
Saska Wielkiego;Sasek Wielki;Saska Wielki
Białkowa;Białków;Białkowa
Rohoz;Rohozy;Rohoza
Klementynowa;Klementynowo;Klementynowa
Podczaszej Woli;Podczasza Wola;Podczasza Wol
Wiśniówka-Kolonii;Wiśniówek-Kolonia;Wiśniówka-Kolonia
Grudów;Grudy;Grud
Stobna-Borków;Stobno-Borki;Stobna-Borek
Do Białków;Do Białków;Da Białek
Jutroszowa;Jutroszów;Jutroszowa
Borków Górnych;Borki Górne;Borek Górny
Chęcin-Kolonii;Chęciny-Kolonia;Chęcina-Kolonia
Gajdowego;Gajdowe;Gajdowy
Niećkowa;Niećkowo;Niećkowa
Warkałek;Warkałki;Warkałka
Zawidowic;Zawidowice;Zawidowica
Drozdowic Wielkich;Drozdowice Wielkie;Drozdowica Wielki
Prochowic;Prochowice;Prochowica
Sierzenka;Sierzenko;Sierzenka
Błądziejewa;Błądziejewo;Błądziejewa
Przekopów;Przekopy;Przekop
Słomnik;Słomniki;Słomnik
Osiedl Świętego Józefa;Osiedle Świętego Józefa;Osiedel Święty Józef
Nowego Dębska;Nowy Dębsk;Nowy Dębsko
Rościszewka;Rościszewko;Rościszewka
Włók Drugich;Włóki Drugie;Włók Drugie
Pod Sarnowem;Pod Sarnowem;Poda Sarnów
Uliczek;Uliczki;Uliczka
Wykowa;Wykowo;Wykowa
Na Hubach;Na Hubach;Ne Hub
Stojowic;Stojowice;Stojowica
Kutyłowa-Perysi;Kutyłowo-Perysie;Kutyłów-Perys
