Dopełniacz;Mianownik;Wynik Stemmera
Kolonii Strzakłów;Kolonia Strzakły;Kolonia Strzakieł
Franciszkańskiego;Franciszkańskie;Franciszkański
Miękinek;Miękinki;Miękinka
Suchej-Młyna;Sucha-Młyn;Suchy-Młyn
Dalechów;Dalechowy;Dalech
Wierzchowiny;Wierzchowina;Wierzchowiny
Pamr;Pamry;Pamr
Okoninin Nadjeziornych;Okoniny Nadjeziorne;Okoninina Nadjeziorny
Biełek;Biełki;Biełko
Podławek;Podławki;Podławka
Starych Brynek;Stare Brynki;Stary Brynka
Kałmy;Kałma;Kałm
Lasowa;Lasów;Lasowy
Kolonii Śladkowa;Kolonia Śladków;Kolonia Śladkowy
Chorzepinka;Chorzepinek;Chorzepinka
Szemuda-Wybudowania;Szemud-Wybudowanie;Szemuda-Wybudowanie
Szymanowic Dolnych;Szymanowice Dolne;Szymanowica Dolny
Ligwiący;Ligwiąca;Ligwiący
Gorzelina;Gorzelin;Gorzelina
Dobrosołowa;Dobrosołowo;Dobrosołowy
Nowej Skałki;Nowa Skałka;Nowy Skałka
Porąb Janowskich;Poręby Janowskie;Porąb Janowski
Wawrowic;Wawrowice;Wawrowica
Hebdowa WieNowej;Hebdów-Nowa Wieś;Hebdowa WieNowy
Sworzyc;Sworzyce;Sworzyca
Jabramowa;Jabramowo;Jabramowy
Mirowa Dużego;Mirowo Duże;Mirowy Duży
Podjabłonnnych;Podjabłonne;Podjabłonnny
Mikołajowic;Mikołajowice;Mikołajowica
Nowej Juńczy;Nowa Juńcza;Nowy Juńczy
Górnego Rozdziela;Górne Rozdziele;Górny Rozdziel
Byszewa-Parceli;Byszew-Parcele;Byszewo-Parcela
Kolonii Bubel;Kolonia Bubele;Kolonia Bubel
Sobkowa-Przystanku;Sobków-Przystanek;Sobkowy-Przystanek
Staniszów;Stanisze;Stanisz
Bojasiów;Bojasi;Bojaś
Brzozy WieStarej;Brzoza-Stara Wieś;Brzozy WieStara
Zdworza;Zdwórz;Zdworze
Koźlinieńca;Koźliniec;Koźlinieniec
Sobienek;Sobienki;Sobienka
Olszy;Olsza;Olszy
Jankowa Górnego;Janków Górny;Jankowy Górny
Brzozowa Małego;Brzozowo Małe;Brzozowy Mały
Węglewka;Węglewko;Węglewka
Julinowa;Julinów;Julinowy
Gór Skierdowskich;Góry Skierdowskie;Gór Skierdowski
Olszówek;Olszówki;Olszówka
Krasawy;Krasawa;Krasawy
Rzewuszyc;Rzewuszyce;Rzewuszyca
Ryłków;Ryłki;Ryłek
Koźlicy Igołomskiej;Koźlica Igołomska;Koźlik Igołomski
Kolonii Kusowa;Kolonia Kusowo;Kolonia Kusowy
Żeniowskiej;Żeniowska;Żeniowski
Topolna Małego;Topolno Małe;Topolny Mały
Kolonii Górzyna;Kolonia Górzyn;Kolonia Górzyna
Rudy Kościelnej;Ruda Kościelna;Ruda Kościelny
Wólki Łysowskiej;Wólka Łysowska;Wólka Łysowski
Łęcina;Łęcino;Łęcina
Roztropic-Kępy;Roztropice-Kępa;Roztropica-Kęp
Pod Brzózą;Pod Brzózą;Poda Brzózy
Krzymowskich;Krzymowskie;Krzymowski
Oszczędów;Oszczędy;Oszczęd
Do Urbańszczoka;Do Urbańszczoka;Dy Urbańszczok
Łęcin;Łęciny;Łęcina
Wołosieśni;Wołosień;Wołosieśń
Nowego Ludzicka;Nowe Ludzicko;Nowy Ludzicki
Obrotów;Obroty;Obrót
Lawrowej;Lawrowa;Lawrowy
Lindowa;Lindów;Lindowy
Mikołajewic;Mikołajewice;Mikołajewica
Kalisza Głębokiego;Kalisz Głęboki;Kaliszy się Głęboki
Janówka Żdżarowskiego;Janówek Żdżarowski;Janówka Żdżarowski
Kruplina-Parceli;Kruplin-Parcela;Kruplina-Parcela
Kudryków za Polem;Kudryki za Potokiem;Kudryk zy Pol
Kolonii Królikowa;Kolonia Królikowo;Kolonia Królikowy
Kolonii Tarnawy Małej;Kolonia Tarnawa Mała;Kolonia Tarnawy Mały
Grębałowa;Grębałów;Grębałowy
Zadziala;Zadziale;Zadzial
Jabłonicy Polskiej;Jabłonica Polska;Jabłonica Polski
Nowego Kalinowa;Nowe Kalinowo;Nowy Kalinowy
Lubszy;Lubsza;Lubszy
Soców;Soce;Soc
Gołuszek;Gołuszki;Gołuszka
Janówka Dolnego;Janówek Dolny;Janówka Dolny
Kuźnicy Warężyńskiej;Kuźnica Warężyńska;Kuźnica Warężyński
Ożenny;Ożenna;Ożenny
Ociąża;Ociąż;Ociąża
Jasiowa;Jasiów;Jasiowy
Głusina;Głusino;Głusin
Zapłocia Małego;Zapłocie Małe;Zapłocie Mały
Domanowa;Domanów;Domanowy
Szreńska;Szreńsk;Szreński
Galasówki;Galasówka;Galasówki
Łaszkowa;Łaszków;Łaszkowy
Kołpak;Kołpaki;Kołpak
Słupska;Słupsk;Słupski
Glądów;Glądy;Gląd
Eustachowa Małego;Eustachów Mały;Eustachowy Mały
Pastorowego-Potoku;Pastorów-Potok;Pastorowy-Potok
Dąbrówki-Niwki;Dąbrówka-Niwka;Dąbrówka-Niwek
Zamielanówki;Zamielanówka;Zamielanówki
Łub Sadykierskich;Łuby Sadykierskie;Łub Sadykierski
Pilichowic;Pilichowice;Pilichowica
Kosarzewa-Stróży;Kosarzew-Stróża;Kosarzewo-Stróż
Wudzyna-Wybudowania;Wudzyn-Wybudowanie;Wudzyna-Wybudowanie
Nowych Józinek;Nowe Józinki;Nowy Józinka
Adamów;Adamy;Adam
Ciemniaków;Ciemniaki;Ciemniak
Wólki Siemieńskiej;Wólka Siemieńska;Wólka Siemieński
Dmochów-Kudłów;Dmochy-Kudły;Dmoch-Kudły
Kapkazów;Kapkazy;Kapkaz
Nowego Kazimierkowa;Nowy Kazimierków;Nowy Kazimierkowy
Mysinka;Mysinek;Mysinka
Dzierzna;Dzierzno;Dzierzny
Kolonii Zapusty Małej;Kolonia Zapusta Mała;Kolonia Zapusty Mały
Parłowa;Parłowo;Parłowy
Przysiekiercza;Przysiekiercze;Przysiekierczy
Malcanowa;Malcanów;Malcanowy
Kupczaniów;Kupczanie;Kupczanium
Dzierzen;Dzierzny;Dzierzen
Ligoty Tułowickiej;Ligota Tułowicka;Ligot Tułowicki
Turzy Małej;Turza Mała;Tur Mały
Młyńska;Młyńsk;Młyński
Kąkolna;Kąkolno;Kąkolny
Zakrzewa Wielkiego;Zakrzewo Wielkie;Zakrzewo Wielki
Bud-Kozłówki;Budy-Kozłówka;Buda-Kozłówka
Pudwąg;Pudwągi;Pudwąg
Targoszewa;Targoszew;Targoszewo
Tymianek-Szlarzy;Tymianki-Szklarze;Tymianek-Szlarz
Nowocin;Nowociny;Nowocina
Chąśna Drugiego;Chąśno Drugie;Chąśny Drugi
Majkowa;Majków;Majkowy
Mostkowego;Mostkowe;Mostkowy
Nowych Krasek;Nowe Kraski;Nowy Kraska
Zawór;Zawory;Zawór
Mostkowa;Mostkowo;Mostkowy
Szpaków;Szpaki;Szpak
Podświerkla;Podświerkle;Podświerkiel
Piłki-Lasu;Piłka-Las;Piłek-Las
Suszenieńca;Suszeniec;Suszenieniec
Barczewa;Barczew;Barczewo
Wąglan-Kolonii;Wąglany-Kolonia;Wąglan-Kolonia
Przemęczanek;Przemęczanki;Przemęczanka
Ciszówek;Ciszówki;Ciszówka
Skokowa;Skoków;Skokowy
Marynieńca;Maryniec;Marynieniec
Agnieszkowa-Krzyżówek;Agnieszkowo-Krzyżówki;Agnieszkowy-Krzyżówka
Lędzina;Lędzin;Lędzina
Wólki Lubielskiej;Wólka Lubielska;Wólka Lubielski
Starego Chabowa;Stare Chabowo;Stary Chabowy
Osiedla im. Sierakowskiego;Osiedle im. Sierakowskiego;Osiedle im. Sierakowski
Ruskich Bud;Ruskie Budy;Ruski Buda
Dziadówek Brzezińskich;Dziadówki Brzezińskie;Dziadówka Brzeziński
Osiedla Żegockiego;Osiedle Żegockiego;Osiedle Żegocki
Dzierżowa;Dzierżów;Dzierżowy
Lgowa;Lgów;Lgowy
Jagiełki;Jagiełka;Jagiełki
Kolonii Pniaków;Kolonia Pniaki;Kolonia Pniak
Szyjek;Szyjki;Szyjka
Stafiejów;Stafieje;Stafiej
Podświnioszowa;Podświnioszów;Podświnioszowy
Osiedla Hutniczego;Osiedle Hutnicze;Osiedle Hutniczy
Niedźwiedzckich;Niedźwiedzcy;Niedźwiedzcki
Morawek-Paulinowa;Morawki-Paulinowo;Morawka-Paulinowy
Nowej Kletni;Nowa Kletnia;Nowy Kletni
Gościeradowa;Gościeradowo;Gościeradowy
Gronowic;Gronowice;Gronowica
Bolanowa;Bolanów;Bolanowy
Justynkowa;Justynkowo;Justynkowy
Muniny Wielkiej;Munina Wielka;Munina Wielki
Zaleśnej;Zaleśna;Zaleśny
Krukowa;Krukowo;Krukowy
Koziej Góry;Kozia Góra;Kozi Góry
Ciechowa;Ciechów;Ciechowy
Białej Podlaskiej;Biała Podlaska;Biały Podlaski
Rzechucki;Rzechucka;Rzechucki
Warp;Warpy;Warp
U Walęgów;U Walęgów;U Walęg
Strzałkowa-Dębin;Strzałkowo-Dębiny;Strzałkowy-Dębina
Brojc;Brojce;Brojca
Nowego Adamowa;Nowy Adamów;Nowy Adamowy
Walkowic-Wybudowania;Walkowice-Wybudowanie;Walkowica-Wybudowanie
Krynicy-Wsi;Krynica-Wieś;Krynica-Wszy
Nowych Bab;Nowe Baby;Nowy Bab
Kiszkowa;Kiszkowo;Kiszkowy
Kolonii Kiełczowa;Kolonia Kiełczów;Kolonia Kiełczowy
Ostrówiec;Ostrówce;Ostrówiec
Krzakowej Górki;Krzakowa Górka;Krzakowy Górka
Skoczyków;Skoczyki;Skoczyk
Sraca;Srac;Sraca
Śladkowa Rozlazłego;Śladków Rozlazły;Śladkowy Rozlazły
Nowego Stręczyna;Nowy Stręczyn;Nowy Stręczyna
Jugowa;Jugów;Jugowy
Weronikopola;Weronikopole;Weronikopola
Zaińska;Zaińsko;Zaiński
Obrzyc;Obrzyce;Obrzyca
Dwórzna;Dwórzno;Dwórzny
Hadynowa;Hadynów;Hadynowy
Dużego Żarowa;Duże Żarowo;Duży Żarowy
Obrytków;Obrytki;Obrytek
Gierczyków;Gierczyki;Gierczyk
Zawąskiego;Zawąskie;Zawąski
Bielańskiego;Bielańskie;Bielański
Przychodźca;Przychodziec;Przychodźca
Sikorzyc;Sikorzyce;Sikorzyca
Boreczna-Kolonii;Boreczno-Kolonia;Boreczny-Kolonia
Zaręby Górnej;Zaręba Górna;Zarąb Górny
Rębisz-Kolonii;Rębisze-Kolonia;Rębisz-Kolonia
Zakrzewa-Słom;Zakrzewo-Słomy;Zakrzewo-Sł
Strzyżewa Kościelnego;Strzyżewo Kościelne;Strzyżewa Kościelny
Garbowa Pierwszego;Garbów Pierwszy;Garbowy Pierwszy
Rębisz-Działów;Rębisze-Działy;Rębisz-Dział
Grabia Dolnego;Grabie Dolne;Grabia Dolny
Goczałkowic-Wsi;Goczałkowice-Wieś;Goczałkowica-Wszy
Starych Murs;Stare Mursy;Stary Murs
Klimasów;Klimasy;Klimas
Szadłowic;Szadłowice;Szadłowica
Trzechowa;Trzechowo;Trzechowy
Osiedla Broniewskiego;Osiedle Broniewskiego;Osiedle Broniewski
Osiedla nad Jeziorem Długim;Osiedle nad Jeziorem Długim;Osiedle nada Jezioro Długi
Białowód PierwszKolonii;Białowody-Kolonia Pierwsza;Białowód PierwszKolonia
Pustkowia Kłomnickiego;Pustkowie Kłomnickie;Pustkowie Kłomnicki
Murczynka;Murczynek;Murczynka
Starego Mirkowa;Stary Mirków;Stary Mirkowy
Zagród Pierwszych;Zagrody Pierwsze;Zagroda Pierwszy
Sarnówka Dużego;Sarnówek Duży;Sarnówka Duży
Wysmykowa;Wysmyków;Wysmykowy
Kak-Mroczek;Kaki-Mroczki;Kak-Mroczek
Klińcniec;Klińce;Klińcniec
Łanczyna;Łanczyno;Łanczyna
Bodkowa;Bodkowo;Bodkowy
Kolonii Korczunka;Kolonia Korczunek;Kolonia Korczunka
Łucznicy;Łucznica;Łucznik
Jahońki;Jahońka;Jahońki
Kobusów;Kobusy;Kobus
Młodzaw Dużych;Młodzawy Duże;Młodzawa Duży
Pilitowa;Pilitowo;Pilitowy
Pod Figurą;Pod Figurą;Poda Figura
Chęcin;Chęciny;Chęcina
Trzebiechowa;Trzebiechów;Trzebiechowy
Kolonii Żyrakowskiej;Kolonia Żyrakowska;Kolonia Żyrakowski
Słotwin-Pniaków-Kolonii;Słotwiny-Pniaki-Kolonia;Słotwina-Pniak-Kolonia
Koniaw-Podstoczka;Koniawy-Podstoczek;Koniawa-Podstoczek
Meszcza;Meszcze;Meszcz
Szarkowa;Szarków;Szarkowy
Styrku;Styrek;Styrk
Babskich Bud;Babskie Budy;Babski Buda
Taciejowa;Taciejów;Taciejowy
Małej Gromady;Mała Gromada;Mały Gromada
Kolonii Boniewa;Kolonia Boniewo;Kolonia Boniewa
Chylowej Huty;Chylowa Huta;Chylowy Huty
Brzezin Śląskich;Brzeziny Śląskie;Brzezina Śląski
Kolonii Luchowa Dolnego;Kolonia Luchów Dolny;Kolonia Luchowy Dolny
Chrzanowej;Chrzanowa;Chrzanowy
Biesowa;Biesów;Biesowy
Chrzanowa;Chrzanowo;Chrzanowy
Pod Zalarką;Pod Zalarką;Poda Zalarka
Orzechowa;Orzechowo;Orzechowy
Kaczych Buków;Kacze Buki;Kaczy Buk
Piecy;Piece;Piecy
Liskowa;Lisków;Liskowy
Do Wróbla;Do Wróbla;Dy Wróbli
Poręby Morawickiej;Poręba Morawicka;Porąb Morawicki
Rumunek Tupadelskich;Rumunki Tupadelskie;Rumunek Tupadelski
Kolonii Sadkowic;Kolonia Sadkowice;Kolonia Sadkowica
Kolonii Dzięciołowa;Kolonia Dzięciołowo;Kolonia Dzięciołowy
Michałowa-Reginowa;Michałów-Reginów;Michałowy-Reginowy
Kolonii Sułowa;Kolonia Sułowo;Kolonia Sułowy
Światów;Światy;Świat
Sołtystystw;Sołtystwa;Sołtystystwo
Wybudowań-Borucina;Wybudowania-Borucin;Wybudowanie-Borucina
Olszówki Pilczyckiej;Olszówka Pilczycka;Olszówka Pilczycki
Ubrzeży;Ubrzeż;Ubrzeże
Psikątów;Psikąty;Psikąt
Polskiego Konieńca;Polski Koniec;Polski Konieniec
Dzieleńkowa;Dzieleńków;Dzieleńkowy
Sorbina;Sorbin;Sorbina
U Fudalego;U Fudalego;U Fudali
Staniewiczek;Staniewiczki;Staniewiczek
Półrolek;Półrolki;Półrolka
Rutkowskich Dużych;Rutkowskie Duże;Rutkowski Duży
Drzesna;Drzesno;Drzesny
Popław;Popławy;Popław
Kozinowej;Kozinowa;Kozinowy
Kolonii A Soleckjawora;Kolonia A-Jawor Solecki;Kolonii A Soleckjawór
Gałęzowa DrugKolonii;Gałęzów-Kolonia Druga;Gałęzowa DrugKolonia
Pod Dubielno;Pod Dubielno;Poda Dubielna
Dolni;Dolnia;Dolny
Krzemienia Drugiego;Krzemień Drugi;Krzemię Drugi
Komorska;Komorsk;Komorski
Perkowa Dolnego;Perkowo Dolne;Perkowy Dolny
Mokrzka;Mokrzk;Mokrzki
Maczków;Maczki;Maczek
Szczepocicic Prywatnych;Szczepocice Prywatne;Szczepocicica Prywatny
Palczyków;Palczyki;Palczyk
Kolonii Prejłowa;Kolonia Prejłowo;Kolonia Prejłowy
Tołkaczów;Tołkacze;Tołkacz
Jaroszowa;Jaroszów;Jaroszowy
Zabagnia;Zabagnie;Zabagnia
Księżej Kolonii;Księża Kolonia;Księży Kolonia
Łuszczanówka;Łuszczanówek;Łuszczanówka
Pięciu Chałup;Pięć Chałup;Pięcie Chałupa
Starej Gierłoży;Stara Gierłoż;Stara Gierłoże
Kolonii Niechodzkiej;Kolonia Niechodzka;Kolonia Niechodzki
Budek Trzecich;Budki Trzecie;Budek Trzeci
Pruszynka;Pruszynek;Pruszynka
Bębnów Górnych;Bębny Górne;Bęben Górny
Łaźc;Łaźce;Łaźc
Dąbrowic Starych;Dąbrowice Stare;Dąbrowica Stary
Ambrożewa;Ambrożew;Ambrożewa
Kolonii Północnych;Kolonie Północne;Kolonia Północny
Grzybowy;Grzybowa;Grzybowy
Ocinka;Ocinek;Ocinka
Grzybowego;Grzybowe;Grzybowy
Kolonii Bystrzyckiej;Kolonia Bystrzycka;Kolonia Bystrzycki
Nosalów;Nosale;Nosal
Żabicka;Żabicko;Żabicki
Grzybowa;Grzybowo;Grzybowa
Giądłówki;Giądłówka;Giądłówki
Majówek;Majówki;Majówka
Woli Mędrzechowskiej;Wola Mędrzechowska;Wol Mędrzechowski
Kapiej Góry;Kapia Góra;Kapi Góry
Mroczek-Rębiszewa;Mroczki-Rębiszewo;Mroczek-Rębiszewo
Pod Stokiem;Pod Stokiem;Poda Stok
Kolonii Potok;Kolonia Potoki;Kolonia Potok
Starych Czerwińskich;Stare Czerwińskie;Stary Czerwiński
Gajówki Dobca;Gajówka Dobiec;Gajówka Dobcy
Kolonii Pietraszy;Kolonia Pietrasze;Kolonia Pietrasz
Dębców;Dębce;Dębiec
Jeziorska;Jeziorsko;Jeziorski
Sosnowej Woli;Sosnowa Wola;Sosnowy Wol
Trzopowej;Trzopowa;Trzopowy
Zastawia Drugiego;Zastawie Drugie;Zastawi Drugi
Zakłodna;Zakłodno;Zakłodny
Chłopówka;Chłopówko;Chłopówka
Modlina;Modlin;Modlina
Wiórka;Wiórek;Wiórka
Kowańczy;Kowańcz;Kowańczy
Udorpia;Udorpie;Udorpi
Batorza Drugiego;Batorz Drugi;Batorze Drugi
Pod Pałapusem;Pod Pałapusem;Poda Pałapus
Łężyn;Łężyny;Łężyna
Gilowsckich;Gilowscy;Gilowscki
Kolonii Otrocza;Kolonia Otrocz;Kolonia Otroczy
Starego Bukowna;Stare Bukowno;Stary Bukowny
Tarchalic;Tarchalice;Tarchalica
Modrzejewa;Modrzejewo;Modrzejewa
Grabowin;Grabowiny;Grabowina
Pszczonek;Pszczonki;Pszczonka
Tamy;Tama;Tam
Mycina;Mycin;Mycina
Wysocka-Osady;Wysocko-Osada;Wysocka-Osada
Sadłuk;Sadłuki;Sadłuk
Niekłania Wielkiego;Niekłań Wielki;Niekłanie Wielki
Starej Góry;Stara Góra;Stara Góry
Kolonii Koźla;Kolonia Koźle;Kolonia Koźli
Maszny;Maszna;Maszny
Woli Daleszewskiej;Wola Daleszewska;Wol Daleszewski
Kolonii Mostówa;Kolonia Mostów;Kolonia Mostówa
Cepielówki;Cepielówka;Cepielówki
Borowia Poduchownego;Borowie Poduchowne;Borowie Poduchowny
Wojewódzkiej;Wojewódzka;Wojewódzki
Sapieżyna;Sapieżyn;Sapieżyna
Brajnik;Brajniki;Brajnik
Nowych Siekluk;Nowe Siekluki;Nowy Siekluk
Karczysk;Karczyska;Karczysko
Śliwin;Śliwiny;Śliwin
Chojanek;Chojanki;Chojanka
Piaśnicy;Piaśnica;Piaśnik
Dąbkowej Parowy;Dąbkowa Parowa;Dąbkowy Parowy
Nowej Grzmiącej;Nowa Grzmiąca;Nowy Grzmiący
Bierzyc;Bierzyce;Bierzyca
Za Góry;Za Góry;Zy Góry
Szczytnik Czerniejewskich;Szczytniki Czerniejewskie;Szczytnik Czerniejewski
Skrebni;Skrebnia;Skrebny
Jakuszowic;Jakuszowice;Jakuszowica
Geta;Geto;Geta
Pieruszyczek;Pieruszyczki;Pieruszyczka
Za Doły;Za Doły;Zy Dół
Obajtków;Obajtki;Obajtek
Widuchówka;Widuchówko;Widuchówka
Węgrowej;Węgrowa;Węgrowy
Sulnówka;Sulnówko;Sulnówka
Rutek-Lenek;Rutki-Lenki;Rutka-Lenka
Kolonii Strączna;Kolonia Strączno;Kolonia Strączny
Węgrowa;Węgrowo;Węgrowy
Piątkowej;Piątkowa;Piątkowy
Witroża;Witroż;Witroże
Michnowiec;Michnowce;Michnowiec
Osobnicy Dolnej;Osobnica Dolna;Osobnik Dolny
Osmolenieńca;Osmoleniec;Osmolenieniec
Buczychy;Buczycha;Buczych
Gąsiorowa Olsztyneckiego;Gąsiorowo Olsztyneckie;Gąsiorowy Olsztynecki
Szamotuł-Osiedla;Szamotuły-Osiedle;Szamotuł-Osiedle
Osiedla Wincentego Witosa;Osiedle Wincentego Witosa;Osiedle Wincenty Witosy
Rapat-Sulim;Rapaty-Sulimy;Rapat-Suli
Za Ulicą;Za Ulicą;Zy Ulica
Biedocina;Biedocin;Biedocina
Dąbrówki-Sowic;Dąbrówka-Sowice;Dąbrówka-Sowica
Kieruja;Kieruj;Kieruja
Kamińskich Jasek;Kamińskie Jaski;Kamiński Jasek
Kątków;Kątki;Kątek
Nowych Strykowic;Nowe Strykowice;Nowy Strykowica
Wysokiej Kępy;Wysoka Kępa;Wysoki Kęp
Kobyluch;Kobyluchy;Kobyluch
Smyrowska;Smyrowsko;Smyrowski
Słutowa;Słutowo;Słutowy
Bilwinowa;Bilwinowo;Bilwinowy
Wielichowa-Wsi;Wielichowo-Wieś;Wielichowy-Wszy
Gładyszowa;Gładyszów;Gładyszowy
Gościejowej;Gościejowa;Gościejowy
Mierzewa DrugiHub;Mierzewo-Huby Drugie;Mierzewa DrugiHub
Sześciu Chałup;Sześć Chałup;Sześć Chałupa
Świątka-Wybudowania;Świątek-Wybudowanie;Świątko-Wybudowanie
Grochowiaków;Grochowiaki;Grochowiak
Starego Radziejowa;Stary Radziejów;Stary Radziejowy
Siderki;Siderka;Siderek
Górnych Łączek;Górne Łączki;Górny Łączka
Sobierajewa;Sobierajewo;Sobierajewa
Bombelki;Bombelka;Bombelek
Kolonii Gwiazdy Morza;Kolonia Gwiazda Morza;Kolonia Gwiazda Morze
Nochówka;Nochówko;Nochówka
Boguszówki-Górek;Boguszówka-Górki;Boguszówka-Górka
Podrędzinia;Podrędzinie;Podrędzinia
Za Białą Drogą;Za Białą Drogą;Zy Biały Drogi
Trokajn;Trokajny;Trokajn
Huty Aniołów;Huta Aniołów;Huty Anioł
Kossowej;Kossowa;Kossowy
Podkoszar;Podkoszary;Podkoszar
Warblewa;Warblewo;Warblew
Leszczy-Górki;Leszcze-Górka;Leszcz-Górka
Łąki Prudnickiej;Łąka Prudnicka;Łąk Prudnicki
Mielęcina;Mielęcino;Mielęcina
Tarnek;Tarnki;Tarnek
Kumajn;Kumajny;Kumajn
Głaniszewa;Głaniszew;Głaniszewo
Nowej Woli;Nowa Wola;Nowy Wol
Libiąża Małego;Libiąż Mały;Libiąża Mały
Pogalewa Małego;Pogalewo Małe;Pogalewa Mały
Witówka;Witówko;Witówka
Kolonii Mieszuk;Kolonia Mieszuki;Kolonia Mieszuk
Santoka;Santok;Santoka
Bulaczkowego Wierchu;Bulaczków Wierch;Bulaczkowy Wierch
Bojanowa;Bojanowo;Bojanowy
Bisówek;Bisówki;Bisówka
Fujarkowa;Fujarków;Fujarkowy
Jencowskich;Jencowskie;Jencowski
Kolonii Cisu;Kolonia Cisk;Kolonia Cis
Zbulitowa Małego;Zbulitów Mały;Zbulitowy Mały
Lewinowa;Lewinowo;Lewinowy
Łomnicy Górnej;Łomnica Górna;Łomnica Górny
Jagnina;Jagnin;Jagnina
Roguszyna;Roguszyn;Roguszyna
Czechowic-Dziedzic;Czechowice-Dziedzice;Czechowica-Dziedzic
Kaluszek;Kaluszki;Kaluszek
Hajdyłowa;Hajdyłów;Hajdyłowy
Nowych Grodzkich;Nowe Grodzkie;Nowy Grodzki
Stryszawy Górnej;Stryszawa Górna;Stryszawy Górny
Kijowca-Szyszynka;Kijowiec-Szyszynek;Kijowiec-Szyszynka
Torunia Włościańskiego;Toruń Włościański;Torunia Włościański
Jakubowic Konińskich;Jakubowice Konińskie;Jakubowica Koniński
Zalesia Szlacheckiego;Zalesie Szlacheckie;Zaleś Szlachecki
Ulicy Kościelnej;Ulica Kościelna;Ulica Kościelny
Warchlina;Warchlino;Warchlina
Darskowa;Darskowo;Darskowy
Kolonii Krzętowa;Kolonia Krzętów;Kolonia Krzętowy
Maniowa Środkowego;Maniów Środkowy;Maniowy Środkowy
Tworowic;Tworowice;Tworowica
Mrowina;Mrowino;Mrowina
Gądkowa Wielkiego;Gądków Wielki;Gądkowa Wielki
Kolonii Szacił;Kolonia Szaciły;Kolonia Szaciła
Psucina;Psucin;Psucina
Płocicza;Płocicz;Płociczy
Komorowa-Kolonii;Komorowo-Kolonia;Komorowy-Kolonia
Mrowin;Mrowiny;Mrowina
Płocicic;Płocice;Płocicica
Zawiszy;Zawisza;Zawisz
Wasylowa;Wasylów;Wasylowy
Bartyzelów;Bartyzele;Bartyzel
Kotłowa;Kotłów;Kotłowy
Chomic;Chomice;Chomica
Kresów;Kresy;Kres
Orpiszewka;Orpiszewek;Orpiszewka
Placydowa;Placydów;Placydowy
Kolonii Wójtowa;Kolonia Wójtowo;Kolonia Wójtowy
Huty Towarzystwa;Huta Towarzystwo;Huty Towarzystwo
Niegos;Niegosy;Niegos
Lipin-Kątów;Lipiny-Kąty;Lipina-Kąt
Czarnej Wielkiej;Czarna Wielka;Czarny Wielki
Do Kiczary;Do Kiczary;Dy Kiczar
Kuleszek Dużych;Kuleszki Duże;Kuleszka Duży
Starego Nadratowa;Stare Nadratowo;Stary Nadratowy
Wieszek;Wieszki;Wieszek
Kolonii Przybysławia;Kolonia Przybysław;Kolonia Przybysławie
Czaplisk;Czapliska;Czaplisko
Kuduków;Kuduki;Kuduk
Bud Barcząckich;Budy Barcząckie;Buda Barczącki
Na Pustach;Na Pustach;Ny Pust
Rajmundowa;Rajmundowo;Rajmundowy
Strzeżenic Zachodnich;Strzeżenice Zachodnie;Strzeżenica Zachodni
Zachania;Zachań;Zachanie
Kowali Księżych;Kowale Księże;Kowal Księży
Buszewka;Buszewko;Buszewka
Na Zamku;Na Zamku;Ny Zamek
Bartni;Bartnia;Bartny
Krawna;Krawno;Krawny
Lataninin;Lataniny;Lataninina
Bujnowa-Kolonii;Bujnów-Kolonia;Bujnowy-Kolonia
Osiedla Energetyki;Osiedle Energetyki;Osiedle Energetyka
Kuźnicy Strobińskiej;Kuźnica Strobińska;Kuźnica Strobiński
Małocicic;Małocice;Małocicica
Józwówowa;Józwów;Józwówowy
Moskalówki Dolnej;Moskalówka Dolna;Moskalówka Dolny
Kamionki Wielkiej;Kamionka Wielka;Kamionka Wielki
Grochali Górnych;Grochale Górne;Grochal Górny
Starych Glinek;Stare Glinki;Stary Glinka
Turośni Kościelnej;Turośń Kościelna;Turosny Kościelny
Hruszowa;Hruszów;Hruszowy
Krasinieńca;Krasiniec;Krasinieniec
Skomielnej Czarnej;Skomielna Czarna;Skomielny Czarny
Pod Kopalnią;Pod Kopalnią;Poda Kopalnia
Kuchtów;Kuchty;Kucht
Deki;Deka;Dek
Zgliczyna Kościelnego;Zgliczyn Kościelny;Zgliczyna Kościelny
Kanola;Kanol;Kanola
Żytowic-Majorka;Żytowice-Majorek;Żytowica-Majorko
Kobylnicy-Kolonii;Kobylnica-Kolonia;Kobylnik-Kolonia
Szczotki;Szczotka;Szczotki
Upałt;Upałty;Upałt
Kolonii Duninowa;Kolonia Duninowo;Kolonia Duninowy
Za Groniem;Za Groniem;Zy Groń
Stołpna;Stołpno;Stołpny
Makowiczek;Makowiczki;Makowiczka
Kolonii Wałowic;Kolonia Wałowice;Kolonia Wałowica
Kolonii Ołużnej;Kolonia Ołużna;Kolonia Ołużny
Piłata;Piłat;Piłata
Pruskiej Kępy;Pruska Kępa;Pruski Kęp
Bartodziej-Gajówki;Bartodzieje-Gajówka;Bartodziej-Gajówka
Chotumia;Chotum;Chotumia
Taczowa Małego;Taczów Mały;Taczowy Mały
Kolonii Jagodnego Wielkiego;Kolonia Jagodne Wielkie;Kolonia Jagodny Wielki
Płasoniów;Płasonie;Płasonium
Szyby;Szyba;Szyb
