Dopełniacz;Mianownik;Wynik Stemmera
Sułoszowej Drugiej;Sułoszowa Druga;Sułoszowy Drugi
Karczemnego Niżnego;Karczemne Niżne;Karczemny Niżny
Kierkowa;Kierkowo;Kierkowy
Pułazia-Świerży;Pułazie-Świerże;Pułaź-Świerżyć
Mianówka;Mianówek;Mianówka
Górnych Skrzynek;Górne Skrzynki;Górny Skrzynka
Włodek;Włodki;Włodek
Występ;Występy;Występ
Radogoszcza;Radogoszcz;Radogoszczać
Lizbony;Lizbona;Lizbon
Kolonii Dźwierzut;Kolonia Dźwierzuty;Kolonia Dźwierzut
Połęcza;Połęcze;Połęczać
Brożajci;Brożajcie;Brożajć
Sieradzkich;Sieradzkie;Sieradzki
Wierzbowa-Wsi;Wierzbowo-Wieś;Wierzbowy-Wszy
Niżniej Blachówki;Niżnia Blachówka;Niżniej Blachówka
Zielonej Budy;Zielona Buda;Zielony Buda
Oparzna;Oparzno;Oparzny
Choczni Dolnej;Chocznia Dolna;Choczny Dolny
Występy;Występa;Występ
Węgorek;Węgorki;Węgorka
Małego Jasienia;Mały Jasień;Mały Jasienie
Ottonowa;Ottonów;Ottonowy
Żukowa-Wawrzonek;Żukowo-Wawrzonki;Żukowy-Wawrzonka
Fiugajn;Fiugajny;Fiugajn
Hamerbarka;Hamerbark;Hamerbarka
Gór Mokrych;Góry Mokre;Gór Mokry
Kolonii koło Dworu;Kolonia koło Dworu;Kolonia koła Dwór
Zabronia;Zabronie;Zabroń
Gajewa;Gajewo;Gajewać
Wędzic;Wędzice;Wędzica
Grudyni Małej;Grudynia Mała;Grudyń Mały
Łopianowa;Łopianów;Łopianowy
Śmietanek;Śmietanki;Śmietanka
Starego Lubotynia;Stary Lubotyń;Stary Lubotynia
Gołaszyn;Gołaszyny;Gołaszyna
Paprotek;Paprotki;Paprotka
Niemirówka-Kolonii;Niemirówek-Kolonia;Niemirówka-Kolonia
Stojkowa;Stojkowo;Stojkowy
Narejek;Narejki;Narejka
Sławic Duchownych;Sławice Duchowne;Sławica Duchowny
Sędziaków;Sędziaki;Sędziak
Nowek;Nowki;Nowek
Wałów Jagiellońskich;Wały Jagiellońskie;Wał Jagielloński
Kożan;Kożany;Kożan
Mąkowarska;Mąkowarsko;Mąkowarski
Woli Cygowskiej;Wola Cygowska;Wol Cygowski
Jośków Centralnych;Jośki Centralne;Josiek Centralny
Nowego Zleszyna;Nowy Zleszyn;Nowy Zleszyna
Lepina;Lepino;Lepina
Starych Siołkowic;Stare Siołkowice;Stary Siołkowica
Brak;Braki;Brak
Budzikówków;Budzikówki;Budzikówek
Głoskowa-Letniska;Głosków-Letnisko;Głoskowy-Letnisko
Żakowej;Żakowa;Żakowy
Wyrozęb-Podawc;Wyrozęby-Podawce;Wyrozębić się-Podawc
Kaczanowa;Kaczanowo;Kaczanowy
Czułowa-Papierni;Czułów-Papiernia;Czułowy-Papiernia
Kościeszek;Kościeszki;Kościeszek
Kiełczewic Pierwszych;Kiełczewice Pierwsze;Kiełczewica Pierwszy
Pawlusiów;Pawlusiowie;Pawluś
Żakowa;Żakowo;Żakowy
Pielni;Pielnia;Pielny
Myjomic-Leśniczówki;Myjomice-Leśniczówka;Myjomica-Leśniczówka
Śniatowej;Śniatowa;Śniatowy
Bożatek;Bożatki;Bożatka
Bzowa;Bzowo;Bzowy
Jackowic nad Szosą;Jackowice nad Szosą;Jackowica nada Szosa
Modrza;Modrze;Modrzać
Osad Zamarckich;Osady Zamarckie;Osada Zamarcki
Odonowa;Odonów;Odonowy
Modrzy;Modrza;Modry
Szałai;Szałaje;Szałaić
Mysławczyczyc;Mysławczyce;Mysławczyczyca
Przesady Jawornickiej;Przesada Jawornicka;Przesada Jawornicki
Podgoszcza;Podgoszcze;Podgoszczać
Czerniewa;Czerniew;Czerniewać
Cieślikowa;Cieślikowo;Cieślikowy
Huty Emilii;Huta Emilia;Huć Emilia
Czekaja Pniowskiego;Czekaj Pniowski;Czekajać Pniowski
Wieczorków;Wieczorki;Wieczorek
Radziszewka;Radziszewko;Radziszewka
Słonkówki;Słonkówka;Słonkówki
Gęsiej Krzywdy;Gęsia Krzywda;Gęsi Krzywda
Jąkowej;Jąkowa;Jąkowy
Bronoszewic;Bronoszewice;Bronoszewica
Wólki Zabudowskiej;Wólka Zabudowska;Wólka Zabudowski
Gutowa;Gutowo;Gutowy
Górki Kościejowskiej;Górka Kościejowska;Górka Kościejowski
Wyszyc;Wyszyce;Wyszyca
Unewela-Kolonii;Unewel-Kolonia;Unewela-Kolonia
Do Rusów;Do Rusów;Dy Rus
Jobkowa;Jobkowo;Jobkowy
Myślic;Myślice;Myślica
Halczaków;Halczaki;Halczak
Za Smugą;Za Smugą;Zy Smuga
Centralnej Kolonii;Centralna Kolonia;Centralny Kolonia
Dołganowa;Dołganów;Dołganowy
Pod Czerwonkę;Pod Czerwonkę;Poda Czerwonka
Komanowa;Komanów;Komanowy
Kuśmierzy;Kuśmierze;Kuśmierzyć
Kolonii Mikicina Drugiego;Kolonia Mikicin Drugi;Kolonia Mikicina Drugi
Jerzysk-Gajówki;Jerzyska-Gajówka;Jerzysko-Gajówka
Chocza;Chocz;Choczy
Ciechorajki;Ciechorajka;Ciechorajk
Kolonii Ostoi;Kolonia Ostoja;Kolonia Ostać się
Gzów-Wisnowej;Gzy-Wisnowa;Gz-Wisnowy
Otaląży Dolnej;Otaląż Dolna;Otalążyć Dolny
Rachowa;Rachowo;Rachowy
Brączewa;Brączewo;Brączewać
Dobroszyc;Dobroszyce;Dobroszyca
Ustanowa;Ustanów;Ustanowy
Kolonii Ratyczowa;Kolonia Ratyczów;Kolonia Ratyczowy
Wielenina;Wielenin;Wielenina
Szczepkowa;Szczepkowo;Szczepkowy
Talarków;Talarki;Talarek
Ziębrza;Ziębrze;Ziębrzać
Sikorza;Sikórz;Sikorz
Patryk;Patryki;Patryk
Czyszkówka;Czyszkówek;Czyszkówka
Wrzącej-Lasu;Wrząca-Las;Wrzący-Las
Pęperzyna Drugiego;Pęperzyn Drugi;Pęperzynać Drugi
Żabikowa Rządownego;Żabikowo Rządowe;Żabikowy Rządowny
Żelgoszczy;Żelgoszcz;Żelgoszczyć się
Górnych Porąbków;Górne Porąbki;Górny Porąbek
Pczelina;Pczelin;Pczelina
Bujakowa;Bujaków;Bujakowy
Grądyszek;Grądyszki;Grądyszka
Kolonii Nowego Pola;Kolonia Nowe Pole;Kolonia Nowy Pola
Pyrowej;Pyrowa;Pyrowy
Nowego Miszewa;Nowe Miszewo;Nowy Miszewać
Ramiszowa;Ramiszów;Ramiszowy
Prostek;Prostki;Prostek
Kryształowic;Kryształowice;Kryształowica
Pod Modrzewiną;Pod Modrzewiną;Poda Modrzewina
Męcikała-Strugi;Męcikał-Struga;Męcikać-Strug
Suławowów;Suławowie;Suławów
Radys;Radysy;Radys
Mogilna;Mogilno;Mogilny
Łysaków;Łysaki;Łysak
Batorza;Batorz;Batorze
Rowieńknek;Rowieńki;Rowieńknka
Żardenik;Żardeniki;Żardenik
Oazy;Oaza;Oaz
Zbelutki-Garbacza;Zbelutka-Garbacz;Zbelutki-Garbacz
Leńców;Leńce;Leniec
Gai;Gaje;Gaić
Małych Narożników;Małe Narożniki;Mały Narożnik
Klewek;Klewki;Klewka
Kolonii Morus;Kolonia Morusy;Kolonia Morus
Parcicic;Parcice;Parcicica
Henina;Henin;Henina
Różewka;Różewko;Różewka
Stępuchowa;Stępuchowo;Stępuchowy
Stojek;Stojki;Stojka
Sachary;Sachara;Sachar
Starego Cykarzewa;Stary Cykarzew;Stary Cykarzewać
Wiązownicy Dużej;Wiązownica Duża;Wiązownik Duży
Czołnochowa;Czołnochów;Czołnochować
Wólki Bieleckiej;Wólka Bielecka;Wólka Bielecki
Felicyna;Felicyn;Felicyna
Głuchów-Leśniczówki;Głuchy-Leśniczówka;Głuch-Leśniczówka
Hub Trzemżalskich;Huby Trzemżalskie;Hubić Trzemżalski
Grzybna-Leśniczówki;Grzybno-Leśniczówka;Grzybny-Leśniczówka
Połamanieńca;Połamaniec;Połamanieniec
Klatek;Klatki;Klatek
Gołębiewa Nowego;Gołębiew Nowy;Gołębiewać Nowy
Kuźnicy Lubieckiej;Kuźnica Lubiecka;Kuźnica Lubiecki
Szewc;Szewce;Szewc
Tulibowa;Tulibowo;Tulibowy
Wycin;Wyciny;Wycina
Celin Nowych;Celiny Nowe;Celina Nowy
Garbalina;Garbalin;Garbalina
Baniewic Zaleskich;Baniewice Zaleskie;Baniewica Zaleski
Koszelew;Koszelewy;Koszelew
Płuskiego;Płuskie;Płuski
Henrykowa Lubańskiego;Henryków Lubański;Henrykowy Lubański
Kolonii Dańczypola;Kolonia Dańczypol;Kolonia Dańczypole
Jasinowych;Jasinowe;Jasinowy
Dręszewa-Niesiołowa;Dręszew-Niesiołowo;Dręszewać-Niesiołowy
Tetynia;Tetyń;Tetynia
Drozdowa;Drozdowo;Drozdowy
Cendrowa;Cendrowo;Cendrowy
Wyżniej Łabowej;Wyżnia Łabowa;Wyżniej Łabowy
Osiedla Witolda Pileckiego;Osiedle Witolda Pileckiego;Osiedlać Witold Pilecki
Hub Żużolskich;Huby Żużolskie;Hubić Żużolski
Frysi;Frysie;Frysić
Wdziękonia-Lesisk;Wdziękoń-Lesiska;Wdziękoń-Lesisko
Na Piekle;Na Piekle;Ny Piekle
Sitnickiej;Sitnicka;Sitnicki
Granic Kłonickich;Granice Kłonickie;Granica Kłonicki
Bomin;Bominy;Bomino
Płoskowa-Kolonii;Płosków-Kolonia;Płoskowy-Kolonia
Do Waniska;Do Waniska;Dy Wanisko
Kalugów;Kalugi;Kalug
Przełazów;Przełazy;Przełaz
Nowej Retki;Nowa Retka;Nowy Retka
Pniew;Pniewy;Pniew
Kuskowa-Glinek;Kuskowo-Glinki;Kuskowy-Glinka
Młodocina Większego;Młodocin Większy;Młodocinać Większy
Wielkiego Podlesia;Wielkie Podlesie;Wielki Podleś
Wólki Bielińskiej;Wólka Bielińska;Wólka Bieliński
Wieprzowa Tarnawackiego;Wieprzów Tarnawacki;Wieprzowy Tarnawacki
Huty Trzemeszeńskiej;Huta Trzemeszeńska;Huć Trzemeszeński
Portugali;Portugala;Portugać
Szkodnej;Szkodna;Szkodny
Starego Kazimierkowa;Stary Kazimierków;Stary Kazimierkowy
Mokrych Łanów;Mokre Łany;Mokry Łan
Radgoszczy;Radgoszcz;Radgoszczyć się
Nieskórza;Nieskórz;Nieskórze
Zawadzkiego-Klonowicy;Zawadzkiego-Klonowica;Zawadzki-Klonowica
Kraja;Kraj;Krajać
Jankowic Wielkich;Jankowice Wielkie;Jankowica Wielki
Łomczewa;Łomczewo;Łomczewać
Lichwianek;Lichwianki;Lichwianka
Suchowa;Suchów;Suchowy
Gnat;Gnaty;Gnat
Pogwizdowa Starego;Pogwizdów Stary;Pogwizdowy Stary
Busówna;Busówno;Busównać
Rybnicy Małej;Rybnica Mała;Rybnik Mały
Kluczy-Osady;Klucze-Osada;Kluczyć-Osada
Kolonii Kromerowa;Kolonia Kromerowo;Kolonia Kromerowy
Nowej Wsi Małej;Nowa Wieś Mała;Nowy Wszy Mały
Nowinkek;Nowinki;Nowinkka
Pragi Machcińskiej;Praga Machcińska;Prag Machciński
Gorgoszewa;Gorgoszewo;Gorgoszewać
Broczyna;Broczyno;Broczyna
Michelina;Michelin;Michelina
Rawiczowa;Rawiczów;Rawiczowy
Zdrogowa;Zdrogowo;Zdrogowy
Sarnowej;Sarnowa;Sarnowy
Stanisławia;Stanisławie;Stanisławiać
Konopnego;Konopne;Konopny
Chruślanek Józefowskich;Chruślanki Józefowskie;Chruślanka Józefowski
Krzywic-Kolonii;Krzywice-Kolonia;Krzywica-Kolonia
Kolonii Żukowa;Kolonia Żuków;Kolonia Żukowy
Pecynki;Pecynka;Pecynki
Łęcza;Łęcze;Łęczać
Girczów;Gircze;Gircz
Patrykoz;Patrykozy;Patrykoza
Lubojny;Lubojna;Lubojny
Przedrudzia;Przedrudzie;Przedrudzio
Szumowej Góry;Szumowa Góra;Szumowy Góry
Włosieni;Włosień;Włosiony
Ubyszowa;Ubyszów;Ubyszowy
Czajkowa Północnego;Czajków Północny;Czajkowy Północny
Pod Nieżywięć;Pod Nieżywięć;Poda Nieżywięcić
Strzałkowa-Ostrowa;Strzałkowo-Ostrów;Strzałkowy-Ostrowy
Krępca-Leśniczówki;Krępiec-Leśniczówka;Krępca-Leśniczówka
Ciosen-Parceli;Ciosny-Parcela;Ciosna-Parcela
Osiedla Miłosny;Osiedle Miłosna;Osiedlać Miłosny
Rybakowa;Rybakowo;Rybakowy
Suchej Rzeczki;Sucha Rzeczka;Suchy Rzeczka
Gorzęcina;Gorzęcino;Gorzęcina
Grabców-Towarzystwa;Grabce-Towarzystwo;Grabiec-Towarzystwo
Osiedla Młodości;Osiedle Młodości;Osiedlać Młodość
Rumunek Jastrzębskich;Rumunki Jastrzębskie;Rumunek Jastrzębski
Dębego-Kolonii;Dębe-Kolonia;Dęby-Kolonia
Burego Brzega;Bury Brzeg;Bury Brzegać
Pniewia;Pniewie;Pniewiać
Sadówca;Sadówiec;Sadówca
Krwon-Kolonii;Krwony-Kolonia;Krwon-Kolonia
Koszelik;Koszeliki;Koszelik
Wólki Profeckiej;Wólka Profecka;Wólka Profecki
Rakowa Wielkiego;Raków Wielki;Rakowy Wielki
Niżankowic;Niżankowice;Niżankowica
Chojanego-Piecek;Chojane-Piecki;Chojany-Piecka
Górna-Osiedla;Górno-Osiedle;Górny-Osiedlać
Sielachowskich;Sielachowskie;Sielachowski
Wawrzyńcowskiego;Wawrzyńcowskie;Wawrzyńcowski
Kętrzyńskiej Kępy;Kętrzyńska Kępa;Kętrzyński Kęp
Bednar Dolnych;Bednary Dolne;Bednar Dolny
Szynkielewa;Szynkielew;Szynkielewać
Dręszewa-Zabrodzia;Dręszew-Zabrodzie;Dręszewać-Zabrodzie
Drugiej Kolonii;Druga Kolonia;Drugi Kolonia
Gębin;Gębiny;Gębina
Na Węgierskiem;Na Węgierskiem;Ny Węgiersko
Łopuchówka;Łopuchówko;Łopuchówka
Szafarni;Szafarnia;Szafarny
Gawronieńca;Gawroniec;Gawronieniec
Gołogłów;Gołogłowy;Gołogłów
Jedwabnego;Jedwabne;Jedwabny
Jedwabny;Jedwabna;Jedwabny
Jedwabna;Jedwabno;Jedwabny
Wólki Łyszkowskiej;Wólka Łyszkowska;Wólka Łyszkowski
Porąb Raniżowskich;Poręby Raniżowskie;Porąbać Raniżowski
Małych Stoków;Małe Stoki;Mały Stok
Mieszczyńska;Mieszczyńsko;Mieszczyński
Małego Wiosła;Małe Wiosło;Mały Wieść
Zajrzewa;Zajrzew;Zajrzewać
Barkocina;Barkocin;Barkocina
Osiedla Laskowskiej;Osiedle Laskowska;Osiedlać Laskowski
Do Natonia;Do Natonia;Dy Natonia
Smyczy;Smycze;Smyczyć
Porogowa;Porogów;Porogowy
Nowego Dłutowa;Nowe Dłutowo;Nowy Dłutowy
Lasowych Domów;Lasowe Domy;Lasowy Dom
Jabłoni-Piotrowców;Jabłoń-Piotrowce;Jabłoń-Piotrowiec
Podborczyn;Podborczyny;Podborczyna
Glińska;Glińsko;Gliński
Rzechtów;Rzechty;Rzecht
Redęcina;Redęcin;Redęcina
Kolonii Woli Osowińskiej;Kolonia Wola Osowińska;Kolonia Wol Osowiński
Krzysztofowa;Krzysztofowo;Krzysztofowy
Mchówka;Mchówek;Mchówka
Gołąbka;Gołąbek;Gołąbka
Łabiszyna;Łabiszyn;Łabiszyna
Banków;Banki;Banek
Łazęk;Łazęki;Łazęk
Leśniczówki Lipia;Leśniczówka Lipie;Leśniczówka Lipiać
Dłużyny;Dłużyna;Dłużyny
Gorajca;Gorajec;Gorajca
Woli Serockiej;Wola Serocka;Wol Serocki
Siucicic;Siucice;Siucicica
Koziroga Rzecznego;Koziróg Rzeczny;Koziroga Rzeczny
Brzozowa-Chabdów;Brzozowo-Chabdy;Brzozowy-Chabd
Grzybska;Grzybsko;Grzybski
Łowów;Łowy;Łów
Wąbiewa;Wąbiewo;Wąbiewać
Tempoczowa-Kolonii;Tempoczów-Kolonia;Tempoczowy-Kolonia
Niekłonic;Niekłonice;Niekłonica
Kolonii Janówki;Kolonia Janówka;Kolonia Janówki
Wólki Proszewskiej;Wólka Proszewska;Wólka Proszewski
Gilgini;Gilginia;Gilgin
Mystkowic;Mystkowice;Mystkowica
Sulicicic-Wybudowania;Sulicice-Wybudowanie;Sulicicica-Wybudowanie
U Mosora;U Mosora;U Mosor
Podmalców;Podmalce;Podmalec
Kolonii Janówka;Kolonia Janówko;Kolonia Janówka
Kłosika;Kłosik;Kłosikać
Stajkowa;Stajkowo;Stajkowy
Ostrego Rogu;Ostry Róg;Ostry Rog
Kłosina;Kłosin;Kłosina
Staszowej;Staszowa;Staszowy
Bieńkowa;Bieńków;Bieńkowy
Wiatrowic;Wiatrowice;Wiatrowica
Kolonii Białego Kamienia;Kolonia Biały Kamień;Kolonia Biały Kamienie
Wodyni;Wodynia;Wodyni
Wysocka Wielkiego;Wysocko Wielkie;Wysocka Wielki
Werchraty;Werchrata;Werchrat
Szerokiej;Szeroka;Szeroki
Szewc Nadolnych;Szewce Nadolne;Szewc Nadolny
Remiszewa Dużego;Remiszew Duży;Remiszewać Duży
Kowalczykowej;Kowalczykowa;Kowalczykowy
Lutomierska;Lutomiersk;Lutomierski
Przysiadek;Przysiadki;Przysiadka
Warmian;Warmiany;Warmian
Za Folwarkiem;Za Folwarkiem;Zy Folwark
Młotkowa-Kolonii;Młotkowo-Kolonia;Młotkowy-Kolonia
Wólki Wręckiej;Wólka Wręcka;Wólka Wręcki
Wysmyka;Wysmyk;Wysmykać
Wierzawic;Wierzawice;Wierzawica
Stawków Potworowskich;Stawki Potworowskie;Stawek Potworowski
Juszków;Juszki;Juszek
Maniów;Maniowy;Manium
Pod Bolcie;Pod Bolcie;Poda Bolić
Glinieńca;Gliniec;Glinieniec
Ogólnej Drogi;Ogólna Droga;Ogólny Drogi
Siemichochocz;Siemichocze;Siemichochotać
Czerwonki-Nowin;Czerwonka-Nowiny;Czerwonka-Nowina
Zamiarów;Zamiary;Zamiar
Dziadkowa;Dziadkowo;Dziadkowy
Legbąda;Legbąd;Legbądać
Parceli Południowej;Parcela Południowa;Parcela Południowy
Maniowa;Maniowo;Maniowy
Podciernia;Podciernie;Podcierń
Łychowa Gościeradowskiego;Łychów Gościeradowski;Łychować Gościeradowski
Gliczyna;Gliczyn;Gliczyna
Myszkowa;Myszków;Myszkowy
Kolonii Gwdy Wielkiej;Kolonia Gwda Wielka;Kolonia Gwda Wielki
Krępek;Krępki;Krępek
Osiedla Chopina;Osiedle Chopina;Osiedlać Chopinać
Pioska;Piosek;Pioska
Rogalek;Rogalki;Rogalka
Man;Many;Man
Machowina;Machowino;Machowina
Chmielonka;Chmielonek;Chmielonka
Suszyna;Suszyn;Suszyna
Redzenia Pierwszego;Redzeń Pierwszy;Redzenie Pierwszy
Pietraszek;Pietraszki;Pietraszka
Kożyna Dużego;Kożyno Duże;Kożyna Duży
Kolonii Kronowa;Kolonia Kronowo;Kolonia Kronowy
Wińska;Wińsko;Wiński
Grochowiec;Grochowce;Grochowiec
Topórka;Topórek;Topórka
Kudanówki;Kudanówka;Kudanówki
Starego Krzywego;Stare Krzywe;Stary Krzywy
Kazal;Kazale;Kazal
Medyn;Medyny;Medyn
Wygraików;Wygraiki;Wygraik
Polichny Drugiej;Polichna Druga;Polichny Drugi
Zgniłki;Zgniłka;Zgniłek
Podybia;Podybie;Podybiać
Szlacheckiego Konieńca;Szlachecki Koniec;Szlachecki Konieniec
Nowych Stawiszyc;Nowe Stawiszyce;Nowy Stawiszyca
Koło Przejazdu;Koło Przejazdu;Koła Przejazd
Pruchynieńca;Pruchyniec;Pruchynieniec
Osiedla Podlesia;Osiedle Podlesie;Osiedlać Podleś
Kaliskiej-Parcel;Kaliska-Parcele;Kaliski-Parcela
Osiedla Złotego;Osiedle Złote;Osiedlać Złoty
Drzycimia;Drzycim;Drzycimia
Joasina;Joasin;Joasina
Sukowicz;Sukowicze;Sukowicz
Wyszynek;Wyszynki;Wyszynka
Dybowa;Dybów;Dybowa
Dziesiątek;Dziesiątki;Dziesiątka
Nowej Skarbkowej;Nowa Skarbkowa;Nowy Skarbkowy
Chociszewa;Chociszewo;Chociszewać
Dolnego Rozdziela;Dolne Rozdziele;Dolny Rozdzielać
Rycerki Dolnej;Rycerka Dolna;Rycerka Dolny
Kulików;Kuliki;Kulik
Kiczek Poduchownych;Kiczki Poduchowne;Kiczka Poduchowny
Osiedla Jeziornej;Osiedle Jeziorna;Osiedlać Jeziorny
Rzymian;Rzymiany;Rzymiana
Nieszkodnej;Nieszkodna;Nieszkodny
Zbijewka;Zbijewek;Zbijewka
Pieckowa;Pieckowo;Pieckowy
Darża;Darż;Darżać
Sztuków;Sztuki;Sztuk
Rońska-Kolonii;Rońsko-Kolonia;Roński-Kolonia
Ruszkówka;Ruszkówek;Ruszkówka
Mnicha;Mnich;Mnicha
Kokoczek;Kokoczki;Kokoczka
Koło Słonecznej;Koło Słonecznej;Koła Słoneczny
Kaziopola;Kaziopole;Kaziopola
Kuczynki;Kuczynka;Kuczynek
Fidur;Fidury;Fidur
Skalskiej Drogi;Skalska Droga;Skalski Drogi
Wojciechowa Małego;Wojciechowo Małe;Wojciechowy Mały
Szamowa;Szamów;Szamowy
Sendenia Małego;Sendeń Mały;Sendenia Mały
Latczyny;Latczyna;Latczyny
Zbyszewic;Zbyszewice;Zbyszewica
Wólki Mędrzechowskiej;Wólka Mędrzechowska;Wólka Mędrzechowski
Szadkówka;Szadkówek;Szadkówka
Głuska Dużego;Głusko Duże;Głuskać Duży
Piekart;Piekarty;Piekart
Ciopana;Ciopan;Ciopany
Strzydzawka;Strzydzawek;Strzydzawka
Wólki Nurzeckiej;Wólka Nurzecka;Wólka Nurzecki
Siemkowic;Siemkowice;Siemkowica
Makrut;Makruty;Makrut
Chotkowa;Chotków;Chotkowy
Koszarawy;Koszarawa;Koszarawy
Bądkówka;Bądkówek;Bądkówka
Koło Hryszka;Koło Hryszka;Koła Hryszek
Łysakówka;Łysakówek;Łysakówka
Roli Wałów;Rola Wały;Rol Wał
Rur Jezuickich;Rury Jezuickie;Rura Jezuicki
Kępowej;Kępowa;Kępowy
Nowosiedla;Nowosiedle;Nowosiedlać
Molus;Molusy;Molus
Celin;Celiny;Celina
Dzięglewa;Dzięglewo;Dzięglewać
Zdęgówka;Zdęgówko;Zdęgówka
Gołcewa;Gołcewo;Gołcewa
Kolonii Narutowicza;Kolonia Narutowicza;Kolonia Narutowicz
Nowej Brzeźnicy;Nowa Brzeźnica;Nowy Brzeźnik
Malenic;Malenice;Malenica
Osiedla 40 PRlecia;Osiedle 40-lecia PRL;Osiedla 40 PRlecie
Florentowa;Florentowo;Florentowy
Glińskich Gór;Glińskie Góry;Gliński Gór
Jędrychówka;Jędrychówko;Jędrychówka
Lisięcicic;Lisięcice;Lisięcicica
Skałbani;Skałbania;Skałbany
Malinieńca;Maliniec;Malinieniec
Zagumnia Augustowskiego;Zagumnie Augustowskie;Zagumnia Augustowski
Markosia;Markosie;Markoś
Kamienieńca Wrocławskiego;Kamieniec Wrocławski;Kamienieniec Wrocławski
Łupstycha;Łupstych;Łupstychać
Suliradzic;Suliradzice;Suliradzica
Pod Prusami;Pod Prusami;Poda Prus
Starego Gumina;Stare Gumino;Stary Gumina
Gajewa Trzeciego;Gajewo Trzecie;Gajewać Trzeci
Zapłocia Dużego;Zapłocie Duże;Zapłocie Duży
Nowego Gostkowa;Nowy Gostków;Nowy Gostkowy
Błotkowy;Błotkowa;Błotkowy
Bartla Wielkiego;Bartel Wielki;Bartlać Wielki
Niesułowa-Huty;Niesułowo-Huta;Niesułowy-Huć
Wypnidowa;Wypnidów;Wypnidowy
Wircha Gowa;Wirch Gościejów;Wircha Gowy
Mazgajów;Mazgaje;Mazgaj
Kolonii Jelonek;Kolonia Jelonki;Kolonia Jelonka
Trzeszcza;Trzeszcze;Trzeszcz
Gaszyna;Gaszyn;Gaszyna
Dzierdziówki;Dzierdziówka;Dzierdziówki
Kuźnicy Lechowej;Kuźnica Lechowa;Kuźnica Lechowy
Sigajn;Sigajny;Sigajn
Choinek Zdanowskich;Choinki Zdanowskie;Choinka Zdanowski
Kolonii pod Wilkęsy;Kolonia pod Wilkęsy;Kolonia poda Wilkęs
Elsnerowa;Elsnerów;Elsnerowy
U Palucha;U Palucha;U Paluch
Osowa;Osowo;Osowy
Polakowej Kolonii;Polakowa Kolonia;Polakowy Kolonia
Poniatowej-Kolonii;Poniatowa-Kolonia;Poniatowy-Kolonia
Tuczna Pierwszego;Tuczno Pierwsze;Tuczny Pierwszy
Osowego;Osowe;Osowy
Trzebielina;Trzebielino;Trzebielina
Jeziorek Kosztowskich;Jeziorki Kosztowskie;Jeziorko Kosztowski
Do Siecina;Do Siecina;Dy Siecina
Osowy;Osowa;Osowy
Żurawek;Żurawki;Żurawka
Binkowic;Binkowice;Binkowica
Borków-Pasiek;Borki-Pasieki;Borek-Pasiek
Przegini;Przeginia;Przegin
Sakówka;Sakówko;Sakówka
Gozdka;Gozdek;Gozdka
Karczyny;Karczyna;Karczyn
Podsicina;Podsicin;Podsicina
Kolonii Makówieca Dużego;Kolonia Makówiec Duży;Kolonia Makówiecać Duży
Kępca;Kępiec;Kępca
Kodłutowa;Kodłutowo;Kodłutowy
Pętowa;Pętowo;Pętowy
Kroplina;Kroplin;Kroplina
Mileszyna;Mileszyn;Mileszyna
Siemion;Siemiona;Siemię
Kolonii Dobrej;Kolonia Dobra;Kolonia Dobry
Kolonii Czemiernik Południowych;Kolonia Czemierniki Południowe;Kolonia Czemiernik Południowy
Odiedla Rataja;Odiedle Rataja;Odiedlać Ratajać
Probarku;Probark;Probarek
Karwna;Karwno;Karwny
Ostrożan;Ostrożany;Ostrożan
Szatanowej;Szatanowa;Szatanowy
Za Cegielnią;Za Cegielnią;Zy Cegielnia
Siedzianego;Siedziane;Siedziany
Sieroszewic;Sieroszewice;Sieroszewica
Górajka;Górajek;Górajka
Klesztowa;Klesztów;Klesztowy
Skrzypów;Skrzypy;Skrzyp
Szyndziela;Szyndziel;Szyndzielać
Chorzepina;Chorzepin;Chorzepina
Wejdyk;Wejdyki;Wejdyk
Chromny;Chromna;Chromny
Nowego Ochędzyna;Nowy Ochędzyn;Nowy Ochędzyna
Bud Pierwszych;Budy Pierwsze;Buda Pierwszy
Drużykowy;Drużykowa;Drużykowy
Uhowa;Uhowo;Uhowy
Grabiszyc Dolnych;Grabiszyce Dolne;Grabiszyca Dolny
Gorzedzieja-Wybudownia;Gorzedziej-Wybudowanie;Gorzedziej-Wybudownia
Nowej Wsi Kąckiej;Nowa Wieś Kącka;Nowy Wszy Kącki
Wilcza Śladowskiego;Wilcze Śladowskie;Wilczać Śladowski
Gościmia;Gościm;Gościmia
Przystajni-Folwarku;Przystajnia-Folwark;Przystajny-Folwark
Bielska;Bielsk;Bielski
Klejków;Klejki;Klejek
Jurzyścstów;Jurzyści;Jurzyścsta
Nowego Komunina;Nowy Komunin;Nowy Komunina
Nowych Górek;Nowe Górki;Nowy Górka
Tułowic;Tułowice;Tułowica
Minogi;Minoga;Minogi
Kuklinowa;Kuklinów;Kuklinowy
Częstocina;Częstocin;Częstocina
Woli Bachorskiej;Wola Bachorska;Wol Bachorski
Dziwny;Dziwna;Dziwny
Ziółkowa;Ziółków;Ziółkowy
Dziewierzewa;Dziewierzewo;Dziewierzewać
Wierszynka;Wierszynko;Wierszynka
Boczek Zarzecznych;Boczki Zarzeczne;Boczek Zarzeczny
Ciechanówka;Ciechanówek;Ciechanówka
Ulana Małego;Ulan Mały;Ulany Mały
