Dopełniacz;Mianownik;Wynik Stemmera
Redocin;Redociny;Redocina
Wyszonek-Nagórek;Wyszonki-Nagórki;Wyszonka-Nagórek
Nowych Raczek;Nowe Raczki;Nowy Raczka
Czerwińskich;Czerwińskie;Czerwiński
Ostrówca;Ostrówiec;Ostrówca
Ryczycy;Ryczyca;Ryczyk
Chałupsk;Chałupska;Chałupsko
Krzywej Wsi;Krzywa Wieś;Krzywa Ws
Dalewic;Dalewice;Dalewica
Łysowód;Łysowody;Łysowód
Przedwojowa;Przedwojów;Przedwojowa
Mikołajek;Mikołajki;Mikołajek
Dretynia;Dretyń;Dretynia
Bibianowa;Bibianów;Bibianowa
Nowych Żochów;Nowe Żochy;Nowy Żoch
Brochocina;Brochocin;Brochocina
Buczyna;Buczyn;Buczyna
Oblęgora;Oblęgór;Oblęgora
Woli Buchowskiej;Wola Buchowska;Wol Buchowska
Czortkowic;Czortkowice;Czortkowica
Siemiątkowa;Siemiątkowo;Siemiątkowa
Dorohuska;Dorohusk;Dorohuska
Jabłonnny Drugiej;Jabłonna Druga;Jabłonnna Druga
Olecka;Olecko;Olecek
Woli Lipowskiej;Wola Lipowska;Wol Lipowska
Giżynka;Giżynek;Giżynka
Krzewicy;Krzewica;Krzewik
Bud Sułkowskich;Budy Sułkowskie;Buda Sułkowski
Mirkowa;Mirków;Mirkowa
Kamocina;Kamocin;Kamocina
Domaszkowic;Domaszkowice;Domaszkowica
Boryt;Boryty;Boryt
Tomczyna;Tomczyn;Tomczyna
Siedlanowa;Siedlanów;Siedlanowa
Zbójna;Zbójno;Zbójna
Potworowa;Potworów;Potworowa
Czarnieckiej Góry;Czarniecka Góra;Czarniecka Gór
Zbójny;Zbójna;Zbójny
Grabna;Grabno;Grabna
Czechynia;Czechyń;Czechynia
Makowa-Kolonii;Maków-Kolonia;Makowa-Kolonia
Milicza;Milicz;Milicze
Wróbli;Wróble;Wróbel
Marianowa;Marianowo;Marianowa
Suchej Wielkiej;Sucha Wielka;Suchej Wielka
Koclina;Koclin;Koclina
Mutowa;Mutowo;Mutowa
Sieczkowa;Sieczków;Sieczkowa
Lucynowa;Lucynowo;Lucynowa
Gór Młyńskich;Góry Młyńskie;Gór Młyński
Zaczernia;Zaczernie;Zaczernia
Łąska Wielkiego;Łąsko Wielkie;Łąska Wielki
Sobonia;Soboń;Sobonia
Trzepowa;Trzepowo;Trzepowa
Przemysłowa;Przemysłów;Przemysłowo
Milic;Milice;Milica
Zapałowa;Zapałów;Zapałowa
Bieżan;Bieżany;Bieżan
Pełnatycz;Pełnatycze;Pełnatycz
Zabierzowa Bocheńskiego;Zabierzów Bocheński;Zabierzowa Bocheński
Koniemłotów;Koniemłoty;Koniemłot
Starego Żabienieńca;Stary Żabieniec;Stary Żabienieniec
Zelek Dąbrowych;Zelki Dąbrowe;Zelka Dąbrowa
Chociul;Chociule;Chociula
Nadułek;Nadułki;Nadułka
Tabora;Tabor;Tabora
Błażejowa;Błażejów;Błażejowa
Oksiutycz;Oksiutycze;Oksiutycz
Kosewka;Kosewko;Kosewka
Rogowa Sobóckiego;Rogów Sobócki;Rogowa Sobócki
Drzonowa;Drzonowo;Drzonowa
Berdyszcz;Berdyszcze;Berdyszcz
Grądzkich Ełckich;Grądzkie Ełckie;Grądzki Ełcki
Sójkowa;Sójkowo;Sójkowa
Annapola;Annapol;Annapole
Nowego Trzciana;Nowe Trzciano;Nowy Trzcian
Słabowa;Słabowo;Słabowa
Gwarka;Gwarek;Gwarka
Bystrzejowic Pierwszych;Bystrzejowice Pierwsze;Bystrzejowica Pierwsza
Pelagiowa;Pelagiów;Pelagiowa
Bytowa;Bytowo;Bytowa
Stawierej Podleśnych;Stawiereje Podleśne;Stawierej Podleśne
Zalesia-Poczynek;Zalesie-Poczynki;Zaleś-Poczynek
Miryc;Miryce;Miryca
Smogolic;Smogolice;Smogolica
Jóźwikowa;Jóźwików;Jóźwikowa
Radomicka;Radomicko;Radomicka
Ulejna;Ulejno;Ulejna
Klam;Klamy;Klama
Dudyńców;Dudyńce;Dudyniec
Ruskowa;Rusków;Ruskowa
Huty Gogołowskiej;Huta Gogołowska;Hut Gogołowska
Dębowiec;Dębowce;Dębowiec
Zagaja Stradowskiego;Zagaje Stradowskie;Zagaj Stradowski
Wieszkowa;Wieszkowo;Wieszkowa
Parsowa;Parsów;Parsowa
Bud Stawiskich;Budy Stawiskie;Buda Stawiski
Giętkiego;Giętkie;Giętko
Pomierzyna;Pomierzyn;Pomierzyna
Rajska Małego;Rajsko Małe;Rajsko Mały
Kamienia-Słubic;Kamień-Słubice;Kamienie-Słubica
Bartołtołt Wielkich;Bartołty Wielkie;Bartołtołt Wielki
Strupina Dużego;Strupin Duży;Strupina Duży
Czeszowa;Czeszów;Czeszowa
Widzówka;Widzówek;Widzówka
Dolic;Dolice;Dolica
Anusina;Anusin;Anusina
Nowych Moczydeł;Nowe Moczydła;Nowy Moczydło
Chełch-Chabdzyna;Chełchy-Chabdzyno;Chee-Chabdzyna
Małkocina;Małkocin;Małkocina
Cieni Trzeciej;Cienia Trzecia;Cień Trzeca
Sępolna Małego;Sępolno Małe;Sępolna Mały
Woskowic Małych;Woskowice Małe;Woskowica Mała
Karchowic;Karchowice;Karchowica
Rozwadowa;Rozwadów;Rozwadowa
Kalinowa-Parceli;Kalinowo-Parcele;Kalinowa-Parcela
Sułomina;Sułomino;Sułomin
Łysakowa Drugiego;Łysaków Drugi;Łysakowa Drugi
Strzyg;Strzygi;Strzyga
Borowych;Borowe;Borowa
Borowa;Borowo;Borowa
Famułek Brochowskich;Famułki Brochowskie;Famułka Brochowski
Pierska;Piersk;Piersko
Starych Szyjek;Stare Szyjki;Stara Szyjka
Lipowej Góry Wschodniej;Lipowa Góra Wschodnia;Lipowa Gór Wschodnia
Kumelska;Kumelsk;Kumelsko
Burwina;Burwin;Burwina
Dłuska Gryfińskiego;Dłusko Gryfińskie;Dłusek Gryfiński
Włostów;Włosty;Włost
Sierakość;Sierakośce;Sierakość
Pławęcina;Pławęcino;Pławęcina
Horostyty;Horostyta;Horostyt
Grzędzina;Grzędzin;Grzędzina
Radostkowa-Kolonii;Radostków-Kolonia;Radostkowa-Kolonia
Belna;Belno;Belna
Piętek-Szelig;Piętki-Szeligi;Piętka-Szeliga
Słowikowa;Słowików;Słowikowa
Przylesia;Przylesie;Przyleś
Beln;Belny;Belna
Zagórcza;Zagórcze;Zagórcz
Śliwnik;Śliwniki;Śliwnik
Janek Starych;Janki Stare;Janka Stara
Skiw Małych;Skiwy Małe;Skiwo Mała
Borków-Paduchów;Borki-Paduchy;Borek-Paduch
Woli Burzeckiej;Wola Burzecka;Wol Burzecka
Sątoczna;Sątoczno;Sątoczna
Kosssowa;Kossów;Kosssowa
Margońskiej Wsi;Margońska Wieś;Margońska Ws
Młodynina;Młodynin;Młodynina
Gabrielowa;Gabrielów;Gabrielowa
Wróblewka;Wróblewko;Wróblewka
Paleśnicy;Paleśnica;Paleśnik
Szemrowic;Szemrowice;Szemrowica
Wojtyszek;Wojtyszki;Wojtyszka
Stawca;Stawiec;Stawca
Boratyna;Boratyn;Boratyna
Rakowa Dużego;Raków Duży;Rakowa Duży
Tabędza;Tabędz;Tabędza
Grudny;Grudna;Grudny
Borków Lipkowskich;Borki Lipkowskie;Borek Lipkowski
Łężyc;Łężyce;Łężyc
Lachowic;Lachowice;Lachowica
Sykuły;Sykuła;Sykuł
Blendy;Blenda;Blendy
Grudna;Grudno;Grudna
Sulmierzyc;Sulmierzyce;Sulmierzyca
Dębów Wolskich;Dęby Wolskie;Dąb Wolski
Gorczyna;Gorczyn;Gorczyna
Łęki-Kolonii;Łęka-Kolonia;Łęk-Kolonia
Zysławic;Zysławice;Zysławica
Zagórzyc Starych;Zagórzyce Stare;Zagórzyca Stara
Smulska;Smulsko;Smulska
Marciszowa;Marciszów;Marciszowa
Świątkowic;Świątkowice;Świątkowica
Psarów;Psary;Psar
Siecina;Siecino;Siecina
Elgnowa;Elgnowo;Elgnowa
Brwilna Dolnego;Brwilno Dolne;Brwilna Dolny
Jamielnego;Jamielne;Jamielny
Małego Czystego;Małe Czyste;Mały Czyste
Strobowa;Strobów;Strobowa
Siwek;Siwki;Siwek
Tokar;Tokary;Tokar
Suchowic;Suchowice;Suchowica
Borawskich-Awissy;Borawskie-Awissa;Borawski-Awissa
Jenina;Jenin;Jenina
Kętrzyna;Kętrzyno;Kętrzyna
Kolembród;Kolembrody;Kolembród
Olędrów;Olędry;Olęder
Nieznanek;Nieznanki;Nieznanka
Kruszewia;Kruszewie;Kruszew
Szałkowa;Szałkowo;Szałkowa
Ruszek;Ruszki;Ruszka
Ponikw;Ponikwy;Ponikwa
Włosnowic;Włosnowice;Włosnowica
Zwartówka;Zwartówko;Zwartówka
Toczenia;Toczeń;Toczenie
Spytkowa;Spytkowo;Spytkowa
Łoniowa-Kolonii;Łoniów-Kolonia;Łoniowa-Kolonia
Krup;Krupy;Krup
Złotnik Kujawskich;Złotniki Kujawskie;Złotnik Kujawski
Starych Kiejkut;Stare Kiejkuty;Stara Kiejkut
Golnic;Golnice;Golnica
Plebanowiec;Plebanowce;Plebanowiec
Makówa Nowego;Maków Nowy;Makówa Nowy
Skrzydlewa;Skrzydlewo;Skrzydlewa
Śniczan;Śniczany;Śniczan
Zberoża;Zberoż;Zberoże
Miechów;Miechy;Miech
Wiąga;Wiąg;Wiąga
Błażejowic Dolnych;Błażejowice Dolne;Błażejowica Dolny
Bocinieńca;Bociniec;Bocinieniec
Niwisk Dolnych;Niwiska Dolne;Niwisko Dolny
Topolna;Topolno;Topolna
Wojkowa;Wojków;Wojkowa
Katarzyna;Katarzyn;Katarzyna
Ejszeryszek;Ejszeryszki;Ejszeryszek
Orzku;Orzk;Orzek
Haliczan;Haliczany;Haliczan
Szafarczysk;Szafarczyska;Szafarczysko
Kawca;Kawec;Kawca
Michalowa-Kolonii;Michalów-Kolonia;Michalowa-Kolonia
Strobina;Strobin;Strobina
Bętlewa;Bętlewo;Bętlewa
Budzieszowiec;Budzieszowce;Budzieszowiec
Trzebieńczyczyc;Trzebieńczyce;Trzebieńczyczyca
Parzniewa;Parzniew;Parzniewa
Lubowidzy;Lubowidza;Lubowig
Kolonii Głowy;Kolonia Głowa;Kolonia Głów
Trzcinicy;Trzcinica;Trzcinik
Pęcher;Pęchery;Pęcher
Linowa;Linów;Linowa
Lisiego Pola;Lisie Pole;Lisi Pola
Borek Sędrowskich;Borki Sędrowskie;Borka Sędrowski
Machnic;Machnice;Machnica
Woli Pniewskiej;Wola Pniewska;Wol Pniewska
Tuczemp;Tuczempy;Tuczempo
Wiechetek Małych;Wiechetki Małe;Wiechetka Mała
Sobiech;Sobiechy;Sobiech
Drogoradza;Drogoradz;Drogoradza
Kleszczel;Kleszczele;Kleszczel
Kozłów-Janowa;Kozły-Janowo;Kozioł-Janowa
Nowostawów Dolnych;Nowostawy Dolne;Nowostaw Dolny
Kotek;Kotki;Kotka
Repczyczyc;Repczyce;Repczyczyca
Konstantyna;Konstantyn;Konstantyna
Unikowa;Unikowo;Unikowa
Nebrowa Wielkiego;Nebrowo Wielkie;Nebrowa Wielki
Lipowego Pola Plebańskiego;Lipowe Pole Plebańskie;Lipowy Pola Plebański
Rzerzęczyczyc;Rzerzęczyce;Rzerzęczyczyca
Marcinkowa Górnego;Marcinków Górny;Marcinkowa Górny
Woli Krzysztoporskiej;Wola Krzysztoporska;Wol Krzysztoporska
Miłkowic;Miłkowice;Miłkowica
Łężkowic;Łężkowice;Łężkowica
Jaskry;Jaskra;Jaskier
Pacyny;Pacyna;Pacyn
Krawców;Krawce;Krawiec
Kozik-Olszyn;Koziki-Olszyny;Kozik-Olszyna
Dębska;Dębsk;Dębsko
Niewierowa;Niewierowo;Niewierowa
Dziechlina;Dziechlino;Dziechlina
Sobącza;Sobącz;Sobącze
Izdebna-Kolonii;Izdebno-Kolonia;Izdebna-Kolonia
Bogut-Rubieszy;Boguty-Rubiesze;Bogut-Rubiesz
Żółtek;Żółtki;Żółtko
Bodziejowic;Bodziejowice;Bodziejowica
Potoku-Senderek;Potok-Senderki;Potok-Senderka
Chorchos;Chorchosy;Chorchos
Proszkowic;Proszkowice;Proszkowica
Rochówka;Rochówek;Rochówka
Powielina;Powielin;Powielina
Hołowczyczyc-Kolonii;Hołowczyce-Kolonia;Hołowczyczyca-Kolonia
Rogóżek;Rogóżki;Rogóżka
Białoskór;Białoskóry;Białoskór
Glińska;Glińsk;Glińska
Ciepłowód;Ciepłowody;Ciepłowód
Szczekocin;Szczekociny;Szczekocina
Brzozowych Błot;Brzozowe Błota;Brzozowa Błota
Żelaz-Brokowa;Żelazy-Brokowo;Żelazo-Brokowa
Olszaków;Olszaki;Olszak
Domatkowa;Domatków;Domatkowa
Szczodrzejewa;Szczodrzejewo;Szczodrzejewa
Spędoszyna;Spędoszyn;Spędoszyna
Zimnych Wód;Zimne Wody;Zimne Wód
Haćkciek;Haćki;Haćkciek
Piesna;Piesno;Piesna
Jabłonnny-Majątku;Jabłonna-Majątek;Jabłonnna-Majątek
Czartówka;Czartówek;Czartówka
Chajczyn;Chajczyny;Chajczyna
Starego Wiązowa;Stary Wiązów;Stary Wiązowa
Skroblaków;Skroblaki;Skroblak
Palczowic;Palczowice;Palczowica
Dobrzyjałowa;Dobrzyjałowo;Dobrzyjałowa
Grymiaczek;Grymiaczki;Grymiaczek
Zarośla Cienkiego;Zarośle Cienkie;Zarośla Cienki
Lesin Wielkich;Lesiny Wielkie;Lesina Wielki
Borucicic;Borucice;Borucicica
Wiktoryna;Wiktoryn;Wiktoryna
Horodnianian;Horodniany;Horodnianian
Mikut;Mikuty;Mikut
Zarajca Potockiego;Zarajec Potocki;Zarajca Potocki
Szli;Szla;Szel
Radkowic;Radkowice;Radkowica
Komarowa-Osady;Komarów-Osada;Komarowa-Osada
Wrzosków;Wrzoski;Wrzosek
Cięćka;Cięćk;Cięciek
Dźwierszna Wielkiego;Dźwierszno Wielkie;Dźwierszna Wielki
Wojewodzina;Wojewodzin;Wojewodzina
Redzikowa;Redzikowo;Redzikowa
Droszowa;Droszów;Droszowa
Polnicy;Polnica;Polnik
Grabek Małych;Grabki Małe;Grabka Mała
Grębocicic;Grębocice;Grębocicica
Wąchocka;Wąchock;Wąchocka
Oleśnik;Oleśniki;Oleśnik
Kikołów;Kikoły;Kikół
Otrocza;Otrocz;Otrocze
Moch;Mochy;Moch
Popioł;Popioły;Popioł
Lipy-Miklasa;Lipa-Miklas;Lipa-Miklasa
Mozolic Małych;Mozolice Małe;Mozolica Mała
Gościkowa;Gościkowo;Gościkowa
Kałtek;Kałtki;Kałtka
Grodziska Wielkopolskiego;Grodzisk Wielkopolski;Grodzisko Wielkopolski
Bowętowa;Bowętów;Bowętowa
Raciszyna;Raciszyn;Raciszyna
Zbyczyny;Zbyczyna;Zbyczyn
Białebłegobłota-Kobyli;Białebłoto-Kobyla;Białebłegobłoto-Kobyły
Huciska;Hucisko;Huciska
Słonina;Słonin;Słonina
Drożdżowa;Drożdżów;Drożdżowa
Nędzerzewa;Nędzerzew;Nędzerzewo
Strzyżmina;Strzyżmin;Strzyżmina
Mokobód;Mokobody;Mokoboda
Lipnicy Małej;Lipnica Mała;Lipnik Mała
Perzanek-Borku;Perzanki-Borek;Perzanka-Borek
Młynkowa;Młynkowo;Młynkowa
Wierzchowisk Górnych;Wierzchowiska Górne;Wierzchowisko Górny
Jeziorek;Jeziorki;Jeziorko
Kozodrzy;Kozodrza;Kozoder
Zdziwoja Starego;Zdziwój Stary;Zdziwoja Stary
Janiewic;Janiewice;Janiewica
Kąkolewa;Kąkolewo;Kąkolewa
Boguchwałowic;Boguchwałowice;Boguchwałowica
Świątników;Świątniki;Świątnik
Suchostrugi;Suchostruga;Suchostrug
Grodnicy;Grodnica;Grodnik
Łach Włościańskich;Łachy Włościańskie;Łe Włościański
Bełsznicy;Bełsznica;Bełsznik
Siechnic;Siechnice;Siechnica
Kowies;Kowiesy;Kowies
Kikoła;Kikół;Kikoło
Mąkoszyna;Mąkoszyn;Mąkoszyna
Łęk;Łęki;Łęk
Popowa;Popowo;Popowa
Faszcz;Faszcze;Faszcz
Łęki;Łęka;Łęk
Postołowa;Postołowo;Postołów
Dominiczyna;Dominiczyn;Dominiczyna
Szubienic;Szubienice;Szubienica
Drużbina;Drużbin;Drużbina
Steklinka;Steklinek;Steklinka
Kulowa;Kulów;Kulowa
Samsieczna;Samsieczno;Samsieczna
Łojewa;Łojewo;Łojewa
Wandynowa;Wandynowo;Wandynowa
Sędzimirowa;Sędzimirów;Sędzimirowa
Halinina;Halinin;Halinina
Kijowa;Kijów;Kijowa
Bielan-Jarosław;Bielany-Jarosławy;Bielan-Jarosława
Koryczan;Koryczany;Koryczan
Boszczynka;Boszczynek;Boszczynka
Kołoszyna;Kołoszyn;Kołoszyna
Sugajna;Sugajno;Sugajna
Woli Zagrodniej;Wola Zagrodnia;Wol Zagrodnia
Podbuszyc;Podbuszyce;Podbuszyca
Gajówek;Gajówki;Gajówka
Cychr;Cychry;Cychra
Młynnnego;Młynne;Młynnny
Wronów;Wronowy;Wron
Osmolic-Kolonii;Osmolice-Kolonia;Osmolica-Kolonia
Starej Maryśki;Stara Maryśka;Stara Marysiek
Rosolina;Rosolin;Rosolina
Bielic Nowych;Bielice Nowe;Bielica Nowy
Wronowa;Wronowo;Wronowa
Owczegłów;Owczegłowy;Owczegłów
Zelgniewa;Zelgniewo;Zelgniewa
Woszczeli;Woszczele;Woszczel
Nowokornina;Nowokornino;Nowokornina
Kłudna;Kłudno;Kłudna
Kamianek-Waniek;Kamianki-Wańki;Kamianka-Wańka
Astachowic;Astachowice;Astachowica
Daniszewic;Daniszewice;Daniszewica
Złotnik Małych;Złotniki Małe-Kolonia;Złotnik Mała
Pozezdrza;Pozezdrze;Pozezdrza
Pustej Woli;Pusta Wola;Pusta Wol
Strzemiecznych-Oleksów;Strzemieczne-Oleksy;Strzemieczny-Oleks
Czarnego Górnego;Czarne Górne;Czarny Górny
Żurawic;Żurawice;Żurawica
Dźwiersztyn;Dźwiersztyny;Dźwiersztyn
Wronieńca;Wroniec;Wronieniec
Węgorzyna;Węgorzyn;Węgorzyna
Wręczycy Małej;Wręczyca Mała;Wręczyk Mała
Chojen Młodych;Chojny Młode;Chojna Młoda
Bolci;Bolcie;Bolć
Zasowa;Zasów;Zasowa
Kobuziów;Kobuzie;Kobuź
Nowych Lipin;Nowe Lipiny;Nowy Lipina
Rybocicic;Rybocice;Rybocicica
Gęsinieńca;Gęsiniec;Gęsinieniec
Seweryna;Seweryn;Seweryna
Krowic;Krowice;Krowica
Kątów Czernickich;Kąty Czernickie;Kąt Czernicki
Miechcina;Miechcin;Miechcina
Wojczyczyc;Wojczyce;Wojczyczyca
Kotowskiego;Kotowskie;Kotowski
Paskud;Paskudy;Paskuda
Brzekinieńca;Brzekiniec;Brzekinieniec
Grabowa nad Prosną;Grabów nad Prosną;Grabowa nada Prosna
Kielchinowa;Kielchinów;Kielchinowa
Tłuściećca;Tłuściec;Tłuścieciec
Gumnowic;Gumnowice;Gumnowica
Wrzeszczowa;Wrzeszczów;Wrzeszczowa
Wargawki Starej;Wargawka Stara;Wargawki Stara
Sycyna;Sycyn;Sycyna
Piątkowic;Piątkowice;Piątkowica
Dziankówka;Dziankówek;Dziankówka
Redak;Redaki;Redak
Wysina;Wysin;Wysina
Męczenina;Męczenino;Męczenina
Masłowa;Masłów;Masłowo
Cekowa;Ceków;Cekowa
Zakępia;Zakępie;Zakępia
Siekierzyc;Siekierzyce;Siekierzyca
Kujaw;Kujawy;Kujawa
Starej Przysieki Pierwszej;Stara Przysieka Pierwsza;Stara Przysieki Pierwsza
Warszkowa;Warszkowo;Warszkowa
Licht;Lichty;Lichta
Brzeziczek;Brzeziczki;Brzeziczek
Zawiszowa;Zawiszów;Zawiszowa
Starego Sioła;Stare Sioło;Stary Sioł
Jaworowa-Kolonii;Jaworowo-Kolonia;Jaworowa-Kolonia
Trojaczkowic;Trojaczkowice;Trojaczkowica
Trzebicka Dolnego;Trzebicko Dolne;Trzebicka Dolny
Świryd;Świrydy;Świryd
Maliszewa;Maliszew;Maliszewo
Kędzierzyna;Kędzierzyn;Kędzierzyna
Rzadkowa;Rzadkowo;Rzadkowa
Bornego Sulinowa;Borne Sulinowo;Borne Sulinowa
Nowego Nacpolska;Nowy Nacpolsk;Nowy Nacpolska
Nowych Grabi;Nowe Grabie;Nowy Grabie
Bieniewa-Parceli;Bieniewo-Parcela;Bieniewa-Parcela
Wystoka;Wystok;Wystoka
Tomaszowa Lubelskiego;Tomaszów Lubelski;Tomaszowa Lubelski
Karkowa;Karkowo;Karkowa
Sitanieńca-Wolicy;Sitaniec-Wolica;Sitanieniec-Wolik
Rzężaw;Rzężawy;Rzężawa
Koszoł;Koszoły;Koszoł
Pyz;Pyzy;Pyza
Franek;Franki;Franka
Letnina;Letnin;Letnina
Prymusowej Woli;Prymusowa Wola;Prymusowa Wol
Zubrzyc;Zubrzyce;Zubrzyca
Radymna;Radymno;Radymna
Brzuchani;Brzuchania;Brzuchany
Huty Krzeszowskiej;Huta Krzeszowska;Hut Krzeszowska
Woli Grzymkowej;Wola Grzymkowa;Wol Grzymkowa
Sieradzic;Sieradzice;Sieradzica
Pobołowic;Pobołowice;Pobołowica
Jaroszowic;Jaroszowice;Jaroszowica
Woli Boglewskiej;Wola Boglewska;Wol Boglewska
Kumiałtowic;Kumiałtowice;Kumiałtowica
Mironic;Mironice;Mironica
Żelisławia;Żelisław;Żelisławie
Słabkowic;Słabkowice;Słabkowica
Ciechlina;Ciechlin;Ciechlina
Kłonowa;Kłonowo;Kłonowa
Kondrajca Pańskiego;Kondrajec Pański;Kondrajca Pański
Święcka-Strumian;Święck-Strumiany;Święcka-Strumian
Trzyciąża;Trzyciąż;Trzyciąża
Lenda Ruskiego;Lendo Ruskie;Lenda Ruski
Pawlina;Pawlin;Pawlina
Drogomyśla;Drogomyśl;Drogomyśla
Łebienieńca;Łebieniec;Łebienieniec
Rańska;Rańsko;Rańska
Dłużniewic;Dłużniewice;Dłużniewica
Giewartowa;Giewartów;Giewartowa
Pruszcza;Pruszcz;Pruszcza
Szczurawic;Szczurawice;Szczurawica
Kawęczyna-Kolonii;Kawęczyn-Kolonia;Kawęczyna-Kolonia
Kiełpina;Kiełpino;Kiełpina
Korczewa;Korczew;Korczewo
Pieńkniek Wielkich;Pieńki Wielkie;Pieńkńka Wielki
Marzęcina;Marzęcino;Marzęcina
Górnej Grupy;Górna Grupa;Górna Grup
Miszor;Miszory;Miszor
Orzeszkowa;Orzeszkowo;Orzeszkowa
Jurowiec;Jurowce;Jurowiec
Kiełczewa Górnego;Kiełczew Górny;Kiełczewo Górny
Rozalina;Rozalin;Rozalina
Pietrowic Wielkich;Pietrowice Wielkie;Pietrowica Wielki
Guzowa-Kolonii;Guzów-Kolonia;Guzowa-Kolonia
Stopnicy;Stopnica;Stopnik
Brus-Jaglii;Brusy-Jaglie;Brus-Jaglia
Osowa Leśnego;Osowo Leśne;Osowa Leśny
Zaczerlan;Zaczerlany;Zaczerlan
Żelechlinka;Żelechlinek;Żelechlinka
Różanowic;Różanowice;Różanowica
Wygody Smoszewskiej;Wygoda Smoszewska;Wygody Smoszewska
Czerska Świeckiego;Czersk Świecki;Czersko Świecki
Ślęcina;Ślęcin;Ślęcina
Kiersztanówka;Kiersztanówko;Kiersztanówka
Jarandowa;Jarandowo;Jarandowa
Skwar;Skwary;Skwar
Kwakowa;Kwakowo;Kwakowa
Ełku;Ełk;Ełek
Aleksandrynowa;Aleksandrynów;Aleksandrynowa
Kłębanowic;Kłębanowice;Kłębanowica
Iłowa-Osady;Iłowo-Osada;Iłów-Osada
Meszna;Meszno;Meszna
Chlebowa;Chlebowo;Chlebowa
Kamiennnej-Kolonii;Kamienna-Kolonia;Kamiennna-Kolonia
Ryczek;Ryczki;Ryczka
Trzeboszowic;Trzeboszowice;Trzeboszowica
Czechów Zabłotnych;Czechy Zabłotne;Czech Zabłotny
Bukowna;Bukowno;Bukown
Wilczkowic Średnich;Wilczkowice Średnie;Wilczkowica Średnia
Kałuż;Kałuże;Kałuża
Jarczechowa;Jarczechowo;Jarczechów
Bud-Zbroszek;Budy-Zbroszki;Buda-Zbroszka
Jarotek;Jarotki;Jarotka
Chełstowa;Chełstowo;Chełstowa
Toni;Tonia;Toń
Hipolitowa;Hipolitowo;Hipolitowa
Tonina;Tonin;Tonina
Pasymia;Pasym;Pasymia
Stanisławówowa Starego;Stanisławów Stary;Stanisławówowa Stary
Grabiszyc Średnich;Grabiszyce Średnie;Grabiszyca Średnia
Spławiec;Spławce;Spławiec
Sobianowic;Sobianowice;Sobianowica
Zaraszowa-Kolonii;Zaraszów-Kolonia;Zaraszowa-Kolonia
Osnowa;Osnowo;Osnowa
Lafajetowa;Lafajetowo;Lafajetowa
Siennicy-Lipus;Siennica-Lipusy;Siennik-Lipus
Wtelna;Wtelno;Wtelna
Muniakowic;Muniakowice;Muniakowica
Gadek;Gadki;Gadka
Konopek-Białegostoku;Konopki-Białystok;Konopek-Białegostok
Klembowa;Klembów;Klembowa
Woli Korybutowej Pierwszej;Wola Korybutowa Pierwsza;Wol Korybutowa Pierwsza
Kosek Drugich;Koski Drugie;Koska Drugie
Kwasowa;Kwasowo;Kwasowa
Jonieńca;Joniec;Jonieniec
Tarnawatki;Tarnawatka;Tarnawatek
Doręgowic;Doręgowice;Doręgowica
Krynek-Białokunek;Krynki-Białokunki;Krynka-Białokunka
Suchoraby;Suchoraba;Suchorab
Nieledwi;Nieledew;Niele
Grobel;Groble;Grobel
Tura Dolnego;Tur Dolny;Tura Dolny
Jagodni;Jagodnia;Jadzień
Truszczanka;Truszczanek;Truszczanka
Woli Więcierzowej;Wola Więcierzowa;Wol Więcierzowa
Pinczyna;Pinczyn;Pinczyna
Cudnowa;Cudnów;Cudnowa
Kokoszczyna;Kokoszczyn;Kokoszczyna
Lubyczy Królewskiej;Lubycza Królewska;Lubycz Królewska
Parszczyczyc;Parszczyce;Parszczyczyca
Luborczy;Luborcza;Luborcz
Stępocicic;Stępocice;Stępocicica
Wieszyna;Wieszyno;Wieszyna
Krościenka nad Dunajcem;Krościenko nad Dunajcem;Krościenko nada Dunajec
Janowicz;Janowicze;Janowicz
Tybor-Misztal;Tybory-Misztale;Tybor-Misztal
Boratynieńca Lackiego;Boratyniec Lacki;Boratynieniec Lacki
Mokrska Górnego;Mokrsko Górne;Mokrsko Górny
Wałdowa;Wałdowo;Wałdowa
Samic;Samice;Samica
Kruczyna;Kruczyn;Kruczyna
Polulul;Polule;Polulula
Nowego Brzozowa;Nowe Brzozowo;Nowy Brzozowa
Mońkniek;Mońki;Mońkńka
Rożków;Rożki;Rożek
Ligoty Książęcej;Ligota Książęca;Ligot Książęca się
Jarczowa PierwszKolonii;Jarczów-Kolonia Pierwsza;Jarczowa PierwszKolonia
Suchego;Suche;Suchy
Rzakty;Rzakta;Rzakt
Pięćmorgów;Pięćmorgi;Pięćmórg
Jaworowa-Jastrzębia;Jaworowo-Jastrzębie;Jaworowa-Jastrząb
Miejskiej Woli;Miejska Wola;Miejska Wol
Bąblinka;Bąblinek;Bąblinka
Marklowic;Marklowice;Marklowica
Wyrowa;Wyrów;Wyrowa
Santoczna;Santoczno;Santoczna
Podrzeczan;Podrzeczany;Podrzeczan
Porośli-Głuch;Porośl-Głuchy;Porośl-Głuch
Bięcina;Bięcino;Bięcina
Lecki;Lecka;Lecki
Bud Podłęskich;Budy Podłęskie;Buda Podłęski
Załęcza Małego;Załęcze Małe;Załęcze Mały
Zborowa;Zborowo;Zborowa
Grochów-Serwatek;Grochy-Serwatki;Groch-Serwatka
