Dopełniacz;Mianownik;Wynik Stemmera
Kolbuszowej;Kolbuszowa;Kolbuszowy
Ugody-Niemierzyna;Ugoda-Niemierzyn;Ugoda-Niemierzyna
Wólki Czernięcińskiej;Wólka Czernięcińska;Wólka Czernięciński
Sulęcina Szlacheckiego;Sulęcin Szlachecki;Sulęcina Szlachecki
Marchat;Marchaty;Marchat
Kornacicic;Kornacice;Kornacicica
Górzysk;Górzyska;Górzysko
Wólki Seroczyńskiej;Wólka Seroczyńska;Wólka Seroczyński
Boronic;Boronice;Boronica
Nowojowic;Nowojowice;Nowojowica
Bieszkowa Górnego;Bieszków Górny;Bieszkowy Górny
Milejczyczyc;Milejczyce;Milejczyczyca
Woli Sipińskiej;Wola Sipińska;Wol Sipiński
Brdy;Brda;Brd
Bedlna Radzyńskiego;Bedlno Radzyńskie;Bedlny Radzyński
Borowskich Cibor;Borowskie Cibory;Borowski Cibora
Ignacewa Folwarcznego;Ignacew Folwarczny;Ignacewa Folwarczny
Mleczkowa;Mleczków;Mleczkowy
Zajek;Zajki;Zajka
Rochni;Rochnia;Rochny
Kramkówki Małej;Kramkówka Mała;Kramkówka Mały
Nieznamierowic;Nieznamierowice;Nieznamierowica
Krężna;Krężno;Krężny
Łobodzi;Łobódź;Łobody
Długiej;Długa;Długi
Praczów;Pracze;Pracz
Krążkowów;Krążkowy;Krążków
Samborca;Samborzec;Samborca
Przedbórza;Przedbórz;Przedbórze
Krążkowa;Krążkowo;Krążkowy
Kochanowa;Kochanów;Kochanowy
Skrodzkiego;Skrodzkie;Skrodzki
Starego Rybia;Stare Rybie;Stary Rybie
Ignacówki Bobrowskiej;Ignacówka Bobrowska;Ignacówka Bobrowski
Czuchleb;Czuchleby;Czuchleb
Goślubia-Osady;Goślub-Osada;Goślubia-Osada
Brzozowa;Brzozów;Brzozowy
Chorowic;Chorowice;Chorowica
Słonnnego;Słonne;Słonnny
Sędziwuj;Sędziwuje;Sędziwuj
Rościęcina;Rościęcino;Rościęcina
Czołczyna;Czołczyn;Czołczyna
Woli Łaskarzewskiej;Wola Łaskarzewska;Wol Łaskarzewski
Świerży Zielonych;Świerże Zielone;Świerża Zielony
Borsuk;Borsuki;Borsuk
Sędziwojewa;Sędziwojewo;Sędziwojewa
Salamonowa;Salamonowo;Salamonowy
Orkowa;Orkowo;Orkowy
Polanowa;Polanów;Polanowy
Szaniaw-Matys;Szaniawy-Matysy;Szaniawa-Matys
Walkowic;Walkowice;Walkowica
Rupniowa;Rupniów;Rupniowy
Hniszowa;Hniszów;Hniszowy
Nowego Bosewa;Nowe Bosewo;Nowy Bosewa
Nowych Bogaczowic;Nowe Bogaczowice;Nowy Bogaczowica
Ćmińska;Ćmińsk;Ćmiński
Ławszowej;Ławszowa;Ławszowy
Piasecznej Górki;Piaseczna Górka;Piaseczny Górka
Pastuchowa;Pastuchów;Pastuchowy
Kaczenic;Kaczenice;Kaczenica
Kiełpina Poduchownego;Kiełpin Poduchowny;Kiełpina Poduchowny
Nowych Skalmierzyc;Nowe Skalmierzyce;Nowy Skalmierzyca
Wępił;Wępiły;Wępiła
Szczawna Rzeczyckiego;Szczawno Rzeczyckie;Szczawny Rzeczycki
Mlic-Koster;Mlice-Kostery;Mlica-Koster
Rożnowa Nowogardzkiego;Rożnowo Nowogardzkie;Rożnowy Nowogardzki
Sierzchowa;Sierzchów;Sierzchowy
Dłużniowa;Dłużniów;Dłużniowy
Bączej-Kuniny;Bącza-Kunina;Bączy-Kunina
Małgorzatowa;Małgorzatów;Małgorzatow
Strzegomia;Strzegom;Strzegomia
Suli;Sul;Sula
Stanięcina;Stanięcino;Stanięcina
Grzegorzy;Grzegorze;Grzegorz
Cielemęca;Cielemęc;Cielemęcy
Gubit;Gubity;Gubit
Oleśna;Oleśno;Oleśny
Krzyczek Szumnych;Krzyczki Szumne;Krzyczka Szumny
Sławska;Sławsk;Sławski
Prawomyśla;Prawomyśl;Prawomyśla
Śmiadowa;Śmiadowo;Śmiadowy
Pęcicic Małych;Pęcice Małe;Pęcicica Mały
Dziunina;Dziunin;Dziunina
Krostoszowic;Krostoszowice;Krostoszowica
Starych Sadów;Stare Sady;Stary Sad
Nowych Jaroszowic;Nowe Jaroszowice;Nowy Jaroszowica
Wandzinowa;Wandzinów;Wandzinowy
Biesówka;Biesówko;Biesówka
Markosic;Markosice;Markosica
Generałowa;Generałowo;Generałowa
Kruszek;Kruszki;Kruszka
Stradomna;Stradomno;Stradomny
Łańcy;Łańce;Łaniec
Podłatek Małych;Podłatki Małe;Podłatek Mały
Wyskoci;Wyskoć;Wyskoci
Soćkciek;Soćki;Soćkciek
Porąb Dymarskich;Poręby Dymarskie;Porąb Dymarski
Pakosławic;Pakosławice;Pakosławica
Buczynowa;Buczynów;Buczynowy
Uciechowa;Uciechów;Uciechowy
Popowic;Popowice;Popowica
Sławęcicic;Sławęcice;Sławęcicica
Mnia;Mień;Mnie
Gryżyc;Gryżyce;Gryżyca
Gradoczna;Gradoczno;Gradoczny
Skarszewka;Skarszewek;Skarszewka
Gorzenia Dolnego;Gorzeń Dolny;Gorzenie Dolny
Olbrachcicic Wielkich;Olbrachcice Wielkie;Olbrachcicica Wielki
Klimasz;Klimasze;Klimasz
Woli Dębskiej;Wola Dębska;Wol Dębski
Romot;Romoty;Romot
Starego Białynina;Stary Białynin;Stary Białynina
Magnuszowiczek;Magnuszowiczki;Magnuszowiczka
Jawora Soleckiego;Jawor Solecki;Jawór Solecki
Suska Nowego;Susk Nowy;Suska Nowy
Wygorzela;Wygorzel;Wygorzela
Staryni;Starynia;Staryn
Sobieszczan;Sobieszczany;Sobieszczanin
Błonia-Wsi;Błonie-Wieś;Błoń-Wszy
Stanów Nowych;Stany Nowe;Stan Nowy
Głębocka;Głębocko;Głębocka
Wólki Włościańskiej;Wólka Włościańska;Wólka Włościański
Świadek Iławeckich;Świadki Iławeckie;Świadek Iławecki
Mierzeszyna;Mierzeszyn;Mierzeszyna
Trzmielewa;Trzmielewo;Trzmielew
Pętkowa;Pętkowo;Pętkowy
Góry Ropczyckiej;Góra Ropczycka;Góry Ropczycki
Wilnowa;Wilnowo;Wilnowy
Kruszewca-Kolonii;Kruszewiec-Kolonia;Kruszewc-Kolonia
Kamionki Małej;Kamionka Mała;Kamionka Mały
Nawarzyc;Nawarzyce;Nawarzyca
Szwedów;Szwedy;Szwed
Wolic;Wolice;Wolica
Wolicy;Wolica;Wolik
Tuczap;Tuczapy;Tuczapa
Stryjkowa;Stryjkowo;Stryjkowy
Uhruska;Uhrusk;Uhruska
Sierakówka;Sierakówko;Sierakówka
Gniejewic;Gniejewice;Gniejewica
Niekrasowa;Niekrasów;Niekrasowy
Dziwów;Dziwy;Dziw
Brodniczki;Brodniczka;Brodniczki
Dębian;Dębiany;Dębianin
Włochówki;Włochówka;Włochówek
Dobrzyniewa;Dobrzyniewo;Dobrzyniewa
Sierzput Młodych;Sierzputy Młode;Sierzput Młoda
Suchorzowa;Suchorzów;Suchorzowy
Kolonii Obór;Kolonia Obory;Kolonia Obór
Nowego Wykna;Nowe Wykno;Nowy Wykno
Cichej Wólki;Cicha Wólka;Cichy Wólka
Jabłonki Starej;Jabłonka Stara;Jabłonek Stara
Emowa;Emowo;Emowy
Wieruchowa;Wieruchów;Wieruchowy
Mszadli Starej;Mszadla Stara;Mszadły Stara
Węgierskiego;Węgierskie;Węgierski
Stróżek;Stróżki;Stróżka
Kosierad Wielkich;Kosierady Wielkie;Kosierad Wielki
Skomoroch Małych;Skomorochy Małe;Skomoroch Mały
Bożej Woli;Boża Wola;Boży Wol
Zielonej Łąki;Zielona Łąka;Zielony Łąk
Bąsz;Bąsze;Bąsz
Lisewa;Lisewo;Lisewa
Rusinowa;Rusinowo;Rusinowy
Ciechanek Krzesimowskich;Ciechanki Krzesimowskie;Ciechanek Krzesimowski
Kośmin;Kośminy;Kośmin
Dunowa;Dunowo;Dunowy
Nowej Wsi Ostródzkiej;Nowa Wieś Ostródzka;Nowy Wszy Ostródzki
Trzcianka;Trzcianek;Trzcianka
Cimoch;Cimochy;Cimocha
Waliszewa;Waliszew;Waliszewo
Kromolic;Kromolice;Kromolica
Złakowa Borowego;Złaków Borowy;Złakowy Borowy
Mierzwina;Mierzwin;Mierzwina
Kunina-Zamku;Kunin-Zamek;Kunina-Zamek
Krowicy Samej;Krowica Sama;Krowica Samy
Wólki Biszewskiej;Wólka Biszewska;Wólka Biszewski
Strzelec Opolskich;Strzelce Opolskie;Strzelec Opolski
Goręczyna;Goręczyno;Goręczyna
Jadeszek;Jadeszki;Jadeszek
Tomaszowa;Tomaszów;Tomaszowy
Dzięciołów Dalszych;Dzięcioły Dalsze;Dzięcioł Dalszy
Kaszewic-Kolonii;Kaszewice-Kolonia;Kaszewica-Kolonia
Drawna;Drawno;Drawny
Zgórznicy;Zgórznica;Zgórznik
Kołaczka;Kołaczek;Kołaczka
Gucina;Gucin;Gucina
Młynarskiej Woli;Młynarska Wola;Młynarski Wol
Urbanowic;Urbanowice;Urbanowica
Małszyc;Małszyce;Małszyca
Lipek Małych;Lipki Małe;Lipka Mały
Jakubowic Murowanych;Jakubowice Murowane;Jakubowica Murowany
Rudy Lubienieckiej;Ruda Lubieniecka;Ruda Lubieniecki
Czapielska;Czapielsk;Czapielski
Chłaniowa;Chłaniów;Chłaniowy
Ruszenic;Ruszenice;Ruszenica
Kiełcza;Kiełcze;Kiełczy
Zagajewiczek;Zagajewiczki;Zagajewiczek
Rudolfina;Rudolfin;Rudolfina
Dmochów-Wochów;Dmochy-Wochy;Dmoch-Woch
Błądzikowa;Błądzikowo;Błądzikowy
Moczar;Moczary;Moczar
Cykowa;Cykowo;Cykowy
Augustynowa;Augustynowo;Augustynowy
Łuszczowa;Łuszczów;Łuszczowy
Klenkora;Klenkor;Klenkora
Krąg;Kręgi;Krąg
Leszczyn Dużych;Leszczyny Duże;Leszczyna Duży
Leśnych Odpadków;Leśne Odpadki;Leśny Odpadki
Kocewa;Kocewo;Kocewa
Sławoszowic;Sławoszowice;Sławoszowica
Kawalców;Kawalce;Kawalec
Goruszowa;Goruszów;Goruszowy
Klukówka;Klukówek;Klukówka
Jasionowa;Jasionów;Jasionowy
Leosina;Leosin;Leosina
Szczech Małych;Szczechy Małe;Szczech Mały
Krzeszkowic;Krzeszkowice;Krzeszkowica
Zakrzewa-Parceli;Zakrzewo-Parcele;Zakrzewo-Parcela
Woli Prażmowskiej;Wola Prażmowska;Wol Prażmowski
Cibor-Witek;Cibory-Witki;Cibora-Witka
Przeorska;Przeorsk;Przeorski
Kułakowic Drugich;Kułakowice Drugie;Kułakowica Drugi
Dobrucowej;Dobrucowa;Dobrucowy
Bielek;Bielki;Bielka
Januszkowic;Januszkowice;Januszkowica
Wysok Małych;Wysoki Małe;Wysoka Mały
Zęblewa;Zęblewo;Zęblew
Gwiazdowa;Gwiazdowo;Gwiazdowy
Blinka;Blinek;Blinka
Młynieńca;Młyniec;Młynieniec
Łosewa;Łosewo;Łosewa
Bażanowic;Bażanowice;Bażanowica
Stawowiczek;Stawowiczki;Stawowiczka
Zastawna;Zastawno;Zastawny
Milikowa;Milikowo;Milikowy
Lemierzyc;Lemierzyce;Lemierzyca
Gaworzyny;Gaworzyna;Gaworzyn
Stawiszyc;Stawiszyce;Stawiszyca
Błonia Małego;Błonie Małe;Błoń Mały
Dobrogost;Dobrogosty;Dobrogost
Bronisławowa;Bronisławowo;Bronisławowy
Kaszowa;Kaszów;Kaszowy
Kuźnicy Myślniewskiej;Kuźnica Myślniewska;Kuźnica Myślniewski
Huty Podgórnej;Huta Podgórna;Huty Podgórny
Przybranowa;Przybranowo;Przybranowy
Prosit;Prosity;Prosito
Wągst;Wągsty;Wągst
Kierszka;Kierszek;Kierszka
Jabłonki Kościelnej;Jabłonka Kościelna;Jabłonek Kościelny
Góral;Górale;Góral
Słoch Annopolskich;Słochy Annopolskie;Słoch Annopolski
Charbielina;Charbielin;Charbielina
Chociszewa;Chociszew;Chociszewo
Kunegundowa;Kunegundów;Kunegundowy
Schodni;Schodnia;Schodni
Starego Zawidowa;Stary Zawidów;Stary Zawidowy
Bogusławic;Bogusławice;Bogusławica
Janków;Janki;Janek
Dobrocicic;Dobrocice;Dobrocicica
Stożnego;Stożne;Stożny
Wolnicy;Wolnica;Wolnik
Jeszkotel;Jeszkotle;Jeszkotel
Słonaw;Słonawy;Słonawa
Dęborzyc;Dęborzyce;Dęborzyca
Jeruzal;Jeruzale;Jeruzal
Białej TrzeciParceli;Biała-Parcela Trzecia;Białej TrzeciParcela
Gostomia;Gostomie;Gostomia
Nieznia;Nieznań;Nieznia
Gostomi;Gostomia;Gostomy
Żmigródka;Żmigródek;Żmigródka
Dobranowic;Dobranowice;Dobranowica
Kulan;Kulany;Kulan
Mokrzyc Dworskich;Mokrzyce Dworskie;Mokrzyca Dworski
Przydroża Małego;Przydroże Małe;Przydroże Mały
Podobowic;Podobowice;Podobowica
Bokinki Królewskiej;Bokinka Królewska;Bokinek Królewski
Dyzina;Dyzin;Dyzina
Osięcin;Osięciny;Osięcina
Czarnej Górnej;Czarna Górna;Czarny Górny
Bukowiec;Bukowce;Bukowiec
Sosnowa;Sosnowo;Sosnowa
Sosnowej;Sosnowa;Sosnowy
Siedlikowa;Siedlików;Siedlikowy
Drzyzdówek;Drzyzdówki;Drzyzdówka
Nowych Szpaków;Nowe Szpaki;Nowy Szpak
Bartoszowej;Bartoszowa;Bartoszowy
Godziszki;Godziszka;Godziszek
Wólki Batorskiej;Wólka Batorska;Wólka Batorski
Dobrocina;Dobrocin;Dobrocina
Wrząsawy;Wrząsawa;Wrząsawy
Woli Chynowskiej;Wola Chynowska;Wol Chynowski
Kolimag;Kolimagi;Kolimago
Torul;Torule;Torula
Starego Gostkowa;Stary Gostków;Stary Gostkowy
Ustowa;Ustowo;Ustowy
Ciężkowiczek;Ciężkowiczki;Ciężkowiczka
Szydłówca;Szydłówiec;Szydłówca
Siwik;Siwiki;Siwik
Sicisk;Siciska;Sicisk
Paprocina;Paprocin;Paprocina
Domaszowic;Domaszowice;Domaszowica
Kęblin;Kębliny;Kęblin
Lelowa;Lelów;Lelowy
Somianki-Parceli;Somianka-Parcele;Somianka-Parcela
Kościejowa;Kościejów;Kościejowy
Piotrowa-Krzywokół;Piotrowo-Krzywokoły;Piotrowy-Krzywokół
Bolesławowa;Bolesławowo;Bolesławowy
Mężenina;Mężenin;Mężenina
Cieciórek Włościańskich;Cieciórki Włościańskie;Cieciórka Włościański
Woli Moszczenickiej;Wola Moszczenicka;Wol Moszczenicki
Księżopola-Smolak;Księżopole-Smolaki;Księżopola-Smolak
Matał;Matały;Matał
Pieczonek;Pieczonki;Pieczonka
Mirowa;Mirowo;Mirowy
Jakubkowa;Jakubkowo;Jakubkowy
Kolonii Obrowskiej;Kolonia Obrowska;Kolonia Obrowski
Kani Polskiej;Kania Polska;Kany Polski
Dymitrowa Małego;Dymitrów Mały;Dymitrowy Mały
Mochnatego;Mochnate;Mochnaty
Glinianej Góry;Gliniana Góra;Gliniany Góry
Wisów;Wisy;Wis
Ornatowic;Ornatowice;Ornatowica
Dalechowic;Dalechowice;Dalechowica
Karnkowa;Karnków;Karnkowy
Jeziorek Zabartowskich;Jeziorki Zabartowskie;Jeziorko Zabartowski
Głogówka Królewskiego;Głogówko Królewskie;Głogówka Królewski
Piasków Wielkich;Piaski Wielkie;Piasek Wielki
Małej Wsi;Mała Wieś;Mały Wszy
Tarczyna;Tarczyn;Tarczyna
Wrocisławic;Wrocisławice;Wrocisławica
Cadowa;Cadów;Cadowy
Krajkowa;Krajków;Krajkowy
Starowiskitek-Parceli;Starowiskitki-Parcel;Starowiskitka-Parcela
Syczowa;Syczów;Syczowy
Kuźnicy Czarnkowskiej;Kuźnica Czarnkowska;Kuźnica Czarnkowski
Rydzewa;Rydzew;Rydzewo
Pieńkniek Karlińskich;Pieńki Karlińskie;Pieńkńka Karliński
Piotrowic Nyskich;Piotrowice Nyskie;Piotrowica Nyski
Koziego Rogu;Kozi Róg;Kozi Rog
Wieruszewa;Wieruszew;Wieruszewo
Wymysłów;Wymysły;Wymysł
Iwaśksiek;Iwaśki;Iwaśksiek
Wagowa;Wagowo;Wagowy
Kołatu-Rybnik;Kołat-Rybniki;Kołat-Rybnik
Jaczkowa;Jaczków;Jaczkowy
Mojżeszowa;Mojżeszów;Mojżeszowy
Jagatowa;Jagatowo;Jagatowy
Pieruszyc;Pieruszyce;Pieruszyca
Piecy;Piece;Piecy
Orszewic;Orszewice;Orszewica
Rożnów;Rożny;Rożen
Adamkowa;Adamkowo;Adamkowy
Słustowa;Słustowo;Słustowy
Wybranowa;Wybranowo;Wybranowy
Kaczórek;Kaczórki;Kaczórka
Galewa;Galew;Galewa
Pełcznicy;Pełcznica;Pełcznik
Wałów;Wały;Wał
Jasnej Góry;Jasna Góra;Jasny Góry
Woli Prosperowej;Wola Prosperowa;Wol Prosperowy
Dobrej Nadziei;Dobra Nadzieja;Dobry Nadzieja
Goszczędzy;Goszczędza;Goszczęga
Chobota;Chobot;Chobota
Katarzynowa;Katarzynów;Katarzynowy
Gruszki Małej Drugiej;Gruszka Mała Druga;Gruszka Mały Drugi
Lgoty-Nadwarcia;Lgota-Nadwarcie;Lgot-Nadwarcie
Więcławic Dworskich;Więcławice Dworskie;Więcławica Dworski
Modrzewka;Modrzewek;Modrzewko
Powodowa Drugiego;Powodów Drugi;Powodowy Drugi
Kolonii Bądkowa;Kolonia Bądków;Kolonia Bądkowa
Sawina;Sawin;Sawina
Drożanek;Drożanki;Drożanka
Góry Siewierskiej;Góra Siewierska;Góry Siewierski
Starej Wsi Pierwszej;Stara Wieś Pierwsza;Stara Wszy Pierwsza
Łabiszyna-Wsi;Łabiszyn-Wieś;Łabiszyna-Wszy
Siekierna-Podmieścia;Siekierno-Podmieście;Siekierny-Podmieście
Kobysewa;Kobysewo;Kobysewa
Częstoborowic;Częstoborowice;Częstoborowica
Wólki Olbięckiej;Wólka Olbięcka;Wólka Olbięcki
Łaszewa Rządowego;Łaszew Rządowy;Łaszewo Rządowy
Zachełmia;Zachełmie;Zachełmia
Rychnowa-Kolonii;Rychnów-Kolonia;Rychnowy-Kolonia
Raciniewa;Raciniewo;Raciniewa
Orliczka;Orliczko;Orliczka
Łopuszki Małej;Łopuszka Mała;Łopuszka Mały
Wólki Kałuskiej;Wólka Kałuska;Wólka Kałuski
Majkowic;Majkowice;Majkowica
Fałkowa;Fałków;Fałkowy
Starego Brzozowa;Stare Brzozowo;Stary Brzozowy
Kowalewiczek;Kowalewiczki;Kowalewiczek
Łęk Dużych;Łęki Duże;Łęk Duży
Zimnochów-Susłów;Zimnochy-Susły;Zimnoch-Suseł
Wąsosza;Wąsosze;Wąsosz
Zaręb-Choroman;Zaręby-Choromany;Zaręba-Choroman
Taboru Wielkiego;Tabor Wielki;Tabór Wielki
Główiewa;Główiew;Główiewa
Lembarga;Lembarg;Lembargo
Radzynia;Radzyń;Radzynia
Służowa;Służów;Służowy
Czepielina;Czepielin;Czepielina
Rychłocicic;Rychłocice;Rychłocicica
Ciepienia;Ciepień;Ciepienie
Solnicy;Solnica;Solnik
Polany;Polana;Polany
Teolina;Teolin;Teolina
Mirosławek;Mirosławki;Mirosławka
Polan;Polany;Polana
Zmyślonej;Zmyślona;Zmyślony
Wołynia;Wołyń;Wołynia
Strachocicic;Strachocice;Strachocicica
Rososznicy;Rososznica;Rososznik
Wierzejek;Wierzejki;Wierzejka
Witosławic;Witosławice;Witosławica
Jankowa Drugiego;Janków Drugi;Jankowy Drugi
Adolfowa;Adolfów;Adolfowy
Witówka;Witówko;Witówka
Surmaczów;Surmacze;Surmacz
Grzegorzowic Wielkich;Grzegorzowice Wielkie;Grzegorzowica Wielki
Bylina;Bylino;Bylina
Lasków Lubuskich;Laski Lubuskie;Lasek Lubuski
Teklina;Teklin;Teklina
Tabaszowej;Tabaszowa;Tabaszowy
Mieszołek;Mieszołki;Mieszołek
Jenkowic;Jenkowice;Jenkowica
Jagiełłły;Jagiełła;Jagiełłła
Budek Żelazowskich;Budki Żelazowskie;Budek Żelazowski
Rzęśnicy;Rzęśnica;Rzęśnik
Kłuśna;Kłuśno;Kłuśny
Glinki Szlacheckiej;Glinka Szlachecka;Glinka Szlachecki
Wyganek;Wyganki;Wyganek
Markowic;Markowice;Markowica
Kuzawy;Kuzawa;Kuzawy
Radawca Małego;Radawiec Mały;Radawca Mały
Drzewocin;Drzewociny;Drzewocina
Zawist Dzikich;Zawisty Dzikie;Zawist Dziki
Prus;Prusy;Prus
Galczyczek;Galczyczki;Galczyczka
Żubrówki Nowej;Żubrówka Nowa;Żubrówka Nowy
Czelina;Czelin;Czelina
Ostrowa;Ostrowo;Ostrowy
Brzezińskich Holendrów;Brzezińskie Holendry;Brzeziński Holender
Ostrowów;Ostrowy;Ostrów
Niwek Książęcych;Niwki Książęce;Niwek Książęcy
Podraja;Podraje;Podraj
Przytuł Nowych;Przytuły Nowe;Przytuł Nowy
Cieszek;Cieszki;Cieszek
Tarnowa Byckiego;Tarnów Bycki;Tarnowy Bycki
Wierzchoniowa;Wierzchoniów;Wierzchoniowy
Cewic;Cewice;Cewica
Zaborzec;Zaborce;Zaborzec
Szczypkowic;Szczypkowice;Szczypkowica
Perkowa Górnego;Perkowo Górne;Perkowy Górny
Jarużyna;Jarużyn;Jarużyna
Sieraków;Sierakowy;Sierak
Wroczyn;Wroczyny;Wroczyna
Potrzebny;Potrzebna;Potrzebny
Postolina;Postolin;Postolina
Bajdów;Bajdy;Bajd
Wandalina;Wandalin;Wandalina
Rogowic;Rogowice;Rogowica
Soboty;Sobota;Sobot
Krasowa;Krasów;Krasowy
Sulkowa-Barian;Sulkowo-Bariany;Sulkowy-Barianin
Róż;Róże;Róż
Wolska;Wolsko;Wolski
Ilkowic;Ilkowice;Ilkowica
Dźwierzna;Dźwierzno;Dźwierzny
Bysławka;Bysławek;Bysławka
Mystkówca-Kalinówki;Mystkówiec-Kalinówka;Mystkówca-Kalinówka
Białynina-Podboru;Białynin-Podbór;Białynina-Podbór
Wolwanowic;Wolwanowice;Wolwanowica
Moraw Wielkich;Morawy Wielkie;Morawa Wielki
Emilina;Emilin;Emilina
Kławek;Kławki;Kławka
Skrzeszewa Żukowskiego;Skrzeszewo Żukowskie;Skrzeszewo Żukowski
Grzybian;Grzybiany;Grzybianin
Brodacz;Brodacze;Brodacz
Czernieńca;Czerniec;Czernieniec
Parczowiec;Parczowce;Parczowiec
Jordanowa;Jordanowo;Jordanowy
Zawady Książęcej;Zawada Książęca;Zawada Książęcy
Gościeradza;Gościeradz;Gościeradza
Srogowa Górnego;Srogów Górny;Srogowy Górny
Niekłania Małego;Niekłań Mały;Niekłanie Mały
Będzina;Będzino;Będzina
Soszyc;Soszyce;Soszyca
Karnowa;Karnowo;Karnowy
Jabłonowa;Jabłonów;Jabłonowy
Woli Kopcowej;Wola Kopcowa;Wol Kopcowy
Wełmic;Wełmice;Wełmica
Pulek;Pulki;Pulka
Watkowa;Watkowo;Watkowy
Stypina;Stypin;Stypina
Szczypiorni;Szczypiornia;Szczypiorny
Włynkowa;Włynkowo;Włynkowy
Desznicy;Desznica;Desznik
Drzęczewa Pierwszego;Drzęczewo Pierwsze;Drzęczewo Pierwszy
Poniszowic;Poniszowice;Poniszowica
Brzezin Nownych;Brzeziny Nowe;Brzezina Nowny
Duninowa Dużego;Duninów Duży;Duninowy Duży
Źlinic;Źlinice;Źlinica
Radlina;Radlin;Radlina
Niechanowa;Niechanowo;Niechanowy
Ligoty Bialskiej;Ligota Bialska;Ligot Bialski
Żerania Dużego;Żerań Duży;Żeranie Duży
Frydrychowic;Frydrychowice;Frydrychowica
Pałcka;Pałck;Pałcki
Borowskich Wypychów;Borowskie Wypychy;Borowski Wypych
Gościeszynka;Gościeszynek;Gościeszynka
Kiersin;Kiersiny;Kiersina
Łączek Jagiellońskich;Łączki Jagiellońskie;Łączka Jagielloński
Czechowa;Czechów;Czechowy
Cynkowa;Cynków;Cynkowy
Turzy Nowej;Turza Nowa;Tur Nowy
Pełczysk;Pełczyska;Pełczysko
Stroni;Stronia;Stronie
Żukowa;Żukowo;Żukowy
Miasteczka-Hub;Miasteczko-Huby;Miasteczko-Hub
Wędryni;Wędrynia;Wędryn
Zawdzkiej Woli;Zawdzka Wola;Zawdzki Wol
Cisowego-Lasu;Cisów-Las;Cisowy-Las
Szumowa;Szumów;Szumowy
Konopek Wielkich;Konopki Wielkie;Konopek Wielki
Olszowej Drogi;Olszowa Droga;Olszowy Drogi
Damasławka;Damasławek;Damasławka
Kosnów;Kosny;Kosnowa
Dąbczyna;Dąbczyn;Dąbczyna
Trzebców;Trzebce;Trzebiec
Jangrota;Jangrot;Jangrota
Zakrzówka Szlacheckiego;Zakrzówek Szlachecki;Zakrzówka Szlachecki
Augustówka;Augustówek;Augustówka
Kórnicy;Kórnica;Kórnik
Kamianki Nadbużnej;Kamianka Nadbużna;Kamianka Nadbużny
Dańczypola;Dańczypol;Dańczypole
Grzęski;Grzęska;Grzęski
Półwieska Dużego;Półwiesk Duży;Półwieski Duży
Łapalic;Łapalice;Łapalica
Brodnicy;Brodnica;Brodnik
Kaczowic;Kaczowice;Kaczowica
Kiernozi;Kiernozia;Kiernozie
Modliszowa;Modliszów;Modliszowy
Warzenka;Warzenko;Warzenka
Górek Łubnickich;Górki Łubnickie;Górka Łubnicki
Nowego Kozłowa;Nowe Kozłowo;Nowy Kozłowy
Boreczna;Boreczno;Boreczny
Żurawnicy;Żurawnica;Żurawnik
Dąbrówki-Malic;Dąbrówka-Malice;Dąbrówka-Malica
Damna;Damno;Damna
Kamińska;Kamińsk;Kamiński
Gablina;Gablin;Gablina
Woryt;Woryty;Woryt
Strzelczyk;Strzelczyki;Strzelczyk
Czachówka;Czachówek;Czachówka
Kęszycy Leśnej;Kęszyca Leśna;Kęszyca Leśny
Turobina-Brzozowej;Turobin-Brzozowa;Turobina-Brzozowy
Dronik;Droniki;Dronik
Konarzewa-Bolest;Konarzewo-Bolesty;Konarzewo-Bolesta
Mościsk Małych;Mościska Małe;Mościsko Mały
Zamościa;Zamoście;Zamość
Starego Sławoszewa;Stary Sławoszew;Stary Sławoszewo
Lipkowa;Lipków;Lipkowy
Dursztyna;Dursztyn;Dursztyna
Góry Bałdrzychowskiej;Góra Bałdrzychowska;Góry Bałdrzychowski
Lginia;Lgiń;Lginia
Długiej Szlacheckiej;Długa Szlachecka;Długi Szlachecki
Obornik;Oborniki;Obornik
Rajmundowa;Rajmundów;Rajmundowy
Żegrowa;Żegrowo;Żegrowy
Żyw;Żywy;Żyw
Bądkowa Jeziornego;Bądkowo Jeziorne;Bądkowa Jeziorny
Zaręb-Bolęd;Zaręby-Bolędy;Zaręba-Bolęda
Jagniewic;Jagniewice;Jagniewica
Lutogniewic;Lutogniewice;Lutogniewica
Niegłowic;Niegłowice;Niegłowica
Małych Swornychgać;Małe Swornegacie;Mały Swornychgać
Miecznikowa-Kołaków;Miecznikowo-Kołaki;Miecznikowy-Kołak
Wiązownicy;Wiązownica;Wiązownik
Krężelina;Krężelin;Krężelina
Wawelna;Wawelno;Wawelny
Płucek;Płucki;Płucka
Kostrzeszyna;Kostrzeszyn;Kostrzeszyna
Trebienia;Trebień;Trebienie się
Nowego Krakowa;Nowy Kraków;Nowy Krakowy
Unisławia Śląskiego;Unisław Śląski;Unisławie Śląski
Trzebieradza;Trzebieradz;Trzebieradza
Przemęczanek;Przemęczanki;Przemęczanka
Chocimowa;Chocimów;Chocimowy
Wilczyn;Wilczyny;Wilczyn
Worławek;Worławki;Worławka
Rykał;Rykały;Rykał
Wilkowa;Wilków;Wilkowy
Jakunowa;Jakunowo;Jakunowy
