Dopełniacz;Mianownik;Wynik Stemmera
Bartoszyc;Bartoszyce;Bartoszyca;
Zimnuchy;Zimnucha;Zimnuch;
Dziećkowic;Dziećkowice;Dziećkowica;
Słowiakowej;Słowiakowa;Słowiakowy;
Klaklewa;Klaklewo;Klaklew;
Zrębic;Zrębice;Zrębica;
Maszowej;Maszowa;Maszowy;
Jeleśni;Jeleśnia;Jelesny;
Bronik;Broniki;Bronik;
Jegla;Jegiel;Jegel;
Pogant;Poganty;Pogant;
Sarzyna;Sarzyno;Sarzyna;
Brzostowa;Brzostów;Brzostowy;
Żabikowa;Żabikowo;Żabikowy;
Barczącej;Barcząca;Barczący;
Leonardowa;Leonardów;Leonardowy;
Podgarbia;Podgarbie;Podgarbia;
Cetyni;Cetyń;Cetyn;
Kęszyna;Kęszyn;Kęszyna;
Osiekowa;Osiekowo;Osiekowy;
Denkówki;Denkówka;Denkówki;
Jelni;Jelnia;Jelny;
Mirocicic;Mirocice;Mirocicica;
Załóg;Załogi;Załóg;
Jędrzejewa;Jędrzejewo;Jędrzejewa;
Emilkowa;Emilków;Emilkowy;
Kurzeńcowej;Kurzeńcowa;Kurzeńcowy;
Gryglak;Gryglaki;Gryglak;
Gryfic;Gryfice;Gryfica;
Goszyc;Goszyce;Goszyca;
Gockowa;Gockowo;Gockowy;
Polatycz;Polatycze;Polatycz;
Mierzęcina;Mierzęcin;Mierzęcina;
Wydali;Wydale;Wydal;
Miłostowa;Miłostowo;Miłostowy;
Pużyc;Pużyce;Pużyca;
Białas;Białasy;Białas;
Wąglewa;Wąglewo;Wąglew;
Marmany;Marmana;Marman;
Kruszyn;Kruszyny;Kruszyna;
Cyganowa;Cyganowo;Cyganowy;
Pieszkowa;Pieszkowo;Pieszkowy;
Wiktorówka;Wiktorówko;Wiktorówka;
Łęczyny;Łęczyna;Łęczyny;
Wiktorówek;Wiktorówki;Wiktorówka;
Knów;Knowy;Kn;
Iwanowa;Iwanowo;Iwanowy;
Zarudek;Zarudki;Zarudka;
Połajewa;Połajewo;Połajewa;
Chrzczonowic;Chrzczonowice;Chrzczonowica;
Folwarków;Folwarki;Folwark;
Paszkowa;Paszków;Paszkowy;
Czerniewa;Czerniewo;Czerniewa;
Maciągowej;Maciągowa;Maciągowy;
Kępanowa;Kępanów;Kępanowy;
Kaczorowa;Kaczorów;Kaczorowy;
Ciepłej;Ciepła;Ciepły;
Płaśnia;Płaśnie;Płaśnia;
Ciepłego;Ciepłe;Ciepły;
Smółczyczyc;Smółczyce;Smółczyczyca;
Ustaków;Ustaki;Ustak;
Szelibudów;Szelibudy;Szelibudowa;
Brusi;Brusie;Brusi;
Janina;Janino;Janina;
Łojów;Łoje;Łój;
Młoszowej;Młoszowa;Młoszowy;
Klępina;Klępino;Klępina;
Tupadłeł;Tupadły;Tupadłło;
Trynos;Trynosy;Trynos;
Sobiczew;Sobiczewy;Sobiczew;
Zaskrzynowisk;Zaskrzynowiska;Zaskrzynowisko;
Klępin;Klępiny;Klępina;
Białczyna;Białczyn;Białczyna;
Szczecinek;Szczecinki;Szczecinka;
Drobolów;Drobole;Drobolo;
Kurpików;Kurpiki;Kurpik;
Gałęzinowa;Gałęzinowo;Gałęzinowy;
Goraszowic;Goraszowice;Goraszowica;
Ruszczyna;Ruszczyn;Ruszczyna;
Mychówki;Mychówka;Mychówek;
Kozin;Koziny;Kozina;
Opaliny;Opalina;Opalin;
Opalina;Opalino;Opalina;
Barninka;Barninek;Barninka;
Kożuszkowa;Kożuszkowo;Kożuszkowy;
Worytek;Worytki;Worytka;
Złotówka;Złotówek;Złotówka;
Ogrodna;Ogrodno;Ogrodny;
Ostojowa;Ostojów;Ostojowy;
Jamnic;Jamnice;Jamnica;
Ciągłego;Ciągłe;Ciągły;
Krzystanówki;Krzystanówka;Krzystanówki;
Ubierza;Ubierzy;Ubierz;
Karaski;Karaska;Karasek;
Rozewia;Rozewie;Rozewi;
Zbyszka;Zbyszek;Zbyszka;
Mikluszowic;Mikluszowice;Mikluszowica;
Rolek;Rolki;Rolka;
Gawinianiec;Gawiniańce;Gawinianiec;
Bławat;Bławaty;Bławat;
Radomia;Radom;Radomia;
Wilska;Wilsk;Wilski;
Przegoniny;Przegonina;Przegoniny;
Sączowa;Sączów;Sączowy;
Walerowa;Walerów;Walerowy;
Śródborowa;Śródborów;Śródborowy;
Młynarzęcia;Młynarzęcie;Młynarzę;
Sierczynka;Sierczynek;Sierczynka;
Suponina;Suponin;Suponina;
Mozgowa;Mozgowo;Mozgowy;
Edwardowa;Edwardowo;Edwardowy;
Pozny;Pozna;Pozny;
Duszy;Dusze;Dusz;
Włoszanowa;Włoszanowo;Włoszanowy;
Goralek;Goralki;Goralka;
Okrajeka;Okrajek;Okrajeka;
Domacyn;Domacyny;Domacyn;
Jaczowa;Jaczów;Jaczowy;
Kierzlin;Kierzliny;Kierzlina;
Drutarni;Drutarnia;Drutarny;
Przysieczyna;Przysieczyn;Przysieczyna;
Domacyna;Domacyno;Domacyn;
Kawuloków;Kawuloki;Kawulok;
Bożęcina;Bożęcin;Bożęcina;
Pierławek;Pierławki;Pierławka;
Kręcieszek;Kręcieszki;Kręcieszek;
Ratowic;Ratowice;Ratowica;
Borzymowa;Borzymów;Borzymowy;
Płus;Płusy;Płus;
Skoropycza;Skoropycz;Skoropycza;
Krzeptów;Krzepty;Krzept;
Gruszków;Gruszkowie;Gruszek;
Łódek;Łódki;Łódka;
Surowej;Surowa;Surowy;
Dzięciołowa;Dzięciołowo;Dzięciołowy;
Dolnicy;Dolnica;Dolnik;
Żelechowa;Żelechowo;Żelechowy;
Surowa;Surowo;Surowy;
Klakowa;Klakowo;Klakowy;
Żelechowej;Żelechowa;Żelechowy;
Zakala;Zakale;Zakal;
Urbanowa;Urbanowo;Urbanowy;
Obłuża;Obłuże;Obłuża;
Madonia;Madoń;Madonia;
Podlindowa;Podlindowo;Podlindowy;
Szczak;Szczaki;Szczak;
Pruszewca;Pruszewiec;Pruszewc;
Jerzmanek;Jerzmanki;Jerzmanka;
Pyrzowic;Pyrzowice;Pyrzowica;
Oborzysk;Oborzyska;Oborzysko;
Sępik;Sępiki;Sępik;
Cisia;Cisie;Cisia;
Ruszkowa;Ruszków;Ruszkowy;
Mor;Mory;Mor;
Kubłowa;Kubłowo;Kubłowy;
Wiechutek;Wiechutki;Wiechutka;
Zagwiździa;Zagwiździe;Zagwóźdź;
Przepadka;Przepadek;Przepadka;
Strugienic;Strugienice;Strugienica;
Milionowa;Milionów;Milionowy;
Żłabnego;Żłabne;Żłabny;
Piołunka;Piołunek;Piołunka;
Diabełka;Diabełko;Diabełek;
Podjagodnego;Podjagodne;Podjagodny;
Twardej;Twarda;Twardy;
Gizajn;Gizajny;Gizajn;
Skalisnego;Skalisne;Skalisny;
Brzozówka;Brzozówko;Brzozówka;
Kwakówka;Kwakówko;Kwakówka;
Piwnic;Piwnice;Piwnica;
Piwnicy;Piwnica;Piwnik;
Mierestków;Mierestki;Mierestek;
Tłuczani;Tłuczań;Tłuczany;
Raduchowa;Raduchowo;Raduchowy;
Jurków;Jurki;Jurek;
Krynic;Krynice;Krynica;
Ciążynia;Ciążyń;Ciążynia;
Równiczek;Równiczki;Równiczka;
Kotkowa;Kotków;Kotkowy;
Gmur;Gmury;Gmur;
Chosny;Chosna;Chosny;
Karsna;Karsno;Karsny;
Paprzyc;Paprzyce;Paprzyca;
Maurycowa;Mauryców;Maurycowy;
Jak;Jaki;Jak;
Domagałów;Domagały;Domagał;
Białokur;Białokury;Białokura;
Dymin;Dyminy;Dymina;
Brzyszczek;Brzyszczki;Brzyszczek;
Niemysłowic;Niemysłowice;Niemysłowica;
Duleńskich;Duleńskie;Duleński;
Płoników;Płoniki;Płonik;
Podrowin;Podrowiny;Podrowina;
Chwaliszewa;Chwaliszew;Chwaliszewo;
Grzymysławia;Grzymysław;Grzymysławie;
Połomyjii;Połomyja;Połomyjia;
Wyglądał;Wyglądały;Wyglądał;
Kluz;Kluzy;Kluz;
Wyglądały;Wyglądała;Wyglądały;
Skitna;Skitno;Skitny;
Skowyrów;Skowyrowie;Skowyr;
Czeremoszni;Czeremosznia;Czeremoszny;
Stabunik;Stabuniki;Stabunika;
Międzyświecia;Międzyświeć;Międzyświecie;
Rylewa;Rylewo;Rylew;
Poletył;Poletyły;Poletył;
Podańska;Podańsko;Podański;
Walterówki;Walterówka;Walterówki;
Czcianka;Czcianek;Czcianka;
Tatarkowej;Tatarkowa;Tatarkowy;
Podserw;Podserwy;Podserwa;
Zagródzia;Zagródzie;Zagródzia;
Bażanówki;Bażanówka;Bażanówki;
Wysławic;Wysławice;Wysławica;
Drohobyczki;Drohobyczka;Drohobyczki;
Floriańskiej;Floriańska;Floriański;
Olmont;Olmonty;Olmont;
Zwiech;Zwiechy;Zwiecha;
Drupi;Drupia;Drupi;
Szczepowic;Szczepowice;Szczepowica;
Mułów;Muły;Muł;
Błajów;Błaje;Błaj;
Kusiów;Kusie;Kuś;
Pieruniaków;Pieruniaki;Pieruniak;
Giesków;Gieski;Giesek;
Klinów;Kliny;Klin;
Ruchocina;Ruchocin;Ruchocina;
Kwidzyna;Kwidzyn;Kwidzyna;
Gołębiewka;Gołębiewko;Gołębiewka;
Otowic;Otowice;Otowica;
Górniowej;Górniowa;Górniowy;
Surwili;Surwile;Surwil;
Trembek;Trembki;Trembka;
Stroszowic;Stroszowice;Stroszowica;
Koziorówek;Koziorówki;Koziorówka;
Marynina;Marynino;Marynina;
Niewinnnej;Niewinna;Niewinnny;
Tarpnowa;Tarpnowo;Tarpnowy;
Izbiszcz;Izbiszcze;Izbiszcza;
Podsadzia;Podsadzie;Podsadzi;
Jaźwisk;Jaźwiska;Jaźwisko;
Płoskowa;Płosków;Płoskowy;
Chomentowa;Chomentów;Chomentowy;
Boryszewa;Boryszew;Boryszewo;
Rzywuchów;Rzywuchy;Rzywuch;
Urzut;Urzuty;Urzut;
Trzebani;Trzebania;Trzebany;
Tadeuszowa;Tadeuszów;Tadeuszowy;
Załęgów;Załęgi;Załęg;
Przystajni;Przystajnia;Przystajny;
Takomyśla;Takomyśle;Takomyśla;
Płomykowa;Płomykowo;Płomykowy;
Kopysna;Kopysno;Kopysny;
Grąziowej;Grąziowa;Grąziowy;
Sędzina;Sędzin;Sędzina;
Okręgów;Okręgi;Okręg;
Żabienka;Żabienko;Żabienka;
Buślarek;Buślarki;Buślarka;
Trzcielina;Trzcielin;Trzcielina;
Soborowa;Soborowo;Soborowy;
Wyłud;Wyłudy;Wyłuda;
Przybysławic;Przybysławice;Przybysławica;
Chwaliszowic;Chwaliszowice;Chwaliszowica;
Wierczków;Wierczki;Wierczek;
Smerzyna;Smerzyn;Smerzyna;
Chwiramia;Chwiram;Chwiramia;
Krzaczyny;Krzaczyna;Krzaczyn;
Wyżeg;Wyżegi;Wyżeg;
Maśluch;Maśluchy;Maśluch;
Miękoszynka;Miękoszynek;Miękoszynka;
Sławianówka;Sławianówko;Sławianówka;
Stradun;Straduny;Stradun;
Stańków;Stańki;Staniek;
Łysinina;Łysinin;Łysinina;
Witalisowa;Witalisów;Witalisowy;
Wisowej;Wisowa;Wisowy;
Pękowic;Pękowice;Pękowica;
Płastkowa;Płastkowo;Płastkowy;
Pieńków;Pieńki;Pieniek;
Chryczyków;Chryczyki;Chryczyk;
Borkowic;Borkowice;Borkowica;
Bajorków;Bajorki;Bajorek;
Pińczaty;Pińczata;Pińczaty;
Butarów;Butary;Butar;
Gasparowa;Gasparów;Gasparowy;
Włodkowa;Włodkowo;Włodkowy;
Pędziwiatrów;Pędziwiatry;Pędziwiatr;
Taluby;Taluba;Talub;
Lemańska;Lemańsk;Lemański;
Gutkowa;Gutków;Gutkowy;
Duchników;Duchniki;Duchnik;
Leśniewka;Leśniewko;Leśniewka;
Paucznego;Pauczne;Pauczny;
Grunajek;Grunajki;Grunajka;
Golkowic;Golkowice;Golkowica;
Maruchniaków;Maruchniaki;Maruchniak;
Cyrchli;Cyrchle;Cyrchły;
Cyrchli;Cyrchla;Cyrchły;
Starczynowa;Starczynów;Starczynowy;
Stanina;Stanin;Stanina;
Żelisławiczek;Żelisławiczki;Żelisławiczek;
Ryz;Ryzy;Ryza;
Złakowa;Złakowo;Złakowy;
Popasek;Popaski;Popaska;
Gowidlinka;Gowidlinko;Gowidlinka;
Smolonka;Smolonek;Smolonka;
Sapek;Sapki;Sapka;
Lubochowa;Lubochowo;Lubochowy;
Sowlan;Sowlany;Sowlan;
Siercza;Siercz;Sierczy;
Podźródeł;Podźródła;Podźródło;
Dziewiątego;Dziewiąte;Dziewiąty;
Mierzowice;Mierzowice;Mierzowica;
Dębna;Dębno;Dębny;
Przechodek;Przechodki;Przechodek;
Kozikowa;Kozików;Kozikowy;
Raztok;Raztoki;Raztok;
Dębnej;Dębna;Dębny;
Mermeta;Mermet;Mermeta;
Zamośników;Zamośniki;Zamośnik;
Jaworów;Jawory;Jawor;
Ciernik;Cierniki;Ciernik;
Zachmielcza;Zachmielcze;Zachmielczy;
Polakowic;Polakowice;Polakowica;
Nałóg;Nałogi;Nałóg;
Mord;Mordy;Mord;
Cetenia;Ceteń;Cetenia;
Gromadzynia;Gromadzyń;Gromadzynia;
Wronowic;Wronowice;Wronowica;
Rydzynek;Rydzynki;Rydzynka;
Rydzynki;Rydzynka;Rydzynki;
Szotowa;Szotowo;Szotowy;
Muszak;Muszaki;Muszak;
Zasłonia;Zasłonie;Zasłoń;
Potrościnia;Potrościnie;Potrościnia;
Bojca;Bojec;Bojciec;
Kaliszka;Kaliszek;Kaliszka;
Odcinków;Odcinki;Odcinek;
Mikołajewa;Mikołajewo;Mikołajewa;
Pożnik;Pożniki;Pożnik;
Różnicy;Różnica;Różnik;
Królów;Króle;Król;
Ścibrzochówki;Ścibrzochówka;Ścibrzochówek;
Turoniów;Turonie;Turonium;
Przekopów;Przekopy;Przekop;
Trzęsowic;Trzęsowice;Trzęsowica;
Łuszczanowic;Łuszczanowice;Łuszczanowica;
Białowieżyna;Białowieżyn;Białowieżyna;
Gąsiorowa;Gąsiorowo;Gąsiorowy;
Gąsiorowej;Gąsiorowa;Gąsiorowy;
Zacywilek;Zacywilki;Zacywilka;
Waligórki;Waligórka;Waligórek;
Suchobrzeźnicy;Suchobrzeźnica;Suchobrzeźnik;
Miradza;Miradz;Miradza;
Jebramek;Jebramki;Jebramka;
Mołodycza;Mołodycz;Mołodyczy;
Krzysztoforowa;Krzysztoforowo;Krzysztoforowy;
Jachcicic;Jachcice;Jachcicica;
Kietów;Kiety;Kiet;
Grabówna;Grabówno;Grabówny;
Sieburczyna;Sieburczyn;Sieburczyna;
Gębczyczyc;Gębczyce;Gębczyczyca;
Bereżek;Bereżki;Bereżka;
Kacperkowa;Kacperków;Kacperkowy;
Mariankowa;Mariankowo;Mariankowy;
Bielczy;Bielcza;Bielczy;
Połomina;Połomino;Połomin;
Zagajników;Zagajniki;Zagajnik;
Podpiasków;Podpiaski;Podpiasek;
Żyrosławic;Żyrosławice;Żyrosławica;
Zacharzewa;Zacharzew;Zacharzewo;
Kuternogów;Kuternogi;Kuternoga;
Ostojów;Ostoje;Ostój;
Skrzypaczowic;Skrzypaczowice;Skrzypaczowica;
Kipich;Kipichy;Kipi;
Wędowa;Wędowo;Wędowy;
Nowostawów;Nowostawy;Nowostaw;
Strąpia;Strąpie;Strąp;
Niecieciec;Nieciece;Niecieciec;
Sadzarzewic;Sadzarzewice;Sadzarzewica;
Świn;Świny;Świna;
Sobiatyna;Sobiatyno;Sobiatyna;
Dydów;Dydy;Dyd;
Łoniowa;Łoniów;Łoniowy;
Czesanek;Czesanki;Czesanka;
Swaczy;Swacze;Swacz;
Kobiałkowej;Kobiałkowa;Kobiałkowy;
Żerowa;Żerów;Żerowy;
Końcawsi;Końcawieś;Końcawszy;
Pazdurów;Pazdury;Pazdur;
Szkod;Szkody;Szkod;
Krubek;Krubki;Krubka;
Gzina;Gzin;Gzina;
Krzysztofów;Krzysztofy;Krzysztof;
Oszkiń;Oszkinie;Oszkini;
Kolonijek;Kolonijki;Kolonijka;
Trzonek;Trzonki;Trzonka;
Serwatek;Serwatki;Serwatka;
Strzeszek;Strzeszki;Strzeszek;
Modlnej;Modlna;Modlny;
Tolka;Tolko;Tolka;
Dragania;Draganie;Draganie się;
Łun;Łuny;Łun;
Korklin;Korkliny;Korklina;
Kędzierzynki;Kędzierzynka;Kędzierzynek;
Gniewomirowic;Gniewomirowice;Gniewomirowica;
Barchnów;Barchnowy;Barchen;
Grębosz;Grębosze;Grębosz;
Baćkowic;Baćkowice;Baćkowica;
Ludmiły;Ludmiła;Ludmiły;
Wołowej;Wołowa;Wołowy;
Złota;Złoto;Złota;
Więcławia;Więcław;Więcławie;
Kukuryk;Kukuryki;Kukuryk;
Kajm;Kajmy;Kajma;
Stulna;Stulno;Stulny;
Mękarzowa;Mękarzów;Mękarzowa;
Hamrzycka;Hamrzycko;Hamrzycki;
Łężysk;Łężyska;Łężysko;
Teodorowa;Teodorów;Teodorowy;
Parznic;Parznice;Parznica;
Miradza;Miradź;Miradza;
Złotej;Złota;Złoty;
Włostek;Włostki;Włostka;
Podmstyczowa;Podmstyczów;Podmstyczowy;
Giętkowa;Giętkowo;Giętkowy;
Myślęt;Myślęta;Myślęt;
Świerków;Świerki;Świerk;
Cisów;Cisy;Cis;
Brzeżan;Brzeżany;Brzeżan;
Porosłów;Porosły;Porosioł;
Dunaciego;Dunacie;Dunaci;
Porosłego;Porosłe;Porosły;
Ciska;Cisk;Cisko;
Grodny;Grodna;Grodny;
Grodna;Grodno;Grodny;
Wojnar;Wojnary;Wojnar;
Porosła;Porosło;Porosły;
Skrobienia;Skrobień;Skrobienie;
Kłudzienka;Kłudzienko;Kłudzienka;
Jasion;Jasiony;Jasienie;
Jasiony;Jasiona;Jasiony;
Trzebyczki;Trzebyczka;Trzebyczek;
Miłon;Miłony;Miłon;
Kamińskich;Kamińskie;Kamiński;
Omiecin;Omieciny;Omiecina;
Wypychowa;Wypychów;Wypychowy;
Nogowczyczyc;Nogowczyce;Nogowczyczyca;
Podksiężyk;Podksiężyki;Podksiężyk;
Lipinek;Lipinki;Lipinka;
Warszówka;Warszówek;Warszówka;
Biejkowa;Biejków;Biejkowy;
Cesinka;Cesinek;Cesinka;
Kosorowic;Kosorowice;Kosorowica;
Kopciowej;Kopciowa;Kopciowy;
Rostołtołt;Rostołty;Rostołtołt;
Śliwna;Śliwno;Śliwny;
Groszowa;Groszów;Groszowy;
Wielotowa;Wielotów;Wielotowy;
Mikołajczykowego;Mikołajczykowe;Mikołajczykowy;
Krzywej;Krzywa;Krzywy;
Krzywego;Krzywe;Krzywy;
Lipników;Lipniki;Lipnik;
Mikołajówka;Mikołajówek;Mikołajówka;
Nadziejewek;Nadziejewki;Nadziejewka;
Strogoborzyc;Strogoborzyce;Strogoborzyca;
Brdowa;Brdów;Brdowy;
Pieronków;Pieronki;Pieronek;
Zamszan;Zamszany;Zamszan;
Gidel;Gidle;Gidel;
Hermanowa;Hermanów;Hermanowy;
Wodzymina;Wodzymin;Wodzymina;
Antolka;Antolek;Antolka;
Szewni;Szewnia;Szewny;
Bożenkowa;Bożenkowo;Bożenkowy;
Prostkowa;Prostkowo;Prostkowy;
Nieżychowic;Nieżychowice;Nieżychowica;
Bylina;Bylin;Bylina;
Kwaśniewa;Kwaśniewo;Kwaśniewa;
Jabłonkowa;Jabłonkowo;Jabłonkowy;
Radziemic;Radziemice;Radziemica;
Parku;Park;Parek;
Szynalików;Szynaliki;Szynalik;
Bysławia;Bysław;Bysławie;
Ryndów;Ryndy;Rynd;
Parów;Pary;Par;
Pająkowa;Pająków;Pająkowy;
Stablewic;Stablewice;Stablewica;
Olszowic;Olszowice;Olszowica;
Zatyłków;Zatyłki;Zatyłek;
Bibiarzy;Bibiarze;Bibiarz;
Czarnówka;Czarnówek;Czarnówka;
Dobczy;Dobcza;Dobczy;
Krośniewic;Krośniewice;Krośniewica;
Cychru;Cycher;Cychro;
Rytlowa;Rytlów;Rytlowy;
Traczysk;Traczyska;Traczysko;
Judaszów;Judasze;Judasz;
Wiechowic;Wiechowice;Wiechowica;
Horomanowa;Horomanów;Horomanowy;
Pijawnego;Pijawne;Pijawny;
Budziszewic;Budziszewice;Budziszewica;
Borawskiego;Borawskie;Borawski;
Warkał;Warkały;Warkał;
Mądralina;Mądralin;Mądralina;
Janickiej;Janicka;Janicki;
Milicy;Milica;Milik;
Lubichowa;Lubichowo;Lubichowy;
Hadrianowa;Hadrianów;Hadrianowy;
Janicków;Janicki;Janick;
Pańszczyków;Pańszczyki;Pańszczyk;
Kurzyn;Kurzyny;Kurzyn;
Przystaw;Przystawy;Przystawa;
Kiczarowa;Kiczarowo;Kiczarowy;
Borówka;Borówek;Borówka;
Miłachówka;Miłachówek;Miłachówka;
Nowodworów;Nowodwory;Nowodwór;
Rokicin;Rokiciny;Rokicina;
Jawczyczyc;Jawczyce;Jawczyczyca;
Kleszczyna;Kleszczyn;Kleszczyna;
Pni;Pnie;Pny;
Sławek;Sławki;Sławka;
Budziszowic;Budziszowice;Budziszowica;
Folwarcznego;Folwarczne;Folwarczny;
Nieciszowa;Nieciszów;Nieciszowy;
Gryg;Grygi;Gryga;
Wschodniej;Wschodnia;Wschodni;
Nogów;Nogowie;Nog;
Lisnówka;Lisnówko;Lisnówka;
Kuter;Kutery;Kuter;
Burzenina;Burzenin;Burzenina;
Gościencina;Gościencin;Gościencina;
Zapowiedni;Zapowiednia;Zapowiedni;
Stryków;Stryki;Stryk;
Pietruskiego;Pietruskie;Pietruski;
Bolęcina;Bolęcin;Bolęcina;
Kruszewia;Kruszewie;Kruszewi;
Krzynnna;Krzynno;Krzynnny;
Buchnowa;Buchnowo;Buchnowy;
Prawęcicic;Prawęcice;Prawęcicica;
Droglewa;Droglewo;Droglew;
Augustynowa;Augustynowo;Augustynowy;
Pietyrów;Pietyry;Pietyr;
Racięcicic;Racięcice;Racięcicica;
Olszam;Olszamy;Olszam;
Wolbromka;Wolbromek;Wolbromka;
Cudzynowic;Cudzynowice;Cudzynowica;
Puszczykówca;Puszczykówiec;Puszczykówca;
Plizina;Plizin;Plizina;
Warszewka;Warszewko;Warszewka;
Krzanowic;Krzanowice;Krzanowica;
Cła;Cło;Cły;
Boguszyna;Boguszyn;Boguszyna;
Chybowa;Chybów;Chybowa;
Dylążek;Dylążki;Dylążek;
Podłęża;Podłęż;Podłąż;
Mózgowa;Mózgowo;Mózgowy;
Kęt;Kęty;Kęt;
Szenejek;Szenejki;Szenejka;
Kozielna;Kozielno;Kozielny;
Jamnisk;Jamniska;Jamnisko;
Wieli;Wiela;Wiel;
Komorzna;Komorzno;Komorzny;
Wiela;Wiele;Wiel;
Błotek;Błotka;Błotek;
Trzcina;Trzcin;Trzcina;
Grębkowa;Grębków;Grębkowy;
Spleżni;Spleżnia;Spleżny;
Bąkowej;Bąkowa;Bąkowy;
Piotrkówka;Piotrkówek;Piotrkówka;
Siemianówki;Siemianówka;Siemianówki;
Bąkowa;Bąkowo;Bąkowy;
Lisichjam;Lisiejamy;Lisichjama;
Starkowa;Starkowo;Starkowy;
Boszczynka;Boszczynek;Boszczynka;
Zimnic;Zimnice;Zimnica;
Nędzarzewa;Nędzarzew;Nędzarzewo;
Cieszęcin;Cieszęciny;Cieszęcina;
Niedowa;Niedów;Niedowy;
Zakierzków;Zakierzki;Zakierzek;
Łubnianian;Łubniany;Łubnianian;
Cieszęcina;Cieszęcino;Cieszęcina;
Krystianowa;Krystianowo;Krystianowy;
Marulew;Marulewy;Marulewa;
Rytnego;Rytne;Rytny;
Tłoków;Tłoki;Tłok;
Kunowic;Kunowice;Kunowica;
Maradek;Maradki;Maradka;
Fligów;Fligi;Flig;
Zwijaczy;Zwijacze;Zwijacz;
Teniatysk;Teniatyska;Teniatysko;
Krężec;Krężce;Krężec;
Trajbud;Trajbudy;Trajbuda;
Sątop;Sątopy;Sątop;
Rogusznej;Roguszna;Roguszny;
Łąkowa;Łąkowo;Łąkowy;
Kuźmina;Kuźmin;Kuźmina;
Szebni;Szebnie;Szebny;
Susiowej;Susiowa;Susiowy;
Antonielowa;Antonielów;Antonielowy;
Słowina;Słowin;Słowina;
Adaminowa;Adaminów;Adaminowy;
Nagórnej;Nagórna;Nagórny;
Strzepcza;Strzepcz;Strzepczy;
Wierbki;Wierbka;Wierbek;
Żardenik;Żardeniki;Żardenik;
Dzielina;Dzielin;Dzielina;
Brzuśc;Brzuśce;Brzuśc;
Borków;Borki;Borek;
Nagórnych;Nagórne;Nagórny;
Cząszczewa;Cząszczew;Cząszczewo;
Pieściuchy;Pieściucha;Pieściuch;
Bielańsckich;Bielańscy;Bielańscki;
Stulich;Stulichy;Stuli;
Mierzyc;Mierzyce;Mierzyca;
Trzepiecin;Trzepieciny;Trzepiecina;
Wielgomłynów;Wielgomłyny;Wielgomłyn;
Wtelna;Wtelno;Wtelny;
Ksawerówka;Ksawerówek;Ksawerówka;
Szubina;Szubin;Szubina;
Korbielowa;Korbielów;Korbielowy;
Racin;Raciny;Racina;
Sromowa;Sromów;Sromowy;
Burni;Burnie;Burny;
Praconi;Praconie;Pracoń;
Klewna;Klewno;Klewny;
Osielska;Osielsko;Osielski;
Smereka;Smerek;Smereka;
Grążaw;Grążawy;Grążawa;
Słoptowa;Słoptów;Słoptowy;
Zarębina;Zarębin;Zarębina;
Pokrzydowa;Pokrzydowo;Pokrzydowy;
Parchanek;Parchanki;Parchanek;
Gocłów;Gocły;Gocł;
Wyśmierzyc;Wyśmierzyce;Wyśmierzyca;
Żegowa;Żegowo;Żegowy;
Sykuły;Sykuła;Sykuł;
Małożyna;Małożyn;Małożyna;
Swarożyna;Swarożyn;Swarożyna;
Modrakowa;Modrakowo;Modrakowy;
Chlewików;Chlewiki;Chlewik;
Siemięrzyc;Siemięrzyce;Siemięrzyca;
Kazina;Kazin;Kazina;
Wag;Wagi;Wag;
Grubska;Grubsko;Grubski;
Kryszyna;Kryszyn;Kryszyna;
Dębrowskich;Dębrowskie;Dębrowski;
Cyrkowych;Cyrkowe;Cyrkowy;
Cześnik;Cześniki;Cześnik;
Dziekanówki;Dziekanówka;Dziekanówki;
Ziemiarek;Ziemiarki;Ziemiarka;
Łopiennna;Łopienno;Łopiennny;
Jaktorowa;Jaktorowo;Jaktorowy;
Dziurowa;Dziurów;Dziurowy;
Gnacików;Gnaciki;Gnacik;
Nierybna;Nierybno;Nierybny;
Węgielec;Węgielce;Węgielec;
Jodłowej;Jodłowa;Jodłowy;
Rzyczniaków;Rzyczniaki;Rzyczniak;
Szeligów;Szeligi;Szelig;
Zbójewa;Zbójewo;Zbójewa;
Furtaków;Furtaki;Furtak;
Wajczesnego;Wajczesne;Wajczesny;
Podchyb;Podchyby;Podchyb;
Walerkowa;Walerków;Walerkowy;
Imielenka;Imielenko;Imielenka;
Wiklewa;Wiklewo;Wiklew;
Lar;Lary;Lar;
Grądzkich;Grądzkie;Grądzki;
Gorzyc;Gorzyce;Gorzyca;
Przybychowa;Przybychowo;Przybychowy;
Cegłowa;Cegłowo;Cegłowy;
Radwanówka;Radwanówek;Radwanówka;
Czudca;Czudec;Czudca;
Owczar;Owczary;Owczar;
Kowalkowa;Kowalków;Kowalkowy;
Boleścina;Boleścin;Boleścina;
Ołdaków;Ołdaki;Ołdak;
Popielów;Popiele;Popiel;
Wakijowa;Wakijów;Wakijowy;
Urt;Urty;Urt;
Janiczek;Janiczki;Janiczek;
Dublewa;Dublewo;Dublew;
Blachowa;Blachowo;Blachowy;
Zagonia;Zagonie;Zagonia;
Blachowej;Blachowa;Blachowy;
Słonawek;Słonawki;Słonawka;
Kryszkowic;Kryszkowice;Kryszkowica;
Przecieszyna;Przecieszyn;Przecieszyna;
